 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.03343283e+00  3.20931885e-06  1.72240690e-05  7.75948804e-01  4.23147783e-02  2.31050461e+00  1.90195710e+00 
-3.50000000e+01  1.03340476e+00  3.27889057e-06  1.75849629e-05  7.70182434e-01  4.32578241e-02  2.30964259e+00  1.89199035e+00 
-3.00000000e+01  1.03336347e+00  3.34842628e-06  1.79458546e-05  7.64393664e-01  4.42023828e-02  2.30881004e+00  1.88203852e+00 
-2.50000000e+01  1.03330916e+00  3.41792214e-06  1.83067277e-05  7.58582674e-01  4.51484570e-02  2.30800680e+00  1.87210142e+00 
-2.00000000e+01  1.03324202e+00  3.48737434e-06  1.86675656e-05  7.52749635e-01  4.60960490e-02  2.30723273e+00  1.86217887e+00 
-1.50000000e+01  1.03316225e+00  3.55677911e-06  1.90283518e-05  7.46894711e-01  4.70451613e-02  2.30648772e+00  1.85227071e+00 
-1.00000000e+01  1.03307002e+00  3.62613268e-06  1.93890700e-05  7.41018058e-01  4.79957967e-02  2.30577166e+00  1.84237681e+00 
-5.00000000e+00  1.03296551e+00  3.69543131e-06  1.97497041e-05  7.35119824e-01  4.89479576e-02  2.30508447e+00  1.83249703e+00 
 0.00000000e+00  1.03284889e+00  3.76467131e-06  2.01102380e-05  7.29200151e-01  4.99016468e-02  2.30442608e+00  1.82263125e+00 
 5.00000000e+00  1.03272033e+00  3.83384898e-06  2.04706557e-05  7.23259174e-01  5.08568669e-02  2.30379643e+00  1.81277937e+00 
 1.00000000e+01  1.03257997e+00  3.90296068e-06  2.08309413e-05  7.17297022e-01  5.18136209e-02  2.30319548e+00  1.80294131e+00 
 1.50000000e+01  1.03242797e+00  3.97200277e-06  2.11910792e-05  7.11313818e-01  5.27719115e-02  2.30262319e+00  1.79311698e+00 
 2.00000000e+01  1.03226448e+00  4.04097164e-06  2.15510536e-05  7.05309680e-01  5.37317415e-02  2.30207953e+00  1.78330631e+00 
 2.50000000e+01  1.03208964e+00  4.10986371e-06  2.19108492e-05  6.99284720e-01  5.46931138e-02  2.30156450e+00  1.77350924e+00 
 3.00000000e+01  1.03190360e+00  4.17867545e-06  2.22704505e-05  6.93239046e-01  5.56560315e-02  2.30107809e+00  1.76372573e+00 
 3.50000000e+01  1.03170647e+00  4.24740333e-06  2.26298423e-05  6.87172762e-01  5.66204975e-02  2.30062032e+00  1.75395572e+00 
 4.00000000e+01  1.03149840e+00  4.31604388e-06  2.29890095e-05  6.81085966e-01  5.75865149e-02  2.30019118e+00  1.74419917e+00 
 4.50000000e+01  1.03127952e+00  4.38459367e-06  2.33479373e-05  6.74978752e-01  5.85540868e-02  2.29979070e+00  1.73445607e+00 
 5.00000000e+01  1.03104995e+00  4.45304932e-06  2.37066109e-05  6.68851210e-01  5.95232166e-02  2.29941891e+00  1.72472636e+00 
 5.50000000e+01  1.03080983e+00  4.52140755e-06  2.40650161e-05  6.62703430e-01  6.04939079e-02  2.29907583e+00  1.71501004e+00 
 6.00000000e+01  1.03055928e+00  4.58966517e-06  2.44231391e-05  6.56535493e-01  6.14661644e-02  2.29876150e+00  1.70530706e+00 
 6.50000000e+01  1.03029844e+00  4.65781915e-06  2.47809668e-05  6.50347482e-01  6.24399906e-02  2.29847596e+00  1.69561737e+00 
 7.00000000e+01  1.03002748e+00  4.72586671e-06  2.51384872e-05  6.44139475e-01  6.34153918e-02  2.29821923e+00  1.68594091e+00 
 7.50000000e+01  1.02974658e+00  4.79380540e-06  2.54956900e-05  6.37911550e-01  6.43923744e-02  2.29799133e+00  1.67627758e+00 
 8.00000000e+01  1.02945596e+00  4.86163331e-06  2.58525673e-05  6.31663785e-01  6.53709470e-02  2.29779227e+00  1.66662719e+00 
 8.50000000e+01  1.02915591e+00  4.92934932e-06  2.62091151e-05  6.25396258e-01  6.63511209e-02  2.29762201e+00  1.65698948e+00 
 9.00000000e+01  1.02884681e+00  4.99695351e-06  2.65653350e-05  6.19109054e-01  6.73329121e-02  2.29748049e+00  1.64736400e+00 
 9.50000000e+01  1.02852921e+00  5.06444768e-06  2.69212369e-05  6.12802262e-01  6.83163431e-02  2.29736756e+00  1.63775005e+00 
 1.00000000e+02  1.02820385e+00  5.13183608e-06  2.72768427e-05  6.06475982e-01  6.93014458e-02  2.29728297e+00  1.62814658e+00 
 1.05000000e+02  1.02787180e+00  5.19912644e-06  2.76321913e-05  6.00130333e-01  7.02882650e-02  2.29722631e+00  1.61855198e+00 
 1.10000000e+02  1.02753453e+00  5.26633118e-06  2.79873448e-05  5.93765457e-01  7.12768627e-02  2.29719696e+00  1.60896385e+00 
 1.15000000e+02  1.02719406e+00  5.33346913e-06  2.83423973e-05  5.87381527e-01  7.22673247e-02  2.29719403e+00  1.59937870e+00 
 1.20000000e+02  1.02685323e+00  5.40056793e-06  2.86974876e-05  5.80978761e-01  7.32597683e-02  2.29721619e+00  1.58979143e+00 
 1.25000000e+02  1.02651597e+00  5.46766772e-06  2.90528175e-05  5.74557443e-01  7.42543561e-02  2.29726159e+00  1.58019469e+00 
 1.30000000e+02  1.02618785e+00  5.53482669e-06  2.94086802e-05  5.68117950e-01  7.52513154e-02  2.29732750e+00  1.57057781e+00 
 1.35000000e+02  1.02587675e+00  5.60212910e-06  2.97655005e-05  5.61660798e-01  7.62509684e-02  2.29741002e+00  1.56092536e+00 
 1.40000000e+02  1.02559393e+00  5.66969666e-06  3.01238914e-05  5.55186702e-01  7.72537737e-02  2.29750349e+00  1.55121515e+00 
 1.45000000e+02  1.02535542e+00  5.73770397e-06  3.04847314e-05  5.48696661e-01  7.82603832e-02  2.29759978e+00  1.54141545e+00 
 1.50000000e+02  1.02518389e+00  5.80639938e-06  3.08492693e-05  5.42192072e-01  7.92717192e-02  2.29768733e+00  1.53148124e+00 
 1.55000000e+02  1.02511121e+00  5.87613291e-06  3.12192631e-05  5.35674883e-01  8.02890765e-02  2.29774978e+00  1.52134912e+00 
 1.60000000e+02  1.02518182e+00  5.94739331e-06  3.15971661e-05  5.29147787e-01  8.13142578e-02  2.29776428e+00  1.51093066e+00 
 1.65000000e+02  1.02545716e+00  6.02085687e-06  3.19863710e-05  5.22614490e-01  8.23497509e-02  2.29769913e+00  1.50010348e+00 
 1.70000000e+02  1.02602153e+00  6.09745139e-06  3.23915298e-05  5.16080043e-01  8.33989578e-02  2.29751078e+00  1.48869962e+00 
 1.75000000e+02  1.02698964e+00  6.17843904e-06  3.28189691e-05  5.09551275e-01  8.44664873e-02  2.29714003e+00  1.47649048e+00 
