 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.03098686e+00  2.83249151e-06  1.50171973e-05  7.73401958e-01  4.23080005e-02  2.32755016e+00  1.91882596e+00 
-3.50000000e+01  1.03090322e+00  2.89388279e-06  1.53336343e-05  7.67578670e-01  4.32508762e-02  2.32705156e+00  1.90922021e+00 
-3.00000000e+01  1.03080621e+00  2.95524167e-06  1.56500399e-05  7.61732882e-01  4.41952622e-02  2.32658545e+00  1.89963248e+00 
-2.50000000e+01  1.03069603e+00  3.01656477e-06  1.59663993e-05  7.55864774e-01  4.51411609e-02  2.32615163e+00  1.89006254e+00 
-2.00000000e+01  1.03057288e+00  3.07784873e-06  1.62826973e-05  7.49974517e-01  4.60885748e-02  2.32574993e+00  1.88051019e+00 
-1.50000000e+01  1.03043694e+00  3.13909021e-06  1.65989191e-05  7.44062275e-01  4.70375065e-02  2.32538021e+00  1.87097521e+00 
-1.00000000e+01  1.03028841e+00  3.20028589e-06  1.69150499e-05  7.38128203e-01  4.79879583e-02  2.32504232e+00  1.86145745e+00 
-5.00000000e+00  1.03012744e+00  3.26143248e-06  1.72310752e-05  7.32172450e-01  4.89399330e-02  2.32473616e+00  1.85195674e+00 
 0.00000000e+00  1.02995422e+00  3.32252672e-06  1.75469803e-05  7.26195157e-01  4.98934333e-02  2.32446161e+00  1.84247294e+00 
 5.00000000e+00  1.02976890e+00  3.38356534e-06  1.78627508e-05  7.20196460e-01  5.08484619e-02  2.32421860e+00  1.83300591e+00 
 1.00000000e+01  1.02957165e+00  3.44454513e-06  1.81783724e-05  7.14176486e-01  5.18050215e-02  2.32400704e+00  1.82355553e+00 
 1.50000000e+01  1.02936260e+00  3.50546289e-06  1.84938309e-05  7.08135360e-01  5.27631149e-02  2.32382689e+00  1.81412170e+00 
 2.00000000e+01  1.02914192e+00  3.56631543e-06  1.88091122e-05  7.02073199e-01  5.37227451e-02  2.32367808e+00  1.80470432e+00 
 2.50000000e+01  1.02890974e+00  3.62709960e-06  1.91242022e-05  6.95990116e-01  5.46839149e-02  2.32356059e+00  1.79530331e+00 
 3.00000000e+01  1.02866621e+00  3.68781228e-06  1.94390871e-05  6.89886218e-01  5.56466273e-02  2.32347439e+00  1.78591859e+00 
 3.50000000e+01  1.02841145e+00  3.74845036e-06  1.97537530e-05  6.83761609e-01  5.66108853e-02  2.32341945e+00  1.77655009e+00 
 4.00000000e+01  1.02814560e+00  3.80901079e-06  2.00681866e-05  6.77616386e-01  5.75766920e-02  2.32339577e+00  1.76719776e+00 
 4.50000000e+01  1.02786879e+00  3.86949055e-06  2.03823742e-05  6.71450644e-01  5.85440505e-02  2.32340334e+00  1.75786152e+00 
 5.00000000e+01  1.02758114e+00  3.92988668e-06  2.06963028e-05  6.65264475e-01  5.95129643e-02  2.32344218e+00  1.74854135e+00 
 5.50000000e+01  1.02728280e+00  3.99019629e-06  2.10099596e-05  6.59057965e-01  6.04834370e-02  2.32351228e+00  1.73923717e+00 
 6.00000000e+01  1.02697390e+00  4.05041662e-06  2.13233322e-05  6.52831199e-01  6.14554727e-02  2.32361367e+00  1.72994894e+00 
 6.50000000e+01  1.02665457e+00  4.11054506e-06  2.16364092e-05  6.46584257e-01  6.24290760e-02  2.32374635e+00  1.72067659e+00 
 7.00000000e+01  1.02632500e+00  4.17057926e-06  2.19491803e-05  6.40317221e-01  6.34042526e-02  2.32391033e+00  1.71142001e+00 
 7.50000000e+01  1.02598539e+00  4.23051724e-06  2.22616367e-05  6.34030168e-01  6.43810100e-02  2.32410562e+00  1.70217907e+00 
 8.00000000e+01  1.02563597e+00  4.29035759e-06  2.25737727e-05  6.27723178e-01  6.53593578e-02  2.32433219e+00  1.69295354e+00 
 8.50000000e+01  1.02527709e+00  4.35009977e-06  2.28855864e-05  6.21396334e-01  6.63393095e-02  2.32458997e+00  1.68374308e+00 
 9.00000000e+01  1.02490920e+00  4.40974452e-06  2.31970821e-05  6.15049722e-01  6.73208843e-02  2.32487887e+00  1.67454714e+00 
