 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.03095673e+00  2.83218458e-06  1.49379305e-05  7.73399743e-01  4.23034858e-02  1.97087922e+00  1.56219922e+00 
-3.50000000e+01  1.03087244e+00  2.89356944e-06  1.52534721e-05  7.67576408e-01  4.32462647e-02  1.97033708e+00  1.55255087e+00 
-3.00000000e+01  1.03077478e+00  2.95492191e-06  1.55689706e-05  7.61730573e-01  4.41905538e-02  1.96982716e+00  1.54292029e+00 
-2.50000000e+01  1.03066395e+00  3.01623860e-06  1.58844107e-05  7.55862417e-01  4.51363558e-02  1.96934929e+00  1.53330725e+00 
-2.00000000e+01  1.03054015e+00  3.07751616e-06  1.61997774e-05  7.49972112e-01  4.60836728e-02  1.96890329e+00  1.52371153e+00 
-1.50000000e+01  1.03040357e+00  3.13875125e-06  1.65150555e-05  7.44059822e-01  4.70325076e-02  1.96848902e+00  1.51413296e+00 
-1.00000000e+01  1.03025438e+00  3.19994055e-06  1.68302301e-05  7.38125703e-01  4.79828626e-02  1.96810635e+00  1.50457136e+00 
-5.00000000e+00  1.03009276e+00  3.26108077e-06  1.71452865e-05  7.32169902e-01  4.89347405e-02  1.96775517e+00  1.49502659e+00 
 0.00000000e+00  1.02991889e+00  3.32216863e-06  1.74602098e-05  7.26192561e-01  4.98881440e-02  1.96743538e+00  1.48549849e+00 
 5.00000000e+00  1.02973291e+00  3.38320089e-06  1.77749855e-05  7.20193815e-01  5.08430757e-02  1.96714691e+00  1.47598695e+00 
 1.00000000e+01  1.02953500e+00  3.44417432e-06  1.80895992e-05  7.14173794e-01  5.17995385e-02  1.96688969e+00  1.46649185e+00 
 1.50000000e+01  1.02932530e+00  3.50508572e-06  1.84040363e-05  7.08132619e-01  5.27575351e-02  1.96666365e+00  1.45701309e+00 
 2.00000000e+01  1.02910396e+00  3.56593189e-06  1.87182826e-05  7.02070410e-01  5.37170685e-02  1.96646877e+00  1.44755058e+00 
 2.50000000e+01  1.02887112e+00  3.62670969e-06  1.90323239e-05  6.95987278e-01  5.46781414e-02  1.96630500e+00  1.43810423e+00 
 3.00000000e+01  1.02862691e+00  3.68741597e-06  1.93461461e-05  6.89883332e-01  5.56407568e-02  1.96617232e+00  1.42867399e+00 
 3.50000000e+01  1.02837148e+00  3.74804762e-06  1.96597352e-05  6.83758673e-01  5.66049177e-02  1.96607072e+00  1.41925978e+00 
 4.00000000e+01  1.02810495e+00  3.80860156e-06  1.99730773e-05  6.77613400e-01  5.75706270e-02  1.96600019e+00  1.40986155e+00 
 4.50000000e+01  1.02782745e+00  3.86907474e-06  2.02861588e-05  6.71447609e-01  5.85378878e-02  1.96596075e+00  1.40047926e+00 
 5.00000000e+01  1.02753910e+00  3.92946416e-06  2.05989661e-05  6.65261388e-01  5.95067034e-02  1.96595239e+00  1.39111286e+00 
 5.50000000e+01  1.02724003e+00  3.98976685e-06  2.09114858e-05  6.59054825e-01  6.04770769e-02  1.96597514e+00  1.38176230e+00 
 6.00000000e+01  1.02693036e+00  4.04997996e-06  2.12237052e-05  6.52828003e-01  6.14490119e-02  1.96602902e+00  1.37242756e+00 
 6.50000000e+01  1.02661023e+00  4.11010069e-06  2.15356117e-05  6.46581003e-01  6.24225124e-02  1.96611406e+00  1.36310857e+00 
 7.00000000e+01  1.02627977e+00  4.17012646e-06  2.18471936e-05  6.40313902e-01  6.33975829e-02  1.96623027e+00  1.35380526e+00 
 7.50000000e+01  1.02593915e+00  4.23005491e-06  2.21584406e-05  6.34026777e-01  6.43742289e-02  1.96637767e+00  1.34451754e+00 
 8.00000000e+01  1.02558857e+00  4.28988406e-06  2.24693440e-05  6.27719703e-01  6.53524574e-02  1.96655628e+00  1.33524523e+00 
 8.50000000e+01  1.02522826e+00  4.34961255e-06  2.27798980e-05  6.21392756e-01  6.63322777e-02  1.96676607e+00  1.32598807e+00 
 9.00000000e+01  1.02485858e+00  4.40923990e-06  2.30901015e-05  6.15046015e-01  6.73137032e-02  1.96700700e+00  1.31674564e+00 
 9.50000000e+01  1.02447998e+00  4.46876704e-06  2.33999600e-05  6.08679564e-01  6.82967527e-02  1.96727894e+00  1.30751728e+00 
 1.00000000e+02  1.02409315e+00  4.52819702e-06  2.37094895e-05  6.02293499e-01  6.92814539e-02  1.96758168e+00  1.29830193e+00 
 1.05000000e+02  1.02369907e+00  4.58753604e-06  2.40187214e-05  5.95887932e-01  7.02678480e-02  1.96791486e+00  1.28909796e+00 
 1.10000000e+02  1.02329921e+00  4.64679494e-06  2.43277102e-05  5.89463002e-01  7.12559953e-02  1.96827789e+00  1.27990287e+00 
 1.15000000e+02  1.02289570e+00  4.70599137e-06  2.46365440e-05  5.83018887e-01  7.22459848e-02  1.96866982e+00  1.27071287e+00 
 1.20000000e+02  1.02249166e+00  4.76515264e-06  2.49453589e-05  5.76555823e-01  7.32379459e-02  1.96908926e+00  1.26152230e+00 
 1.25000000e+02  1.02209159e+00  4.82431972e-06  2.52543590e-05  5.70074130e-01  7.42320647e-02  1.96953411e+00  1.25232283e+00 
 1.30000000e+02  1.02170192e+00  4.88355270e-06  2.55638442e-05  5.63574240e-01  7.52286068e-02  1.97000132e+00  1.24310230e+00 
 1.35000000e+02  1.02133181e+00  4.94293843e-06  2.58742483e-05  5.57056749e-01  7.62279484e-02  1.97048645e+00  1.23384316e+00 
 1.40000000e+02  1.02099424e+00  5.00260114e-06  2.61861932e-05  5.50522480e-01  7.72306204e-02  1.97098320e+00  1.22452025e+00 
 1.45000000e+02  1.02070753e+00  5.06271757e-06  2.65005638e-05  5.43972574e-01  7.82373706e-02  1.97148256e+00  1.21509770e+00 
 1.50000000e+02  1.02049750e+00  5.12353751e-06  2.68186115e-05  5.37408619e-01  7.92492501e-02  1.97197178e+00  1.20552479e+00 
 1.55000000e+02  1.02040029e+00  5.18541180e-06  2.71420937e-05  5.30832821e-01  8.02677283e-02  1.97243293e+00  1.19573024e+00 
 1.60000000e+02  1.02046624e+00  5.24882938e-06  2.74734596e-05  5.24248229e-01  8.12948472e-02  1.97284093e+00  1.18561469e+00 
 1.65000000e+02  1.02076493e+00  5.31446626e-06  2.78160941e-05  5.17659029e-01  8.23334208e-02  1.97316112e+00  1.17504071e+00 
 1.70000000e+02  1.02139176e+00  5.38324936e-06  2.81746381e-05  5.11070928e-01  8.33872943e-02  1.97334590e+00  1.16381976e+00 
 1.75000000e+02  1.02247653e+00  5.45643929e-06  2.85554012e-05  5.04491634e-01  8.44616711e-02  1.97333055e+00  1.15169535e+00 
