 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.04159906e+00  2.83007082e-06  1.50051833e-05  7.84212737e-01  4.23162958e-02  2.38382663e+00  1.97545183e+00 
-3.50000000e+01  1.04171595e+00  2.89105720e-06  1.53195971e-05  7.78625240e-01  4.32566092e-02  2.38338702e+00  1.96596375e+00 
-3.00000000e+01  1.04181804e+00  2.95199396e-06  1.56338935e-05  7.73015374e-01  4.41982993e-02  2.38298098e+00  1.95649734e+00 
-2.50000000e+01  1.04190558e+00  3.01287813e-06  1.59480596e-05  7.67383322e-01  4.51413712e-02  2.38260830e+00  1.94705230e+00 
-2.00000000e+01  1.04197880e+00  3.07370679e-06  1.62620826e-05  7.61729263e-01  4.60858301e-02  2.38226879e+00  1.93762835e+00 
-1.50000000e+01  1.04203793e+00  3.13447704e-06  1.65759498e-05  7.56053366e-01  4.70316812e-02  2.38196228e+00  1.92822522e+00 
-1.00000000e+01  1.04208319e+00  3.19518605e-06  1.68896488e-05  7.50355792e-01  4.79789299e-02  2.38168862e+00  1.91884266e+00 
-5.00000000e+00  1.04211480e+00  3.25583099e-06  1.72031674e-05  7.44636696e-01  4.89275817e-02  2.38144767e+00  1.90948043e+00 
 0.00000000e+00  1.04213297e+00  3.31640909e-06  1.75164935e-05  7.38896225e-01  4.98776423e-02  2.38123932e+00  1.90013831e+00 
 5.00000000e+00  1.04213792e+00  3.37691761e-06  1.78296152e-05  7.33134521e-01  5.08291173e-02  2.38106345e+00  1.89081606e+00 
 1.00000000e+01  1.04212984e+00  3.43735385e-06  1.81425209e-05  7.27351720e-01  5.17820129e-02  2.38091997e+00  1.88151350e+00 
 1.50000000e+01  1.04210893e+00  3.49771516e-06  1.84551991e-05  7.21547951e-01  5.27363350e-02  2.38080880e+00  1.87223042e+00 
 2.00000000e+01  1.04207540e+00  3.55799891e-06  1.87676383e-05  7.15723340e-01  5.36920899e-02  2.38072986e+00  1.86296662e+00 
 2.50000000e+01  1.04202944e+00  3.61820251e-06  1.90798275e-05  7.09878006e-01  5.46492841e-02  2.38068310e+00  1.85372194e+00 
 3.00000000e+01  1.04197124e+00  3.67832343e-06  1.93917558e-05  7.04012065e-01  5.56079239e-02  2.38066846e+00  1.84449620e+00 
 3.50000000e+01  1.04190100e+00  3.73835918e-06  1.97034123e-05  6.98125627e-01  5.65680162e-02  2.38068591e+00  1.83528923e+00 
 4.00000000e+01  1.04181889e+00  3.79830734e-06  2.00147869e-05  6.92218798e-01  5.75295680e-02  2.38073540e+00  1.82610087e+00 
 4.50000000e+01  1.04172512e+00  3.85816559e-06  2.03258694e-05  6.86291681e-01  5.84925864e-02  2.38081689e+00  1.81693096e+00 
