 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.03340427e+00  3.20898895e-06  1.72222227e-05  7.75946700e-01  4.23104571e-02  2.25342625e+00  1.84492065e+00 
-3.50000000e+01  1.03337558e+00  3.27855377e-06  1.75830785e-05  7.70180285e-01  4.32534101e-02  2.25251247e+00  1.83490303e+00 
-3.00000000e+01  1.03333368e+00  3.34808257e-06  1.79439321e-05  7.64391469e-01  4.41978760e-02  2.25162783e+00  1.82490002e+00 
-2.50000000e+01  1.03327875e+00  3.41757155e-06  1.83047669e-05  7.58580434e-01  4.51438573e-02  2.25077218e+00  1.81491141e+00 
-2.00000000e+01  1.03321099e+00  3.48701688e-06  1.86655664e-05  7.52747350e-01  4.60913565e-02  2.24994539e+00  1.80493704e+00 
-1.50000000e+01  1.03313060e+00  3.55641478e-06  1.90263142e-05  7.46892381e-01  4.70403762e-02  2.24914735e+00  1.79497675e+00 
-1.00000000e+01  1.03303776e+00  3.62576149e-06  1.93869939e-05  7.41015682e-01  4.79909187e-02  2.24837797e+00  1.78503042e+00 
-5.00000000e+00  1.03293263e+00  3.69505328e-06  1.97475894e-05  7.35117403e-01  4.89429869e-02  2.24763716e+00  1.77509791e+00 
 0.00000000e+00  1.03281539e+00  3.76428645e-06  2.01080845e-05  7.29197684e-01  4.98965834e-02  2.24692486e+00  1.76517912e+00 
 5.00000000e+00  1.03268620e+00  3.83345729e-06  2.04684633e-05  7.23256662e-01  5.08517109e-02  2.24624102e+00  1.75527396e+00 
 1.00000000e+01  1.03254523e+00  3.90256217e-06  2.08287100e-05  7.17294464e-01  5.18083722e-02  2.24558561e+00  1.74538233e+00 
 1.50000000e+01  1.03239261e+00  3.97159744e-06  2.11888087e-05  7.11311214e-01  5.27665701e-02  2.24495859e+00  1.73550417e+00 
 2.00000000e+01  1.03222849e+00  4.04055949e-06  2.15487438e-05  7.05307030e-01  5.37263074e-02  2.24435994e+00  1.72563941e+00 
 2.50000000e+01  1.03205303e+00  4.10944473e-06  2.19084999e-05  6.99282024e-01  5.46875871e-02  2.24378966e+00  1.71578800e+00 
 3.00000000e+01  1.03186635e+00  4.17824962e-06  2.22680614e-05  6.93236304e-01  5.56504120e-02  2.24324776e+00  1.70594989e+00 
 3.50000000e+01  1.03166859e+00  4.24697062e-06  2.26274130e-05  6.87169973e-01  5.66147852e-02  2.24273425e+00  1.69612504e+00 
 4.00000000e+01  1.03145988e+00  4.31560423e-06  2.29865396e-05  6.81083129e-01  5.75807095e-02  2.24224913e+00  1.68631342e+00 
 4.50000000e+01  1.03124035e+00  4.38414699e-06  2.33454260e-05  6.74975868e-01  5.85481881e-02  2.24179245e+00  1.67651501e+00 
 5.00000000e+01  1.03101012e+00  4.45259549e-06  2.37040575e-05  6.68848278e-01  5.95172241e-02  2.24136422e+00  1.66672979e+00 
 5.50000000e+01  1.03076931e+00  4.52094637e-06  2.40624193e-05  6.62700447e-01  6.04878207e-02  2.24096450e+00  1.65695774e+00 
 6.00000000e+01  1.03051804e+00  4.58919634e-06  2.44204973e-05  6.56532458e-01  6.14599815e-02  2.24059332e+00  1.64719883e+00 
 6.50000000e+01  1.03025646e+00  4.65734223e-06  2.47782775e-05  6.50344392e-01  6.24337102e-02  2.24025072e+00  1.63745305e+00 
 7.00000000e+01  1.02998469e+00  4.72538104e-06  2.51357471e-05  6.44136325e-01  6.34090112e-02  2.23993675e+00  1.62772033e+00 
 7.50000000e+01  1.02970288e+00  4.79331000e-06  2.54928941e-05  6.37908335e-01  6.43858897e-02  2.23965145e+00  1.61800062e+00 
 8.00000000e+01  1.02941123e+00  4.86112675e-06  2.58497085e-05  6.31660495e-01  6.53643520e-02  2.23939485e+00  1.60829377e+00 
 8.50000000e+01  1.02910995e+00  4.92882948e-06  2.62061831e-05  6.25392881e-01  6.63444068e-02  2.23916695e+00  1.59859958e+00 
 9.00000000e+01  1.02879936e+00  4.99641729e-06  2.65623150e-05  6.19105568e-01  6.73260657e-02  2.23896772e+00  1.58891769e+00 
 9.50000000e+01  1.02847986e+00  5.06389064e-06  2.69181082e-05  6.12798639e-01  6.83093455e-02  2.23879708e+00  1.57924752e+00 
 1.00000000e+02  1.02815206e+00  5.13125206e-06  2.72735765e-05  6.06472184e-01  6.92942705e-02  2.23865484e+00  1.56958816e+00 
 1.05000000e+02  1.02781682e+00  5.19850715e-06  2.76287492e-05  6.00126306e-01  7.02808761e-02  2.23854071e+00  1.55993818e+00 
 1.10000000e+02  1.02747541e+00  5.26566609e-06  2.79836780e-05  5.93761132e-01  7.12692148e-02  2.23845415e+00  1.55029539e+00 
 1.15000000e+02  1.02712968e+00  5.33274572e-06  2.83384479e-05  5.87376824e-01  7.22593636e-02  2.23839434e+00  1.54065645e+00 
 1.20000000e+02  1.02678237e+00  5.39977258e-06  2.86931918e-05  5.80973593e-01  7.32514350e-02  2.23835999e+00  1.53101633e+00 
 1.25000000e+02  1.02643740e+00  5.46678694e-06  2.90481112e-05  5.74551723e-01  7.42455924e-02  2.23834918e+00  1.52136762e+00 
 1.30000000e+02  1.02610048e+00  5.53384849e-06  2.94035045e-05  5.68111603e-01  7.52420703e-02  2.23835907e+00  1.51169946e+00 
 1.35000000e+02  1.02577972e+00  5.60104408e-06  2.97598060e-05  5.61653765e-01  7.62412028e-02  2.23838552e+00  1.50199609e+00 
 1.40000000e+02  1.02548665e+00  5.66849845e-06  3.01176400e-05  5.55178947e-01  7.72434625e-02  2.23842262e+00  1.49223492e+00 
 1.45000000e+02  1.02523754e+00  5.73638903e-06  3.04778953e-05  5.48688167e-01  7.82495151e-02  2.23846190e+00  1.48238375e+00 
 1.50000000e+02  1.02505526e+00  5.80496638e-06  3.08418275e-05  5.42182841e-01  7.92602939e-02  2.23849142e+00  1.47239708e+00 
 1.55000000e+02  1.02497182e+00  5.87458189e-06  3.12111974e-05  5.35664925e-01  8.02771011e-02  2.23849436e+00  1.46221098e+00 
 1.60000000e+02  1.02503168e+00  5.94572483e-06  3.15884571e-05  5.29137123e-01  8.13017440e-02  2.23844729e+00  1.45173642e+00 
