 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.03810936e+00  3.20882748e-06  1.73284494e-05  7.80656719e-01  4.23248506e-02  2.61052613e+00  2.20204114e+00 
-3.50000000e+01  1.03817153e+00  3.27823391e-06  1.76897005e-05  7.74993242e-01  4.32670208e-02  2.60967129e+00  2.19210267e+00 
-3.00000000e+01  1.03821997e+00  3.34759696e-06  1.80509286e-05  7.69307436e-01  4.42106533e-02  2.60884625e+00  2.18218040e+00 
-2.50000000e+01  1.03825488e+00  3.41691301e-06  1.84121184e-05  7.63599484e-01  4.51557517e-02  2.60805084e+00  2.17227413e+00 
-2.00000000e+01  1.03827649e+00  3.48617844e-06  1.87732546e-05  7.57869559e-01  4.61023197e-02  2.60728491e+00  2.16238364e+00 
-1.50000000e+01  1.03828499e+00  3.55538964e-06  1.91343218e-05  7.52117828e-01  4.70503607e-02  2.60654834e+00  2.15250876e+00 
-1.00000000e+01  1.03828059e+00  3.62454307e-06  1.94953051e-05  7.46344447e-01  4.79998785e-02  2.60584104e+00  2.14264930e+00 
-5.00000000e+00  1.03826347e+00  3.69363518e-06  1.98561893e-05  7.40549568e-01  4.89508765e-02  2.60516290e+00  2.13280513e+00 
 0.00000000e+00  1.03823382e+00  3.76266248e-06  2.02169598e-05  7.34733335e-01  4.99033588e-02  2.60451385e+00  2.12297608e+00 
 5.00000000e+00  1.03819183e+00  3.83162151e-06  2.05776019e-05  7.28895886e-01  5.08573292e-02  2.60389383e+00  2.11316203e+00 
 1.00000000e+01  1.03813765e+00  3.90050882e-06  2.09381010e-05  7.23037351e-01  5.18127917e-02  2.60330278e+00  2.10336286e+00 
 1.50000000e+01  1.03807147e+00  3.96932101e-06  2.12984428e-05  7.17157857e-01  5.27697503e-02  2.60274067e+00  2.09357845e+00 
 2.00000000e+01  1.03799346e+00  4.03805471e-06  2.16586131e-05  7.11257524e-01  5.37282091e-02  2.60220746e+00  2.08380870e+00 
 2.50000000e+01  1.03790376e+00  4.10670658e-06  2.20185977e-05  7.05336468e-01  5.46881723e-02  2.60170314e+00  2.07405352e+00 
 3.00000000e+01  1.03780255e+00  4.17527329e-06  2.23783826e-05  6.99394798e-01  5.56496442e-02  2.60122770e+00  2.06431282e+00 
 3.50000000e+01  1.03768996e+00  4.24375158e-06  2.27379539e-05  6.93432621e-01  5.66126291e-02  2.60078113e+00  2.05458652e+00 
 4.00000000e+01  1.03756617e+00  4.31213820e-06  2.30972981e-05  6.87450038e-01  5.75771314e-02  2.60036344e+00  2.04487456e+00 
 4.50000000e+01  1.03743130e+00  4.38042997e-06  2.34564016e-05  6.81447147e-01  5.85431555e-02  2.59997464e+00  2.03517685e+00 
 5.00000000e+01  1.03728551e+00  4.44862374e-06  2.38152512e-05  6.75424040e-01  5.95107062e-02  2.59961475e+00  2.02549335e+00 
 5.50000000e+01  1.03712896e+00  4.51671648e-06  2.41738340e-05  6.69380808e-01  6.04797884e-02  2.59928379e+00  2.01582398e+00 
 6.00000000e+01  1.03696178e+00  4.58470522e-06  2.45321375e-05  6.63317538e-01  6.14504071e-02  2.59898178e+00  2.00616867e+00 
 6.50000000e+01  1.03678415e+00  4.65258718e-06  2.48901501e-05  6.57234313e-01  6.24225683e-02  2.59870877e+00  1.99652735e+00 
 7.00000000e+01  1.03659623e+00  4.72035980e-06  2.52478612e-05  6.51131216e-01  6.33962784e-02  2.59846475e+00  1.98689991e+00 
 7.50000000e+01  1.03639823e+00  4.78802086e-06  2.56052617e-05  6.45008327e-01  6.43715453e-02  2.59824975e+00  1.97728621e+00 
