 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.04409183e+00  3.20703763e-06  1.71059270e-05  7.86769402e-01  4.23289096e-02  2.06713709e+00  1.65888007e+00 
-3.50000000e+01  1.04426508e+00  3.27615818e-06  1.74633827e-05  7.81238976e-01  4.32694791e-02  2.06634276e+00  1.64903865e+00 
-3.00000000e+01  1.04442368e+00  3.34522312e-06  1.78207225e-05  7.75686278e-01  4.42114271e-02  2.06557909e+00  1.63921592e+00 
-2.50000000e+01  1.04456786e+00  3.41422908e-06  1.81779317e-05  7.70111494e-01  4.51547586e-02  2.06484591e+00  1.62941163e+00 
-2.00000000e+01  1.04469787e+00  3.48317273e-06  1.85349960e-05  7.64514801e-01  4.60994787e-02  2.06414306e+00  1.61962552e+00 
-1.50000000e+01  1.04481392e+00  3.55205080e-06  1.88919013e-05  7.58896369e-01  4.70455927e-02  2.06347040e+00  1.60985735e+00 
-1.00000000e+01  1.04491624e+00  3.62086007e-06  1.92486338e-05  7.53256359e-01  4.79931062e-02  2.06282782e+00  1.60010691e+00 
-5.00000000e+00  1.04500506e+00  3.68959733e-06  1.96051797e-05  7.47594926e-01  4.89420246e-02  2.06221521e+00  1.59037398e+00 
 0.00000000e+00  1.04508057e+00  3.75825945e-06  1.99615255e-05  7.41912217e-01  4.98923537e-02  2.06163247e+00  1.58065837e+00 
 5.00000000e+00  1.04514300e+00  3.82684330e-06  2.03176579e-05  7.36208375e-01  5.08440990e-02  2.06107952e+00  1.57095989e+00 
 1.00000000e+01  1.04519254e+00  3.89534582e-06  2.06735637e-05  7.30483534e-01  5.17972667e-02  2.06055630e+00  1.56127835e+00 
 1.50000000e+01  1.04522940e+00  3.96376399e-06  2.10292301e-05  7.24737825e-01  5.27518626e-02  2.06006275e+00  1.55161359e+00 
 2.00000000e+01  1.04525377e+00  4.03209481e-06  2.13846443e-05  7.18971372e-01  5.37078931e-02  2.05959883e+00  1.54196545e+00 
