 temp-sweep      v(vref)         iptat           itot            v(vbe)          v(dvbe)         v(pbias)        v(pcasc)       
-4.00000000e+01  1.03601520e+00  3.66901360e-06  2.02106281e-05  7.78679544e-01  4.23189126e-02  2.53356781e+00  2.12527603e+00 
-3.50000000e+01  1.03604597e+00  3.74856880e-06  2.06290038e-05  7.72974215e-01  4.32620752e-02  2.53223065e+00  2.11483798e+00 
-3.00000000e+01  1.03606367e+00  3.82808377e-06  2.10474536e-05  7.67246594e-01  4.42067535e-02  2.53091908e+00  2.10441089e+00 
-2.50000000e+01  1.03606851e+00  3.90755415e-06  2.14659598e-05  7.61496861e-01  4.51529505e-02  2.52963298e+00  2.09399460e+00 
-2.00000000e+01  1.03606070e+00  3.98697560e-06  2.18845046e-05  7.55725189e-01  4.61006686e-02  2.52837228e+00  2.08358898e+00 
-1.50000000e+01  1.03604041e+00  4.06634379e-06  2.23030703e-05  7.49931740e-01  4.70499104e-02  2.52713690e+00  2.07319393e+00 
-1.00000000e+01  1.03600783e+00  4.14565442e-06  2.27216395e-05  7.44116671e-01  4.80006784e-02  2.52592678e+00  2.06280935e+00 
-5.00000000e+00  1.03596314e+00  4.22490321e-06  2.31401945e-05  7.38280129e-01  4.89529753e-02  2.52474188e+00  2.05243514e+00 
 0.00000000e+00  1.03590651e+00  4.30408593e-06  2.35587181e-05  7.32422258e-01  4.99068038e-02  2.52358218e+00  2.04207124e+00 
 5.00000000e+00  1.03583809e+00  4.38319836e-06  2.39771931e-05  7.26543191e-01  5.08621667e-02  2.52244766e+00  2.03171759e+00 
 1.00000000e+01  1.03575805e+00  4.46223631e-06  2.43956022e-05  7.20643058e-01  5.18190667e-02  2.52133832e+00  2.02137414e+00 
 1.50000000e+01  1.03566653e+00  4.54119563e-06  2.48139284e-05  7.14721982e-01  5.27775066e-02  2.52025415e+00  2.01104084e+00 
 2.00000000e+01  1.03556369e+00  4.62007219e-06  2.52321548e-05  7.08780082e-01  5.37374893e-02  2.51919518e+00  2.00071767e+00 
 2.50000000e+01  1.03544966e+00  4.69886187e-06  2.56502645e-05  7.02817469e-01  5.46990178e-02  2.51816143e+00  1.99040459e+00 
 3.00000000e+01  1.03532459e+00  4.77756062e-06  2.60682407e-05  6.96834252e-01  5.56620948e-02  2.51715293e+00  1.98010160e+00 
 3.50000000e+01  1.03518860e+00  4.85616439e-06  2.64860669e-05  6.90830533e-01  5.66267234e-02  2.51616972e+00  1.96980869e+00 
 4.00000000e+01  1.03504183e+00  4.93466918e-06  2.69037264e-05  6.84806411e-01  5.75929066e-02  2.51521184e+00  1.95952585e+00 
 4.50000000e+01  1.03488440e+00  5.01307102e-06  2.73212029e-05  6.78761980e-01  5.85606473e-02  2.51427936e+00  1.94925308e+00 
 5.00000000e+01  1.03471644e+00  5.09136599e-06  2.77384801e-05  6.72697331e-01  5.95299488e-02  2.51337233e+00  1.93899040e+00 
 5.50000000e+01  1.03453806e+00  5.16955025e-06  2.81555420e-05  6.66612550e-01  6.05008143e-02  2.51249081e+00  1.92873781e+00 
 6.00000000e+01  1.03434940e+00  5.24762000e-06  2.85723730e-05  6.60507721e-01  6.14732472e-02  2.51163487e+00  1.91849530e+00 
 6.50000000e+01  1.03415058e+00  5.32557159e-06  2.89889578e-05  6.54382924e-01  6.24472512e-02  2.51080458e+00  1.90826289e+00 
 7.00000000e+01  1.03394173e+00  5.40340153e-06  2.94052820e-05  6.48238237e-01  6.34228304e-02  2.51000000e+00  1.89804056e+00 
 7.50000000e+01  1.03372299e+00  5.48110656e-06  2.98213322e-05  6.42073735e-01  6.43999897e-02  2.50922119e+00  1.88782826e+00 
 8.00000000e+01  1.03349455e+00  5.55868381e-06  3.02370969e-05  6.35889491e-01  6.53787351e-02  2.50846821e+00  1.87762590e+00 
 8.50000000e+01  1.03325660e+00  5.63613100e-06  3.06525673e-05  6.29685580e-01  6.63590743e-02  2.50774110e+00  1.86743332e+00 
 9.00000000e+01  1.03300943e+00  5.71344669e-06  3.10677389e-05  6.23462076e-01  6.73410179e-02  2.50703983e+00  1.85725022e+00 
 9.50000000e+01  1.03275340e+00  5.79063083e-06  3.14826137e-05  6.17219058e-01  6.83245806e-02  2.50636438e+00  1.84707612e+00 
 1.00000000e+02  1.03248904e+00  5.86768536e-06  3.18972038e-05  6.10956612e-01  6.93097834e-02  2.50571459e+00  1.83691023e+00 
 1.05000000e+02  1.03221710e+00  5.94461523e-06  3.23115360e-05  6.04674834e-01  7.02966573e-02  2.50509021e+00  1.82675134e+00 
 1.10000000e+02  1.03193868e+00  6.02142993e-06  3.27256596e-05  5.98373841e-01  7.12852473e-02  2.50449079e+00  1.81659751e+00 
 1.15000000e+02  1.03165539e+00  6.09814549e-06  3.31396567e-05  5.92053778e-01  7.22756199e-02  2.50391559e+00  1.80644583e+00 
 1.20000000e+02  1.03136958e+00  6.17478755e-06  3.35536567e-05  5.85714834e-01  7.32678723e-02  2.50336345e+00  1.79629190e+00 
 1.25000000e+02  1.03108468e+00  6.25139547e-06  3.39678579e-05  5.79357262e-01  7.42621457e-02  2.50283264e+00  1.78612917e+00 
 1.30000000e+02  1.03080563e+00  6.32802814e-06  3.43825560e-05  5.72981403e-01  7.52586443e-02  2.50232053e+00  1.77594802e+00 
 1.35000000e+02  1.03053954e+00  6.40477190e-06  3.47981841e-05  5.66587730e-01  7.62576605e-02  2.50182332e+00  1.76573449e+00 
 1.40000000e+02  1.03029652e+00  6.48175142e-06  3.52153675e-05  5.60176894e-01  7.72596097e-02  2.50133548e+00  1.75546845e+00 
 1.45000000e+02  1.03009088e+00  6.55914455e-06  3.56349983e-05  5.53749797e-01  7.82650778e-02  2.50084913e+00  1.74512124e+00 
 1.50000000e+02  1.02994271e+00  6.63720260e-06  3.60583374e-05  5.47307690e-01  7.92748865e-02  2.50035311e+00  1.73465230e+00 
 1.55000000e+02  1.02988008e+00  6.71627778e-06  3.64871523e-05  5.40852296e-01  8.02901811e-02  2.49983173e+00  1.72400471e+00 
 1.60000000e+02  1.02994199e+00  6.79686014e-06  3.69239021e-05  5.34385994e-01  8.13125488e-02  2.49926314e+00  1.71309918e+00 
 1.65000000e+02  1.03018224e+00  6.87962643e-06  3.73719823e-05  5.27912041e-01  8.23441740e-02  2.49861707e+00  1.70182611e+00 
 1.70000000e+02  1.03067455e+00  6.96550424e-06  3.78360462e-05  5.21434874e-01  8.33880415e-02  2.49785201e+00  1.69003511e+00 
 1.75000000e+02  1.03151924e+00  7.05575527e-06  3.83224220e-05  5.14960490e-01  8.44481947e-02  2.49691144e+00  1.67752151e+00 
