Device;Net1;Net2;Capacitance [fF];Resistance [Ω]
C1;D_ELT;D_STD;0.184;
C2;D_ELT;G_SHARED;0.453;
C3;D_ELT;vss;0.642;
C4;D_ELT;VSUBS;0.893;
C5;D_STD;G_SHARED;0.101;
C6;D_STD;vss;1.151;
C7;D_STD;VSUBS;1.668;
C8;G_SHARED;vss;0.508;
C9;G_SHARED;VSUBS;2.149;
C10;VSUBS;vss;5.529;
