 v-sweep                v(b)                   v(c)                   v(e)                   i(vm_b)                i(vm_c)                i(vm_e)                i(vb)                  i(vc)                  i(ve)                  i(vdd)                 i(vdda)               
 3.000000000000000e-01  2.999999999970350e-01  9.999999998979830e-01  1.047714483506124e-10  2.964989365118221e-14  1.020169192178511e-12 -1.047714483506123e-12 -1.192110519950138e-10 -2.246778462469741e-10  2.654237286062546e-11  0.000000000000000e+00 -4.656704065659847e-11 
 3.010000000000000e-01  3.009999999969625e-01  9.999999998940838e-01  1.087432392945543e-10  3.037457438325804e-14  1.059161439109779e-12 -1.087432392945543e-12 -1.193412012749585e-10 -2.247168379242589e-10  2.658209077006483e-11  0.000000000000000e+00 -4.654246988404486e-11 
 3.020000000000000e-01  3.019999999968887e-01  9.999999998900342e-01  1.128667430228231e-10  3.111269922227745e-14  1.099658558656458e-12 -1.128667430228230e-12 -1.194714064533465e-10 -2.247573350438088e-10  2.662332570681364e-11  0.000000000000000e+00 -4.651789910908601e-11 
 3.030000000000000e-01  3.029999999968132e-01  9.999999998858281e-01  1.171477774914688e-10  3.186817129605041e-14  1.141718664054991e-12 -1.171477774914688e-12 -1.196016007294249e-10 -2.247993948514889e-10  2.666613605150111e-11  0.000000000000000e+00 -4.649381435758656e-11 
 3.040000000000000e-01  3.039999999967361e-01  9.999999998814616e-01  1.215923842163027e-10  3.263882220023723e-14  1.185384256030542e-12 -1.215923842163027e-12 -1.197318149655331e-10 -2.248430598738179e-10  2.671058221928107e-11  0.000000000000000e+00 -4.646938266379436e-11 
 3.050000000000000e-01  3.049999999966573e-01  9.999999998769259e-01  1.262068368721726e-10  3.342682033918284e-14  1.230741203395169e-12 -1.262068368721726e-12 -1.198620511501469e-10 -2.248884176885443e-10  2.675672674584139e-11  0.000000000000000e+00 -4.644545041872134e-11 
 3.060000000000000e-01  3.059999999965766e-01  9.999999998722159e-01  1.309976502231923e-10  3.423476779810110e-14  1.277841547853154e-12 -1.309976502231924e-12 -1.199923181708736e-10 -2.249355171656438e-10  2.680463487935133e-11  0.000000000000000e+00 -4.642115735116308e-11 
 3.070000000000000e-01  3.069999999964944e-01  9.999999998673239e-01  1.359715893966530e-10  3.505615936395707e-14  1.326760749875699e-12 -1.359715893966530e-12 -1.201226083220280e-10 -2.249844378046713e-10  2.685437427108569e-11  0.000000000000000e+00 -4.639739842919530e-11 
 3.080000000000000e-01  3.079999999964102e-01  9.999999998622437e-01  1.411356795138363e-10  3.589793393065462e-14  1.377562126869680e-12 -1.411356795138363e-12 -1.202529240056711e-10 -2.250352394793805e-10  2.690601527278932e-11  0.000000000000000e+00 -4.637327883638869e-11 
 3.090000000000000e-01  3.089999999963245e-01  9.999999998569676e-01  1.464972156915125e-10  3.675488732776567e-14  1.430323741391515e-12 -1.464972156915123e-12 -1.203832653030106e-10 -2.250879993591789e-10  2.695963053403428e-11  0.000000000000000e+00 -4.634964496134882e-11 
 3.100000000000000e-01  3.099999999962366e-01  9.999999998514892e-01  1.520637734283242e-10  3.763395844919409e-14  1.485108043486338e-12 -1.520637734283242e-12 -1.205136386758040e-10 -2.251427836612770e-10  2.701529611140254e-11  0.000000000000000e+00 -4.632566429325715e-11 
