 v-sweep                v(b)                   v(c)                   v(e)                   i(vm_b)                i(vm_c)                i(vm_e)                i(vb)                  i(vc)                  i(ve)                  i(vdd)                 i(vdda)               
 3.000000000000000e-01  2.999999995267084e-01  9.999997928035269e-01  1.991950636553213e-07  4.732916252828215e-12  2.071964730863962e-09 -1.991950636553212e-09  5.012444483115454e-09  1.593847443314087e-09  9.053468173801212e-09  0.000000000000000e+00 -1.978830011792779e-08 
 3.010000000000000e-01  3.009999995106988e-01  9.999997871624314e-01  2.048521681783016e-07  4.893012143827578e-12  2.128375685764294e-09 -2.048521681783013e-09  5.010287947268103e-09  1.537436490095671e-09  9.110039219011427e-09  0.000000000000000e+00 -1.978717453718129e-08 
 3.020000000000000e-01  3.019999994942776e-01  9.999997813610427e-01  2.106699779000510e-07  5.057224101978530e-12  2.186389572861325e-09 -2.106699779000510e-09  5.008127421659331e-09  1.479422603004967e-09  9.168217316299008e-09  0.000000000000000e+00 -1.978604945819687e-08 
 3.030000000000000e-01  3.029999994774337e-01  9.999997753948050e-01  2.166530586994442e-07  5.225663145166612e-12  2.246051949462979e-09 -2.166530586994444e-09  5.005963944515522e-09  1.419760225536057e-09  9.228048124150786e-09  0.000000000000000e+00 -1.978492592247807e-08 
 3.040000000000000e-01  3.039999994601563e-01  9.999997692590343e-01  2.228061061842015e-07  5.398436828394904e-12  2.307409656572557e-09 -2.228061061842016e-09  5.003796826370812e-09  1.358402518420047e-09  9.289578599141273e-09  0.000000000000000e+00 -1.978380334496781e-08 
 3.050000000000000e-01  3.049999994424333e-01  9.999997629489135e-01  2.291339493765856e-07  5.575667015973799e-12  2.370510864858899e-09 -2.291339493765855e-09  5.001625934146902e-09  1.295301310140031e-09  9.352857030993022e-09  0.000000000000000e+00 -1.978268166582724e-08 
 3.060000000000000e-01  3.059999994242528e-01  9.999997564594891e-01  2.356415545039406e-07  5.757472536446625e-12  2.435405108483502e-09 -2.356415545039407e-09  4.999451157270233e-09  1.230407067382896e-09  9.417933082338708e-09  0.000000000000000e+00 -1.978156118018064e-08 
 3.070000000000000e-01  3.069999994056025e-01  9.999997497856641e-01  2.423340288968903e-07  5.943975254122033e-12  2.502143359693620e-09 -2.423340288968900e-09  4.997272356495548e-09  1.163668817033707e-09  9.484857826195696e-09  0.000000000000000e+00 -1.978044114555766e-08 
 3.080000000000000e-01  3.079999993864696e-01  9.999997429222000e-01  2.492166249982752e-07  6.135303972201895e-12  2.570778000199336e-09 -2.492166249982751e-09  4.995089407345322e-09  1.095034175666955e-09  9.553683787211008e-09  0.000000000000000e+00 -1.977932256116709e-08 
 3.090000000000000e-01  3.089999993668414e-01  9.999997358637087e-01  2.562947444859889e-07  6.331586626525074e-12  2.641362913113898e-09 -2.562947444859890e-09  4.992902174484521e-09  1.024449262752499e-09  9.624464982158077e-09  0.000000000000000e+00 -1.977820476065873e-08 
 3.100000000000000e-01  3.099999993467043e-01  9.999997286046471e-01  2.635739425128968e-07  6.532957224461957e-12  2.713953528056534e-09 -2.635739425128969e-09  4.990710524303093e-09  9.518586469360695e-10  9.697256962357242e-09  0.000000000000000e+00 -1.977708812630773e-08 
 3.110000000000000e-01  3.109999993260448e-01  9.999997211393163e-01  2.710599320672474e-07  6.739551941786026e-12  2.788606836764962e-09 -2.710599320672474e-09  4.988514307504788e-09  8.772053391013297e-10  9.772116857970676e-09  0.000000000000000e+00 -1.977597197031722e-08 
 3.120000000000000e-01  3.119999993048483e-01  9.999997134618562e-01  2.787585884569036e-07  6.951516928929787e-12  2.865381438198200e-09 -2.787585884569032e-09  4.986313382665805e-09  8.004307385355591e-10  9.849103421797267e-09  0.000000000000000e+00 -1.977485736212325e-08 
 3.130000000000000e-01  3.129999992831010e-01  9.999997055662371e-01  2.866759539209937e-07  7.168989662707200e-12  2.944337628742189e-09 -2.866759539209937e-09  4.984107604388386e-09  7.214745462504151e-10  9.928277076508104e-09  0.000000000000000e+00 -1.977374325310644e-08 
 3.140000000000000e-01  3.139999992607877e-01  9.999996974462598e-01  2.948182423725368e-07  7.392122798761277e-12  3.025537401342426e-09 -2.948182423725369e-09  4.981896819497000e-09  6.402747736565036e-10  1.000969996095360e-08  0.000000000000000e+00 -1.977263042820820e-08 
 3.150000000000000e-01  3.149999992378928e-01  9.999996890955534e-01  3.031918442757860e-07  7.621072028500132e-12  3.109044466320654e-09 -3.031918442757858e-09  4.979680862591842e-09  5.567677095457435e-10  1.009343598005603e-08  0.000000000000000e+00 -1.977151831759283e-08 
 3.160000000000000e-01  3.159999992144010e-01  9.999996805075572e-01  3.118033316621548e-07  7.855990441244975e-12  3.194924428316648e-09 -3.118033316621545e-09  4.977459583988768e-09  4.708877466759558e-10  1.017955085384981e-08  0.000000000000000e+00 -1.977040726211254e-08 
 3.170000000000000e-01  3.169999991902956e-01  9.999996716755302e-01  3.206594632885674e-07  8.097044136741866e-12  3.283244698684684e-09 -3.206594632885672e-09  4.975232805637561e-09  3.825674771816075e-10  1.026811217018386e-08  0.000000000000000e+00 -1.976929697642627e-08 
 3.180000000000000e-01  3.179999991655609e-01  9.999996625925368e-01  3.297671899423898e-07  8.344390541118001e-12  3.374074631669333e-09 -3.297671899423897e-09  4.973000369585530e-09  2.917375433297031e-10  1.035918943665215e-08  0.000000000000000e+00 -1.976818803036972e-08 
 3.190000000000000e-01  3.189999991401791e-01  9.999996532514488e-01  3.391336598969839e-07  8.598209198223192e-12  3.467485512262392e-09 -3.391336598969843e-09  4.970762095208538e-09  1.983266635975738e-10  1.045285413626801e-08  0.000000000000000e+00 -1.976707976390158e-08 
 3.200000000000000e-01  3.199999991141332e-01  9.999996436449275e-01  3.487662245223086e-07  8.858667942522118e-12  3.563550724471065e-09 -3.487662245223085e-09  4.968517811838867e-09  1.022614505278648e-10  1.054917978245136e-08  0.000000000000000e+00 -1.976597279542979e-08 
 3.210000000000000e-01  3.209999990874046e-01  9.999996337654369e-01  3.586724440547899e-07  9.125954124116865e-12  3.662345630754682e-09 -3.586724440547898e-09  4.966267324165491e-09  3.466544244353764e-12  1.064824197784608e-08  0.000000000000000e+00 -1.976486619429619e-08 
 3.220000000000000e-01  3.219999990599753e-01  9.999996236052154e-01  3.688600935311731e-07  9.400246853171000e-12  3.763947845243643e-09 -3.688600935311733e-09  4.964010450220957e-09 -9.813567025103895e-11  1.075011847253998e-08  0.000000000000000e+00 -1.976376096748677e-08 
 3.230000000000000e-01  3.229999990318257e-01  9.999996131562907e-01  3.793371688908313e-07  9.681742587081069e-12  3.868437093226818e-09 -3.793371688908316e-09  4.961746990269787e-09 -2.026249173605259e-10  1.085488922620650e-08  0.000000000000000e+00 -1.976265656598253e-08 
 3.240000000000000e-01  3.239999990029369e-01  9.999996024104533e-01  3.901118932514902e-07  9.970631278028162e-12  3.975895467023260e-09 -3.901118932514904e-09  4.959476753252185e-09 -3.100832911568630e-10  1.096263646974314e-08  0.000000000000000e+00 -1.976155325430783e-08 
 3.250000000000000e-01  3.249999989732886e-01  9.999995913592685e-01  4.011927233631144e-07  1.026711372021326e-11  4.086407314959906e-09 -4.011927233631142e-09  4.957199532029898e-09 -4.205951390999403e-10  1.107344477092935e-08  0.000000000000000e+00 -1.976045044181030e-08 
 3.260000000000000e-01  3.259999989428604e-01  9.999995799940645e-01  4.125883562451815e-07  1.057139634568596e-11  4.200059354995955e-09 -4.125883562451816e-09  4.954915118581400e-09 -5.342471782623019e-10  1.118740109968006e-08  0.000000000000000e+00 -1.975934895506470e-08 
 3.270000000000000e-01  3.269999989116302e-01  9.999995683059132e-01  4.243077360123730e-07  1.088369816323894e-11  4.316940868144548e-09 -4.243077360123726e-09  4.952623286237711e-09 -6.511286914107883e-10  1.130459489742190e-08  0.000000000000000e+00 -1.975824815484639e-08 
 3.280000000000000e-01  3.279999988795776e-01  9.999995562856411e-01  4.363600608942829e-07  1.120422343651225e-11  4.437143589185177e-09 -4.363600608942825e-09  4.950323833440961e-09 -7.713314141925738e-10  1.142511814617109e-08  0.000000000000000e+00 -1.975714865956334e-08 
 3.290000000000000e-01  3.289999988466789e-01  9.999995439238087e-01  4.487547904542971e-07  1.153321112361326e-11  4.560761912228428e-09 -4.487547904542969e-09  4.948016516630691e-09 -8.949497363621366e-10  1.154906544184113e-08  0.000000000000000e+00 -1.975604975366308e-08 
 3.300000000000000e-01  3.299999988129120e-01  9.999995312107108e-01  4.615016530136821e-07  1.187087979964509e-11  4.687892891583334e-09 -4.615016530136822e-09  4.945701109860597e-09 -1.022080715716936e-09  1.167653406736507e-08  0.000000000000000e+00 -1.975495213188138e-08 
 3.310000000000000e-01  3.309999987782528e-01  9.999995181363699e-01  4.746106532864192e-07  1.221747319319854e-11  4.818636300737977e-09 -4.746106532864191e-09  4.943377369096199e-09 -1.152824124878012e-09  1.180762407016237e-08  0.000000000000000e+00 -1.975385505091021e-08 
 3.320000000000000e-01  3.319999987426773e-01  9.999995046905167e-01  4.880920802308943e-07  1.257322722660523e-11  4.953094833587413e-09 -4.880920802308949e-09  4.941045053742051e-09 -1.287282657721121e-09  1.194243833953720e-08  0.000000000000000e+00 -1.975275937895770e-08 
 3.330000000000000e-01  3.329999987061601e-01  9.999994908625977e-01  5.019565151245724e-07  1.293839950623714e-11  5.091374023769024e-09 -5.019565151245725e-09  4.938703905316068e-09 -1.425561847902627e-09  1.208108268854390e-08  0.000000000000000e+00 -1.975166403271001e-08 
