 frequency                onoise_spectrum          inoise_spectrum         
 2.95120922666638119e+00  3.00520963414165708e-05  1.50573410038163627e-06 
 3.01995172040201165e+00  2.96854030721050250e-05  1.48736125365209011e-06 
 3.09029543251358563e+00  2.93232307550274589e-05  1.46921492529475781e-06 
 3.16227766016837419e+00  2.89655231277412034e-05  1.45129229632897784e-06 
 3.23593656929627738e+00  2.86122246350610609e-05  1.43359058321060475e-06 
 3.31131121482590540e+00  2.82632804200937723e-05  1.41610703738280309e-06 
 3.38844156139201980e+00  2.79186363153869911e-05  1.39883894483257143e-06 
 3.46736850452531042e+00  2.75782388341914402e-05  1.38178362565294620e-06 
 3.54813389233574838e+00  2.72420351618347554e-05  1.36493843361079252e-06 
 3.63078054770100689e+00  2.69099731472057993e-05  1.34830075572012619e-06 
 3.71535229097171849e+00  2.65820012943472187e-05  1.33186801182088018e-06 
 3.80189396320560480e+00  2.62580687541560905e-05  1.31563765416305740e-06 
 3.89045144994279868e+00  2.59381253161900808e-05  1.29960716699620007e-06 
 3.98107170553496470e+00  2.56221214005785883e-05  1.28377406616409489e-06 
 4.07380277804111923e+00  2.53100080500371484e-05  1.26813589870466425e-06 
 4.16869383470334576e+00  2.50017369219838129e-05  1.25269024245496221e-06 
 4.26579518801591817e+00  2.46972602807561469e-05  1.23743470566122082e-06 
 4.36515832240165125e+00  2.43965309899277761e-05  1.22236692659386859e-06 
 4.46683592150962205e+00  2.40995025047230070e-05  1.20748457316747845e-06 
 4.57088189614874096e+00  2.38061288645281406e-05  1.19278534256554931e-06 
 4.67735141287197198e+00  2.35163646854986775e-05  1.17826696087010190e-06 
 4.78630092322637335e+00  2.32301651532606821e-05  1.16392718269597639e-06 
 4.89778819368445184e+00  2.29474860157084650e-05  1.14976379082983217e-06 
 5.01187233627271223e+00  2.26682835758790979e-05  1.13577459587371666e-06 
 5.12861383991363784e+00  2.23925146849479017e-05  1.12195743589321772e-06 
 5.24807460249771474e+00  2.21201367352833725e-05  1.10831017607008743e-06 
 5.37031796370251602e+00  2.18511076536057645e-05  1.09483070835930173e-06 
 5.49540873857623335e+00  2.15853858942297186e-05  1.08151695115050432e-06 
 5.62341325190347785e+00  2.13229304323936000e-05  1.06836684893375729e-06 
 5.75439937337155616e+00  2.10637007576734341e-05  1.05537837196956864e-06 
 5.88843655355587625e+00  2.08076568674811462e-05  1.04254951596312126e-06 
 6.02559586074356357e+00  2.05547592606457459e-05  1.02987830174266010e-06 
 6.16595001861480707e+00  2.03049689310761750e-05  1.01736277494198455e-06 
 6.30957344480191740e+00  2.00582473615052109e-05  1.00500100568698465e-06 
 6.45654229034653948e+00  1.98145565173130953e-05  9.92791088286176554e-07 
 6.60693448007594419e+00  1.95738588404297435e-05  9.80731140925189816e-07 
 6.76082975391980145e+00  1.93361172433150550e-05  9.68819305365142969e-07 
 6.91830970918934796e+00  1.91012951030155906e-05  9.57053746644865499e-07 
 7.07945784384136179e+00  1.88693562552972742e-05  9.45432652786924261e-07 
 7.24435960074988294e+00  1.86402649888528357e-05  9.33954234507384993e-07 
 7.41310241300915695e+00  1.84139860395830306e-05  9.22616724929285313e-07 
 7.58577575029181883e+00  1.81904845849508205e-05  9.11418379299749224e-07 
 7.76247116628689771e+00  1.79697262384074379e-05  9.00357474710713045e-07 
 7.94328234724279447e+00  1.77516770438895189e-05  8.89432309823214383e-07 
 8.12830516164097183e+00  1.75363034703863726e-05  8.78641204595177665e-07 
 8.31763771102668947e+00  1.73235724065764530e-05  8.67982500012691449e-07 
 8.51138038202374325e+00  1.71134511555321532e-05  8.57454557824687641e-07 
 8.70963589956078366e+00  1.69059074294920363e-05  8.47055760281016562e-07 
 8.91250938133743098e+00  1.67009093446997386e-05  8.36784509873846838e-07 
 9.12010839355907166e+00  1.64984254163085141e-05  8.26639229082368400e-07 
 9.33254300796988367e+00  1.62984245533507632e-05  8.16618360120740784e-07 
 9.54992586021433176e+00  1.61008760537715095e-05  8.06720364689253907e-07 
 9.77237220955807828e+00  1.59057495995252240e-05  7.96943723728655375e-07 
 9.99999999999996980e+00  1.57130152517351032e-05  7.87286937177609796e-07 
 1.02329299228075108e+01  1.55226434459138310e-05  7.77748523733242146e-07 
 1.04712854805089641e+01  1.53346049872452466e-05  7.68327020614731079e-07 
 1.07151930523760317e+01  1.51488710459262930e-05  7.59020983329913770e-07 
 1.09647819614318163e+01  1.49654131525678434e-05  7.49828985444855678e-07 
 1.12201845430195988e+01  1.47842031936543794e-05  7.40749618356359416e-07 
 1.14815362149687914e+01  1.46052134070613637e-05  7.31781491067367933e-07 
 1.17489755493952579e+01  1.44284163776295896e-05  7.22923229965218162e-07 
 1.20226443461740899e+01  1.42537850327960209e-05  7.14173478602728752e-07 
 1.23026877081237753e+01  1.40812926382799426e-05  7.05530897482061502e-07 
 1.25892541179416302e+01  1.39109127938243454e-05  6.96994163841341266e-07 
 1.28824955169312965e+01  1.37426194289910761e-05  6.88561971443983512e-07 
 1.31825673855640257e+01  1.35763867990096835e-05  6.80233030370699658e-07 
 1.34896288259164887e+01  1.34121894806796999e-05  6.72006066814181373e-07 
 1.38038426460287997e+01  1.32500023683233941e-05  6.63879822876323746e-07 
 1.41253754462274923e+01  1.30898006697916618e-05  6.55853056368098821e-07 
 1.44543977074592220e+01  1.29315599025193595e-05  6.47924540611913276e-07 
 1.47910838816820203e+01  1.27752558896336864e-05  6.40093064246626090e-07 
 1.51356124843620261e+01  1.26208647561048426e-05  6.32357431034743310e-07 
 1.54881661891247564e+01  1.24683629249596482e-05  6.24716459672421887e-07 
 1.58489319246110760e+01  1.23177271135234056e-05  6.17168983601608887e-07 
 1.62181009735892374e+01  1.21689343297273692e-05  6.09713850824733655e-07 
 1.65958690743755426e+01  1.20219618684543184e-05  6.02349923721683482e-07 
 1.69824365246173770e+01  1.18767873079325013e-05  5.95076078869122792e-07 
 1.73780082874936852e+01  1.17333885061753127e-05  5.87891206862107685e-07 
 1.77827941003891574e+01  1.15917435974662535e-05  5.80794212137965237e-07 
 1.81970085860997628e+01  1.14518309888881263e-05  5.73784012802396364e-07 
 1.86208713666286023e+01  1.13136293568978140e-05  5.66859540457852444e-07 
 1.90546071796323986e+01  1.11771176439427068e-05  5.60019740034011090e-07 
 1.94984459975803794e+01  1.10422750551202651e-05  5.53263569620400225e-07 
 1.99526231496887192e+01  1.09090810548816414e-05  5.46590000301240200e-07 
 2.04173794466952145e+01  1.07775153637753457e-05  5.39998015992283974e-07 
 2.08929613085403147e+01  1.06475579552348996e-05  5.33486613279869205e-07 
 2.13796208950222386e+01  1.05191890524027223e-05  5.27054801261781829e-07 
 2.18776162394954419e+01  1.03923891249986651e-05  5.20701601390352204e-07 
 2.23872113856833082e+01  1.02671388862269703e-05  5.14426047317484931e-07 
 2.29086765276776383e+01  1.01434192897212843e-05  5.08227184741590998e-07 
 2.34422881531991258e+01  1.00212115265296611e-05  5.02104071256524114e-07 
 2.39883291901948077e+01  9.90049702213865750e-06  4.96055776202473578e-07 
 2.45470891568502019e+01  9.78125743353484701e-06  4.90081380518612209e-07 
 2.51188643150956956e+01  9.66347464629421142e-06  4.84179976597756078e-07 
 2.57039578276885301e+01  9.54713077173119903e-06  4.78350668142780036e-07 
 2.63026799189537073e+01  9.43220814406095417e-06  4.72592570024984961e-07 
 2.69153480392690412e+01  9.31868931760881968e-06  4.66904808143929376e-07 
 2.75422870333815446e+01  9.20655706405108982e-06  4.61286519289524645e-07 
 2.81838293126444164e+01  9.09579436969611414e-06  4.55736851005576377e-07 
 2.88403150312659342e+01  8.98638443279273000e-06  4.50254961454983425e-07 
 2.95120922666637284e+01  8.87831066087975415e-06  4.44840019286878433e-07 
 3.01995172040200295e+01  8.77155666816690101e-06  4.39491203505296919e-07 
 3.09029543251357701e+01  8.66610627292974636e-06  4.34207703339658836e-07 
 3.16227766016836540e+01  8.56194349498895728e-06  4.28988718116661570e-07 
 3.23593656929626832e+01  8.45905255316355378e-06  4.23833457133984040e-07 
 3.31131121482589634e+01  8.35741786278884476e-06  4.18741139535607366e-07 
 3.38844156139201047e+01  8.25702403325728640e-06  4.13710994188501011e-07 
 3.46736850452530092e+01  8.15785586559230023e-06  4.08742259561214631e-07 
 3.54813389233573844e+01  8.05989835005056517e-06  4.03834183603611789e-07 
 3.63078054770099712e+01  7.96313666375568865e-06  3.98986023628440452e-07 
 3.71535229097170827e+01  7.86755616836535421e-06  3.94197046194288395e-07 
 3.80189396320559467e+01  7.77314240776677356e-06  3.89466526990002001e-07 
 3.89045144994278829e+01  7.67988110578243346e-06  3.84793750720635241e-07 
 3.98107170553495422e+01  7.58775816394901441e-06  3.80178010994654367e-07 
 4.07380277804110875e+01  7.49675965927790584e-06  3.75618610212894861e-07 
 4.16869383470333474e+01  7.40687184208190332e-06  3.71114859458737628e-07 
 4.26579518801590680e+01  7.31808113376499477e-06  3.66666078389557865e-07 
 4.36515832240163917e+01  7.23037412475320710e-06  3.62271595129720544e-07 
 4.46683592150961033e+01  7.14373757233935128e-06  3.57930746164966108e-07 
 4.57088189614872888e+01  7.05815839861286275e-06  3.53642876237981886e-07 
 4.67735141287195972e+01  6.97362368840284970e-06  3.49407338245384950e-07 
 4.78630092322636074e+01  6.89012068724828789e-06  3.45223493136020556e-07 
 4.89778819368443834e+01  6.80763679939135974e-06  3.41090709810418807e-07 
 5.01187233627269819e+01  6.72615958580109444e-06  3.37008365021774117e-07 
 5.12861383991362345e+01  6.64567676221598657e-06  3.32975843277868380e-07 
 5.24807460249770017e+01  6.56617619721663616e-06  3.28992536744503921e-07 
 5.37031796370250092e+01  6.48764591032059036e-06  3.25057845150047220e-07 
 5.49540873857621861e+01  6.41007407009873864e-06  3.21171175691055043e-07 
 5.62341325190346311e+01  6.33344899233108406e-06  3.17331942939395591e-07 
 5.75439937337154106e+01  6.25775913813218822e-06  3.13539568750215502e-07 
 5.88843655355586080e+01  6.18299311219844746e-06  3.09793482171281498e-07 
 6.02559586074354741e+01  6.10913966098479096e-06  3.06093119353450009e-07 
 6.16595001861479091e+01  6.03618767093987397e-06  3.02437923462105055e-07 
 6.30957344480190088e+01  5.96412616677990944e-06  2.98827344590067804e-07 
 6.45654229034652190e+01  5.89294430975156942e-06  2.95260839671064907e-07 
 6.60693448007592536e+01  5.82263139593979112e-06  2.91737872394781570e-07 
 6.76082975391978209e+01  5.75317685459136487e-06  2.88257913122857326e-07 
 6.91830970918932877e+01  5.68457024645636401e-06  2.84820438805755105e-07 
 7.07945784384134242e+01  5.61680126215511024e-06  2.81424932900880035e-07 
 7.24435960074986269e+01  5.54985972055406331e-06  2.78070885291629403e-07 
 7.41310241300913617e+01  5.48373556719035336e-06  2.74757792207530157e-07 
 7.58577575029179769e+01  5.41841887266930546e-06  2.71485156145459812e-07 
 7.76247116628687621e+01  5.35389983113967364e-06  2.68252485791554299e-07 
 7.94328234724277280e+01  5.29016875874172234e-06  2.65059295944348989e-07 
 8.12830516164094945e+01  5.22721609209973902e-06  2.61905107439001062e-07 
 8.31763771102666567e+01  5.16503238680321260e-06  2.58789447072144081e-07 
 8.51138038202371945e+01  5.10360831596317506e-06  2.55711847527923430e-07 
 8.70963589956076021e+01  5.04293466873550794e-06  2.52671847304884403e-07 
 8.91250938133740789e+01  4.98300234888832159e-06  2.49668990643770372e-07 
 9.12010839355904892e+01  4.92380237334133756e-06  2.46702827456272816e-07 
 9.33254300796986058e+01  4.86532587082693017e-06  2.43772913254673899e-07 
 9.54992586021430867e+01  4.80756408045435321e-06  2.40878809082271984e-07 
 9.77237220955805412e+01  4.75050835035891548e-06  2.38020081444839191e-07 
 9.99999999999994600e+01  4.69415013634827226e-06  2.35196302242894606e-07 
 1.02329299228074859e+02  4.63848100055481361e-06  2.32407048704702917e-07 
 1.04712854805089378e+02  4.58349261013524439e-06  2.29651903320346924e-07 
 1.07151930523760043e+02  4.52917673595444326e-06  2.26930453776385539e-07 
 1.09647819614317882e+02  4.47552525131507083e-06  2.24242292891414646e-07 
 1.12201845430195704e+02  4.42253013067963492e-06  2.21587018552560696e-07 
 1.14815362149687616e+02  4.37018344839231622e-06  2.18964233652659505e-07 
 1.17489755493952273e+02  4.31847737749332196e-06  2.16373546028232584e-07 
 1.20226443461740587e+02  4.26740418845960384e-06  2.13814568398153085e-07 
 1.23026877081237430e+02  4.21695624800781825e-06  2.11286918303295683e-07 
 1.25892541179415971e+02  4.16712601789192836e-06  2.08790218046809557e-07 
 1.28824955169312631e+02  4.11790605373996696e-06  2.06324094635011110e-07 
 1.31825673855639934e+02  4.06928900390443231e-06  2.03888179719297354e-07 
 1.34896288259164550e+02  4.02126760826910000e-06  2.01482109538581667e-07 
 1.38038426460287639e+02  3.97383469716153505e-06  1.99105524862569150e-07 
 1.41253754462274571e+02  3.92698319022275363e-06  1.96758070935554623e-07 
 1.44543977074591879e+02  3.88070609527195745e-06  1.94439397421083711e-07 
 1.47910838816819847e+02  3.83499650726351603e-06  1.92149158347440818e-07 
 1.51356124843619909e+02  3.78984760717916877e-06  1.89887012053328032e-07 
 1.54881661891247205e+02  3.74525266094893923e-06  1.87652621134855819e-07 
 1.58489319246110398e+02  3.70120501843524070e-06  1.85445652392528316e-07 
 1.62181009735892019e+02  3.65769811238383136e-06  1.83265776779567861e-07 
 1.65958690743755056e+02  3.61472545738922075e-06  1.81112669350267796e-07 
 1.69824365246173386e+02  3.57228064888215155e-06  1.78986009209524232e-07 
 1.73780082874936454e+02  3.53035736214301752e-06  1.76885479462380307e-07 
 1.77827941003891169e+02  3.48894935129123761e-06  1.74810767164891683e-07 
 1.81970085860997187e+02  3.44805044833866484e-06  1.72761563275031093e-07 
 1.86208713666285547e+02  3.40765456219904525e-06  1.70737562604488030e-07 
 1.90546071796323474e+02  3.36775567775153699e-06  1.68738463770967004e-07 
 1.94984459975803247e+02  3.32834785490097721e-06  1.66763969151187933e-07 
 1.99526231496886652e+02  3.28942522765628318e-06  1.64813784834260716e-07 
 2.04173794466951591e+02  3.25098200318779221e-06  1.62887620575765055e-07 
 2.08929613085402565e+02  3.21301246093753447e-06  1.60985189752460295e-07 
 2.13796208950221796e+02  3.17551095173042864e-06  1.59106209317367932e-07 
 2.18776162394953815e+02  3.13847189690489738e-06  1.57250399755581050e-07 
 2.23872113856832470e+02  3.10188978737472167e-06  1.55417485040477223e-07 
 2.29086765276775765e+02  3.06575918285800191e-06  1.53607192590568591e-07 
 2.34422881531990640e+02  3.03007471095293320e-06  1.51819253226794775e-07 
 2.39883291901947445e+02  2.99483106633853105e-06  1.50053401130357020e-07 
 2.45470891568501401e+02  2.96002300992012508e-06  1.48309373801128167e-07 
 2.51188643150956324e+02  2.92564536802168217e-06  1.46586912016500876e-07 
 2.57039578276884640e+02  2.89169303156317020e-06  1.44885759790779865e-07 
 2.63026799189536405e+02  2.85816095527757094e-06  1.43205664334882831e-07 
 2.69153480392689744e+02  2.82504415689867118e-06  1.41546376016912339e-07 
 2.75422870333814785e+02  2.79233771638266402e-06  1.39907648322764000e-07 
 2.81838293126443489e+02  2.76003677516661428e-06  1.38289237817493085e-07 
 2.88403150312658624e+02  2.72813653535300209e-06  1.36690904107065903e-07 
 2.95120922666636545e+02  2.69663225898298349e-06  1.35112409800468926e-07 
 3.01995172040199520e+02  2.66551926730192939e-06  1.33553520472561731e-07 
 3.09029543251356870e+02  2.63479294000726116e-06  1.32014004626886061e-07 
 3.16227766016835687e+02  2.60444871450888966e-06  1.30493633659402599e-07 
 3.23593656929625979e+02  2.57448208524077060e-06  1.28992181822360138e-07 
 3.31131121482588753e+02  2.54488860293246461e-06  1.27509426188729599e-07 
 3.38844156139200152e+02  2.51566387389700666e-06  1.26045146616941279e-07 
 3.46736850452529154e+02  2.48680355935200905e-06  1.24599125716056897e-07 
 3.54813389233572877e+02  2.45830337473264029e-06  1.23171148811582229e-07 
 3.63078054770098674e+02  2.43015908899706988e-06  1.21761003911191231e-07 
 3.71535229097169804e+02  2.40236652398602457e-06  1.20368481671380344e-07 
 3.80189396320558387e+02  2.37492155371904930e-06  1.18993375364023694e-07 
 3.89045144994277734e+02  2.34782010378182112e-06  1.17635480843839396e-07 
 3.98107170553494313e+02  2.32105815065165645e-06  1.16294596515641379e-07 
 4.07380277804109710e+02  2.29463172105624193e-06  1.14970523302453715e-07 
 4.16869383470332309e+02  2.26853689136289905e-06  1.13663064613671662e-07 
 4.26579518801589472e+02  2.24276978691770665e-06  1.12372026313726667e-07 
 4.36515832240162695e+02  2.21732658147136801e-06  1.11097216691151563e-07 
 4.46683592150959782e+02  2.19220349651557406e-06  1.09838446427751212e-07 
 4.57088189614871624e+02  2.16739680073378213e-06  1.08595528568446640e-07 
 4.67735141287194722e+02  2.14290280934943897e-06  1.07368278491214657e-07 
 4.78630092322634766e+02  2.11871788357328281e-06  1.06156513877376813e-07 
 4.89778819368442498e+02  2.09483842998513807e-06  1.04960054682331168e-07 
 5.01187233627268483e+02  2.07126089999637090e-06  1.03778723106468488e-07 
 5.12861383991360981e+02  2.04798178923253768e-06  1.02612343566543234e-07 
 5.24807460249768610e+02  2.02499763699368144e-06  1.01460742667257750e-07 
 5.37031796370248685e+02  2.00230502568119384e-06  1.00323749173119699e-07 
 5.49540873857620340e+02  1.97990058026769235e-06  9.92011939807075458e-08 
 5.62341325190344719e+02  1.95778096770475239e-06  9.80929100911193656e-08 
 5.75439937337152401e+02  1.93594289642042198e-06  9.69987325828503337e-08 
 5.88843655355584360e+02  1.91438311576671780e-06  9.59184985847158091e-08 
 6.02559586074352978e+02  1.89309841547430054e-06  9.48520472494184794e-08 
 6.16595001861477272e+02  1.87208562515125053e-06  9.37992197268970521e-08 
 6.30957344480188226e+02  1.85134161373575085e-06  9.27598591385198866e-08 
 6.45654229034650371e+02  1.83086328900622468e-06  9.17338105510223599e-08 
 6.60693448007590746e+02  1.81064759705823738e-06  9.07209209510154231e-08 
 6.76082975391976333e+02  1.79069152178813294e-06  8.97210392196697320e-08 
 6.91830970918930916e+02  1.77099208441123444e-06  8.87340161076293904e-08 
 7.07945784384132139e+02  1.75154634297337707e-06  8.77597042101872004e-08 
 7.24435960074984109e+02  1.73235139181242052e-06  8.67979579427096566e-08 
 7.41310241300911343e+02  1.71340436114118347e-06  8.58486335163516507e-08 
 7.58577575029177410e+02  1.69470241650596849e-06  8.49115889138073080e-08 
 7.76247116628685148e+02  1.67624275836012011e-06  8.39866838656015749e-08 
 7.94328234724274694e+02  1.65802262153755130e-06  8.30737798263343992e-08 
 8.12830516164092273e+02  1.64003927483914212e-06  8.21727399513373489e-08 
 8.31763771102663895e+02  1.62229002054388951e-06  8.12834290733901987e-08 
 8.51138038202369216e+02  1.60477219393779984e-06  8.04057136798002579e-08 
 8.70963589956073179e+02  1.58748316288272475e-06  7.95394618896070464e-08 
 8.91250938133737918e+02  1.57042032735690027e-06  7.86845434310681059e-08 
 9.12010839355901908e+02  1.55358111901116374e-06  7.78408296191744707e-08 
 9.33254300796982989e+02  1.53696300071894769e-06  7.70081933336487089e-08 
 9.54992586021427655e+02  1.52056346615152247e-06  7.61865089969113852e-08 
 9.77237220955802172e+02  1.50438003933231311e-06  7.53756525523821283e-08 
 9.99999999999991246e+02  1.48841027419843972e-06  7.45755014428308980e-08 
 1.02329299228074512e+03  1.47265175421424365e-06  7.37859345891334991e-08 
 1.04712854805089023e+03  1.45710209189010103e-06  7.30068323689751744e-08 
 1.07151930523759688e+03  1.44175892842162864e-06  7.22380765959726455e-08 
 1.09647819614317518e+03  1.42661993322358241e-06  7.14795504988115461e-08 
 1.12201845430195340e+03  1.41168280356107351e-06  7.07311387005875657e-08 
 1.14815362149687235e+03  1.39694526410649703e-06  6.99927271984991528e-08 
 1.17489755493951884e+03  1.38240506656345378e-06  6.92642033434328297e-08 
 1.20226443461740200e+03  1.36805998924609854e-06  6.85454558200069107e-08 
 1.23026877081237035e+03  1.35390783668989046e-06  6.78363746265733854e-08 
 1.25892541179415571e+03  1.33994643926762692e-06  6.71368510555970487e-08 
 1.28824955169312216e+03  1.32617365277251208e-06  6.64467776740061235e-08 
 1.31825673855639502e+03  1.31258735805952230e-06  6.57660483037982896e-08 
 1.34896288259164112e+03  1.29918546064856420e-06  6.50945580029498183e-08 
 1.38038426460287201e+03  1.28596589034572114e-06  6.44322030462677183e-08 
 1.41253754462274105e+03  1.27292660086129344e-06  6.37788809065489163e-08 
 1.44543977074591385e+03  1.26006556944722890e-06  6.31344902358992238e-08 
 1.47910838816819341e+03  1.24738079653034185e-06  6.24989308472165617e-08 
 1.51356124843619386e+03  1.23487030532239110e-06  6.18721036957810560e-08 
 1.54881661891246677e+03  1.22253214148093235e-06  6.12539108611530707e-08 
 1.58489319246109858e+03  1.21036437275138347e-06  6.06442555290895043e-08 
 1.62181009735891462e+03  1.19836508858025105e-06  6.00430419737361657e-08 
 1.65958690743754482e+03  1.18653239980241410e-06  5.94501755399474512e-08 
 1.69824365246172806e+03  1.17486443826575312e-06  5.88655626257908252e-08 
 1.73780082874935874e+03  1.16335935649323904e-06  5.82891106652632522e-08 
 1.77827941003890555e+03  1.15201532733724675e-06  5.77207281110847485e-08 
 1.81970085860996574e+03  1.14083054364986940e-06  5.71603244177562734e-08 
 1.86208713666284916e+03  1.12980321794486641e-06  5.66078100248075688e-08 
 1.90546071796322849e+03  1.11893158205042874e-06  5.60630963401494872e-08 
 1.94984459975802611e+03  1.10821388680137852e-06  5.55260957236635291e-08 
 1.99526231496885998e+03  1.09764840171892176e-06  5.49967214709705480e-08 
 2.04173794466950926e+03  1.08723341466088795e-06  5.44748877973738773e-08 
 2.08929613085401888e+03  1.07696723153761631e-06  5.39605098220175777e-08 
 2.13796208950221080e+03  1.06684817597654688e-06  5.34535035521842993e-08 
 2.18776162394953053e+03  1.05687458902951342e-06  5.29537858678741663e-08 
 2.23872113856831720e+03  1.04704482885892516e-06  5.24612745065040737e-08 
 2.29086765276774986e+03  1.03735727043696547e-06  5.19758880477959374e-08 
 2.34422881531989833e+03  1.02781030525123943e-06  5.14975458990463681e-08 
 2.39883291901946586e+03  1.01840234101132121e-06  5.10261682803209386e-08 
 2.45470891568500519e+03  1.00913180136408065e-06  5.05616762101178540e-08 
 2.51188643150955431e+03  9.99997125605835241e-07  5.01039914910720267e-08 
 2.57039578276883731e+03  9.90996768403807971e-07  4.96530366960033592e-08 
 2.63026799189535450e+03  9.82129199520098161e-07  4.92087351540844970e-08 
 2.69153480392688743e+03  9.73392903542525508e-07  4.87710109373247506e-08 
 2.75422870333813762e+03  9.64786379616636272e-07  4.83397888472246612e-08 
 2.81838293126442431e+03  9.56308141188995971e-07  4.79149944017068317e-08 
 2.88403150312657544e+03  9.47956715746693922e-07  4.74965538222156874e-08 
 2.95120922666635443e+03  9.39730644562752773e-07  4.70843940211490162e-08 
 3.01995172040198395e+03  9.31628482459641354e-07  4.66784425895253804e-08 
 3.09029543251355744e+03  9.23648797553010890e-07  4.62786277847978009e-08 
 3.16227766016834539e+03  9.15790171033802340e-07  4.58848785190327704e-08 
 3.23593656929624785e+03  9.08051196915898876e-07  4.54971243473249669e-08 
 3.31131121482587514e+03  9.00430481828315446e-07  4.51152954564757056e-08 
 3.38844156139198867e+03  8.92926644780306912e-07  4.47393226538594648e-08 
 3.46736850452527869e+03  8.85538316950335715e-07  4.43691373566824630e-08 
 3.54813389233571570e+03  8.78264141481618451e-07  4.40046715814499293e-08 
 3.63078054770097333e+03  8.71102773278700321e-07  4.36458579336675002e-08 
 3.71535229097168440e+03  8.64052878781799309e-07  4.32926295979328462e-08 
 3.80189396320556989e+03  8.57113135817487823e-07  4.29449203281978901e-08 
 3.89045144994276279e+03  8.50282233376626174e-07  4.26026644383980284e-08 
 3.98107170553492824e+03  8.43558871444128543e-07  4.22657967932910929e-08 
 4.07380277804108209e+03  8.36941760819570823e-07  4.19342527996943647e-08 
 4.16869383470330740e+03  8.30429622955307062e-07  4.16079683978917359e-08 
 4.26579518801587892e+03  8.24021189785974751e-07  4.12868800534095227e-08 
 4.36515832240161035e+03  8.17715203561812611e-07  4.09709247490744263e-08 
 4.46683592150958066e+03  8.11510416712045296e-07  4.06600399773676247e-08 
 4.57088189614869862e+03  8.05405591684784426e-07  4.03541637330674246e-08 
