 frequency                ir                       ii                       vr                       vi                      
 2.75422870333816272e+00  2.46020380716832632e-15  3.51460936433174031e-14  1.25584308798898370e-03  1.48076222036711322e-06 
 2.81838293126444972e+00  2.46952794585170166e-15  3.59647513441807090e-14  1.25584308805748446e-03  1.51525360333571310e-06 
 2.88403150312660150e+00  2.46168103262833782e-15  3.68024779933830856e-14  1.25584308812898282e-03  1.55054839382154860e-06 
 2.95120922666638119e+00  2.45258728690661565e-15  3.76597178597053677e-14  1.25584308820481105e-03  1.58666530558970627e-06 
 3.01995172040201165e+00  2.45409161742093929e-15  3.85369253763237572e-14  1.25584308828374791e-03  1.62362348830490632e-06 
 3.09029543251358563e+00  2.46971768123188662e-15  3.94345656834403050e-14  1.25584308836679259e-03  1.66144253768477121e-06 
 3.16227766016837419e+00  2.44396787963535589e-15  4.03531147341620292e-14  1.25584308845350101e-03  1.70014250588991268e-06 
 3.23593656929627738e+00  2.45505384684902017e-15  4.12930595062591520e-14  1.25584308854387317e-03  1.73974391215572901e-06 
 3.31131121482590540e+00  2.45251952427083530e-15  4.22548984389164631e-14  1.25584308863824212e-03  1.78026775367199671e-06 
 3.38844156139201980e+00  2.44643443957776041e-15  4.32391414592030995e-14  1.25584308873771811e-03  1.82173551671586602e-06 
 3.46736850452531042e+00  2.43102521620131018e-15  4.42463104849983576e-14  1.25584308884174600e-03  1.86416918804422604e-06 
 3.54813389233574838e+00  2.44135224189423461e-15  4.52769394646963629e-14  1.25584308895076990e-03  1.90759126655127957e-06 
 3.63078054770100689e+00  2.43200099815654713e-15  4.63315748404272127e-14  1.25584308906534492e-03  1.95202477519780410e-06 
 3.71535229097171849e+00  2.42869418153046635e-15  4.74107758392245521e-14  1.25584308918424981e-03  1.99749327321821770e-06 
 3.80189396320560480e+00  2.43270572956866271e-15  4.85151147377233698e-14  1.25584308930926092e-03  2.04402086861204497e-06 
 3.89045144994279868e+00  2.41629361918266339e-15  4.96451769150995574e-14  1.25584308944015621e-03  2.09163223092619986e-06 
 3.98107170553496470e+00  2.41374574407732245e-15  5.08015615942237380e-14  1.25584308957726876e-03  2.14035260433518988e-06 
 4.07380277804111923e+00  2.42203989069683656e-15  5.19848820269497238e-14  1.25584308972137570e-03  2.19020782102593457e-06 
 4.16869383470334576e+00  2.42453355569355322e-15  5.31957654941145157e-14  1.25584308987125581e-03  2.24122431489420520e-06 
 4.26579518801591817e+00  2.39321366543587821e-15  5.44348540731619122e-14  1.25584309002868544e-03  2.29342913556032908e-06 
 4.36515832240165125e+00  2.39974598352510338e-15  5.57028047175518477e-14  1.25584309019377560e-03  2.34684996271121873e-06 
 4.46683592150962205e+00  2.38786041720923103e-15  5.70002897067466461e-14  1.25584309036597119e-03  2.40151512077657209e-06 
 4.57088189614874096e+00  2.39313235027294180e-15  5.83279970432577148e-14  1.25584309054771470e-03  2.45745359394673326e-06 
 4.67735141287197198e+00  2.37997284640439899e-15  5.96866306644037813e-14  1.25584309073656364e-03  2.51469504154064202e-06 
 4.78630092322637335e+00  2.37892930181338169e-15  6.10769108658273669e-14  1.25584309093418334e-03  2.57326981373147528e-06 
 4.89778819368445184e+00  2.37081133804689648e-15  6.24995748838299382e-14  1.25584309114212811e-03  2.63320896763880691e-06 
 5.01187233627271223e+00  2.36370981381711642e-15  6.39553770541905842e-14  1.25584309135973182e-03  2.69454428379536480e-06 
 5.12861383991363784e+00  2.36417059974042276e-15  6.54450891562731517e-14  1.25584309158754959e-03  2.75730828299774258e-06 
 5.24807460249771474e+00  2.34874782383681646e-15  6.69695011541800736e-14  1.25584309182602549e-03  2.82153424354895213e-06 
 5.37031796370251602e+00  2.34516995666761430e-15  6.85294212496919287e-14  1.25584309207527056e-03  2.88725621890351827e-06 
 5.49540873857623335e+00  2.33501911382771876e-15  7.01256765175421515e-14  1.25584309233661706e-03  2.95450905572262643e-06 
 5.62341325190347785e+00  2.33068230513777674e-15  7.17591133818730654e-14  1.25584309261039806e-03  3.02332841235067425e-06 
 5.75439937337155616e+00  2.32332328289203138e-15  7.34305979074034585e-14  1.25584309289739071e-03  3.09375077772134425e-06 
 5.88843655355587625e+00  2.30711446041337309e-15  7.51410162758846159e-14  1.25584309319715093e-03  3.16581349070499511e-06 
 6.02559586074356357e+00  2.29798005711018272e-15  7.68912754213750305e-14  1.25584309351101098e-03  3.23955475990587566e-06 
 6.16595001861480707e+00  2.29362969589308463e-15  7.86823033478777583e-14  1.25584309383985904e-03  3.31501368392094144e-06 
 6.30957344480191740e+00  2.28296385702125848e-15  8.05150496852057897e-14  1.25584309418480533e-03  3.39223027207063367e-06 
 6.45654229034653948e+00  2.27255551616539764e-15  8.23904861124985234e-14  1.25584309454584986e-03  3.47124546561196010e-06 
 6.60693448007594419e+00  2.25003121603201128e-15  8.43096070993755952e-14  1.25584309492265955e-03  3.55210115944651757e-06 
 6.76082975391980145e+00  2.25222672543129443e-15  8.62734301706346738e-14  1.25584309531889815e-03  3.63484022433331607e-06 
 6.91830970918934796e+00  2.22818454225642837e-15  8.82829965679959514e-14  1.25584309573267827e-03  3.71950652961982821e-06 
 7.07945784384136179e+00  2.21928053191489116e-15  9.03393717530279552e-14  1.25584309616666445e-03  3.80614496650178118e-06 
 7.24435960074988294e+00  2.19698662474315798e-15  9.24436461218315977e-14  1.25584309662063465e-03  3.89480147182517813e-06 
 7.41310241300915695e+00  2.18100819522615286e-15  9.45969353226775312e-14  1.25584309709514397e-03  3.98552305244266744e-06 
 7.58577575029181883e+00  2.16502976570914774e-15  9.68003809971599769e-14  1.25584309759430024e-03  4.07835781013710313e-06 
 7.76247116628689771e+00  2.15079961219527549e-15  9.90551516801692312e-14  1.25584309811521688e-03  4.17335496712586862e-06 
 7.94328234724279447e+00  2.14666609141267450e-15  1.01362442641072988e-13  1.25584309866177968e-03  4.27056489215900539e-06 
 8.12830516164097183e+00  2.12133641815798191e-15  1.03723477154265761e-13  1.25584309923265636e-03  4.37003912722537327e-06 
 8.31763771102668947e+00  2.09775502090642219e-15  1.06139507557960065e-13  1.25584309983151066e-03  4.47183041488131291e-06 
 8.51138038202374325e+00  2.08250842785584478e-15  1.08611814354213912e-13  1.25584310045845360e-03  4.57599272621477026e-06 
 8.70963589956078366e+00  2.06296568369679356e-15  1.11141708485331856e-13  1.25584310111515052e-03  4.68258128946195913e-06 
 8.91250938133743098e+00  2.03609102234630912e-15  1.13730531545623228e-13  1.25584310180248959e-03  4.79165261929005158e-06 
 9.12010839355907166e+00  2.00971780450059923e-15  1.16379656099039496e-13  1.25584310252213616e-03  4.90326454676169783e-06 
 9.33254300796988367e+00  1.99242477984945543e-15  1.19090486632086325e-13  1.25584310327586657e-03  5.01747624999829139e-06 
 9.54992586021433176e+00  1.97159454561057768e-15  1.21864460506735647e-13  1.25584310406534616e-03  5.13434828555657417e-06 
 9.77237220955807828e+00  1.94344594670742277e-15  1.24703048595700369e-13  1.25584310489135209e-03  5.25394262053694924e-06 
 9.99999999999996980e+00  1.91930889584246422e-15  1.27607755864769524e-13  1.25584310575688196e-03  5.37632266543862674e-06 
 1.02329299228075108e+01  1.88811097832919383e-15  1.30580122484539018e-13  1.25584310666326804e-03  5.50155330778140325e-06 
 1.04712854805089641e+01  1.85337585122818949e-15  1.33621724359807216e-13  1.25584310761117646e-03  5.62970094650934580e-06 
 1.07151930523760317e+01  1.82846630631533502e-15  1.36734174294245251e-13  1.25584310860515913e-03  5.76083352719692091e-06 
 1.09647819614318163e+01  1.79875916678923220e-15  1.39919122572732170e-13  1.25584310964532708e-03  5.89502057807402326e-06 
 1.12201845430195988e+01  1.76829308574238953e-15  1.43178257808387882e-13  1.25584311073456689e-03  6.03233324689118659e-06 
 1.14815362149687914e+01  1.72569749289086527e-15  1.46513308001364347e-13  1.25584311187598718e-03  6.17284433864298452e-06 
 1.17489755493952579e+01  1.69066421019242741e-15  1.49926041650576313e-13  1.25584311307036511e-03  6.31662835417008332e-06 
 1.20226443461740899e+01  1.65763670151308773e-15  1.53418268018399114e-13  1.25584311432092033e-03  6.46376152966073774e-06 
 1.23026877081237753e+01  1.60365698585046568e-15  1.56991838665915891e-13  1.25584311563053941e-03  6.61432187707200541e-06 
 1.25892541179416302e+01  1.57590141023483676e-15  1.60648648670527446e-13  1.25584311700177587e-03  6.76838922549300753e-06 
 1.28824955169312965e+01  1.51988881549880439e-15  1.64390636678891808e-13  1.25584311843807139e-03  6.92604526347132367e-06 
 1.31825673855640257e+01  1.48580420970129135e-15  1.68219786918627479e-13  1.25584311994142439e-03  7.08737358232499319e-06 
 1.34896288259164887e+01  1.43000845539975607e-15  1.72138129357132113e-13  1.25584312151605371e-03  7.25245972046393097e-06 
 1.38038426460287997e+01  1.37697741663805884e-15  1.76147741713285767e-13  1.25584312316517899e-03  7.42139120874403806e-06 
 1.41253754462274923e+01  1.32494926488591069e-15  1.80250750145665166e-13  1.25584312489135375e-03  7.59425761687616311e-06 
 1.44543977074592220e+01  1.26885535498694191e-15  1.84449329940757978e-13  1.25584312669990705e-03  7.77115060091816230e-06 
 1.47910838816820203e+01  1.21806048320599603e-15  1.88745707312907825e-13  1.25584312859261527e-03  7.95216395187143010e-06 
 1.51356124843620261e+01  1.15790081516020660e-15  1.93142159933709873e-13  1.25584313057547359e-03  8.13739364541070503e-06 
 1.54881661891247564e+01  1.07199134551788644e-15  1.97641019155472321e-13  1.25584313265103553e-03  8.32693789277141967e-06 
 1.58489319246110760e+01  1.01382389896403913e-15  2.02244670434732873e-13  1.25584313482463017e-03  8.52089719282210053e-06 
 1.62181009735892374e+01  9.47050597666088123e-16  2.06955554496929045e-13  1.25584313710036533e-03  8.71937438535114476e-06 
 1.65958690743755426e+01  8.73189324665513134e-16  2.11776169348101406e-13  1.25584313948379211e-03  8.92247470559296854e-06 
 1.69824365246173770e+01  7.97552670607493130e-16  2.16709070698410059e-13  1.25584314197990654e-03  9.13030584002595867e-06 
 1.73780082874936852e+01  7.18866697939357646e-16  2.21756873973837890e-13  1.25584314459259438e-03  9.34297798346805984e-06 
 1.77827941003891574e+01  6.29813041996829526e-16  2.26922256010256458e-13  1.25584314732851698e-03  9.56060389750505657e-06 
 1.81970085860997628e+01  5.34674301361226512e-16  2.32207955159305119e-13  1.25584315019411363e-03  9.78329897027693686e-06 
 1.86208713666286023e+01  4.38763066677727576e-16  2.37616774041248099e-13  1.25584315319449136e-03  1.00111812776591142e-05 
 1.90546071796323986e+01  3.52162418150447909e-16  2.43151580709644803e-13  1.25584315633653354e-03  1.02443716458671407e-05 
 1.94984459975803794e+01  2.41302746013805081e-16  2.48815309498382755e-13  1.25584315962601334e-03  1.04829937155206623e-05 
 1.99526231496887192e+01  1.32936738873878912e-16  2.54610963668655565e-13  1.25584316307136845e-03  1.07271740071999750e-05 
 2.04173794466952145e+01  2.85958322993051794e-17  2.60541616150116752e-13  1.25584316667837204e-03  1.09770419885269997e-05 
 2.08929613085403147e+01 -7.20045767801935632e-17  2.66610411023187406e-13  1.25584317045535077e-03  1.12327301428131147e-05 
 2.13796208950222386e+01 -2.07204587689135966e-16  2.72820566483671502e-13  1.25584317441096438e-03  1.14943740393021849e-05 
 2.18776162394954419e+01 -3.44952473703419304e-16  2.79175375266272371e-13  1.25584317855254035e-03  1.17621124050506318e-05 
 2.23872113856833082e+01 -4.83499958819910702e-16  2.85678206550416837e-13  1.25584318288962660e-03  1.20360871984846674e-05 
 2.29086765276776383e+01 -6.21573105485939692e-16  2.92332508395474935e-13  1.25584318743010570e-03  1.23164436846654867e-05 
 2.34422881531991258e+01 -7.68021713934419203e-16  2.99141808905430216e-13  1.25584319218652318e-03  1.26033305123132267e-05 
 2.39883291901948077e+01 -9.19295022050459210e-16  3.06109718769978587e-13  1.25584319716631754e-03  1.28968997926209999e-05 
 2.45470891568502019e+01 -1.07742590890747003e-15  3.13239931899803026e-13  1.25584320237992486e-03  1.31973071799069747e-05 
 2.51188643150956956e+01 -1.24671052561392548e-15  3.20536229238221838e-13  1.25584320783889147e-03  1.35047119541435276e-05 
 2.57039578276885301e+01 -1.43823483938348984e-15  3.28002479502342490e-13  1.25584321355642903e-03  1.38192771054115414e-05 
 2.63026799189537073e+01 -1.62401288163888102e-15  3.35642640983006618e-13  1.25584321954297362e-03  1.41411694203173111e-05 
 2.69153480392690412e+01 -1.81361273655228361e-15  3.43460765038800940e-13  1.25584322581162589e-03  1.44705595704268128e-05 
 2.75422870333815446e+01 -2.01967891196030980e-15  3.51460996731331964e-13  1.25584323237581952e-03  1.48076222027573976e-05 
 2.81838293126444164e+01 -2.22478285794025510e-15  3.59647578213357776e-13  1.25584323924909924e-03  1.51525360323778373e-05 
 2.88403150312659342e+01 -2.44610917892601476e-15  3.68024849469941870e-13  1.25584324644634204e-03  1.55054839371660715e-05 
 2.95120922666637284e+01 -2.68917375347010879e-15  3.76597252977134357e-13  1.25584325398353513e-03  1.58666530547763229e-05 
 3.01995172040200295e+01 -2.93383752621861893e-15  3.85369333066697259e-13  1.25584326187533346e-03  1.62362348818479751e-05 
 3.09029543251357701e+01 -3.18435599069855080e-15  3.94345741855335130e-13  1.25584327013905650e-03  1.66144253755603241e-05 
 3.16227766016836540e+01 -3.43847942740199697e-15  4.03531238609420358e-13  1.25584327879257884e-03  1.70014250575195862e-05 
 3.23593656929626832e+01 -3.72901850457380002e-15  4.12930692921366707e-13  1.25584328785321997e-03  1.73974391200787826e-05 
 3.31131121482589634e+01 -4.02114322742286312e-15  4.22549089156552295e-13  1.25584329734151900e-03  1.78026775351353535e-05 
 3.38844156139201047e+01 -4.33176714983996014e-15  4.32391526665077829e-13  1.25584330727690485e-03  1.82173551654607268e-05 
 3.46736850452530092e+01 -4.65609267721184272e-15  4.42463224652206054e-13  1.25584331767991664e-03  1.86416918786228819e-05 
 3.54813389233573844e+01 -4.99616624113907726e-15  4.52769523025394697e-13  1.25584332857375802e-03  1.90759126635631656e-05 
 3.63078054770099712e+01 -5.33126602760003454e-15  4.63315886629461207e-13  1.25584333998118858e-03  1.95202477498886648e-05 
 3.71535229097170827e+01 -5.69802451749756855e-15  4.74107906517132172e-13  1.25584335192663321e-03  1.99749327299432512e-05 
 3.80189396320559467e+01 -6.10725662750222220e-15  4.85151305242999243e-13  1.25584336443351763e-03  2.04402086837209934e-05 
 3.89045144994278829e+01 -6.51129811960610150e-15  4.96451939192859735e-13  1.25584337753104069e-03  2.09163223066978080e-05 
 3.98107170553495422e+01 -6.94901764169281178e-15  5.08015798371958395e-13  1.25584339124462652e-03  2.14035260406040731e-05 
 4.07380277804110875e+01 -7.38180404389471301e-15  5.19849015510591580e-13  1.25584340560591645e-03  2.19020782073142934e-05 
 4.16869383470333474e+01 -7.84447376847574596e-15  5.31957863734766655e-13  1.25584342064322119e-03  2.24122431457860284e-05 
 4.26579518801590680e+01 -8.33226987840413047e-15  5.44348764613014993e-13  1.25584343638962537e-03  2.29342913522208265e-05 
 4.36515832240163917e+01 -8.85500440334086036e-15  5.57028286885842550e-13  1.25584345287865773e-03  2.34684996234872691e-05 
 4.46683592150961033e+01 -9.38166916115285021e-15  5.70003154089026394e-13  1.25584347014406905e-03  2.40151512038810601e-05 
 4.57088189614872888e+01 -9.95111924719654928e-15  5.83280245612405887e-13  1.25584348822327385e-03  2.45745359353156362e-05 
 4.67735141287195972e+01 -1.05323329268117161e-14  5.96866601570322135e-13  1.25584350715646220e-03  2.51469504109853918e-05 
 4.78630092322636074e+01 -1.11369247157711015e-14  6.10769424919200350e-13  1.25584352697949431e-03  2.57326981325745913e-05 
 4.89778819368443834e+01 -1.17878525950770863e-14  6.24996087810296961e-13  1.25584354773755624e-03  2.63320896713058367e-05 
 5.01187233627269819e+01 -1.24639339647847347e-14  6.39554133495523740e-13  1.25584356947328057e-03  2.69454428325054982e-05 
 5.12861383991362345e+01 -1.31714843025487749e-14  6.54451280350854306e-13  1.25584359223351871e-03  2.75730828241361316e-05 
 5.24807460249770017e+01 -1.39082538888612994e-14  6.69695428229071226e-13  1.25584361606612127e-03  2.82153424292284087e-05 
 5.37031796370250092e+01 -1.46868465739774523e-14  6.85294658883282490e-13  1.25584364102193646e-03  2.88725621823233554e-05 
 5.49540873857621861e+01 -1.54896305200671880e-14  7.01257243801976272e-13  1.25584366715458806e-03  2.95450905500315935e-05 
 5.62341325190346311e+01 -1.63494028428481930e-14  7.17591646961878013e-13  1.25584369451825495e-03  3.02332841157939375e-05 
 5.75439937337154106e+01 -1.72250587274561107e-14  7.34306528851356912e-13  1.25584372317244508e-03  3.09375077689565594e-05 
 5.88843655355586080e+01 -1.81655363494515054e-14  7.51410751552623619e-13  1.25584375317799868e-03  3.16581348982319019e-05 
 6.02559586074354741e+01 -1.91408439662379970e-14  7.68913384670960858e-13  1.25584378459553392e-03  3.23955475896042935e-05 
 6.16595001861479091e+01 -2.01651168636393652e-14  7.86823709569888169e-13  1.25584381749410667e-03  3.31501368290843782e-05 
 6.30957344480190088e+01 -2.12262526349052405e-14  8.05151220641711326e-13  1.25584385194354997e-03  3.39223027098514663e-05 
 6.45654229034652190e+01 -2.23489981946226046e-14  8.23905636742467123e-13  1.25584388801625035e-03  3.47124546444818410e-05 
 6.60693448007592536e+01 -2.35192182569676778e-14  8.43096902885989274e-13  1.25584392578914628e-03  3.55210115819884346e-05 
 6.76082975391978209e+01 -2.47450307857069451e-14  8.62735192785007250e-13  1.25584396534217380e-03  3.63484022299743898e-05 
 6.91830970918932877e+01 -2.60292004963802448e-14  8.82830920709607543e-13  1.25584400675970986e-03  3.71950652818932255e-05 
 7.07945784384134242e+01 -2.73712666030642704e-14  9.03394740216684243e-13  1.25584405012857392e-03  3.80614496496989110e-05 
 7.24435960074986269e+01 -2.87815561314519464e-14  9.24437556855433251e-13  1.25584409554191367e-03  3.89480147018279581e-05 
 7.41310241300913617e+01 -3.02664252167794690e-14  9.45970527743835799e-13  1.25584414309454218e-03  3.98552305068183621e-05 
 7.58577575029179769e+01 -3.17905424207509668e-14  9.68005069191954981e-13  1.25584419288859994e-03  4.07835780824926337e-05 
 7.76247116628687621e+01 -3.34230798419710151e-14  9.90552864325232275e-13  1.25584424503133452e-03  4.17335496510823207e-05 
 7.94328234724277280e+01 -3.51153568028950147e-14  1.01362587113130054e-12  1.25584429962888322e-03  4.27056488999570408e-05 
 8.12830516164094945e+01 -3.68911037785732421e-14  1.03723632076591814e-12  1.25584435679981787e-03  4.37003912490607356e-05 
 8.31763771102666567e+01 -3.87357111447314550e-14  1.06139673322307843e-12  1.25584441666637403e-03  4.47183041239552142e-05 
 8.51138038202371945e+01 -4.06825181181735829e-14  1.08611992029962511e-12  1.25584447935367383e-03  4.57599272355228669e-05 
 8.70963589956076021e+01 -4.27196797901652214e-14  1.11141899025393341e-12  1.25584454499505505e-03  4.68258128660862361e-05 
 8.91250938133740789e+01 -4.48487275962750065e-14  1.13730735712327252e-12  1.25584461373118295e-03  4.79165261623353675e-05 
 9.12010839355904892e+01 -4.70868596934639894e-14  1.16379874792358565e-12  1.25584468570527630e-03  4.90326454348468456e-05 
 9.33254300796986058e+01 -4.94313249187194881e-14  1.19090720857872065e-12  1.25584476107754028e-03  5.01747624648488986e-05 
 9.54992586021430867e+01 -5.18692890288247055e-14  1.21864711535537478e-12  1.25584483999663377e-03  5.13434828179527931e-05 
 9.77237220955805412e+01 -5.44338201900404495e-14  1.24703317613364417e-12  1.25584492263497438e-03  5.25394261650426130e-05 
 9.99999999999994600e+01 -5.71209204068556797e-14  1.27608044184196858e-12  1.25584500916631203e-03  5.37632266111699535e-05 
 1.02329299228074859e+02 -5.99142182264658651e-14  1.30580431408042793e-12  1.25584509977727521e-03  5.50155330314815980e-05 
 1.04712854805089378e+02 -6.28599413190003564e-14  1.33622055316755532e-12  1.25584519465804512e-03  5.62970094154217502e-05 
 1.07151930523760043e+02 -6.59581032369863096e-14  1.36734528999879826e-12  1.25584529401012723e-03  5.76083352187587992e-05 
 1.09647819614317882e+02 -6.91734267522364776e-14  1.39919502562300220e-12  1.25584539804546313e-03  5.89502057237222267e-05 
 1.12201845430195704e+02 -7.25564085809343728e-14  1.43178665030065187e-12  1.25584550699575637e-03  6.03233324077966261e-05 
 1.14815362149687616e+02 -7.60899454338090364e-14  1.46513744435090420e-12  1.25584562106606512e-03  6.17284433209116265e-05 
 1.17489755493952273e+02 -7.98035953725878544e-14  1.49926509297466492e-12  1.25584574051507136e-03  6.31662834714994184e-05 
 1.20226443461740587e+02 -8.36908396317087577e-14  1.53418768964272033e-12  1.25584586559301936e-03  6.46376152214105977e-05 
 1.23026877081237430e+02 -8.77388575204821053e-14  1.56992375642452803e-12  1.25584599656491935e-03  6.61432186901051892e-05 
 1.25892541179415971e+02 -9.19782370926991444e-14  1.60649224060008516e-12  1.25584613371043652e-03  6.76838921685893677e-05 
 1.28824955169312631e+02 -9.64428325611957349e-14  1.64391253075355437e-12  1.25584627731767373e-03  6.92604525421520512e-05 
 1.31825673855639934e+02 -1.01100917459899520e-13  1.68220447286688982e-12  1.25584642769493993e-03  7.08737357241269906e-05 
 1.34896288259164550e+02 -1.05989625713218127e-13  1.72138837116687015e-12  1.25584658515831560e-03  7.25245970984095739e-05 
 1.38038426460287639e+02 -1.11119121716518610e-13  1.76148500167762562e-12  1.25584675004231094e-03  7.42139119736424257e-05 
 1.41253754462274571e+02 -1.16470797850015684e-13  1.80251562746723114e-12  1.25584692269775644e-03  7.59425760467653544e-05 
 1.44543977074591879e+02 -1.22081300147139360e-13  1.84450200711803580e-12  1.25584710349102568e-03  7.77115058785398792e-05 
 1.47910838816819847e+02 -1.27955493965138667e-13  1.88746640234995931e-12  1.25584729280414642e-03  7.95216393787433228e-05 
 1.51356124843619909e+02 -1.34098244661262633e-13  1.93143159580818399e-12  1.25584749103746507e-03  8.13739363041135683e-05 
 1.54881661891247205e+02 -1.40536372686753119e-13  1.97642090292161595e-12  1.25584769861553092e-03  8.32693787670072387e-05 
 1.58489319246110398e+02 -1.47276261281900633e-13  2.02245818291431345e-12  1.25584791597577183e-03  8.52089717560120446e-05 
 1.62181009735892019e+02 -1.54332885989212631e-13  2.06956784558175047e-12  1.25584814357826424e-03  8.71937436689422941e-05 
 1.65958690743755056e+02 -1.61727266778308176e-13  2.11777487077257449e-12  1.25584838190895276e-03  8.92247468581856189e-05 
