 time                   v(q)                   v(qb)                  v(inp)                 v(inn)                 v(clk)                
 0.000000000000000e+00  6.190214247340075e-01  6.225625131386600e-01  7.462500009520222e-01  7.537500009092383e-01  0.000000000000000e+00 
 2.000000000000000e-12  6.190214247339990e-01  6.225625131386578e-01  7.462500009520225e-01  7.537500009092384e-01  0.000000000000000e+00 
 4.000000000000001e-12  6.190214247339894e-01  6.225625131386545e-01  7.462500009520228e-01  7.537500009092385e-01  0.000000000000000e+00 
 8.000000000000001e-12  6.190214247339720e-01  6.225625131386556e-01  7.462500009520232e-01  7.537500009092386e-01  0.000000000000000e+00 
 1.600000000000000e-11  6.190214247339418e-01  6.225625131386560e-01  7.462500009520234e-01  7.537500009092384e-01  0.000000000000000e+00 
 3.200000000000001e-11  6.190214247339214e-01  6.225625131387034e-01  7.462500009520234e-01  7.537500009092383e-01  0.000000000000000e+00 
 6.400000000000001e-11  6.190214247337761e-01  6.225625131387971e-01  7.462500009520250e-01  7.537500009092385e-01  0.000000000000000e+00 
 1.280000000000000e-10  6.190214247333701e-01  6.225625131390700e-01  7.462500009520280e-01  7.537500009092388e-01  0.000000000000000e+00 
 2.560000000000000e-10  6.190214247279997e-01  6.225625131448040e-01  7.462500009520299e-01  7.537500009092409e-01  0.000000000000000e+00 
 4.560000000000001e-10  6.190214247856910e-01  6.225625130863034e-01  7.462500009520262e-01  7.537500009092328e-01  0.000000000000000e+00 
 6.560000000000001e-10  6.190214242918753e-01  6.225625135849171e-01  7.462500009520662e-01  7.537500009092799e-01  0.000000000000000e+00 
 8.560000000000001e-10  6.190214285034641e-01  6.225625093300241e-01  7.462500009517463e-01  7.537500009088485e-01  0.000000000000000e+00 
 1.056000000000000e-09  6.190213925850530e-01  6.225625456176480e-01  7.462500009544938e-01  7.537500009125679e-01  0.000000000000000e+00 
 1.256000000000000e-09  6.190216989162685e-01  6.225622361401257e-01  7.462500009311048e-01  7.537500008808742e-01  0.000000000000000e+00 
 1.456000000000000e-09  6.190190863676385e-01  6.225648755228631e-01  7.462500011306415e-01  7.537500011511573e-01  0.000000000000000e+00 
 1.656000000000000e-09  6.190413675584658e-01  6.225423655856478e-01  7.462499994289582e-01  7.537499988460340e-01  0.000000000000000e+00 
 1.856000000000000e-09  6.188513295013776e-01  6.227343263072467e-01  7.462500139395102e-01  7.537500185031193e-01  0.000000000000000e+00 
 2.056000000000000e-09  6.204710091265003e-01  6.210959049440409e-01  7.462498899954023e-01  7.537498506792958e-01  0.000000000000000e+00 
 2.163774756493880e-09  6.266691371709529e-01  6.147870459962321e-01  7.462494106771557e-01  7.537492031885811e-01  0.000000000000000e+00 
 2.182207336230697e-09  6.286840408397365e-01  6.127291322690311e-01  7.462492537242811e-01  7.537489915207591e-01  0.000000000000000e+00 
 2.219072495704331e-09  6.345319786757317e-01  6.067150386174206e-01  7.462487927515674e-01  7.537483714808902e-01  0.000000000000000e+00 
 2.256588379801457e-09  6.440980604981755e-01  5.967642478899001e-01  7.462480238901790e-01  7.537473416864173e-01  0.000000000000000e+00 
 2.288867872605269e-09  6.567892200169384e-01  5.833544099770251e-01  7.462469758722221e-01  7.537459461468159e-01  0.000000000000000e+00 
 2.317451699655862e-09  6.731266194384282e-01  5.657387414608229e-01  7.462455794741627e-01  7.537441001056066e-01  0.000000000000000e+00 
 2.343848575769355e-09  6.942054124457249e-01  5.424232060933539e-01  7.462436997025382e-01  7.537416364182842e-01  0.000000000000000e+00 
 2.368623969025540e-09  7.210850675622281e-01  5.117543763169062e-01  7.462411794518898e-01  7.537383655580245e-01  0.000000000000000e+00 
 2.392004729177176e-09  7.547462808016761e-01  4.719477536238378e-01  7.462378422894823e-01  7.537340795342518e-01  0.000000000000000e+00 
 2.414570297038467e-09  7.969317632053290e-01  4.199842767756855e-01  7.462333966240368e-01  7.537284320103049e-01  0.000000000000000e+00 
 2.438680643900832e-09  8.542327768762115e-01  3.456335975799685e-01  7.462268980189455e-01  7.537202804713355e-01  0.000000000000000e+00 
 2.464475558754224e-09  9.267899680951753e-01  2.447053792479568e-01  7.462179694922642e-01  7.537092355113946e-01  0.000000000000000e+00 
 2.477776645485643e-09  9.658546853520510e-01  1.877906008705300e-01  7.462130787149699e-01  7.537032074018645e-01  0.000000000000000e+00 
 2.487144027543965e-09  9.925299221218697e-01  1.493674659308059e-01  7.462100461882378e-01  7.536994139367060e-01  0.000000000000000e+00 
 2.497710892403101e-09  1.021233794758421e+00  1.110289378074811e-01  7.462074782602296e-01  7.536960616657662e-01  0.000000000000000e+00 
 2.510583597099798e-09  1.053704073557659e+00  7.422872043517109e-02  7.462057228938277e-01  7.536934887197126e-01  0.000000000000000e+00 
 2.525647102795496e-09  1.087367761253753e+00  4.503534693318102e-02  7.462050978841344e-01  7.536921154108281e-01  0.000000000000000e+00 
 2.539451808375996e-09  1.113381216880872e+00  2.865900025572371e-02  7.462052086826723e-01  7.536917309377192e-01  0.000000000000000e+00 
 2.553641046904814e-09  1.135028586085990e+00  1.844677918767841e-02  7.462055263774598e-01  7.536917037888483e-01  0.000000000000000e+00 
 2.570131718908319e-09  1.154240950068184e+00  1.144930159301092e-02  7.462059739793897e-01  7.536919179757844e-01  0.000000000000000e+00 
 2.588073862302228e-09  1.169169875969250e+00  7.088226508607381e-03  7.462065259688777e-01  7.536923693770468e-01  0.000000000000000e+00 
 2.610913721245333e-09  1.181634322832823e+00  3.980560823830043e-03  7.462073253320906e-01  7.536931975885922e-01  0.000000000000000e+00 
 2.637490844806040e-09  1.190088946504805e+00  2.086460957666958e-03  7.462083479677903e-01  7.536943912280154e-01  0.000000000000000e+00 
 2.669780333669865e-09  1.195400282774548e+00  9.556393085830943e-04  7.462096310818281e-01  7.536959874997019e-01  0.000000000000000e+00 
 2.705456734767407e-09  1.198057196057872e+00  4.018410001673921e-04  7.462110255855320e-01  7.536977880499053e-01  0.000000000000000e+00 
 2.751008827960956e-09  1.199385211143980e+00  1.268551194651395e-04  7.462127318529266e-01  7.537000382728084e-01  0.000000000000000e+00 
 2.808239245961737e-09  1.199871009892708e+00  2.668330525616540e-05  7.462147606707837e-01  7.537027431065711e-01  0.000000000000000e+00 
 2.890901176322431e-09  1.199995945340962e+00  8.695829362146204e-07  7.462174915404522e-01  7.537063991086972e-01  0.000000000000000e+00 
 3.013202417446774e-09  1.200000542832542e+00 -2.563981779104760e-08  7.462211488937400e-01  7.537113003574142e-01  0.000000000000000e+00 
 3.213202417446774e-09  1.199999438115475e+00  1.494732516827031e-07  7.462262736835333e-01  7.537181692747469e-01  0.000000000000000e+00 
 3.413202417446774e-09  1.200000018757439e+00  8.056088575836978e-08  7.462304885498853e-01  7.537238193207705e-01  0.000000000000000e+00 
 3.613202417446775e-09  1.199999642529876e+00  1.066673844540584e-07  7.462339547544034e-01  7.537284666100361e-01  0.000000000000000e+00 
 3.813202417446774e-09  1.199999938184103e+00  9.600269033471082e-08  7.462368055684521e-01  7.537322892920778e-01  0.000000000000000e+00 
 4.013202417446774e-09  1.199999673800642e+00  9.972110361967414e-08  7.462391499583312e-01  7.537354334950093e-01  0.000000000000000e+00 
 4.213202417446775e-09  1.199999925432699e+00  9.787264204294543e-08  7.462410781770864e-01  7.537380198335172e-01  0.000000000000000e+00 
 4.413202417446775e-09  1.199999678715303e+00  9.835191821377931e-08  7.462426638099484e-01  7.537401470916542e-01  0.000000000000000e+00 
