 time                   v(q)                   v(qb)                  v(inp)                 v(inn)                 v(clk)                
 0.000000000000000e+00  6.190214247341211e-01  6.225625131386545e-01  7.456250009555444e-01  7.543750009058624e-01  0.000000000000000e+00 
 2.000000000000000e-12  6.190214247341053e-01  6.225625131386494e-01  7.456250009555443e-01  7.543750009058625e-01  0.000000000000000e+00 
 4.000000000000001e-12  6.190214247340962e-01  6.225625131386460e-01  7.456250009555441e-01  7.543750009058626e-01  0.000000000000000e+00 
 8.000000000000001e-12  6.190214247340760e-01  6.225625131386322e-01  7.456250009555435e-01  7.543750009058630e-01  0.000000000000000e+00 
 1.600000000000000e-11  6.190214247340273e-01  6.225625131386073e-01  7.456250009555430e-01  7.543750009058634e-01  0.000000000000000e+00 
 3.200000000000001e-11  6.190214247340244e-01  6.225625131386612e-01  7.456250009555432e-01  7.543750009058634e-01  0.000000000000000e+00 
 6.400000000000001e-11  6.190214247340156e-01  6.225625131387034e-01  7.456250009555440e-01  7.543750009058636e-01  0.000000000000000e+00 
 1.280000000000000e-10  6.190214247337427e-01  6.225625131387554e-01  7.456250009555450e-01  7.543750009058648e-01  0.000000000000000e+00 
 2.560000000000000e-10  6.190214247308807e-01  6.225625131417483e-01  7.456250009555476e-01  7.543750009058652e-01  0.000000000000000e+00 
 4.560000000000001e-10  6.190214247606382e-01  6.225625131115111e-01  7.456250009555526e-01  7.543750009058615e-01  0.000000000000000e+00 
 6.560000000000001e-10  6.190214245058924e-01  6.225625133690070e-01  7.456250009555834e-01  7.543750009058879e-01  0.000000000000000e+00 
 8.560000000000001e-10  6.190214266794453e-01  6.225625111731665e-01  7.456250009554269e-01  7.543750009056645e-01  0.000000000000000e+00 
 1.056000000000000e-09  6.190214081419443e-01  6.225625299007369e-01  7.456250009568524e-01  7.543750009075862e-01  0.000000000000000e+00 
 1.256000000000000e-09  6.190215662382483e-01  6.225623701805918e-01  7.456250009447845e-01  7.543750008912292e-01  0.000000000000000e+00 
 1.456000000000000e-09  6.190202179136889e-01  6.225637323541807e-01  7.456250010477637e-01  7.543750010307202e-01  0.000000000000000e+00 
 1.656000000000000e-09  6.190317171249130e-01  6.225521150635867e-01  7.456250001695458e-01  7.543749998410366e-01  0.000000000000000e+00 
 1.856000000000000e-09  6.189336426205382e-01  6.226511890991798e-01  7.456250076588348e-01  7.543750099866653e-01  0.000000000000000e+00 
 2.056000000000000e-09  6.197697877221644e-01  6.218058951105991e-01  7.456249437356832e-01  7.543749234122376e-01  0.000000000000000e+00 
 2.134011760347847e-09  6.212280425334100e-01  6.203294142352673e-01  7.456248319393618e-01  7.543747720970050e-01  0.000000000000000e+00 
 2.156655465623476e-09  6.219655542105493e-01  6.195817521795930e-01  7.456247752628796e-01  7.543746954278491e-01  0.000000000000000e+00 
 2.201942876174733e-09  6.243262797403487e-01  6.171824207044515e-01  7.456245930537253e-01  7.543744491838021e-01  0.000000000000000e+00 
 2.256215554880987e-09  6.298529268572420e-01  6.115317023956851e-01  7.456241620877746e-01  7.543738680874865e-01  0.000000000000000e+00 
 2.295807640284868e-09  6.370469263396643e-01  6.041118297405477e-01  7.456235923588966e-01  7.543731025173730e-01  0.000000000000000e+00 
 2.330239453826453e-09  6.469853104454818e-01  5.937353698659792e-01  7.456227883514491e-01  7.543720271429741e-01  0.000000000000000e+00 
 2.360145527821550e-09  6.598393740389997e-01  5.800978140400989e-01  7.456217193802811e-01  7.543706057906631e-01  0.000000000000000e+00 
 2.387654833295177e-09  6.766687045786952e-01  5.618688856149751e-01  7.456202698817920e-01  7.543686925218923e-01  0.000000000000000e+00 
 2.413618756408645e-09  6.986480376611731e-01  5.374271061463856e-01  7.456182926704347e-01  7.543661055378499e-01  0.000000000000000e+00 
 2.438138879619339e-09  7.267097212576417e-01  5.052091755083299e-01  7.456156355417858e-01  7.543626634110026e-01  0.000000000000000e+00 
 2.461326449494239e-09  7.617891702852674e-01  4.634314860106270e-01  7.456121202996931e-01  7.543581573551186e-01  0.000000000000000e+00 
 2.483900002634366e-09  8.059684538622826e-01  4.085542394997906e-01  7.456074072525033e-01  7.543521827857059e-01  0.000000000000000e+00 
 2.507945512278213e-09  8.652610005334659e-01  3.308020275534223e-01  7.456005878070333e-01  7.543436488716906e-01  0.000000000000000e+00 
 2.533659557583796e-09  9.385844328762255e-01  2.277063028503404e-01  7.455914897632356e-01  7.543324107819875e-01  0.000000000000000e+00 
 2.545388680119567e-09  9.728596365283967e-01  1.776198639557854e-01  7.455872465696880e-01  7.543271727347592e-01  0.000000000000000e+00 
 2.554553267769319e-09  9.987027894364006e-01  1.408036598316921e-01  7.455844259776819e-01  7.543236204259375e-01  0.000000000000000e+00 
 2.565791747005148e-09  1.028789421852757e+00  1.017801985841340e-01  7.455819599838424e-01  7.543203447591583e-01  0.000000000000000e+00 
 2.578618807176565e-09  1.060457561702987e+00  6.764235989289943e-02  7.455805137044969e-01  7.543181197186956e-01  0.000000000000000e+00 
 2.595032715257050e-09  1.095783904768347e+00  3.912293973729702e-02  7.455800852677469e-01  7.543169324899662e-01  0.000000000000000e+00 
 2.607756467392089e-09  1.118570862822571e+00  2.595132500294754e-02  7.455802724265557e-01  7.543167047137668e-01  0.000000000000000e+00 
 2.621916682032873e-09  1.139081317171169e+00  1.682968959000054e-02  7.455806075425088e-01  7.543167279597582e-01  0.000000000000000e+00 
 2.638309133091043e-09  1.157110495990588e+00  1.055319168737624e-02  7.455810627782480e-01  7.543169794964133e-01  0.000000000000000e+00 
 2.657545404660379e-09  1.171992715223556e+00  6.344839221806352e-03  7.455816696152007e-01  7.543175059408339e-01  0.000000000000000e+00 
 2.681019550033819e-09  1.183596835556202e+00  3.528379782264477e-03  7.455825107838981e-01  7.543184047569617e-01  0.000000000000000e+00 
 2.708728800885750e-09  1.191404787481123e+00  1.802706708934142e-03  7.455835889743776e-01  7.543196832547681e-01  0.000000000000000e+00 
