 v-sweep                v(b)                   v(c)                   v(e)                   i(vm_b)                i(vm_c)                i(vm_e)                i(vb)                  i(vc)                  i(ve)                  i(vdd)                 i(vdda)               
 3.000000000000000e-01  2.999999999778947e-01  9.999999867419100e-01  1.021449420438220e-08  6.158233645248146e-13  1.472929624855350e-10 -1.462035185677242e-10  2.283588512027445e-10 -5.222301816580094e-10  1.227964509697224e-09  0.000000000000000e+00 -2.535559821715009e-09 
 3.010000000000000e-01  3.009999999772097e-01  9.999999863251985e-01  1.053926854299227e-08  6.349053227605594e-13  1.519224892781545e-10 -1.508521237845079e-10  2.273319335277823e-10 -5.268597072095773e-10  1.232613114885760e-09  0.000000000000000e+00 -2.534952771494996e-09 
 3.020000000000000e-01  3.019999999765080e-01  9.999999858952127e-01  1.087437855504007e-08  6.544530542496041e-13  1.566994883847788e-10 -1.556486669993095e-10  2.263047615838298e-10 -5.316367076356819e-10  1.237409658227323e-09  0.000000000000000e+00 -2.534346100535084e-09 
 3.030000000000000e-01  3.029999999757891e-01  9.999999854515309e-01  1.122015332156063e-08  6.744813041414943e-13  1.616286452893570e-10 -1.605978584605521e-10  2.252782899124737e-10 -5.365658636774807e-10  1.242358849561812e-09  0.000000000000000e+00 -2.533740699385663e-09 
 3.040000000000000e-01  3.039999999750528e-01  9.999999849937151e-01  1.157693240382121e-08  6.949961439683960e-13  1.667148258932476e-10 -1.657045584237752e-10  2.242520360618430e-10 -5.416520442390441e-10  1.247465549525044e-09  0.000000000000000e+00 -2.533136321726632e-09 
 3.050000000000000e-01  3.049999999742983e-01  9.999999845213147e-01  1.194506617712363e-08  7.160131862415930e-13  1.719630374757453e-10 -1.709737819294615e-10  2.232259671794055e-10 -5.469002558267315e-10  1.252734773030729e-09  0.000000000000000e+00 -2.532532748979295e-09 
 3.060000000000000e-01  3.059999999735252e-01  9.999999840338668e-01  1.232491617523774e-08  7.375489108341071e-13  1.773784208898517e-10 -1.764107037330295e-10  2.222000815031794e-10 -5.523156397031938e-10  1.258171694834292e-09  0.000000000000000e+00 -2.531930175432680e-09 
 3.070000000000000e-01  3.069999999727331e-01  9.999999835308907e-01  1.271685544580716e-08  7.596171955337461e-13  1.829663173491284e-10 -1.820206633918773e-10  2.211743488419256e-10 -5.579035357109980e-10  1.263781654493138e-09  0.000000000000000e+00 -2.531328712109089e-09 
 3.080000000000000e-01  3.079999999719216e-01  9.999999830118913e-01  1.312126891707486e-08  7.822258465961518e-13  1.887322276616953e-10 -1.878091705144479e-10  2.201487710561159e-10 -5.636694460296857e-10  1.269570161615713e-09  0.000000000000000e+00 -2.530728303497372e-09 
 3.090000000000000e-01  3.089999999710898e-01  9.999999824763612e-01  1.353855377628884e-08  8.053991501499880e-13  1.946817888114639e-10 -1.937819101764811e-10  2.191233145969287e-10 -5.696190063187105e-10  1.275542901277743e-09  0.000000000000000e+00 -2.530128422241591e-09 
 3.100000000000000e-01  3.099999999702374e-01  9.999999819237715e-01  1.396911986016253e-08  8.291457798126345e-13  2.008208771741839e-10 -1.999447485098028e-10  2.180979749796545e-10 -5.757580960126686e-10  1.281705739611065e-09  0.000000000000000e+00 -2.529529665086623e-09 
 3.110000000000000e-01  3.109999999693638e-01  9.999999813535785e-01  1.441339005777090e-08  8.534822154571131e-13  2.071555313222483e-10 -2.063037384691152e-10  2.170727362787686e-10 -5.820927488435174e-10  1.288064729570375e-09  0.000000000000000e+00 -2.528931823865650e-09 
 3.120000000000000e-01  3.119999999684685e-01  9.999999807652225e-01  1.487180072627969e-08  8.784249369564456e-13  2.136919711066515e-10 -2.128651257824702e-10  2.160475716508316e-10 -5.886291886357645e-10  1.294626116883737e-09  0.000000000000000e+00 -2.528335051234338e-09 
 3.130000000000000e-01  3.129999999675506e-01  9.999999801581231e-01  1.534480211991762e-08  9.039938936306058e-13  2.204366418924381e-10 -2.196353550912923e-10  2.150224640873874e-10 -5.953738611647268e-10  1.301396346192557e-09  0.000000000000000e+00 -2.527738972492417e-09 
 3.140000000000000e-01  3.139999999666101e-01  9.999999795316863e-01  1.583285883261103e-08  9.301977590969734e-13  2.273961460371251e-10 -2.266210762859610e-10  2.139974143182270e-10 -6.023333657752429e-10  1.308382067387226e-09  0.000000000000000e+00 -2.527143892951218e-09 
 3.150000000000000e-01  3.149999999656456e-01  9.999999788852932e-01  1.633645025471678e-08  9.570651562929022e-13  2.345773582498134e-10 -2.338291510431817e-10  2.129723693687059e-10 -6.095145758054327e-10  1.315590142144443e-09  0.000000000000000e+00 -2.526549881999680e-09 
 3.160000000000000e-01  3.159999999646571e-01  9.999999782183091e-01  1.685607104430650e-08  9.846073609209860e-13  2.419873293140343e-10 -2.412666595716374e-10  2.119473412218357e-10 -6.169245477470722e-10  1.323027650672907e-09  0.000000000000000e+00 -2.525956814737713e-09 
