 v-sweep                v(b)                   v(c)                   v(e)                   i(vm_b)                i(vm_c)                i(vm_e)                i(vb)                  i(vc)                  i(ve)                  i(vdd)                 i(vdda)               
 3.000000000000000e-01  2.999999999829457e-01  9.999999833406429e-01  1.284464425334296e-08  4.751078003240039e-13  1.850799070433728e-10 -1.838497479183819e-10  2.703325015459093e-09  7.128085724449389e-10  4.671242797278293e-09  0.000000000000000e+00 -9.867904398134882e-09 
 3.010000000000000e-01  3.009999999824119e-01  9.999999828155876e-01  1.325321864162124e-08  4.899804520452911e-13  1.909130968718520e-10 -1.896978116568009e-10  2.699831686260671e-09  7.069753825516302e-10  4.677090861038643e-09  0.000000000000000e+00 -9.864852008622850e-09 
 3.020000000000000e-01  3.019999999818661e-01  9.999999822738048e-01  1.367479866680817e-08  5.051861706739658e-13  1.969321224246739e-10 -1.957320294855955e-10  2.696339474967402e-09  7.009563569884243e-10  4.683125078867477e-09  0.000000000000000e+00 -9.861801309807249e-09 
 3.030000000000000e-01  3.029999999813081e-01  9.999999817147645e-01  1.410979847715259e-08  5.207310277421939e-13  2.031428748171160e-10 -2.019583292490590e-10  2.692851829208719e-09  6.947456033202717e-10  4.689351378630934e-09  0.000000000000000e+00 -9.858755711311628e-09 
 3.040000000000000e-01  3.039999999807370e-01  9.999999811379173e-01  1.455864541140805e-08  5.366410441021152e-13  2.095514550743694e-10 -2.083828275916524e-10  2.689366997470089e-09  6.883370260609807e-10  4.695775876973514e-09  0.000000000000000e+00 -9.855713540629595e-09 
 3.050000000000000e-01  3.049999999801529e-01  9.999999805426935e-01  1.502178041898634e-08  5.529118829450397e-13  2.161641932023730e-10 -2.150118359718019e-10  2.685884968419338e-09  6.817242849218392e-10  4.702404885353673e-09  0.000000000000000e+00 -9.852674887966772e-09 
 3.060000000000000e-01  3.059999999795554e-01  9.999999799285088e-01  1.549965849348955e-08  5.695565546970371e-13  2.229875814037087e-10 -2.218518668671901e-10  2.682405741288553e-09  6.749008988496868e-10  4.709244916249050e-09  0.000000000000000e+00 -9.849639232906115e-09 
 3.070000000000000e-01  3.069999999789443e-01  9.999999792947598e-01  1.599274912005366e-08  5.865837329754875e-13  2.300283209151358e-10 -2.289096401777380e-10  2.678929292621687e-09  6.678601593384260e-10  4.716302689559615e-09  0.000000000000000e+00 -9.846607435870468e-09 
 3.080000000000000e-01  3.079999999783190e-01  9.999999786408204e-01  1.650153673694138e-08  6.040029587595086e-13  2.372933697124862e-10 -2.361920898325394e-10  2.675455617560394e-09  6.605951096580017e-10  4.723585139214412e-09  0.000000000000000e+00 -9.843578747459291e-09 
 3.090000000000000e-01  3.089999999776790e-01  9.999999779660527e-01  1.702652121183833e-08  6.218333140073362e-13  2.447898141411270e-10 -2.437063706072480e-10  2.671984687819270e-09  6.530986639509053e-10  4.731099419989124e-09  0.000000000000000e+00 -9.840553660334050e-09 
