 v-sweep                v(b)                   v(c)                   v(e)                   i(vm_b)                i(vm_c)                i(vm_e)                i(vb)                  i(vc)                  i(ve)                  i(vdd)                 i(vdda)               
 3.000000000000000e-01  2.999999999989015e-01  9.999999999318721e-01  5.486976775463416e-11  3.060225683970685e-14  7.568789345247069e-13 -7.853695883717594e-13 -1.302981514450591e-10 -2.291294149110351e-10  3.271236500085360e-12  0.000000000000000e+00 -6.998732723150198e-12 
 3.010000000000000e-01  3.009999999988743e-01  9.999999999292757e-01  5.693873444592000e-11  3.135946363697073e-14  7.857239164830795e-13 -8.149834100659992e-13 -1.304040768661542e-10 -2.291582598929937e-10  3.300850321779595e-12  0.000000000000000e+00 -6.998344145091579e-12 
 3.020000000000000e-01  3.019999999988465e-01  9.999999999265783e-01  5.908650705163620e-11  3.213315030725639e-14  8.156912645304866e-13 -8.457252075310523e-13 -1.305101034037142e-10 -2.291882275333971e-10  3.331592119243764e-12  0.000000000000000e+00 -6.998024955971133e-12 
 3.030000000000000e-01  3.029999999988182e-01  9.999999999237761e-01  6.131610315739343e-11  3.292418421230181e-14  8.468226120301745e-13 -8.776381724928178e-13 -1.306162303752504e-10 -2.292193585885410e-10  3.363505084206382e-12  0.000000000000000e+00 -6.997761278003651e-12 
 3.040000000000000e-01  3.039999999987890e-01  9.999999999208673e-01  6.363065620989589e-11  3.373776952253493e-14  8.791379083022015e-13 -9.107671550363036e-13 -1.307224569415576e-10 -2.292516750445309e-10  3.396634066749021e-12  0.000000000000000e+00 -6.997400455519781e-12 
 3.050000000000000e-01  3.049999999987592e-01  9.999999999178470e-01  6.603341997162056e-11  3.456609998231386e-14  9.126917971360598e-13 -9.451587273669689e-13 -1.308287868983848e-10 -2.292852277736474e-10  3.431025639080580e-12  0.000000000000000e+00 -6.997150655340107e-12 
 3.060000000000000e-01  3.059999999987288e-01  9.999999999147089e-01  6.852777314689485e-11  3.541091031511456e-14  9.475554021942634e-13 -9.808612500253314e-13 -1.309352140379444e-10 -2.293200925384235e-10  3.466728161738044e-12  0.000000000000000e+00 -6.996720443917198e-12 
 3.070000000000000e-01  3.069999999986979e-01  9.999999999114506e-01  7.111722418595745e-11  3.627566996788900e-14  9.837547443289503e-13 -1.017924940649130e-12 -1.310417401318030e-10 -2.293562907208407e-10  3.503791852362729e-12  0.000000000000000e+00 -6.996609421615602e-12 
 3.080000000000000e-01  3.079999999986661e-01  9.999999999080668e-01  7.380541627388300e-11  3.715951157889918e-14  1.021347069414826e-12 -1.056401945381486e-12 -1.311483695827930e-10 -2.293938842056446e-10  3.542268857094190e-12  0.000000000000000e+00 -6.996040432314616e-12 
 3.090000000000000e-01  3.089999999986336e-01  9.999999999045525e-01  7.659613251143960e-11  3.806590459509707e-14  1.060390490688335e-12 -1.096346413026278e-12 -1.312551004101327e-10 -2.294329255998390e-10  3.582213324739884e-12  0.000000000000000e+00 -6.995776754347133e-12 
 3.100000000000000e-01  3.099999999986003e-01  9.999999999009036e-01  7.949330129531574e-11  3.899224693126868e-14  1.100927508874636e-12 -1.137814572057152e-12 -1.313619441069466e-10 -2.294734646451050e-10  3.623681483769869e-12  0.000000000000000e+00 -6.995499198590111e-12 
 3.110000000000000e-01  3.109999999985664e-01  9.999999998971127e-01  8.250100190535125e-11  3.993767122567604e-14  1.143043125424051e-12 -1.180864810589456e-12 -1.314688763552937e-10 -2.295155782345754e-10  3.666731722303048e-12  0.000000000000000e+00 -6.995082864956742e-12 
 3.120000000000000e-01  3.119999999985317e-01  9.999999998931782e-01  8.562347030676489e-11  4.090564692527110e-14  1.186754687571337e-12 -1.225557759429483e-12 -1.315759198423237e-10 -2.295592900890789e-10  3.711424671142194e-12  0.000000000000000e+00 -6.994722042472873e-12 
 3.130000000000000e-01  3.129999999984960e-01  9.999999998890899e-01  8.886510517563787e-11  4.189617403005386e-14  1.232173217618955e-12 -1.271956378319268e-12 -1.316830711171986e-10 -2.296047100614945e-10  3.757823290032864e-12  0.000000000000000e+00 -6.994569386807853e-12 
 3.140000000000000e-01  3.139999999984599e-01  9.999999998848458e-01  9.223047415626682e-11  4.290578309307236e-14  1.279325603780780e-12 -1.320126045500198e-12 -1.317903200927819e-10 -2.296518618726510e-10  3.805992957212886e-12  0.000000000000000e+00 -6.994055908658098e-12 
 3.150000000000000e-01  3.149999999984227e-01  9.999999998804371e-01  9.572432035927859e-11  4.394228036996850e-14  1.328304653762774e-12 -1.370134650722731e-12 -1.318976819031020e-10 -2.297008397629158e-10  3.856001562436313e-12  0.000000000000000e+00 -6.993875497417462e-12 
 3.160000000000000e-01  3.159999999983847e-01  9.999999998758595e-01  9.935156910981131e-11  4.499959432857636e-14  1.379158939822262e-12 -1.422052691835404e-12 -1.320051420100687e-10 -2.297516952086934e-10  3.907919603548105e-12  0.000000000000000e+00 -6.993625697236056e-12 
 3.170000000000000e-01  3.169999999983458e-01  9.999999998711057e-01  1.031173349553618e-10  4.608206177758589e-14  1.431972596047826e-12 -1.475953375090521e-12 -1.321127164379581e-10 -2.298045085725636e-10  3.961820286804130e-12  0.000000000000000e+00 -6.993431408207612e-12 
 3.180000000000000e-01  3.179999999983061e-01  9.999999998661675e-01  1.070269289432967e-10  4.718881535525909e-14  1.486834093336738e-12 -1.531912719309648e-12 -1.322203943201255e-10 -2.298593712295708e-10  4.017779631022350e-12  0.000000000000000e+00 -6.992876296694434e-12 
 3.190000000000000e-01  3.189999999982654e-01  9.999999998610409e-01  1.110858661784271e-10  4.832245714680994e-14  1.543788534499369e-12 -1.590009664057733e-12 -1.323281834544207e-10 -2.299163253783781e-10  4.075876575771330e-12  0.000000000000000e+00 -6.992682007665990e-12 
 3.200000000000000e-01  3.199999999982238e-01  9.999999998557160e-01  1.152998736713935e-10  4.948385451397641e-14  1.602946941838179e-12 -1.650326181979699e-12 -1.324360848463076e-10 -2.299754832107118e-10  4.136193093692414e-12  0.000000000000000e+00 -6.992418329696776e-12 
 3.210000000000000e-01  3.209999999981813e-01  9.999999998501865e-01  1.196748984890937e-10  5.066606856285460e-14  1.664377836930465e-12 -1.712947395460289e-12 -1.325440843493186e-10 -2.300369146808107e-10  4.198814307173866e-12  0.000000000000000e+00 -6.991988118275600e-12 
 3.220000000000000e-01  3.219999999981377e-01  9.999999998444428e-01  1.242171162187402e-10  5.188210971951435e-14  1.728189639993470e-12 -1.777961697772991e-12 -1.326522106583506e-10 -2.301007250415069e-10  4.263828609485682e-12  0.000000000000000e+00 -6.991793829245424e-12 
 3.230000000000000e-01  3.229999999980931e-01  9.999999998384789e-01  1.289329397576580e-10  5.312243700483776e-14  1.794446535795802e-12 -1.845460878891374e-12 -1.327604404840385e-10 -2.301669825123159e-10  4.331327790604971e-12  0.000000000000000e+00 -6.991488517914518e-12 
 3.240000000000000e-01  3.239999999980477e-01  9.999999998322854e-01  1.338290284413272e-10  5.438965250403882e-14  1.863253475107753e-12 -1.915540256141886e-12 -1.328687783407243e-10 -2.302357906113465e-10  4.401407167854564e-12  0.000000000000000e+00 -6.991030550915995e-12 
 3.250000000000000e-01  3.249999999980008e-01  9.999999998258531e-01  1.389122975227171e-10  5.569242983449740e-14  1.934713673976137e-12 -1.988298809884751e-12 -1.329772418895150e-10 -2.303072505178599e-10  4.474165721598316e-12  0.000000000000000e+00 -6.990780750736320e-12 
 3.260000000000000e-01  3.259999999979533e-01  9.999999998191729e-01  1.441899280164224e-10  5.702036065535765e-14  2.008929481086032e-12 -2.063839324416442e-12 -1.330858054721987e-10 -2.303814657499651e-10  4.549706236129148e-12  0.000000000000000e+00 -6.990433806040259e-12 
 3.270000000000000e-01  3.269999999979044e-01  9.999999998122370e-01  1.496693769216333e-10  5.838211858399944e-14  2.085984163164278e-12 -2.142268534294521e-12 -1.331944923761316e-10 -2.304585201396886e-10  4.628135446008101e-12  0.000000000000000e+00 -6.990336661526470e-12 
 3.280000000000000e-01  3.279999999978545e-01  9.999999998050314e-01  1.553583878385528e-10  5.977076472651888e-14  2.166036447408921e-12 -2.223697276294000e-12 -1.333032829157956e-10 -2.305385727162904e-10  4.709564188006712e-12  0.000000000000000e+00 -6.989837061164523e-12 
 3.290000000000000e-01  3.289999999978032e-01  9.999999997975506e-01  1.612650019933646e-10  6.120017687072377e-14  2.249145314418136e-12 -2.308240647211469e-12 -1.334122110312932e-10 -2.306216812909451e-10  4.794107558925065e-12  0.000000000000000e+00 -6.989615016560463e-12 
 3.300000000000000e-01  3.299999999977510e-01  9.999999997897798e-01  1.673975696875300e-10  6.265560986706831e-14  2.335475562922134e-12 -2.396018167742743e-12 -1.335212354448703e-10 -2.307080118318065e-10  4.881885079455438e-12  0.000000000000000e+00 -6.989240316288786e-12 
