 v-sweep                v(b)                   v(c)                   v(e)                   i(vm_b)                i(vm_c)                i(vm_e)                i(vb)                  i(vc)                  i(ve)                  i(vdd)                 i(vdda)               
 3.000000000000000e-01  2.999999999989697e-01  9.999999998844734e-01  9.152716765925577e-11  2.870186727177426e-14  1.283462051910504e-12 -1.310059381166448e-12  6.593057400358064e-10 -4.402692877602584e-11  1.314132268595147e-09  0.000000000000000e+00 -2.296660297173360e-09 
 3.010000000000000e-01  3.009999999989451e-01  9.999999998800511e-01  9.500797652385861e-11  2.938968512999907e-14  1.332592890196747e-12 -1.359881378544284e-12  6.577892303941087e-10 -4.407605961431090e-11  1.314182090592524e-09  0.000000000000000e+00 -2.295250112890048e-09 
 3.020000000000000e-01  3.019999999989197e-01  9.999999998754575e-01  9.862196744518100e-11  3.009311549950766e-14  1.383624985412831e-12 -1.411609655852666e-12  6.562735937479112e-10 -4.412709344424322e-11  1.314233818972697e-09  0.000000000000000e+00 -2.293840837418857e-09 
 3.030000000000000e-01  3.029999999988940e-01  9.999999998706883e-01  1.023742522560472e-10  3.080955629508608e-14  1.436609511900908e-12 -1.465317380487874e-12  6.547607810659987e-10 -4.418007673229324e-11  1.314287526594464e-09  0.000000000000000e+00 -2.292434427333269e-09 
 3.040000000000000e-01  3.039999999988677e-01  9.999999998657351e-01  1.062701393077976e-10  3.154334432542427e-14  1.491639277367130e-12 -1.521080532682328e-12  6.532498185580029e-10 -4.423510563039880e-11  1.314343289746658e-09  0.000000000000000e+00 -2.291029766409499e-09 
 3.050000000000000e-01  3.049999999988408e-01  9.999999998605901e-01  1.103151410313686e-10  3.229361222878424e-14  1.548797548538339e-12 -1.578978013728903e-12  6.517406886234119e-10 -4.429226476891559e-11  1.314401187330576e-09  0.000000000000000e+00 -2.289627402262535e-09 
 3.060000000000000e-01  3.059999999988133e-01  9.999999998552483e-01  1.145149817893993e-10  3.305775791995202e-14  1.608142438650979e-12 -1.639091758370788e-12  6.502334092761321e-10 -4.435160965904405e-11  1.314461300972346e-09  0.000000000000000e+00 -2.288226612866877e-09 
 3.070000000000000e-01  3.069999999987854e-01  9.999999998497001e-01  1.188756060305858e-10  3.383838348414159e-14  1.669781500560557e-12 -1.701506851517513e-12  6.487279654089550e-10 -4.441324958830643e-11  1.314523716168365e-09  0.000000000000000e+00 -2.286828044294879e-09 
 3.080000000000000e-01  3.079999999987568e-01  9.999999998439383e-01  1.234031867578976e-10  3.463288683613897e-14  1.733793664185227e-12 -1.766311649453412e-12  6.472243650520807e-10 -4.447726125566677e-11  1.314588520863433e-09  0.000000000000000e+00 -2.285431432113365e-09 
 3.090000000000000e-01  3.089999999987277e-01  9.999999998379561e-01  1.281041343227536e-10  3.544387006115812e-14  1.800253522634452e-12 -1.833597905711649e-12  6.457225975331304e-10 -4.454372198147756e-11  1.314655807119686e-09  0.000000000000000e+00 -2.284036388310654e-09 
 3.100000000000000e-01  3.099999999986978e-01  9.999999998317413e-01  1.329851055577100e-10  3.627566996788900e-14  1.869298119062831e-12 -1.903460901793461e-12  6.442226549194230e-10 -4.461276571053013e-11  1.314725670115772e-09  0.000000000000000e+00 -2.282643828631980e-09 
 3.110000000000000e-01  3.109999999986675e-01  9.999999998252896e-01  1.380530132606849e-10  3.712308238590367e-14  1.940974291004211e-12 -1.975999582919103e-12  6.427245554772308e-10 -4.468444101512378e-11  1.314798208796895e-09  0.000000000000000e+00 -2.281252656732077e-09 
 3.120000000000000e-01  3.119999999986363e-01  9.999999998185873e-01  1.433150360442484e-10  3.799131148563006e-14  2.015433826762735e-12 -2.051316699004055e-12  6.412282711034747e-10 -4.475890228559916e-11  1.314873525912981e-09  0.000000000000000e+00 -2.279864038531020e-09 
 3.130000000000000e-01  3.129999999986046e-01  9.999999998116283e-01  1.487786285640499e-10  3.887341837316427e-14  2.092746115277439e-12 -2.129518951061978e-12  6.397338260761440e-10 -4.483621333567628e-11  1.314951728267906e-09  0.000000000000000e+00 -2.278476696717580e-09 
 3.140000000000000e-01  3.139999999985721e-01  9.999999998043997e-01  1.544515321409650e-10  3.977807666588618e-14  2.173054271235085e-12 -2.210717143243101e-12  6.382411962873454e-10 -4.491652235899725e-11  1.315032926357221e-09  0.000000000000000e+00 -2.277091374488213e-09 
