 temp-sweep             v(vref)                i(vload)               i(vdd)                 v(vbe)                 v(dvbe)                v(pbias)               v(pcasc)               v(xbgr.c2)             v(xbgr.vbe3)           v(xbgr.vd1)            v(xbgr.vd2)           
-4.000000000000000e+01  1.048126151169372e+00  3.667440191567066e-06 -1.988944764934372e-05  7.895142676193467e-01  4.234469928162221e-02  2.049802024302870e+00  1.639227872825839e+00  8.967404768330364e-01  7.895452530572958e-01  1.579090346660729e+00  7.895451733282466e-01 
-3.500000000000000e+01  1.048383018023126e+00  3.746498120424195e-06 -2.030187103812684e-05  7.840451109800086e-01  4.328558699658075e-02  2.048602567518854e+00  1.628941250389376e+00  8.919372884131938e-01  7.840785502133729e-01  1.568156938668932e+00  7.840784693322564e-01 
-3.000000000000000e+01  1.048625104673096e+00  3.825493330464477e-06 -2.071421142524068e-05  7.785537898946790e-01  4.422785543535829e-02  2.047430420578588e+00  1.618670396688108e+00  8.871447690443071e-01  7.785897761297206e-01  1.557179388188481e+00  7.785896940920175e-01 
-2.500000000000000e+01  1.048852648433631e+00  3.904421945625285e-06 -2.112645272049367e-05  7.730404897706794e-01  4.517150942377635e-02  2.046285445558925e+00  1.608415088973649e+00  8.823623493504043e-01  7.730791143757942e-01  1.546158062360536e+00  7.730790311781227e-01 
-2.000000000000000e+01  1.049065881070532e+00  3.983280149307634e-06 -2.153857911155096e-05  7.675053876277629e-01  4.611655400784315e-02  2.045167522281937e+00  1.598175117453636e+00  8.775895129885204e-01  7.675467399929835e-01  1.535093311270470e+00  7.675466556330726e-01 
-1.500000000000000e+01  1.049265029795017e+00  4.062064189937317e-06 -2.195057509424850e-05  7.619486527113799e-01  4.706299451344753e-02  2.044076546564118e+00  1.587950283183585e+00  8.728257938759542e-01  7.619928201264656e-01  1.523985469211596e+00  7.619927346036235e-01 
-1.000000000000000e+01  1.049450317332125e+00  4.140770376308994e-06 -2.236242544637561e-05  7.563704469276158e-01  4.801083651717403e-02  2.043012429015039e+00  1.577740397389479e+00  8.680707730057369e-01  7.564175144647278e-01  1.512834855562730e+00  7.564174277792099e-01 
-5.000000000000000e+00  1.049621961269730e+00  4.219395065061660e-06 -2.277411516445716e-05  7.507709250927211e-01  4.896008571629740e-02  2.041975094260238e+00  1.567545282186506e+00  8.633240750427911e-01  7.508209755192512e-01  1.501641775351342e+00  7.508208876734888e-01 
 0.000000000000000e+00  1.049780172799364e+00  4.297934641759728e-06 -2.318562936968870e-05  7.451502350555868e-01  4.991074773493859e-02  2.040964480535262e+00  1.557364772332802e+00  8.585853646308257e-01  7.452033487359225e-01  1.490406519469760e+00  7.452032597325583e-01 
 5.000000000000000e+00  1.049925158654144e+00  4.376385539333044e-06 -2.359695339671797e-05  7.395085183574888e-01  5.086282831397410e-02  2.039980537908805e+00  1.547198711747247e+00  8.538543448335323e-01  7.395647731798835e-01  1.479129366053000e+00  7.395646830240579e-01 
