 temp-sweep             v(vref)                i(vload)               i(vdd)                 v(vbe)                 v(dvbe)                v(pbias)               v(pcasc)               v(xbgr.c2)             v(xbgr.vbe3)           v(xbgr.vd1)            v(xbgr.vd2)           
-4.000000000000000e+01  1.034660429623016e+00  3.209696498119774e-06 -1.733069762991696e-05  7.759512145403302e-01  4.231966930003869e-02  2.668576326447724e+00  2.257829979651691e+00  8.832575718089162e-01  7.759609921388013e-01  1.551921895933744e+00  7.759609479644515e-01 
-3.500000000000000e+01  1.034653515210408e+00  3.279276083706847e-06 -1.769279379953752e-05  7.701848959455229e-01  4.326282050846639e-02  2.667760456172852e+00  2.247871541930238e+00  8.780574939732365e-01  7.701954430414978e-01  1.540390796876892e+00  7.701953984360080e-01 
-3.000000000000000e+01  1.034633131449592e+00  3.348819641007134e-06 -1.805490369050163e-05  7.643961769717200e-01  4.420748462938592e-02  2.666974396369191e+00  2.237928811936925e+00  8.728701445754476e-01  7.644075220486076e-01  1.528814954038478e+00  7.644074770168406e-01 
-2.500000000000000e+01  1.034599481954706e+00  3.418323345464594e-06 -1.841701091834740e-05  7.585852381191029e-01  4.515366418122124e-02  2.666217978042782e+00  2.228001583415321e+00  8.676949273834639e-01  7.585974090305517e-01  1.517194727162480e+00  7.585973635788128e-01 
-2.000000000000000e+01  1.034552761249039e+00  3.487783385359053e-06 -1.877909915724442e-05  7.527522509270618e-01  4.610136158035531e-02  2.665491053071603e+00  2.218089671198394e+00  8.625312983362706e-01  7.527652748533405e-01  1.505530457981170e+00  7.527652289881769e-01 
-1.500000000000000e+01  1.034493156837909e+00  3.557195977916180e-06 -1.914115221735457e-05  7.468973788010302e-01  4.705057933796263e-02  2.664793491976820e+00  2.208192907011665e+00  8.573787634412113e-01  7.469112822115687e-01  1.493822471886226e+00  7.469112359406082e-01 
-1.000000000000000e+01  1.034420849348712e+00  3.626557366248257e-06 -1.950315402995778e-05  7.410207774559503e-01  4.800132003126650e-02  2.664125182647819e+00  2.198311138673651e+00  8.522368756718953e-01  7.410355860733565e-01  1.482071078816655e+00  7.410355394059196e-01 
-5.000000000000000e+00  1.034336012875288e+00  3.695863818634892e-06 -1.986508864324184e-05  7.351225953439251e-01  4.895358628824246e-02  2.663486029081101e+00  2.188444229049221e+00  8.471052321305363e-01  7.351383341238001e-01  1.470276574141366e+00  7.351382870682310e-01 
 0.000000000000000e+00  1.034238815603988e+00  3.765111631756873e-06 -2.022694023577002e-05  7.292029740986263e-01  4.990738080671801e-02  2.662875950080032e+00  2.178592054597341e+00  8.419834715487067e-01  7.292196671974477e-01  1.458439239533177e+00  7.292196197639979e-01 
 5.000000000000000e+00  1.034129419865116e+00  3.834297127439329e-06 -2.058869309980756e-05  7.232620488836614e-01  5.086270632872502e-02  2.662294878324656e+00  2.168754504707401e+00  8.368712715767391e-01  7.232797196411556e-01  1.446559343687320e+00  7.232796718409665e-01 
 1.000000000000000e+01  1.034007982735869e+00  3.903416656008977e-06 -2.095033165646007e-05  7.172999487654214e-01  5.181956565051333e-02  2.661742759256304e+00  2.158931480724682e+00  8.317683465739288e-01  7.173186196910077e-01  1.434637143075741e+00  7.173185715348156e-01 
 1.500000000000000e+01  1.033874656363768e+00  3.972466596895922e-06 -2.131184045547975e-05  7.113167970511003e-01  5.277796162613329e-02  2.661219550167278e+00  2.149122894798700e+00  8.266744453389920e-01  7.113364898044021e-01  1.422672882615951e+00  7.113364413042784e-01 
 2.000000000000000e+01  1.033729588674622e+00  4.041443363779498e-06 -2.167320419932533e-05  7.053127116151943e-01  5.373789717842906e-02  2.660725219171065e+00  2.139328668980088e+00  8.215893492076339e-01  7.053334470005130e-01  1.410666796347056e+00  7.053333981684956e-01 
 2.500000000000000e+01  1.033572923552289e+00  4.110343403753052e-06 -2.203440773667565e-05  6.992878051764710e-01  5.469937529167120e-02  2.660259744490236e+00  2.129548734458941e+00  8.165128699724277e-01  6.993096031410092e-01  1.398619107991572e+00  6.993095539885543e-01 
 3.000000000000000e+01  1.033404802070798e+00  4.179163209197068e-06 -2.239543611629833e-05  6.932421856422716e-01  5.566239906135385e-02  2.659823113285828e+00  2.119783029967675e+00  8.114448485312400e-01  6.932650652691097e-01  1.386530031637079e+00  6.932650158069723e-01 
