 temp-sweep             v(vref)                i(vload)               i(vdd)                 v(vbe)                 v(dvbe)                v(pbias)               v(pcasc)               v(xbgr.c2)             v(xbgr.vbe3)           v(xbgr.vd1)            v(xbgr.vd2)           
-4.000000000000000e+01  1.036724606547431e+00  2.832162055077151e-06 -1.509206543761319e-05  7.781072418590026e-01  4.231969820793373e-02  2.685194016947181e+00  2.274619540482624e+00  8.908363476513438e-01  7.781251928645170e-01  1.556250304858625e+00  7.781251524266245e-01 
-3.500000000000000e+01  1.036749473789305e+00  2.893410746842545e-06 -1.540863955074640e-05  7.723868230902815e-01  4.326175482146822e-02  2.684739492134011e+00  2.265046106656740e+00  8.857764019944229e-01  7.724061873813108e-01  1.544812293095010e+00  7.724061465447147e-01 
-3.000000000000000e+01  1.036760243021744e+00  2.954620580836582e-06 -1.572516181878654e-05  7.666439761184449e-01  4.420527165204065e-02  2.684318029451793e+00  2.255492621308446e+00  8.807293970123815e-01  7.666648062981987e-01  1.533329530141555e+00  7.666647650679932e-01 
-2.500000000000000e+01  1.036757132524576e+00  3.015788345166393e-06 -1.604161817528093e-05  7.608788835373891e-01  4.515025227584888e-02  2.683929421332868e+00  2.245958818925804e+00  8.756947351269972e-01  7.609012310703819e-01  1.521802378911250e+00  7.609011894528663e-01 
-2.000000000000000e+01  1.036740351197257e+00  3.076910838172066e-06 -1.635799460548446e-05  7.550917188778952e-01  4.609670007264471e-02  2.683573482372486e+00  2.236444456438314e+00  8.706718704478454e-01  7.551156340096500e-01  1.510231184029857e+00  7.551155920121816e-01 
-1.500000000000000e+01  1.036710101414919e+00  3.137984889262641e-06 -1.667427724728900e-05  7.492826475927346e-01  4.704461853305805e-02  2.683250046766178e+00  2.226949307983511e+00  8.656603072051607e-01  7.493081792826384e-01  1.498616273829769e+00  7.493081369120986e-01 
-1.000000000000000e+01  1.036666579521951e+00  3.199007359410425e-06 -1.699045239494528e-05  7.434518275616786e-01  4.799401127337615e-02  2.682958966824375e+00  2.217473163314716e+00  8.606595968847500e-01  7.434790234181271e-01  1.486957961372172e+00  7.434789806833176e-01 
-5.000000000000000e+00  1.036609975918591e+00  3.259975137830961e-06 -1.730650648126335e-05  7.375994094961924e-01  4.894488200715934e-02  2.682700111774024e+00  2.208015827096863e+00  8.556693352565897e-01  7.376283157281163e-01  1.475256545279800e+00  7.376282726371211e-01 
 0.000000000000000e+00  1.036540475802727e+00  3.320885145948645e-06 -1.762242609443627e-05  7.317255373856703e-01  4.989723456703719e-02  2.682473366370100e+00  2.198577117454679e+00  8.506891599580587e-01  7.317561987485299e-01  1.463512310627736e+00  7.317561553109240e-01 
 5.000000000000000e+00  1.036458259109239e+00  3.381734333423035e-06 -1.793819795853346e-05  7.258303488307136e-01  5.085107287113847e-02  2.682278629959034e+00  2.189156865339731e+00  8.457187477385172e-01  7.258628085900888e-01  1.451725529639242e+00  7.258627648165795e-01 
 1.000000000000000e+01  1.036363501010782e+00  3.442519680062396e-06 -1.825380894171137e-05  7.199139754093062e-01  5.180640093032494e-02  2.682115815376290e+00  2.179754913575077e+00  8.407578121887422e-01  7.199482753063871e-01  1.439896462421074e+00  7.199482312070073e-01 
 1.500000000000000e+01  1.036256372087456e+00  3.503238194572827e-06 -1.856924604646664e-05  7.139765429887832e-01  5.276322283546928e-02  2.681984848080381e+00  2.170371116252872e+00  8.358061014111159e-01  7.140127232140784e-01  1.428025357607627e+00  7.140126787995829e-01 
 2.000000000000000e+01  1.036137039072740e+00  3.563886919699162e-06 -1.888449643466681e-05  7.080181720640730e-01  5.372154277856067e-02  2.681885665074217e+00  2.161005337411814e+00  8.308633961444397e-01  7.080562712323134e-01  1.416112453038005e+00  7.080562265132904e-01 
 2.500000000000000e+01  1.036005665309097e+00  3.624462934087011e-06 -1.919954743363497e-05  7.020389780427073e-01  5.468136505132581e-02  2.681818214041570e+00  2.151657450307993e+00  8.259295078492743e-01  7.020790331832043e-01  1.404157976358288e+00  7.020789881708922e-01 
 3.000000000000000e+01  1.035862411641654e+00  3.684963359340773e-06 -1.951438656648998e-05  6.960390715597112e-01  5.564269407759529e-02  2.681782452325812e+00  2.142327335999609e+00  8.210042771466707e-01  6.960811181055466e-01  1.392162145643832e+00  6.960810728087869e-01 
 3.500000000000000e+01  1.035707437588415e+00  3.745385369356583e-06 -1.982900159590050e-05  6.900185587818866e-01  5.660553444996017e-02  2.681778345840493e+00  2.133014881950376e+00  8.160875725389733e-01  6.900626305712246e-01  1.380125170037185e+00  6.900625849965669e-01 
 4.000000000000000e+01  1.035540903301946e+00  3.805726208121600e-06 -2.014338060263497e-05  6.839775417641876e-01  5.756989101258558e-02  2.681805867658584e+00  2.123719979632199e+00  8.111792896402162e-01  6.840236710457521e-01  1.368047250460815e+00  6.840236251920500e-01 
