 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)             
 0.000000000000000e+00  0.000000000000000e+00  1.057656473941794e+00  8.005235450427072e-01  9.986912369083856e-01  6.169513002889505e-01  6.166612026096943e-01  2.115369148700395e+00 
 2.000000000000000e-12  0.000000000000000e+00  1.057656473941794e+00  8.005235450427052e-01  9.986912369083855e-01  6.169513002889438e-01  6.166612026096929e-01  2.115369148700438e+00 
 4.000000000000001e-12  0.000000000000000e+00  1.057656473941794e+00  8.005235450427032e-01  9.986912369083851e-01  6.169513002889350e-01  6.166612026096907e-01  2.115369148700480e+00 
 8.000000000000001e-12  0.000000000000000e+00  1.057656473941800e+00  8.005235450427043e-01  9.986912369083863e-01  6.169513002889271e-01  6.166612026096875e-01  2.115369148700492e+00 
 1.600000000000000e-11  0.000000000000000e+00  1.057656473941800e+00  8.005235450427005e-01  9.986912369083879e-01  6.169513002889105e-01  6.166612026096512e-01  2.115369148700538e+00 
 3.200000000000001e-11  0.000000000000000e+00  1.057656473941794e+00  8.005235450426725e-01  9.986912369083945e-01  6.169513002889070e-01  6.166612026095802e-01  2.115369148700402e+00 
 6.400000000000001e-11  0.000000000000000e+00  1.057656473941825e+00  8.005235450426715e-01  9.986912369084874e-01  6.169513002887782e-01  6.166612026092356e-01  2.115369148700541e+00 
 1.280000000000000e-10  0.000000000000000e+00  1.057656473941913e+00  8.005235450426881e-01  9.986912369087029e-01  6.169513002806845e-01  6.166612025840923e-01  2.115369148701513e+00 
 2.560000000000000e-10  0.000000000000000e+00  1.057656473942151e+00  8.005235450427344e-01  9.986912369090092e-01  6.169513003047247e-01  6.166612026594198e-01  2.115369148701635e+00 
 4.560000000000001e-10  0.000000000000000e+00  1.057656473942165e+00  8.005235450425857e-01  9.986912369093970e-01  6.169513002749715e-01  6.166612025655581e-01  2.115369148702471e+00 
 6.560000000000001e-10  0.000000000000000e+00  1.057656473942022e+00  8.005235450423295e-01  9.986912369092018e-01  6.169513002991324e-01  6.166612026418958e-01  2.115369148700798e+00 
 8.560000000000001e-10  0.000000000000000e+00  1.057656473941818e+00  8.005235450420576e-01  9.986912369088240e-01  6.169513002811892e-01  6.166612025851148e-01  2.115369148698903e+00 
 1.056000000000000e-09  0.000000000000000e+00  1.057656473941614e+00  8.005235450417847e-01  9.986912369083965e-01  6.169513002947536e-01  6.166612026282661e-01  2.115369148697468e+00 
 1.256000000000000e-09  0.000000000000000e+00  1.057656473941406e+00  8.005235450415338e-01  9.986912369079786e-01  6.169513002846704e-01  6.166612025957851e-01  2.115369148696607e+00 
 1.456000000000000e-09  0.000000000000000e+00  1.057656473941189e+00  8.005235450413108e-01  9.986912369075920e-01  6.169513002922453e-01  6.166612026204592e-01  2.115369148696249e+00 
 1.656000000000000e-09  0.000000000000000e+00  1.057656473940973e+00  8.005235450411012e-01  9.986912369072484e-01  6.169513002866787e-01  6.166612026019579e-01  2.115369148696304e+00 
 1.856000000000000e-09  0.000000000000000e+00  1.057656473940757e+00  8.005235450409072e-01  9.986912369069340e-01  6.169513002907108e-01  6.166612026159901e-01  2.115369148696665e+00 
 2.056000000000000e-09  0.000000000000000e+00  1.057656473940549e+00  8.005235450407283e-01  9.986912369066504e-01  6.169513002876841e-01  6.166612026053512e-01  2.115369148697256e+00 
 2.256000000000000e-09  0.000000000000000e+00  1.057656473940335e+00  8.005235450405718e-01  9.986912369064053e-01  6.169513002898389e-01  6.166612026134048e-01  2.115369148698001e+00 
 2.456000000000000e-09  0.000000000000000e+00  1.057656473940124e+00  8.005235450404223e-01  9.986912369061867e-01  6.169513002884046e-01  6.166612026069271e-01  2.115369148698858e+00 
 2.656000000000000e-09  0.000000000000000e+00  1.057656473939909e+00  8.005235450402827e-01  9.986912369060087e-01  6.169513002893198e-01  6.166612026122197e-01  2.115369148699787e+00 
 2.856000000000000e-09  0.000000000000000e+00  1.057656473939692e+00  8.005235450401584e-01  9.986912369058693e-01  6.169513002887574e-01  6.166612026081981e-01  2.115369148700769e+00 
 3.056000000000001e-09  0.000000000000000e+00  1.057656473939481e+00  8.005235450400401e-01  9.986912369057492e-01  6.169513002891293e-01  6.166612026109629e-01  2.115369148701785e+00 
 3.256000000000001e-09  0.000000000000000e+00  1.057656473939278e+00  8.005235450399304e-01  9.986912369056492e-01  6.169513002888899e-01  6.166612026090708e-01  2.115369148702824e+00 
 3.456000000000001e-09  0.000000000000000e+00  1.057656473939071e+00  8.005235450398344e-01  9.986912369055739e-01  6.169513002890472e-01  6.166612026106342e-01  2.115369148703870e+00 
 3.656000000000001e-09  0.000000000000000e+00  1.057656473938870e+00  8.005235450397410e-01  9.986912369055185e-01  6.169513002888484e-01  6.166612026092254e-01  2.115369148704929e+00 
 3.856000000000001e-09  0.000000000000000e+00  1.057656473938672e+00  8.005235450396613e-01  9.986912369054803e-01  6.169513002890346e-01  6.166612026104176e-01  2.115369148705993e+00 
 4.056000000000001e-09  0.000000000000000e+00  1.057656473938487e+00  8.005235450395879e-01  9.986912369054577e-01  6.169513002888565e-01  6.166612026095004e-01  2.115369148707055e+00 
 4.256000000000001e-09  0.000000000000000e+00  1.057656473938293e+00  8.005235450395123e-01  9.986912369054464e-01  6.169513002890075e-01  6.166612026102481e-01  2.115369148708121e+00 
 4.456000000000001e-09  0.000000000000000e+00  1.057656473938107e+00  8.005235450394408e-01  9.986912369054406e-01  6.169513002889954e-01  6.166612026097814e-01  2.115369148709190e+00 
 4.656000000000001e-09  0.000000000000000e+00  1.057656473937931e+00  8.005235450393748e-01  9.986912369054467e-01  6.169513002890646e-01  6.166612026099555e-01  2.115369148710267e+00 
 4.856000000000001e-09  0.000000000000000e+00  1.057656473937754e+00  8.005235450393199e-01  9.986912369054692e-01  6.169513002889004e-01  6.166612026099662e-01  2.115369148711339e+00 
 5.056000000000002e-09  0.000000000000000e+00  1.057656473937593e+00  8.005235450392661e-01  9.986912369055027e-01  6.169513002890862e-01  6.166612026097351e-01  2.115369148712411e+00 
 5.256000000000002e-09  0.000000000000000e+00  1.057656473937440e+00  8.005235450392174e-01  9.986912369055381e-01  6.169513002889779e-01  6.166612026099950e-01  2.115369148713490e+00 
 5.456000000000002e-09  0.000000000000000e+00  1.057656473937291e+00  8.005235450391807e-01  9.986912369055864e-01  6.169513002890443e-01  6.166612026099467e-01  2.115369148714562e+00 
 5.656000000000002e-09  0.000000000000000e+00  1.057656473937145e+00  8.005235450391437e-01  9.986912369056371e-01  6.169513002889343e-01  6.166612026099776e-01  2.115369148715637e+00 
 5.856000000000002e-09  0.000000000000000e+00  1.057656473937000e+00  8.005235450391074e-01  9.986912369056946e-01  6.169513002889380e-01  6.166612026098720e-01  2.115369148716714e+00 
 6.056000000000002e-09  0.000000000000000e+00  1.057656473936868e+00  8.005235450390810e-01  9.986912369057580e-01  6.169513002889681e-01  6.166612026099438e-01  2.115369148717783e+00 
 6.256000000000002e-09  0.000000000000000e+00  1.057656473936743e+00  8.005235450390532e-01  9.986912369058216e-01  6.169513002890286e-01  6.166612026099910e-01  2.115369148718855e+00 
 6.456000000000003e-09  0.000000000000000e+00  1.057656473936628e+00  8.005235450390282e-01  9.986912369058929e-01  6.169513002890219e-01  6.166612026099402e-01  2.115369148719931e+00 
 6.656000000000003e-09  0.000000000000000e+00  1.057656473936505e+00  8.005235450390142e-01  9.986912369059617e-01  6.169513002890109e-01  6.166612026100003e-01  2.115369148721012e+00 
 6.856000000000003e-09  0.000000000000000e+00  1.057656473936389e+00  8.005235450389984e-01  9.986912369060322e-01  6.169513002889330e-01  6.166612026096888e-01  2.115369148722099e+00 
 7.056000000000003e-09  0.000000000000000e+00  1.057656473936277e+00  8.005235450389842e-01  9.986912369061117e-01  6.169513002889532e-01  6.166612026100954e-01  2.115369148723187e+00 
 7.256000000000003e-09  0.000000000000000e+00  1.057656473936169e+00  8.005235450389749e-01  9.986912369061884e-01  6.169513002889545e-01  6.166612026097367e-01  2.115369148724277e+00 
 7.456000000000002e-09  0.000000000000000e+00  1.057656473936063e+00  8.005235450389685e-01  9.986912369062694e-01  6.169513002889356e-01  6.166612026099509e-01  2.115369148725370e+00 
 7.656000000000003e-09  0.000000000000000e+00  1.057656473935959e+00  8.005235450389697e-01  9.986912369063522e-01  6.169513002889300e-01  6.166612026099421e-01  2.115369148726460e+00 
 7.856000000000003e-09  0.000000000000000e+00  1.057656473935868e+00  8.005235450389754e-01  9.986912369064233e-01  6.169513002889747e-01  6.166612026099745e-01  2.115369148727555e+00 
 8.056000000000003e-09  0.000000000000000e+00  1.057656473935776e+00  8.005235450389788e-01  9.986912369064819e-01  6.169513002890267e-01  6.166612026099723e-01  2.115369148728650e+00 
 8.256000000000003e-09  0.000000000000000e+00  1.057656473935691e+00  8.005235450389828e-01  9.986912369065393e-01  6.169513002890005e-01  6.166612026098316e-01  2.115369148729749e+00 
 8.456000000000003e-09  0.000000000000000e+00  1.057656473935611e+00  8.005235450389877e-01  9.986912369065958e-01  6.169513002890673e-01  6.166612026099872e-01  2.115369148730850e+00 
 8.656000000000003e-09  0.000000000000000e+00  1.057656473935535e+00  8.005235450389945e-01  9.986912369066593e-01  6.169513002889765e-01  6.166612026098388e-01  2.115369148731955e+00 
 8.856000000000003e-09  0.000000000000000e+00  1.057656473935464e+00  8.005235450390037e-01  9.986912369067248e-01  6.169513002890575e-01  6.166612026099849e-01  2.115369148733061e+00 
 9.056000000000003e-09  0.000000000000000e+00  1.057656473935391e+00  8.005235450390198e-01  9.986912369067906e-01  6.169513002889240e-01  6.166612026099797e-01  2.115369148734159e+00 
 9.256000000000004e-09  0.000000000000000e+00  1.057656473935318e+00  8.005235450390336e-01  9.986912369068535e-01  6.169513002890693e-01  6.166612026098277e-01  2.115369148735263e+00 
 9.456000000000004e-09  0.000000000000000e+00  1.057656473935251e+00  8.005235450390545e-01  9.986912369069141e-01  6.169513002888929e-01  6.166612026099653e-01  2.115369148736368e+00 
 9.656000000000004e-09  0.000000000000000e+00  1.057656473935193e+00  8.005235450390786e-01  9.986912369069721e-01  6.169513002890672e-01  6.166612026099728e-01  2.115369148737480e+00 
 9.856000000000004e-09  0.000000000000000e+00  1.057656473935138e+00  8.005235450391031e-01  9.986912369070295e-01  6.169513002890114e-01  6.166612026099588e-01  2.115369148738587e+00 
