# Logfile created on 2026-09-19 13:46:24 +0200 by logger.rb/v1.5.3
2026-09-19 13:46:24 +0200: Memory Usage (803356K) : Starting running IHP-SG13G2 KLayout DRC runset on /work/designs/g1-guardian/blocks/g1_trip/layout/g1_trip.gds
2026-09-19 13:46:24 +0200: Memory Usage (803356K) : Ruby Version for klayout: 3.2.3
2026-09-19 13:46:24 +0200: Memory Usage (805532K) : Loading database to memory is complete.
2026-09-19 13:46:24 +0200: Memory Usage (805532K) : IHP-SG13G2 KLayout DRC runset output at: /work/designs/g1-guardian/blocks/g1_trip/reports/drc/g1_trip_g1_trip_main.lyrdb
2026-09-19 13:46:24 +0200: Memory Usage (805788K) : Evaluate switches.
2026-09-19 13:46:24 +0200: Memory Usage (805788K) : tables selected: main
2026-09-19 13:46:24 +0200: Memory Usage (805788K) : KLayout will use 16 thread(s) in tiling mode.
2026-09-19 13:46:24 +0200: Memory Usage (805788K) : deep mode is enabled.
2026-09-19 13:46:24 +0200: Memory Usage (805788K) : FEOL enabled: true
2026-09-19 13:46:24 +0200: Memory Usage (805788K) : BEOL enabled: true
2026-09-19 13:46:24 +0200: Memory Usage (805788K) : OFFGRID enabled: true
2026-09-19 13:46:24 +0200: Memory Usage (805788K) : ANGLE enabled: true
2026-09-19 13:46:24 +0200: Memory Usage (805788K) : PIN enabled: true
2026-09-19 13:46:24 +0200: Memory Usage (805788K) : FORBIDDEN enabled: true
2026-09-19 13:46:24 +0200: Memory Usage (805788K) : RECOMMENDED enabled: true
2026-09-19 13:46:24 +0200: Memory Usage (805788K) : PreCheck DRC enabled: false
2026-09-19 13:46:24 +0200: Memory Usage (805788K) : CONNECTIVITY_RULES enabled: true.
2026-09-19 13:46:24 +0200: Memory Usage (805788K) : Read in polygons from layers.
2026-09-19 13:46:24 +0200: Memory Usage (808604K) : activ_drw has 3764 polygons
2026-09-19 13:46:24 +0200: Memory Usage (808604K) : activ_pin has 0 polygons
2026-09-19 13:46:24 +0200: Memory Usage (808604K) : activ_mask has 0 polygons
2026-09-19 13:46:24 +0200: Memory Usage (808604K) : activ_filler has 202 polygons
2026-09-19 13:46:24 +0200: Memory Usage (808860K) : activ_nofill has 5 polygons
2026-09-19 13:46:24 +0200: Memory Usage (808860K) : activ_opc has 0 polygons
2026-09-19 13:46:24 +0200: Memory Usage (808860K) : activ_iopc has 0 polygons
2026-09-19 13:46:24 +0200: Memory Usage (808860K) : activ_noqrc has 0 polygons
2026-09-19 13:46:24 +0200: Memory Usage (808860K) : biwind_drw has 0 polygons
2026-09-19 13:46:24 +0200: Memory Usage (808860K) : biwind_opc has 0 polygons
2026-09-19 13:46:24 +0200: Memory Usage (808988K) : pemwind_drw has 0 polygons
2026-09-19 13:46:24 +0200: Memory Usage (808988K) : gatpoly_drw has 7215 polygons
2026-09-19 13:46:24 +0200: Memory Usage (809116K) : gatpoly_pin has 1191 polygons
2026-09-19 13:46:24 +0200: Memory Usage (809244K) : gatpoly_filler has 202 polygons
2026-09-19 13:46:24 +0200: Memory Usage (809244K) : gatpoly_nofill has 5 polygons
2026-09-19 13:46:24 +0200: Memory Usage (809372K) : gatpoly_opc has 0 polygons
2026-09-19 13:46:24 +0200: Memory Usage (809500K) : gatpoly_iopc has 0 polygons
2026-09-19 13:46:24 +0200: Memory Usage (809500K) : gatpoly_noqrc has 0 polygons
2026-09-19 13:46:24 +0200: Memory Usage (809884K) : cont_drw has 30369 polygons
2026-09-19 13:46:24 +0200: Memory Usage (810140K) : cont_opc has 0 polygons
2026-09-19 13:46:24 +0200: Memory Usage (810140K) : nsd_drw has 0 polygons
2026-09-19 13:46:24 +0200: Memory Usage (810140K) : nsd_block has 0 polygons
2026-09-19 13:46:24 +0200: Memory Usage (810140K) : metal1_drw has 8345 polygons
2026-09-19 13:46:24 +0200: Memory Usage (810268K) : metal1_pin has 4547 polygons
2026-09-19 13:46:24 +0200: Memory Usage (810396K) : metal1_mask has 0 polygons
2026-09-19 13:46:24 +0200: Memory Usage (810396K) : metal1_filler has 520 polygons
2026-09-19 13:46:24 +0200: Memory Usage (810396K) : metal1_nofill has 5 polygons
2026-09-19 13:46:24 +0200: Memory Usage (810524K) : metal1_slit has 0 polygons
2026-09-19 13:46:24 +0200: Memory Usage (810908K) : metal1_text has 5 polygons
2026-09-19 13:46:24 +0200: Memory Usage (811036K) : metal1_opc has 0 polygons
2026-09-19 13:46:24 +0200: Memory Usage (811036K) : metal1_noqrc has 0 polygons
2026-09-19 13:46:24 +0200: Memory Usage (811036K) : metal1_res has 0 polygons
