 time                   v(vdd)                 v(vdda)                i(vcored)              i(vcorea)              i(vpadd)               i(vpada)              
 1.652799999999996e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594839154746e-09  1.088322611716255e-09  4.953110225571974e-09  9.501176443697143e-09 
 1.662799999999996e-07  1.079999996069148e+00  2.999999994705252e+00  2.908595342549815e-09  1.088322620681676e-09  4.953109722176906e-09  9.501174658374883e-09 
 1.672799999999996e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594763477435e-09  1.088322672248618e-09  4.953110301249286e-09  9.501176383164780e-09 
 1.682799999999996e-07  1.079999996069148e+00  2.999999994705251e+00  2.908595172113233e-09  1.088322697337310e-09  4.953109892613487e-09  9.501176358076088e-09 
 1.692799999999996e-07  1.079999996069148e+00  2.999999994705252e+00  2.908594993003034e-09  1.088322594975073e-09  4.953110071723686e-09  9.501174684081486e-09 
 1.702799999999996e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594593366114e-09  1.088322634994838e-09  4.953110027271397e-09  9.501176420418560e-09 
 1.712799999999996e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594534277095e-09  1.088322573555304e-09  4.953110086360415e-09  9.501176481858095e-09 
 1.722799999999996e-07  1.079999996069148e+00  2.999999994705252e+00  2.908594926433021e-09  1.088322620709628e-09  4.953110138293700e-09  9.501174658346931e-09 
 1.732799999999996e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594554551676e-09  1.088322656800431e-09  4.953110066085835e-09  9.501176398612967e-09 
 1.742799999999996e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594790799329e-09  1.088322654348271e-09  4.953110273927391e-09  9.501176401065128e-09 
 1.752799999999996e-07  1.079999996069148e+00  2.999999994705253e+00  2.908594881438631e-09  1.088322556846308e-09  4.953110183288090e-09  9.501171169496572e-09 
 1.762799999999996e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594833191634e-09  1.088322521108294e-09  4.953110231535086e-09  9.501178310661944e-09 
 1.772799999999996e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594928818266e-09  1.088322575470869e-09  4.953110135908455e-09  9.501176479942530e-09 
 1.782799999999996e-07  1.079999996069148e+00  2.999999994705252e+00  2.908594856935662e-09  1.088322631530050e-09  4.953110207791059e-09  9.501174647526509e-09 
 1.792799999999996e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594532867632e-09  1.088322692806108e-09  4.953110087769878e-09  9.501176362607291e-09 
 1.802799999999995e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594796003500e-09  1.088322561682019e-09  4.953110268723221e-09  9.501176493731379e-09 
 1.812799999999995e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594827336942e-09  1.088322604867571e-09  4.953110237389778e-09  9.501176450545828e-09 
 1.822799999999995e-07  1.079999996069148e+00  2.999999994705252e+00  2.908594943888676e-09  1.088322572112807e-09  4.953110120838045e-09  9.501174706943752e-09 
 1.832799999999995e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594862465093e-09  1.088322549698197e-09  4.953110202261628e-09  9.501176505715201e-09 
 1.842799999999995e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594622964833e-09  1.088322576425051e-09  4.953109997672678e-09  9.501176478988347e-09 
 1.852799999999995e-07  1.079999996069148e+00  2.999999994705252e+00  2.908594912988914e-09  1.088322531814367e-09  4.953110151737806e-09  9.501174747242192e-09 
 1.862799999999995e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594851948332e-09  1.088322576569047e-09  4.953110212778389e-09  9.501176478844351e-09 
 1.872799999999995e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594531024489e-09  1.088322627515961e-09  4.953110089613022e-09  9.501176427897437e-09 
 1.882799999999995e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594786028840e-09  1.088322597404363e-09  4.953110278697881e-09  9.501176458009035e-09 
 1.892799999999995e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594765320578e-09  1.088322597948158e-09  4.953110299406142e-09  9.501176457465240e-09 
 1.902799999999995e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594898569025e-09  1.088322559686833e-09  4.953110166157695e-09  9.501176495726565e-09 
 1.912799999999995e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594873090274e-09  1.088322579902545e-09  4.953110191636446e-09  9.501176475510853e-09 
 1.922799999999995e-07  1.079999996069148e+00  2.999999994705252e+00  2.908594823108554e-09  1.088322522313622e-09  4.953110241618167e-09  9.501174756742937e-09 
 1.932799999999995e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594915807840e-09  1.088322641064253e-09  4.953110148918881e-09  9.501176414349145e-09 
 1.942799999999995e-07  1.079999996069148e+00  2.999999994705251e+00  2.908595030841690e-09  1.088322580485727e-09  4.953110033885030e-09  9.501176474927671e-09 
 1.952799999999995e-07  1.079999996069148e+00  2.999999994705252e+00  2.908594653539334e-09  1.088322598976033e-09  4.953109967098177e-09  9.501174680080526e-09 
 1.962799999999995e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594872222912e-09  1.088322656138898e-09  4.953110192503808e-09  9.501176399274500e-09 
 1.972799999999995e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594554226415e-09  1.088322483530101e-09  4.953110066411096e-09  9.501176571883297e-09 
 1.982799999999995e-07  1.079999996069148e+00  2.999999994705251e+00  2.908594914289957e-09  1.088322560938748e-09  4.953110150436764e-09  9.501176494474650e-09 
 1.991399999999997e-07  1.079999996069148e+00  2.999999994705256e+00  2.908594323941874e-09  1.088322451487268e-09  4.953110296695637e-09  9.501160616714576e-09 
 2.000000000000000e-07  1.079999996069148e+00  2.999999994705258e+00  2.908594132146509e-09  1.088322463585440e-09  4.953110488491001e-09  9.501158828259565e-09 
 2.001000000000000e-07  1.080000201475559e+00  3.000000049635600e+00 -2.441870272966917e-06 -6.572848240418481e-07 -1.514495475232226e-08  8.710211359097396e-09 
 2.003000000000000e-07  1.080000523749304e+00  3.000000162356565e+00 -2.661031697698984e-06 -8.981430694965495e-07  2.164365171136197e-09  9.825120519403100e-09 
 2.007000000000000e-07  1.080000674050130e+00  3.000000356866342e+00 -1.728852771273079e-06 -1.210466829055611e-06  5.000446386712980e-09  1.045970249950876e-08 
 2.013500000000000e-07  1.079997505646681e+00  2.999998483759542e+00  9.797674129308339e-06  5.908361648811585e-06  6.549935308562162e-08  5.822036195816133e-09 
 2.020000000000000e-07  1.079998387948415e+00  2.999989692835979e+00  1.904779549125502e-06  3.415748747413946e-05 -3.806366103743537e-08 -1.866164388505818e-08 
 2.021000000000000e-07  1.079998535564062e+00  2.999988124739156e+00  1.480854685861357e-06  3.945323328559633e-05 -2.813928721924399e-08 -2.174336168289681e-08 
 2.023000000000000e-07  1.079998879275507e+00  2.999984435426755e+00  5.333325112257372e-07  4.960635865484220e-05 -1.044074667184720e-08 -3.065015644721181e-08 
 2.027000000000000e-07  1.079999385768588e+00  2.999975831353608e+00 -3.875859154337056e-08  6.989824313155172e-05  9.887118750670845e-10 -5.076748290836321e-08 
 2.035000000000000e-07  1.080000096239774e+00  2.999951241900948e+00 -1.084898345174229e-06  1.283570306509586e-04  4.329814076503222e-09 -1.040167210232317e-07 
 2.038065621329126e-07  1.080000720469765e+00  2.999940677966127e+00 -3.481817758451832e-06  1.532298431008686e-04  4.651560811118512e-09 -1.264156128913299e-07 
 2.038832026661408e-07  1.080000912821402e+00  2.999937488867232e+00 -4.341726967234285e-06  1.667662559701083e-04  6.294257510921879e-09 -1.328642984415912e-07 
 2.040364837325971e-07  1.080001375424215e+00  2.999923786314494e+00 -5.776894411915713e-06  2.419986680850621e-04  8.042359858585410e-09 -1.763505546131220e-07 
 2.041731958837240e-07  1.080001679318375e+00  2.999904709700104e+00 -5.594152535464553e-06  3.303518298441046e-04  1.263978658891385e-08 -2.326869637128237e-07 
 2.042922781966604e-07  1.080002762269210e+00  2.999857825125935e+00 -1.441329162108916e-05  6.784742008654566e-04 -2.053835204308832e-07 -4.087697483091740e-07 
 2.043873498238785e-07  1.080003409585137e+00  2.999814599404567e+00 -1.353756810035386e-05  8.259992391014572e-04 -9.032046305171900e-08 -5.332588312336167e-07 
 2.044619642489139e-07  1.079998391669951e+00  2.999776978529464e+00  6.606932780963142e-05  9.506553386601869e-04  4.398606870720202e-06 -4.086181605945710e-07 
 2.045449801008429e-07  1.079987128785779e+00  2.999744651241516e+00  1.498257599654749e-04  9.001801570204972e-04  1.158815662826958e-05 -7.161556943595295e-08 
 2.046533873316908e-07  1.079971520693859e+00  2.999733886703286e+00  1.966565030851531e-04  6.318843037017507e-04  4.278593041133700e-06 -3.604757036134668e-07 
 2.047407848949496e-07  1.079963966377064e+00  2.999746619478612e+00  1.789805676947004e-04  3.626658072002009e-04 -2.047708134265416e-05 -1.592754456068929e-06 
 2.049155800214671e-07  1.079961732877380e+00  2.999792825913678e+00  1.189628151016511e-04  1.524972919657682e-04 -2.965075546928846e-05 -2.495362759101413e-06 
 2.051104694245884e-07  1.079955756027665e+00  2.999840584828760e+00  9.142098276866727e-05  6.570096205352926e-05  2.773486697664430e-05  8.072880085717167e-06 
 2.055002482308310e-07  1.079966231804074e+00  2.999896283869264e+00  4.281470833974099e-05  1.868086499604122e-05 -2.154524842275848e-06  4.585229674988650e-05 
 2.057061831809530e-07  1.079973484336762e+00  2.999915695863856e+00  1.996579322203584e-05  8.176414243271114e-06 -2.152056982155813e-06  6.616910866092449e-05 
 2.061180530811970e-07  1.079983458159091e+00  2.999931694811794e+00  9.319735829573634e-06  2.401499792610167e-06 -4.520074539680679e-07  9.536421249409134e-05 
 2.061904151245143e-07  1.079985094502054e+00  2.999933079235897e+00  7.582553598837680e-06  1.681476788617891e-06 -3.848351704510006e-07  1.130281413782238e-04 
 2.063351392111490e-07  1.079987965468813e+00  2.999927771566126e+00  4.560356391715317e-06  9.125105595355341e-07 -3.288126025692865e-07  1.802187622228733e-04 
 2.064726269834596e-07  1.079990293547850e+00  2.999915903079899e+00  2.690933820632979e-06  5.079131130451370e-07 -2.110192536000860e-07  2.540098672317533e-04 
 2.066373621156538e-07  1.079992531510728e+00  2.999897463357620e+00  1.463591861829996e-06  2.538541513346776e-07 -1.118325049365284e-07  3.167550088522303e-04 
 2.067979517712215e-07  1.079994258893480e+00  2.999875221541427e+00  7.853612672408406e-07  1.157586885841096e-07 -5.964898408474147e-08  3.879420856479027e-04 
 2.068260523975980e-07  1.079994548096985e+00  2.999871158774983e+00  6.694151965780902e-07  9.350399187275883e-08 -5.731942162362155e-08  4.021681589778768e-04 
 2.068822536503510e-07  1.079995075620601e+00  2.999861315368446e+00  5.017492234561443e-07  5.645736145881914e-08 -3.932240839399966e-08  4.524584840819238e-04 
 2.069269223086915e-07  1.079995464578895e+00  2.999851669977528e+00  3.936109086288136e-07  2.707286577938747e-08 -3.040192573904033e-08  5.125649314469714e-04 
 2.069517863668482e-07  1.079995671971492e+00  2.999845576147781e+00  3.408528779774841e-07  1.044837312299423e-08 -2.585571184877868e-08  5.539231430319750e-04 
 2.069801480499210e-07  1.079995897017252e+00  2.999837489986551e+00  2.908751636201880e-07 -8.939686373232573e-09 -1.976177055134330e-08  6.101376186152184e-04 
 2.069995317516189e-07  1.079996045588106e+00  2.999831362430246e+00  2.605467539330093e-07 -2.268409993912558e-08 -1.645368817311098e-08  6.534168188299179e-04 
 2.070200646841323e-07  1.079996197246435e+00  2.999824125057645e+00  2.324856149808112e-07 -3.773456678439306e-08 -1.308022867720516e-08  7.042639446421604e-04 
 2.070375750507969e-07  1.079996322526761e+00  2.999817363405403e+00  2.110414761606833e-07 -5.102725876389371e-08 -1.073245878768173e-08  7.514755959351482e-04 
 2.070569847650811e-07  1.079996456557166e+00  2.999809087075354e+00  1.900295503243828e-07 -6.630333316043802e-08 -8.469915442404705e-09  8.082935889360853e-04 
 2.070782124227901e-07  1.079996597537959e+00  2.999799030307896e+00  1.699288544762491e-07 -8.369934724780203e-08 -6.377790228990869e-09  8.757808384694146e-04 
 2.071141449799154e-07  1.079996821002346e+00  2.999778865980844e+00  1.426095010603669e-07 -1.149569158768928e-07 -3.609009943108740e-09  1.003554497199911e-03 
 2.071485057628264e-07  1.079997021558788e+00  2.999756429040620e+00  1.215369170415965e-07 -1.468644881812169e-07 -1.437736663121962e-09  1.140269836747587e-03 
 2.071907021719176e-07  1.079997249382964e+00  2.999723690026885e+00  1.015572744191744e-07 -1.889833312503008e-07  5.402062728350129e-10  1.328680963221851e-03 
 2.072246706118582e-07  1.079997421483391e+00  2.999693701601141e+00  8.867375211646551e-08 -2.250977586429424e-07  1.879320479401467e-09  1.495653894715942e-03 
 2.072592473654272e-07  1.079997585643157e+00  2.999659182120999e+00  7.814298482312736e-08 -2.640066373837133e-07  2.879009623800791e-09  1.680243350428544e-03 
 2.072907639122867e-07  1.079997726608935e+00  2.999624234313882e+00  7.037044408265362e-08 -3.012241783477291e-07  3.657152414563401e-09  1.860704303469820e-03 
 2.073233152400333e-07  1.079997863483378e+00  2.999584277100383e+00  6.388648377355678e-08 -3.413733229848056e-07  4.266253013840079e-09  2.059301263870370e-03 
 2.073664538187373e-07  1.079998030704209e+00  2.999524335834202e+00  5.736905658816280e-08 -3.969552765270245e-07  4.858588670709346e-09  2.341230179756393e-03 
 2.074234278931091e-07  1.079998229217878e+00  2.999432676985395e+00  5.172589636400372e-08 -4.735499774307308e-07  5.557629114620426e-09  2.743901289416572e-03 
 2.075000825673885e-07  1.079998460900070e+00  2.999286314244392e+00  4.909889869751227e-08 -5.807123052282706e-07  6.686557556885749e-09  3.337330123559176e-03 
 2.075875769860425e-07  1.079998686385922e+00  2.999089337804960e+00  4.437197220459946e-08 -7.056992681097223e-07  5.710625420023846e-09  4.073333000565981e-03 
 2.076963729112025e-07  1.079998917166299e+00  2.998800284251319e+00  3.919364495593661e-08 -8.589666308534594e-07  5.251144226370817e-09  5.057132190516764e-03 
 2.078501900322953e-07  1.079999166116618e+00  2.998315854371345e+00  4.247761964013778e-08 -1.055897576715755e-06  6.806645917365427e-09  6.518735704950327e-03 
 2.080731539163908e-07  1.079999414705317e+00  2.997505206607197e+00  4.849753145190656e-08 -1.271606971762241e-06  7.163734366778460e-09  8.626638991919441e-03 
 2.083918429009643e-07  1.079999631168044e+00  2.996288197704434e+00  5.133192941325290e-08 -1.402170431160899e-06  7.103216197960199e-09  1.124380490544203e-02 
 2.084526853140172e-07  1.079999667985108e+00  2.996054849905430e+00  5.176895847191967e-08 -1.420508408817538e-06  7.139119943323259e-09  1.172700249021577e-02 
 2.084545866394251e-07  1.079999669131804e+00  2.996047556763693e+00  5.172741517956748e-08 -1.421104931404208e-06  6.905661880654210e-09  1.174212742502856e-02 
 2.084583892902410e-07  1.079999671406049e+00  2.996032967219884e+00  5.183582136962517e-08 -1.422165495193776e-06  7.283664825788461e-09  1.177216495852789e-02 
 2.084659945918726e-07  1.079999675887943e+00  2.996003776276649e+00  5.183365406422752e-08 -1.424298861327970e-06  7.078694712857325e-09  1.183210784049330e-02 
 2.084678959172805e-07  1.079999677005218e+00  2.995996477692885e+00  5.173498910954893e-08 -1.424878362647677e-06  6.625125853303160e-09  1.184715156848861e-02 
 2.084683712486325e-07  1.079999677283977e+00  2.995994653028491e+00  5.182653932270589e-08 -1.424965198777543e-06  7.151463603163183e-09  1.185083980436069e-02 
 2.084683731053956e-07  1.079999677285067e+00  2.995994645900927e+00  5.182686124705072e-08 -1.424964713947485e-06  6.962876275551366e-09  1.185083696079542e-02 
 2.084683768189217e-07  1.079999677287244e+00  2.995994631645797e+00  5.182750006937908e-08 -1.424965410945500e-06  7.253275757790334e-09  1.185086641456884e-02 
 2.084683842459741e-07  1.079999677291599e+00  2.995994603135525e+00  5.182950527093944e-08 -1.424966618146506e-06  7.222166725773249e-09  1.185092479805994e-02 
 2.084683844780695e-07  1.079999677291734e+00  2.995994602244581e+00  5.182939410985909e-08 -1.424966080687540e-06  7.775250665531530e-09  1.185091775439551e-02 
 2.084683849422603e-07  1.079999677292007e+00  2.995994600462689e+00  5.182972451223122e-08 -1.424967276175693e-06  6.377936401236184e-09  1.185092986278447e-02 
 2.084683850583080e-07  1.079999677292075e+00  2.995994600017210e+00  5.182954154747677e-08 -1.424972469799002e-06  9.637748377144817e-09  1.185097364013910e-02 
 2.084683850873199e-07  1.079999677292092e+00  2.995994599905841e+00  5.183025564292620e-08 -1.424978567143853e-06 -7.126772061383235e-09  1.185094756920435e-02 
 2.084683851453438e-07  1.079999677292125e+00  2.995994599683104e+00  5.182938167536122e-08 -1.424963016916081e-06  1.150055339849132e-08  1.185094010307353e-02 
 2.084683851598497e-07  1.079999677292134e+00  2.995994599627423e+00  5.183048301660165e-08 -1.424959087614752e-06 -2.202816062890633e-08  1.185067932882333e-02 
 2.084683851634762e-07  1.079999677292136e+00  2.995994599613508e+00  5.184426754567539e-08 -1.424982627895588e-06 -1.114489123210660e-07  1.184915943392184e-02 
 2.084683851707292e-07  1.079999677292141e+00  2.995994599585666e+00  5.182471340958728e-08 -1.424993911314232e-06  7.779931365803350e-09  1.185094758454852e-02 
