 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)             
 0.000000000000000e+00  0.000000000000000e+00  5.808310261899314e-01  6.148265293593124e-01  6.150041285562576e-01  6.105027418684061e-01  3.453335256852792e-08  1.550067122880822e+00 
 2.000000000000000e-12  0.000000000000000e+00  5.808310261899328e-01  6.148265293593138e-01  6.150041285562573e-01  6.105027418683912e-01  3.453335346327580e-08  1.550067122880850e+00 
 4.000000000000001e-12  0.000000000000000e+00  5.808310261899341e-01  6.148265293593153e-01  6.150041285562570e-01  6.105027418683825e-01  3.453334995393020e-08  1.550067122880878e+00 
 8.000000000000001e-12  0.000000000000000e+00  5.808310261899363e-01  6.148265293593173e-01  6.150041285562564e-01  6.105027418683591e-01  3.453335068164670e-08  1.550067122880893e+00 
 1.600000000000000e-11  0.000000000000000e+00  5.808310261899440e-01  6.148265293593168e-01  6.150041285562470e-01  6.105027418683616e-01  3.453335234958332e-08  1.550067122880903e+00 
 3.200000000000001e-11  0.000000000000000e+00  5.808310261899539e-01  6.148265293593228e-01  6.150041285562268e-01  6.105027418684730e-01  3.453335259840772e-08  1.550067122880949e+00 
 6.400000000000001e-11  0.000000000000000e+00  5.808310261899661e-01  6.148265293593362e-01  6.150041285561810e-01  6.105027418688855e-01  3.453334990874608e-08  1.550067122881004e+00 
 1.280000000000000e-10  0.000000000000000e+00  5.808310261900276e-01  6.148265293594195e-01  6.150041285561491e-01  6.105027454372494e-01  3.453336295493727e-08  1.550067122881026e+00 
 2.560000000000000e-10  0.000000000000000e+00  5.808310261899978e-01  6.148265293595495e-01  6.150041285562479e-01  6.105027354401342e-01  3.453334453962361e-08  1.550067122880582e+00 
 4.560000000000001e-10  0.000000000000000e+00  5.808310261898254e-01  6.148265293597263e-01  6.150041285561318e-01  6.105027473930171e-01  3.453335365201422e-08  1.550067122881754e+00 
 6.560000000000001e-10  0.000000000000000e+00  5.808310261898016e-01  6.148265293598520e-01  6.150041285560829e-01  6.105027380200653e-01  3.453335478476451e-08  1.550067122882151e+00 
 8.560000000000001e-10  0.000000000000000e+00  5.808310261898255e-01  6.148265293599479e-01  6.150041285560658e-01  6.105027446900171e-01  3.453335162152018e-08  1.550067122882189e+00 
 1.056000000000000e-09  0.000000000000000e+00  5.808310261898691e-01  6.148265293600250e-01  6.150041285560629e-01  6.105027398266405e-01  3.453335318526095e-08  1.550067122882064e+00 
 1.256000000000000e-09  0.000000000000000e+00  5.808310261899187e-01  6.148265293600946e-01  6.150041285560656e-01  6.105027433502604e-01  3.453335235514537e-08  1.550067122881852e+00 
 1.456000000000000e-09  0.000000000000000e+00  5.808310261899708e-01  6.148265293601586e-01  6.150041285560706e-01  6.105027407930855e-01  3.453335464227218e-08  1.550067122881598e+00 
 1.656000000000000e-09  0.000000000000000e+00  5.808310261900242e-01  6.148265293602183e-01  6.150041285560771e-01  6.105027426485174e-01  3.453335015563331e-08  1.550067122881321e+00 
 1.856000000000000e-09  0.000000000000000e+00  5.808310261900750e-01  6.148265293602713e-01  6.150041285560801e-01  6.105027413023101e-01  3.453335312527492e-08  1.550067122881030e+00 
 2.056000000000000e-09  0.000000000000000e+00  5.808310261901272e-01  6.148265293603234e-01  6.150041285560860e-01  6.105027422792153e-01  3.453335303238145e-08  1.550067122880738e+00 
 2.256000000000000e-09  0.000000000000000e+00  5.808310261901761e-01  6.148265293603701e-01  6.150041285560878e-01  6.105027415703289e-01  3.453335360250853e-08  1.550067122880443e+00 
 2.456000000000000e-09  0.000000000000000e+00  5.808310261902285e-01  6.148265293604145e-01  6.150041285560908e-01  6.105027420844288e-01  3.453335014273004e-08  1.550067122880149e+00 
 2.656000000000000e-09  0.000000000000000e+00  5.808310261902787e-01  6.148265293604602e-01  6.150041285560930e-01  6.105027417114016e-01  3.453335224798236e-08  1.550067122879854e+00 
 2.856000000000000e-09  0.000000000000000e+00  5.808310261903303e-01  6.148265293605047e-01  6.150041285560953e-01  6.105027419819054e-01  3.453335312419326e-08  1.550067122879557e+00 
 3.056000000000001e-09  0.000000000000000e+00  5.808310261903834e-01  6.148265293605493e-01  6.150041285560965e-01  6.105027417858823e-01  3.453335373298189e-08  1.550067122879260e+00 
 3.256000000000001e-09  0.000000000000000e+00  5.808310261904257e-01  6.148265293605923e-01  6.150041285560962e-01  6.105027419282705e-01  3.453335075320553e-08  1.550067122878960e+00 
 3.456000000000001e-09  0.000000000000000e+00  5.808310261904658e-01  6.148265293606326e-01  6.150041285560959e-01  6.105027418248430e-01  3.453335388787181e-08  1.550067122878663e+00 
 3.656000000000001e-09  0.000000000000000e+00  5.808310261905016e-01  6.148265293606721e-01  6.150041285560960e-01  6.105027418999009e-01  3.453335165657252e-08  1.550067122878366e+00 
 3.856000000000001e-09  0.000000000000000e+00  5.808310261905349e-01  6.148265293607098e-01  6.150041285560952e-01  6.105027418453006e-01  3.453335203227779e-08  1.550067122878068e+00 
 4.056000000000001e-09  0.000000000000000e+00  5.808310261905660e-01  6.148265293607446e-01  6.150041285560935e-01  6.105027418851201e-01  3.453335287738798e-08  1.550067122877762e+00 
