2026-09-23 02:34:52 +0200: Memory Usage (407876K) : Starting running IHP-SG13G2 KLayout DRC runset on ${BULK}/dut-power-interface-build-20260923-r1/power_overlay.gds
2026-09-23 02:34:52 +0200: Memory Usage (407876K) : Ruby Version for klayout: 3.2.3
2026-09-23 02:34:52 +0200: Memory Usage (407876K) : Loading database to memory is complete.
2026-09-23 02:34:52 +0200: Memory Usage (407876K) : IHP-SG13G2 KLayout DRC runset output at: ${BULK}/dut-power-interface-checks-20260923-r1/reports/power_overlay_dut_power_interface_NOT_ADOPTED_main.lyrdb
2026-09-23 02:34:52 +0200: Memory Usage (407876K) : Evaluate switches.
2026-09-23 02:34:52 +0200: Memory Usage (407876K) : tables selected: main
2026-09-23 02:34:52 +0200: Memory Usage (407876K) : KLayout will use 1 thread(s) in tiling mode.
2026-09-23 02:34:52 +0200: Memory Usage (407876K) : deep mode is enabled.
2026-09-23 02:34:52 +0200: Memory Usage (407876K) : FEOL enabled: true
2026-09-23 02:34:52 +0200: Memory Usage (407876K) : BEOL enabled: true
2026-09-23 02:34:52 +0200: Memory Usage (407876K) : OFFGRID enabled: true
2026-09-23 02:34:52 +0200: Memory Usage (407876K) : ANGLE enabled: true
2026-09-23 02:34:52 +0200: Memory Usage (407876K) : PIN enabled: true
2026-09-23 02:34:52 +0200: Memory Usage (407876K) : FORBIDDEN enabled: true
2026-09-23 02:34:52 +0200: Memory Usage (407876K) : RECOMMENDED enabled: true
2026-09-23 02:34:52 +0200: Memory Usage (407876K) : PreCheck DRC enabled: false
2026-09-23 02:34:52 +0200: Memory Usage (407876K) : CONNECTIVITY_RULES enabled: true.
2026-09-23 02:34:52 +0200: Memory Usage (407876K) : Read in polygons from layers.
2026-09-23 02:34:52 +0200: Memory Usage (409092K) : activ_drw has 0 polygons
2026-09-23 02:34:52 +0200: Memory Usage (409092K) : activ_pin has 0 polygons
2026-09-23 02:34:52 +0200: Memory Usage (409092K) : activ_mask has 0 polygons
2026-09-23 02:34:52 +0200: Memory Usage (409092K) : activ_filler has 0 polygons
2026-09-23 02:34:52 +0200: Memory Usage (409092K) : activ_nofill has 0 polygons
2026-09-23 02:34:52 +0200: Memory Usage (409092K) : activ_opc has 0 polygons
2026-09-23 02:34:52 +0200: Memory Usage (409092K) : activ_iopc has 0 polygons
2026-09-23 02:34:52 +0200: Memory Usage (409092K) : activ_noqrc has 0 polygons
2026-09-23 02:34:52 +0200: Memory Usage (409092K) : biwind_drw has 0 polygons
2026-09-23 02:34:52 +0200: Memory Usage (409092K) : biwind_opc has 0 polygons
2026-09-23 02:34:52 +0200: Memory Usage (409092K) : pemwind_drw has 0 polygons
2026-09-23 02:34:52 +0200: Memory Usage (409092K) : gatpoly_drw has 0 polygons
2026-09-23 02:34:52 +0200: Memory Usage (409092K) : gatpoly_pin has 0 polygons
2026-09-23 02:34:52 +0200: Memory Usage (409092K) : gatpoly_filler has 0 polygons
2026-09-23 02:34:52 +0200: Memory Usage (409092K) : gatpoly_nofill has 0 polygons
2026-09-23 02:34:52 +0200: Memory Usage (409664K) : gatpoly_opc has 0 polygons
2026-09-23 02:34:52 +0200: Memory Usage (409664K) : gatpoly_iopc has 0 polygons
2026-09-23 02:34:52 +0200: Memory Usage (409664K) : gatpoly_noqrc has 0 polygons
2026-09-23 02:34:52 +0200: Memory Usage (409664K) : cont_drw has 0 polygons
2026-09-23 02:34:52 +0200: Memory Usage (409664K) : cont_opc has 0 polygons
