 time                   v(fout)                v(vref)                i(vdd)                 i(vdd12)               v(xt2f.cap1)           v(xt2f.cap2)           v(xt2f.ca1)            v(xt2f.tail1)          v(xt2f.cb1)            v(xt2f.ca2)            v(xt2f.tail2)          v(xt2f.cb2)           
 0.000000000000000e+00  7.641236099873247e-09  1.040864841894153e+00 -4.355579063256135e-05 -4.075726011121688e-11  3.345101187066817e-11  3.380858717651282e-11  1.120673932233919e+00  2.493893630020735e-01  1.247827465346452e+00  1.125093862888194e+00  2.471497418482598e-01  1.250707868367612e+00 
 5.000000000000000e-11  7.641235062874759e-09  1.040864841894089e+00 -4.355579063247715e-05 -4.075728826664364e-11  3.345061892682197e-11  3.380842719801017e-11  1.120673932233903e+00  2.493893630020214e-01  1.247827465346391e+00  1.125093862888193e+00  2.471497418482096e-01  1.250707868367553e+00 
 1.000000000000000e-10  7.641235660268577e-09  1.040864841894038e+00 -4.355579063261465e-05 -4.075728911999023e-11  3.345048798928494e-11  3.380834705838303e-11  1.120673932233937e+00  2.493893630019804e-01  1.247827465346370e+00  1.125093862888194e+00  2.471497418481654e-01  1.250707868367527e+00 
 2.000000000000000e-10  7.641237285271217e-09  1.040864841893978e+00 -4.355579063200432e-05 -4.075723117542606e-11  3.345049262417171e-11  3.380834537071879e-11  1.120673932233942e+00  2.493893630019327e-01  1.247827465346442e+00  1.125093862888223e+00  2.471497418481089e-01  1.250707868367498e+00 
 4.000000000000000e-10  7.641235758759570e-09  1.040864841893878e+00 -4.355579063277367e-05 -4.075723777852780e-11  3.345046548833384e-11  3.380841625843847e-11  1.120673932233702e+00  2.493893630018157e-01  1.247827465346395e+00  1.125093862888054e+00  2.471497418480091e-01  1.250707868367305e+00 
 8.000000000000000e-10  7.641235037647492e-09  1.040864841893786e+00 -4.355579063213082e-05 -4.075733806013348e-11  3.345079160128116e-11  3.380854696241066e-11  1.120673932233704e+00  2.493893630017204e-01  1.247827465346475e+00  1.125093862888136e+00  2.471497418479122e-01  1.250707868367249e+00 
 1.600000000000000e-09  7.641236986787710e-09  1.040864841893556e+00 -4.355579063244361e-05 -4.075724188245285e-11  3.345063612938492e-11  3.380767552816558e-11  1.120673932233638e+00  2.493893630015090e-01  1.247827465346611e+00  1.125093862888058e+00  2.471497418476628e-01  1.250707868367024e+00 
 3.200000000000000e-09  7.641235845367683e-09  1.040864841892746e+00 -4.355579063306052e-05 -4.075718167466847e-11  3.344974616573119e-11  3.380756203528226e-11  1.120673932232422e+00  2.493893630006946e-01  1.247827465345562e+00  1.125093862886976e+00  2.471497418468925e-01  1.250707868365983e+00 
 6.400000000000000e-09  7.641235907446220e-09  1.040864841892746e+00 -4.355579063287020e-05 -4.075724834534954e-11  3.345125029047883e-11  3.380924771027812e-11  1.120673932232119e+00  2.493893630006648e-01  1.247827465345027e+00  1.125093862886851e+00  2.471497418468791e-01  1.250707868366882e+00 
 1.140000000000000e-08  7.641235929429739e-09  1.040864841892861e+00 -4.355579063354458e-05 -4.075721570218942e-11  3.345138808576753e-11  3.380859697683198e-11  1.120673932234130e+00  2.493893630007817e-01  1.247827465346638e+00  1.125093862888638e+00  2.471497418469683e-01  1.250707868368029e+00 
