──────────────────────────── Command line arguments ────────────────────────────
/usr/local/bin/kpex --pdk ihp-sg13g2 --threads 1 --lvsdb                        
@RESULTS@/final-remaining-contexts-20260923-r1/iptat_isense/width12/p
ex/actual_fill/clip.lvsdb --cell sense_fill_clip --2.5D --mode CC --out_dir     
@RESULTS@/final-remaining-contexts-20260923-r1/iptat_isense/width12/p
ex/actual_fill/kpex                                                             
───────────────────────────────── Input Layout ─────────────────────────────────
[06:32:33] INFO     LVSDB input file passed, bypassing LVS       kpex_cli.py:407
──────────────────────────────── Prepare LVSDB ─────────────────────────────────
─────────────────────── Non-empty layers in LVS database ───────────────────────
[06:32:33] INFO     (19, 0) -> (via1_drw)                        kpex_cli.py:892
[06:32:33] INFO     (29, 0) -> (via2_drw)                        kpex_cli.py:892
[06:32:33] INFO     (49, 0) -> (via3_drw)                        kpex_cli.py:892
[06:32:33] INFO     (46, 0) -> (pwell pwell_sub)                 kpex_cli.py:892
[06:32:33] INFO     (8, 0) -> (metal1_con)                       kpex_cli.py:892
[06:32:33] INFO     (10, 0) -> (metal2_con)                      kpex_cli.py:892
[06:32:33] INFO     (30, 0) -> (metal3_con)                      kpex_cli.py:892
[06:32:33] INFO     (50, 0) -> (metal4_con)                      kpex_cli.py:892
[06:32:33] INFO     (126, 0) -> (topmetal1_con)                  kpex_cli.py:892
[06:32:33] INFO     (134, 0) -> (topmetal2_con)                  kpex_cli.py:892
───────────────────────────── kpex/2.5D PEX Engine ─────────────────────────────
─────────────────── kpex/2.5D extracted netlist (CSV format) ───────────────────
Device;Net1;Net2;Capacitance [fF];Resistance [Ω]                                
C29;CTX_L10_0,CTX_L30_0,CTX_L30_1,CTX_L50_5,CTX_L8_0;FILL_L50_5;0.017;          
C30;CTX_L10_0,CTX_L30_0,CTX_L30_1,CTX_L50_5,CTX_L8_0;FILL_L50_6;0.009;          
C31;CTX_L10_0,CTX_L30_0,CTX_L30_1,CTX_L50_5,CTX_L8_0;FILL_L8_2;0.004;           
C32;CTX_L10_0,CTX_L30_0,CTX_L30_1,CTX_L50_5,CTX_L8_0;FILL_L8_4;0.002;           
C33;CTX_L10_0,CTX_L30_0,CTX_L30_1,CTX_L50_5,CTX_L8_0;FILL_L8_6;0.005;           
C34;CTX_L10_0,CTX_L30_0,CTX_L30_1,CTX_L50_5,CTX_L8_0;P;0.142;                   
C35;CTX_L10_0,CTX_L30_0,CTX_L30_1,CTX_L50_5,CTX_L8_0;VSUBS;1.299;               
C36;CTX_L126_0;CTX_L50_0;0.01;                                                  
C37;CTX_L126_0;CTX_L50_1;0.071;                                                 
C38;CTX_L126_0;CTX_L50_2;0.297;                                                 
C39;CTX_L126_0;CTX_L8_1;0.042;                                                  
C40;CTX_L126_0;CTX_L8_2;0.12;                                                   
C41;CTX_L126_0;FILL_L10_0;0.01;                                                 
C42;CTX_L126_0;FILL_L10_1;0.018;                                                
C43;CTX_L126_0;FILL_L10_10;0.021;                                               
C44;CTX_L126_0;FILL_L10_11;0.12;                                                
C45;CTX_L126_0;FILL_L10_12;0.06;                                                
C46;CTX_L126_0;FILL_L10_13;0.002;                                               
C47;CTX_L126_0;FILL_L10_14;0.008;                                               
C48;CTX_L126_0;FILL_L10_2;0.094;                                                
C49;CTX_L126_0;FILL_L10_3;0.029;                                                
C50;CTX_L126_0;FILL_L10_4;0.02;                                                 
C51;CTX_L126_0;FILL_L10_5;0.118;                                                
C52;CTX_L126_0;FILL_L10_6;0.084;                                                
C53;CTX_L126_0;FILL_L10_7;0.021;                                                
C54;CTX_L126_0;FILL_L10_8;0.119;                                                
C55;CTX_L126_0;FILL_L10_9;0.067;                                                
C56;CTX_L126_0;FILL_L134_0;0.237;                                               
C57;CTX_L126_0;FILL_L134_1;0.837;                                               
C58;CTX_L126_0;FILL_L134_2;0.388;                                               
C59;CTX_L126_0;FILL_L30_0;0.017;                                                
C60;CTX_L126_0;FILL_L30_1;0.015;                                                
C61;CTX_L126_0;FILL_L30_10;0.079;                                               
C62;CTX_L126_0;FILL_L30_11;0.015;                                               
C63;CTX_L126_0;FILL_L30_12;0.036;                                               
C64;CTX_L126_0;FILL_L30_13;0.015;                                               
C65;CTX_L126_0;FILL_L30_14;0.036;                                               
C66;CTX_L126_0;FILL_L30_15;0.079;                                               
C67;CTX_L126_0;FILL_L30_16;0.008;                                               
C68;CTX_L126_0;FILL_L30_2;0.036;                                                
C69;CTX_L126_0;FILL_L30_3;0.015;                                                
C70;CTX_L126_0;FILL_L30_4;0.021;                                                
C71;CTX_L126_0;FILL_L30_5;0.036;                                                
C72;CTX_L126_0;FILL_L30_6;0.014;                                                
C73;CTX_L126_0;FILL_L30_7;0.036;                                                
C74;CTX_L126_0;FILL_L30_8;0.014;                                                
C75;CTX_L126_0;FILL_L30_9;0.036;                                                
C76;CTX_L126_0;FILL_L50_0;0.06;                                                 
C77;CTX_L126_0;FILL_L50_1;0.062;                                                
C78;CTX_L126_0;FILL_L50_2;0.062;                                                
C79;CTX_L126_0;FILL_L50_3;0.062;                                                
C80;CTX_L126_0;FILL_L50_4;0.062;                                                
C81;CTX_L126_0;FILL_L50_5;0.062;                                                
C82;CTX_L126_0;FILL_L50_6;0.032;                                                
C83;CTX_L126_0;FILL_L8_2;0.006;                                                 
C84;CTX_L126_0;FILL_L8_4;0.006;                                                 
C85;CTX_L126_0;FILL_L8_6;0.006;                                                 
C86;CTX_L126_0;FILL_L8_7;0.0;                                                   
C87;CTX_L126_0;N;0.231;                                                         
C88;CTX_L126_0;P;0.399;                                                         
C89;CTX_L126_0;VSUBS;1.826;                                                     
C90;CTX_L50_0;CTX_L50_1;1.296;                                                  
C91;CTX_L50_0;CTX_L8_1;0.001;                                                   
C92;CTX_L50_0;FILL_L10_1;0.036;                                                 
C93;CTX_L50_0;FILL_L10_10;0.043;                                                
C94;CTX_L50_0;FILL_L10_13;0.007;                                                
C95;CTX_L50_0;FILL_L10_4;0.043;                                                 
C96;CTX_L50_0;FILL_L10_7;0.043;                                                 
C97;CTX_L50_0;FILL_L134_0;0.017;                                                
C98;CTX_L50_0;FILL_L134_2;0.018;                                                
C99;CTX_L50_0;FILL_L30_1;0.001;                                                 
C100;CTX_L50_0;FILL_L30_11;0.001;                                               
C101;CTX_L50_0;FILL_L30_13;0.001;                                               
C102;CTX_L50_0;FILL_L30_16;0.001;                                               
C103;CTX_L50_0;FILL_L30_3;0.001;                                                
C104;CTX_L50_0;FILL_L30_6;0.001;                                                
C105;CTX_L50_0;FILL_L30_8;0.001;                                                
C106;CTX_L50_0;FILL_L8_0;0.0;                                                   
C107;CTX_L50_0;FILL_L8_1;0.001;                                                 
C108;CTX_L50_0;FILL_L8_3;0.001;                                                 
C109;CTX_L50_0;FILL_L8_5;0.001;                                                 
C110;CTX_L50_0;FILL_L8_7;0.0;                                                   
C111;CTX_L50_0;VSUBS;0.617;                                                     
C112;CTX_L50_1;CTX_L50_2;0.272;                                                 
C113;CTX_L50_1;CTX_L8_1;0.001;                                                  
C114;CTX_L50_1;FILL_L10_1;0.052;                                                
C115;CTX_L50_1;FILL_L10_10;0.063;                                               
C116;CTX_L50_1;FILL_L10_11;0.031;                                               
C117;CTX_L50_1;FILL_L10_13;0.008;                                               
C118;CTX_L50_1;FILL_L10_14;0.003;                                               
C119;CTX_L50_1;FILL_L10_2;0.026;                                                
C120;CTX_L50_1;FILL_L10_4;0.06;                                                 
C121;CTX_L50_1;FILL_L10_5;0.031;                                                
C122;CTX_L50_1;FILL_L10_7;0.063;                                                
C123;CTX_L50_1;FILL_L10_8;0.031;                                                
C124;CTX_L50_1;FILL_L134_0;0.048;                                               
C125;CTX_L50_1;FILL_L134_2;0.05;                                                
C126;CTX_L50_1;FILL_L30_1;0.046;                                                
C127;CTX_L50_1;FILL_L30_11;0.046;                                               
C128;CTX_L50_1;FILL_L30_12;0.0;                                                 
C129;CTX_L50_1;FILL_L30_13;0.046;                                               
C130;CTX_L50_1;FILL_L30_16;0.024;                                               
C131;CTX_L50_1;FILL_L30_3;0.046;                                                
C132;CTX_L50_1;FILL_L30_5;0.0;                                                  
C133;CTX_L50_1;FILL_L30_6;0.046;                                                
C134;CTX_L50_1;FILL_L30_7;0.0;                                                  
C135;CTX_L50_1;FILL_L30_8;0.046;                                                
C136;CTX_L50_1;FILL_L30_9;0.0;                                                  
C137;CTX_L50_1;FILL_L8_0;0.001;                                                 
C138;CTX_L50_1;FILL_L8_1;0.002;                                                 
C139;CTX_L50_1;FILL_L8_3;0.001;                                                 
C140;CTX_L50_1;FILL_L8_5;0.001;                                                 
C141;CTX_L50_1;FILL_L8_7;0.001;                                                 
C142;CTX_L50_1;VSUBS;0.239;                                                     
C143;CTX_L50_2;CTX_L8_1;0.021;                                                  
C144;CTX_L50_2;FILL_L10_1;0.003;                                                
C145;CTX_L50_2;FILL_L10_10;0.004;                                               
C146;CTX_L50_2;FILL_L10_11;0.12;                                                
C147;CTX_L50_2;FILL_L10_12;0.0;                                                 
C148;CTX_L50_2;FILL_L10_14;0.006;                                               
C149;CTX_L50_2;FILL_L10_2;0.1;                                                  
C150;CTX_L50_2;FILL_L10_4;0.003;                                                
C151;CTX_L50_2;FILL_L10_5;0.119;                                                
C152;CTX_L50_2;FILL_L10_6;0.0;                                                  
C153;CTX_L50_2;FILL_L10_7;0.004;                                                
C154;CTX_L50_2;FILL_L10_8;0.119;                                                
C155;CTX_L50_2;FILL_L10_9;0.0;                                                  
C156;CTX_L50_2;FILL_L134_0;0.023;                                               
C157;CTX_L50_2;FILL_L134_2;0.023;                                               
C158;CTX_L50_2;FILL_L30_0;0.0;                                                  
C159;CTX_L50_2;FILL_L30_1;0.003;                                                
C160;CTX_L50_2;FILL_L30_10;0.0;                                                 
C161;CTX_L50_2;FILL_L30_11;0.003;                                               
C162;CTX_L50_2;FILL_L30_12;0.001;                                               
C163;CTX_L50_2;FILL_L30_13;0.003;                                               
C164;CTX_L50_2;FILL_L30_14;0.001;                                               
C165;CTX_L50_2;FILL_L30_15;0.0;                                                 
C166;CTX_L50_2;FILL_L30_16;0.001;                                               
C167;CTX_L50_2;FILL_L30_2;0.001;                                                
C168;CTX_L50_2;FILL_L30_3;0.003;                                                
C169;CTX_L50_2;FILL_L30_4;0.0;                                                  
C170;CTX_L50_2;FILL_L30_5;0.001;                                                
C171;CTX_L50_2;FILL_L30_6;0.003;                                                
C172;CTX_L50_2;FILL_L30_7;0.001;                                                
C173;CTX_L50_2;FILL_L30_8;0.003;                                                
C174;CTX_L50_2;FILL_L30_9;0.001;                                                
C175;CTX_L50_2;N;1.296;                                                         
C176;CTX_L50_2;VSUBS;0.222;                                                     
C177;CTX_L8_1;CTX_L8_2;0.181;                                                   
C178;CTX_L8_1;FILL_L10_0;0.0;                                                   
C179;CTX_L8_1;FILL_L10_11;0.249;                                                
C180;CTX_L8_1;FILL_L10_12;0.0;                                                  
C181;CTX_L8_1;FILL_L10_14;0.007;                                                
C182;CTX_L8_1;FILL_L10_2;0.204;                                                 
C183;CTX_L8_1;FILL_L10_3;0.0;                                                   
C184;CTX_L8_1;FILL_L10_5;0.248;                                                 
C185;CTX_L8_1;FILL_L10_6;0.0;                                                   
C186;CTX_L8_1;FILL_L10_8;0.248;                                                 
C187;CTX_L8_1;FILL_L10_9;0.0;                                                   
C188;CTX_L8_1;FILL_L134_0;0.006;                                                
C189;CTX_L8_1;FILL_L134_2;0.007;                                                
C190;CTX_L8_1;FILL_L30_0;0.001;                                                 
C191;CTX_L8_1;FILL_L30_1;0.001;                                                 
C192;CTX_L8_1;FILL_L30_11;0.003;                                                
C193;CTX_L8_1;FILL_L30_12;0.003;                                                
C194;CTX_L8_1;FILL_L30_13;0.001;                                                
C195;CTX_L8_1;FILL_L30_14;0.003;                                                
C196;CTX_L8_1;FILL_L30_16;0.001;                                                
C197;CTX_L8_1;FILL_L30_2;0.003;                                                 
C198;CTX_L8_1;FILL_L30_3;0.001;                                                 
C199;CTX_L8_1;FILL_L30_5;0.003;                                                 
C200;CTX_L8_1;FILL_L30_6;0.002;                                                 
C201;CTX_L8_1;FILL_L30_7;0.004;                                                 
C202;CTX_L8_1;FILL_L30_8;0.001;                                                 
C203;CTX_L8_1;FILL_L30_9;0.003;                                                 
C204;CTX_L8_1;FILL_L50_0;0.002;                                                 
C205;CTX_L8_1;FILL_L50_1;0.002;                                                 
C206;CTX_L8_1;FILL_L50_2;0.002;                                                 
C207;CTX_L8_1;FILL_L50_3;0.002;                                                 
C208;CTX_L8_1;FILL_L50_4;0.002;                                                 
C209;CTX_L8_1;FILL_L50_5;0.002;                                                 
C210;CTX_L8_1;FILL_L50_6;0.001;                                                 
C211;CTX_L8_1;FILL_L8_0;0.027;                                                  
C212;CTX_L8_1;FILL_L8_1;0.032;                                                  
C213;CTX_L8_1;FILL_L8_3;0.032;                                                  
C214;CTX_L8_1;FILL_L8_5;0.032;                                                  
C215;CTX_L8_1;FILL_L8_7;0.005;                                                  
C216;CTX_L8_1;N;0.005;                                                          
C217;CTX_L8_1;P;0.003;                                                          
C218;CTX_L8_1;VSUBS;1.555;                                                      
C219;CTX_L8_2;FILL_L10_0;0.043;                                                 
C220;CTX_L8_2;FILL_L10_11;0.019;                                                
C221;CTX_L8_2;FILL_L10_12;0.023;                                                
C222;CTX_L8_2;FILL_L10_14;0.0;                                                  
C223;CTX_L8_2;FILL_L10_2;0.015;                                                 
C224;CTX_L8_2;FILL_L10_3;0.068;                                                 
C225;CTX_L8_2;FILL_L10_5;0.019;                                                 
C226;CTX_L8_2;FILL_L10_6;0.03;                                                  
C227;CTX_L8_2;FILL_L10_8;0.019;                                                 
C228;CTX_L8_2;FILL_L10_9;0.023;                                                 
C229;CTX_L8_2;FILL_L134_1;0.007;                                                
C230;CTX_L8_2;FILL_L30_0;0.005;                                                 
C231;CTX_L8_2;FILL_L30_1;0.0;                                                   
C232;CTX_L8_2;FILL_L30_10;0.017;                                                
C233;CTX_L8_2;FILL_L30_11;0.0;                                                  
C234;CTX_L8_2;FILL_L30_12;0.009;                                                
C235;CTX_L8_2;FILL_L30_13;0.0;                                                  
C236;CTX_L8_2;FILL_L30_14;0.009;                                                
C237;CTX_L8_2;FILL_L30_15;0.014;                                                
C238;CTX_L8_2;FILL_L30_16;0.0;                                                  
C239;CTX_L8_2;FILL_L30_2;0.007;                                                 
C240;CTX_L8_2;FILL_L30_3;0.0;                                                   
C241;CTX_L8_2;FILL_L30_4;0.014;                                                 
C242;CTX_L8_2;FILL_L30_5;0.009;                                                 
C243;CTX_L8_2;FILL_L30_6;0.0;                                                   
C244;CTX_L8_2;FILL_L30_7;0.009;                                                 
C245;CTX_L8_2;FILL_L30_8;0.0;                                                   
C246;CTX_L8_2;FILL_L30_9;0.009;                                                 
C247;CTX_L8_2;FILL_L50_0;0.004;                                                 
C248;CTX_L8_2;FILL_L50_1;0.005;                                                 
C249;CTX_L8_2;FILL_L50_2;0.005;                                                 
C250;CTX_L8_2;FILL_L50_3;0.005;                                                 
C251;CTX_L8_2;FILL_L50_4;0.005;                                                 
C252;CTX_L8_2;FILL_L50_5;0.005;                                                 
C253;CTX_L8_2;FILL_L50_6;0.003;                                                 
C254;CTX_L8_2;FILL_L8_2;0.286;                                                  
C255;CTX_L8_2;FILL_L8_4;0.217;                                                  
C256;CTX_L8_2;FILL_L8_6;0.217;                                                  
C257;CTX_L8_2;N;0.003;                                                          
C258;CTX_L8_2;P;0.028;                                                          
C259;CTX_L8_2;VSUBS;1.844;                                                      
C260;FILL_L10_0;FILL_L10_2;0.013;                                               
C261;FILL_L10_0;FILL_L10_3;0.028;                                               
C262;FILL_L10_0;FILL_L134_1;0.0;                                                
C263;FILL_L10_0;FILL_L30_0;0.026;                                               
C264;FILL_L10_0;P;0.003;                                                        
C265;FILL_L10_0;VSUBS;0.063;                                                    
C266;FILL_L10_1;FILL_L10_2;0.083;                                               
C267;FILL_L10_1;FILL_L10_4;0.041;                                               
C268;FILL_L10_1;FILL_L134_0;0.018;                                              
C269;FILL_L10_1;FILL_L30_0;0.0;                                                 
C270;FILL_L10_1;FILL_L30_1;0.107;                                               
C271;FILL_L10_1;FILL_L30_2;0.0;                                                 
C272;FILL_L10_1;FILL_L30_3;0.002;                                               
C273;FILL_L10_1;FILL_L8_0;0.292;                                                
C274;FILL_L10_1;VSUBS;0.217;                                                    
C275;FILL_L10_10;FILL_L10_11;0.098;                                             
C276;FILL_L10_10;FILL_L10_13;0.041;                                             
C277;FILL_L10_10;FILL_L10_7;0.041;                                              
C278;FILL_L10_10;FILL_L134_2;0.022;                                             
C279;FILL_L10_10;FILL_L30_11;0.032;                                             
C280;FILL_L10_10;FILL_L30_12;0.001;                                             
C281;FILL_L10_10;FILL_L30_13;0.109;                                             
C282;FILL_L10_10;FILL_L30_14;0.0;                                               
C283;FILL_L10_10;FILL_L30_16;0.002;                                             
C284;FILL_L10_10;FILL_L8_5;0.344;                                               
C285;FILL_L10_10;VSUBS;0.212;                                                   
C286;FILL_L10_11;FILL_L10_12;0.042;                                             
C287;FILL_L10_11;FILL_L10_14;0.028;                                             
C288;FILL_L10_11;FILL_L10_8;0.098;                                              
C289;FILL_L10_11;FILL_L134_2;0.02;                                              
C290;FILL_L10_11;FILL_L30_12;0.04;                                              
C291;FILL_L10_11;FILL_L30_13;0.02;                                              
C292;FILL_L10_11;FILL_L30_14;0.02;                                              
C293;FILL_L10_11;FILL_L30_15;0.009;                                             
C294;FILL_L10_11;FILL_L50_5;0.008;                                              
C295;FILL_L10_11;FILL_L8_5;0.017;                                               
C296;FILL_L10_11;N;0.066;                                                       
C297;FILL_L10_11;P;0.039;                                                       
C298;FILL_L10_11;VSUBS;0.477;                                                   
C299;FILL_L10_12;FILL_L10_9;0.085;                                              
C300;FILL_L10_12;FILL_L134_2;0.002;                                             
C301;FILL_L10_12;FILL_L30_13;0.0;                                               
C302;FILL_L10_12;FILL_L30_14;0.017;                                             
C303;FILL_L10_12;FILL_L30_15;0.593;                                             
C304;FILL_L10_12;FILL_L50_5;0.014;                                              
C305;FILL_L10_12;FILL_L8_6;0.715;                                               
C306;FILL_L10_12;N;0.0;                                                         
C307;FILL_L10_12;P;0.012;                                                       
C308;FILL_L10_12;VSUBS;0.347;                                                   
C309;FILL_L10_13;FILL_L10_14;0.015;                                             
C310;FILL_L10_13;FILL_L134_2;0.004;                                             
C311;FILL_L10_13;FILL_L30_16;0.041;                                             
C312;FILL_L10_13;FILL_L8_7;0.051;                                               
C313;FILL_L10_13;VSUBS;0.097;                                                   
C314;FILL_L10_14;FILL_L134_2;0.003;                                             
C315;FILL_L10_14;FILL_L30_16;0.007;                                             
C316;FILL_L10_14;FILL_L50_6;0.001;                                              
C317;FILL_L10_14;FILL_L8_7;0.002;                                               
C318;FILL_L10_14;N;0.0;                                                         
C319;FILL_L10_14;P;0.0;                                                         
C320;FILL_L10_14;VSUBS;0.082;                                                   
C321;FILL_L10_2;FILL_L10_3;0.028;                                               
C322;FILL_L10_2;FILL_L10_5;0.098;                                               
C323;FILL_L10_2;FILL_L134_0;0.017;                                              
C324;FILL_L10_2;FILL_L134_1;0.015;                                              
C325;FILL_L10_2;FILL_L30_0;0.019;                                               
C326;FILL_L10_2;FILL_L30_1;0.02;                                                
C327;FILL_L10_2;FILL_L30_2;0.02;                                                
C328;FILL_L10_2;FILL_L50_0;0.008;                                               
C329;FILL_L10_2;FILL_L8_0;0.015;                                                
C330;FILL_L10_2;N;0.055;                                                        
C331;FILL_L10_2;P;0.031;                                                        
C332;FILL_L10_2;VSUBS;0.445;                                                    
C333;FILL_L10_3;FILL_L134_1;0.001;                                              
C334;FILL_L10_3;FILL_L30_1;0.0;                                                 
C335;FILL_L10_3;FILL_L30_2;0.027;                                               
C336;FILL_L10_3;FILL_L50_0;0.01;                                                
C337;FILL_L10_3;P;0.003;                                                        
C338;FILL_L10_3;VSUBS;0.082;                                                    
C339;FILL_L10_4;FILL_L10_5;0.098;                                               
C340;FILL_L10_4;FILL_L10_7;0.041;                                               
C341;FILL_L10_4;FILL_L134_0;0.02;                                               
C342;FILL_L10_4;FILL_L30_3;0.099;                                               
C343;FILL_L10_4;FILL_L30_5;0.001;                                               
C344;FILL_L10_4;FILL_L30_6;0.067;                                               
C345;FILL_L10_4;FILL_L8_1;0.344;                                                
C346;FILL_L10_4;VSUBS;0.212;                                                    
C347;FILL_L10_5;FILL_L10_6;0.042;                                               
C348;FILL_L10_5;FILL_L10_8;0.098;                                               
C349;FILL_L10_5;FILL_L134_0;0.02;                                               
C350;FILL_L10_5;FILL_L134_1;0.016;                                              
C351;FILL_L10_5;FILL_L30_3;0.02;                                                
C352;FILL_L10_5;FILL_L30_4;0.005;                                               
C353;FILL_L10_5;FILL_L30_5;0.04;                                                
C354;FILL_L10_5;FILL_L30_6;0.01;                                                
C355;FILL_L10_5;FILL_L50_1;0.008;                                               
C356;FILL_L10_5;FILL_L50_2;0.004;                                               
C357;FILL_L10_5;FILL_L8_1;0.017;                                                
C358;FILL_L10_5;N;0.066;                                                        
C359;FILL_L10_5;P;0.038;                                                        
C360;FILL_L10_5;VSUBS;0.426;                                                    
C361;FILL_L10_6;FILL_L10_9;0.085;                                               
C362;FILL_L10_6;FILL_L134_0;0.0;                                                
C363;FILL_L10_6;FILL_L134_1;0.015;                                              
C364;FILL_L10_6;FILL_L30_10;0.232;                                              
C365;FILL_L10_6;FILL_L30_4;0.068;                                               
C366;FILL_L10_6;FILL_L30_5;0.022;                                               
C367;FILL_L10_6;FILL_L30_6;0.0;                                                 
C368;FILL_L10_6;FILL_L30_7;0.008;                                               
C369;FILL_L10_6;FILL_L50_2;0.019;                                               
C370;FILL_L10_6;FILL_L8_2;0.715;                                                
C371;FILL_L10_6;N;0.0;                                                          
C372;FILL_L10_6;P;0.016;                                                        
C373;FILL_L10_6;VSUBS;0.334;                                                    
C374;FILL_L10_7;FILL_L10_8;0.098;                                               
C375;FILL_L10_7;FILL_L134_0;0.009;                                              
C376;FILL_L10_7;FILL_L134_2;0.019;                                              
C377;FILL_L10_7;FILL_L30_11;0.017;                                              
C378;FILL_L10_7;FILL_L30_6;0.007;                                               
C379;FILL_L10_7;FILL_L30_8;0.113;                                               
C380;FILL_L10_7;FILL_L30_9;0.001;                                               
C381;FILL_L10_7;FILL_L8_3;0.344;                                                
C382;FILL_L10_7;VSUBS;0.212;                                                    
C383;FILL_L10_8;FILL_L10_9;0.042;                                               
C384;FILL_L10_8;FILL_L134_2;0.009;                                              
C385;FILL_L10_8;FILL_L30_10;0.009;                                              
C386;FILL_L10_8;FILL_L30_8;0.02;                                                
C387;FILL_L10_8;FILL_L30_9;0.04;                                                
