 time                   v(fout)                v(vref)                i(vdd)                 i(vdd12)               v(xt2f.cap1)           v(xt2f.cap2)           v(xt2f.ca1)            v(xt2f.tail1)          v(xt2f.cb1)            v(xt2f.ca2)            v(xt2f.tail2)          v(xt2f.cb2)           
 0.000000000000000e+00  1.106703291248583e-08  1.041611414844045e+00 -4.745964448600030e-05 -5.135445204935279e-11  6.339920988905488e-11  6.352380775608308e-11  1.130247433933065e+00  2.654880098486149e-01  1.284061823298241e+00  1.135971713846119e+00  2.703062757621066e-01  1.272261115136554e+00 
 5.000000000000000e-11  1.106703553314079e-08  1.041611414844080e+00 -4.745964448436852e-05 -5.135437278151888e-11  6.339942958642764e-11  6.352374268964178e-11  1.130247433933125e+00  2.654880098486435e-01  1.284061823298348e+00  1.135971713846093e+00  2.703062757621350e-01  1.272261115136574e+00 
 1.000000000000000e-10  1.106703369061230e-08  1.041611414844097e+00 -4.745964448464798e-05 -5.135441623450913e-11  6.339955860648616e-11  6.352359220238024e-11  1.130247433933175e+00  2.654880098486642e-01  1.284061823298422e+00  1.135971713846074e+00  2.703062757621530e-01  1.272261115136590e+00 
 2.000000000000000e-10  1.106703596019148e-08  1.041611414844144e+00 -4.745964448453924e-05 -5.135427836143683e-11  6.339960782926479e-11  6.352344952137434e-11  1.130247433933279e+00  2.654880098487038e-01  1.284061823298589e+00  1.135971713846130e+00  2.703062757621761e-01  1.272261115136679e+00 
 4.000000000000000e-10  1.106703336222948e-08  1.041611414844152e+00 -4.745964448403407e-05 -5.135419160778948e-11  6.339964100585127e-11  6.352357745723070e-11  1.130247433933359e+00  2.654880098487157e-01  1.284061823298710e+00  1.135971713846089e+00  2.703062757621943e-01  1.272261115136761e+00 
 8.000000000000000e-10  1.106703206606190e-08  1.041611414844204e+00 -4.745964448488894e-05 -5.135428982885222e-11  6.339959872196654e-11  6.352403997787748e-11  1.130247433933489e+00  2.654880098487540e-01  1.284061823299021e+00  1.135971713846204e+00  2.703062757622119e-01  1.272261115137034e+00 
 1.600000000000000e-09  1.106703251314271e-08  1.041611414844144e+00 -4.745964448481628e-05 -5.135437747403824e-11  6.339961856286630e-11  6.352405277146311e-11  1.130247433933475e+00  2.654880098486931e-01  1.284061823299183e+00  1.135971713846215e+00  2.703062757621352e-01  1.272261115137348e+00 
 3.200000000000000e-09  1.106703374243968e-08  1.041611414843983e+00 -4.745964448452633e-05 -5.135420553835079e-11  6.339904697148097e-11  6.352409874163523e-11  1.130247433933977e+00  2.654880098485451e-01  1.284061823299481e+00  1.135971713846832e+00  2.703062757619907e-01  1.272261115137845e+00 
 6.400000000000000e-09  1.106703286682458e-08  1.041611414843607e+00 -4.745964448405652e-05 -5.135420017975113e-11  6.339846009284500e-11  6.352312496545401e-11  1.130247433931101e+00  2.654880098481544e-01  1.284061823296999e+00  1.135971713844348e+00  2.703062757616330e-01  1.272261115135528e+00 
 1.140000000000000e-08  1.106703302405272e-08  1.041611414842122e+00 -4.745964448460789e-05 -5.135434558929756e-11  6.339876513312623e-11  6.352303508509391e-11  1.130247433929584e+00  2.654880098467506e-01  1.284061823295454e+00  1.135971713842376e+00  2.703062757602142e-01  1.272261115133196e+00 
 1.640000000000000e-08  1.106703328845786e-08  1.041611414840314e+00 -4.745964448436393e-05 -5.135428796351045e-11  6.339827263428938e-11  6.352308175999744e-11  1.130247433926214e+00  2.654880098449997e-01  1.284061823291650e+00  1.135971713838961e+00  2.703062757584868e-01  1.272261115129726e+00 
 2.140000000000000e-08  1.106703323760817e-08  1.041611414838902e+00 -4.745964448432974e-05 -5.135435464217909e-11  6.339876431997460e-11  6.352359778602143e-11  1.130247433924495e+00  2.654880098436549e-01  1.284061823289716e+00  1.135971713837082e+00  2.703062757571245e-01  1.272261115127785e+00 
 2.640000000000000e-08  1.106703306662942e-08  1.041611414836870e+00 -4.745964448444854e-05 -5.135435423549735e-11  6.339834305322048e-11  6.352300592005547e-11  1.130247433920964e+00  2.654880098416632e-01  1.284061823286244e+00  1.135971713833693e+00  2.703062757551304e-01  1.272261115124211e+00 
 3.140000000000000e-08  1.106703304960756e-08  1.041611414835796e+00 -4.745964448428276e-05 -5.135438337329838e-11  6.339877228886057e-11  6.352331670660821e-11  1.130247433918421e+00  2.654880098405731e-01  1.284061823283775e+00  1.135971713831134e+00  2.703062757540655e-01  1.272261115121666e+00 
 3.640000000000000e-08  1.106703303719345e-08  1.041611414836236e+00 -4.745964448445619e-05 -5.135440050394102e-11  6.339949127753125e-11  6.352396332478388e-11  1.130247433918315e+00  2.654880098410127e-01  1.284061823283266e+00  1.135971713831061e+00  2.703062757545011e-01  1.272261115121611e+00 
 4.139999999999999e-08  1.106703310045684e-08  1.041611414837234e+00 -4.745964448446360e-05 -5.135430642220804e-11  6.339981919447832e-11  6.352438730204343e-11  1.130247433919882e+00  2.654880098419852e-01  1.284061823284568e+00  1.135971713832564e+00  2.703062757554653e-01  1.272261115123185e+00 
 4.639999999999999e-08  1.106703307421894e-08  1.041611414837053e+00 -4.745964448434489e-05 -5.135432745559452e-11  6.339880568228748e-11  6.352331741133962e-11  1.130247433918541e+00  2.654880098418204e-01  1.284061823283549e+00  1.135971713831139e+00  2.703062757552918e-01  1.272261115121776e+00 
 5.139999999999999e-08  1.106703306646680e-08  1.041611414836980e+00 -4.745964448430251e-05 -5.135437586548284e-11  6.339904995303694e-11  6.352375765163176e-11  1.130247433918480e+00  2.654880098417606e-01  1.284061823283213e+00  1.135971713831137e+00  2.703062757552356e-01  1.272261115121705e+00 
 5.639999999999999e-08  1.106703309059066e-08  1.041611414837134e+00 -4.745964448451408e-05 -5.135433588544184e-11  6.339935092756002e-11  6.352392293825296e-11  1.130247433919198e+00  2.654880098419155e-01  1.284061823283840e+00  1.135971713831796e+00  2.703062757553891e-01  1.272261115122464e+00 
