Device;Net1;Net2;Capacitance [fF];Resistance [Ω]
C1;CTX_L10_0,CTX_L30_4,CTX_L50_0;CTX_L10_1,CTX_L30_2,CTX_L8_0;2.456;
C2;CTX_L10_0,CTX_L30_4,CTX_L50_0;CTX_L10_2,CTX_L10_3,CTX_L30_3;0.215;
C3;CTX_L10_0,CTX_L30_4,CTX_L50_0;CTX_L126_0,CTX_L67_0;0.111;
C4;CTX_L10_0,CTX_L30_4,CTX_L50_0;CTX_L126_1,CTX_L134_2;0.13;
C5;CTX_L10_0,CTX_L30_4,CTX_L50_0;CTX_L134_0;0.116;
C6;CTX_L10_0,CTX_L30_4,CTX_L50_0;CTX_L134_1;0.107;
C7;CTX_L10_0,CTX_L30_4,CTX_L50_0;CTX_L30_0,CTX_L30_6,N;0.361;
C8;CTX_L10_0,CTX_L30_4,CTX_L50_0;CTX_L30_1,CTX_L50_5;0.004;
C9;CTX_L10_0,CTX_L30_4,CTX_L50_0;CTX_L30_7;0.01;
C10;CTX_L10_0,CTX_L30_4,CTX_L50_0;CTX_L50_10;0.137;
C11;CTX_L10_0,CTX_L30_4,CTX_L50_0;CTX_L50_9;0.075;
C12;CTX_L10_0,CTX_L30_4,CTX_L50_0;CTX_L8_1;0.194;
C13;CTX_L10_0,CTX_L30_4,CTX_L50_0;P;0.172;
C14;CTX_L10_0,CTX_L30_4,CTX_L50_0;VSUBS;3.391;
C15;CTX_L10_1,CTX_L30_2,CTX_L8_0;CTX_L10_2,CTX_L10_3,CTX_L30_3;0.026;
C16;CTX_L10_1,CTX_L30_2,CTX_L8_0;CTX_L126_0,CTX_L67_0;0.003;
C17;CTX_L10_1,CTX_L30_2,CTX_L8_0;CTX_L134_0;0.058;
C18;CTX_L10_1,CTX_L30_2,CTX_L8_0;CTX_L134_1;0.015;
C19;CTX_L10_1,CTX_L30_2,CTX_L8_0;CTX_L30_0,CTX_L30_6,N;0.026;
C20;CTX_L10_1,CTX_L30_2,CTX_L8_0;CTX_L8_1;0.369;
C21;CTX_L10_1,CTX_L30_2,CTX_L8_0;P;0.039;
C22;CTX_L10_1,CTX_L30_2,CTX_L8_0;VSUBS;3.972;
C23;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L126_0,CTX_L67_0;0.183;
C24;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L126_1,CTX_L134_2;0.079;
C25;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L134_0;0.02;
C26;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L134_1;0.054;
C27;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L134_3;0.017;
C28;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L30_0,CTX_L30_6,N;0.09;
C29;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L30_1,CTX_L50_5;0.077;
C30;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L30_10,CTX_L50_2,CTX_L67_1;0.0;
C31;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L30_12,CTX_L50_14;0.0;
C32;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L30_13,CTX_L50_13;0.001;
C33;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L30_14;0.037;
C34;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L30_15,CTX_L50_12;0.002;
C35;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L30_16,CTX_L50_8;0.022;
C36;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L30_17,CTX_L50_7;0.033;
C37;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L30_18,CTX_L50_4;0.03;
C38;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L30_19;0.003;
C39;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L30_5,CTX_L50_6;0.064;
C40;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L30_7;0.035;
C41;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L30_8;0.035;
C42;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L30_9,CTX_L50_3;0.007;
C43;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L50_10;0.091;
C44;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L50_9;0.166;
C45;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L8_1;0.091;
C46;CTX_L10_2,CTX_L10_3,CTX_L30_3;CTX_L8_2;0.001;
C47;CTX_L10_2,CTX_L10_3,CTX_L30_3;P;0.084;
C48;CTX_L10_2,CTX_L10_3,CTX_L30_3;VSUBS;3.461;
C49;CTX_L126_0,CTX_L67_0;CTX_L126_1,CTX_L134_2;0.589;
C50;CTX_L126_0,CTX_L67_0;CTX_L134_0;0.088;
