Device;Net1;Net2;Capacitance [fF];Resistance [Ω]
C1;CTX_L10_0,CTX_L30_2,CTX_L8_0;CTX_L10_1,CTX_L10_2,CTX_L30_3;0.026;
C2;CTX_L10_0,CTX_L30_2,CTX_L8_0;CTX_L126_0,CTX_L67_0;0.003;
C3;CTX_L10_0,CTX_L30_2,CTX_L8_0;CTX_L134_0;0.042;
C4;CTX_L10_0,CTX_L30_2,CTX_L8_0;CTX_L134_1;0.011;
C5;CTX_L10_0,CTX_L30_2,CTX_L8_0;CTX_L30_0,CTX_L30_6,N;0.019;
C6;CTX_L10_0,CTX_L30_2,CTX_L8_0;CTX_L30_4,CTX_L50_0;1.615;
C7;CTX_L10_0,CTX_L30_2,CTX_L8_0;CTX_L8_1;0.243;
C8;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L10_0;0.002;
C9;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L10_1;0.004;
C10;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L10_12;0.002;
C11;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L10_2;0.049;
C12;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L10_3;0.001;
C13;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L10_4;0.046;
C14;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L10_5;0.29;
C15;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L10_6;0.047;
C16;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L10_7;0.014;
C17;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L10_8;0.002;
C18;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L10_9;0.048;
C19;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L134_0;0.006;
C20;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L30_1;0.001;
C21;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L30_3;0.001;
C22;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L30_5;0.001;
C23;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L30_6;0.001;
C24;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L30_8;0.001;
C25;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L50_11;0.0;
C26;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L50_3;0.002;
C27;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L50_4;0.003;
C28;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L50_5;0.319;
C29;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L50_8;0.018;
C30;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L8_10;0.032;
C31;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L8_16;0.002;
C32;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L8_17;0.013;
C33;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L8_23;0.007;
C34;CTX_L10_0,CTX_L30_2,CTX_L8_0;FILL_L8_8;0.101;
C35;CTX_L10_0,CTX_L30_2,CTX_L8_0;P;0.017;
C36;CTX_L10_0,CTX_L30_2,CTX_L8_0;VSUBS;2.615;
C37;CTX_L10_1,CTX_L10_2,CTX_L30_3;CTX_L126_0,CTX_L67_0;0.125;
C38;CTX_L10_1,CTX_L10_2,CTX_L30_3;CTX_L126_1,CTX_L134_2;0.033;
C39;CTX_L10_1,CTX_L10_2,CTX_L30_3;CTX_L134_0;0.015;
C40;CTX_L10_1,CTX_L10_2,CTX_L30_3;CTX_L134_1;0.044;
C41;CTX_L10_1,CTX_L10_2,CTX_L30_3;CTX_L30_0,CTX_L30_6,N;0.084;
C42;CTX_L10_1,CTX_L10_2,CTX_L30_3;CTX_L30_1,CTX_L50_3;0.065;
C43;CTX_L10_1,CTX_L10_2,CTX_L30_3;CTX_L30_4,CTX_L50_0;0.201;
C44;CTX_L10_1,CTX_L10_2,CTX_L30_3;CTX_L30_5,CTX_L50_4;0.037;
C45;CTX_L10_1,CTX_L10_2,CTX_L30_3;CTX_L30_7;0.035;
C46;CTX_L10_1,CTX_L10_2,CTX_L30_3;CTX_L30_8;0.034;
C47;CTX_L10_1,CTX_L10_2,CTX_L30_3;CTX_L30_9,CTX_L50_2;0.003;
C48;CTX_L10_1,CTX_L10_2,CTX_L30_3;CTX_L50_5;0.134;
C49;CTX_L10_1,CTX_L10_2,CTX_L30_3;CTX_L50_6;0.081;
C50;CTX_L10_1,CTX_L10_2,CTX_L30_3;CTX_L8_1;0.09;
C51;CTX_L10_1,CTX_L10_2,CTX_L30_3;FILL_L10_10;0.027;
C52;CTX_L10_1,CTX_L10_2,CTX_L30_3;FILL_L10_11;0.012;
C53;CTX_L10_1,CTX_L10_2,CTX_L30_3;FILL_L10_12;0.043;
C54;CTX_L10_1,CTX_L10_2,CTX_L30_3;FILL_L10_13;0.012;
C55;CTX_L10_1,CTX_L10_2,CTX_L30_3;FILL_L10_14;0.012;
C56;CTX_L10_1,CTX_L10_2,CTX_L30_3;FILL_L10_15;0.01;
C57;CTX_L10_1,CTX_L10_2,CTX_L30_3;FILL_L10_16;0.012;
C58;CTX_L10_1,CTX_L10_2,CTX_L30_3;FILL_L10_18;0.014;
C59;CTX_L10_1,CTX_L10_2,CTX_L30_3;FILL_L10_21;0.05;
C60;CTX_L10_1,CTX_L10_2,CTX_L30_3;FILL_L10_23;0.05;
C61;CTX_L10_1,CTX_L10_2,CTX_L30_3;FILL_L10_25;0.006;
C62;CTX_L10_1,CTX_L10_2,CTX_L30_3;FILL_L10_7;0.007;
C63;CTX_L10_1,CTX_L10_2,CTX_L30_3;FILL_L10_8;0.007;
C64;CTX_L10_1,CTX_L10_2,CTX_L30_3;FILL_L10_9;0.012;
C65;CTX_L10_1,CTX_L10_2,CTX_L30_3;FILL_L30_10;0.057;
C66;CTX_L10_1,CTX_L10_2,CTX_L30_3;FILL_L30_11;0.004;
C67;CTX_L10_1,CTX_L10_2,CTX_L30_3;FILL_L30_12;0.042;
C68;CTX_L10_1,CTX_L10_2,CTX_L30_3;FILL_L30_13;0.004;
C69;CTX_L10_1,CTX_L10_2,CTX_L30_3;FILL_L30_14;0.004;
C70;CTX_L10_1,CTX_L10_2,CTX_L30_3;FILL_L30_15;0.004;
C71;CTX_L10_1,CTX_L10_2,CTX_L30_3;FILL_L30_16;0.042;
C72;CTX_L10_1,CTX_L10_2,CTX_L30_3;FILL_L30_19;0.004;
