 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)             
 0.000000000000000e+00  0.000000000000000e+00  8.043491962452919e-01  8.018959486012744e-01  8.331598892614613e-01  6.183838632744493e-01  3.466917897827767e-08  1.610556283638765e+00 
 2.000000000000000e-12  0.000000000000000e+00  8.043491962452931e-01  8.018959486012729e-01  8.331598892614591e-01  6.183838632744444e-01  3.466917809606673e-08  1.610556283638776e+00 
 4.000000000000001e-12  0.000000000000000e+00  8.043491962452944e-01  8.018959486012716e-01  8.331598892614567e-01  6.183838632744423e-01  3.466917745768849e-08  1.610556283638786e+00 
 8.000000000000001e-12  0.000000000000000e+00  8.043491962452917e-01  8.018959486012641e-01  8.331598892614557e-01  6.183838632744421e-01  3.466918312242800e-08  1.610556283638764e+00 
 1.600000000000000e-11  0.000000000000000e+00  8.043491962452913e-01  8.018959486012485e-01  8.331598892614599e-01  6.183838632744461e-01  3.466918941080060e-08  1.610556283638737e+00 
 3.200000000000001e-11  0.000000000000000e+00  8.043491962452942e-01  8.018959486011938e-01  8.331598892614607e-01  6.183838632744564e-01  3.466919846551505e-08  1.610556283638767e+00 
 6.400000000000001e-11  0.000000000000000e+00  8.043491962452642e-01  8.018959486010965e-01  8.331598892614281e-01  6.183838632748097e-01  3.466917862250110e-08  1.610556283638938e+00 
 1.280000000000000e-10  0.000000000000000e+00  8.043491962452947e-01  8.018959486009937e-01  8.331598892613785e-01  6.183838632950600e-01  3.466916043469117e-08  1.610556283639057e+00 
 2.560000000000000e-10  0.000000000000000e+00  8.043491962454904e-01  8.018959486007170e-01  8.331598892614498e-01  6.183838632334007e-01  3.466918586234750e-08  1.610556283639099e+00 
 4.560000000000001e-10  0.000000000000000e+00  8.043491962455047e-01  8.018959486004934e-01  8.331598892611900e-01  6.183838633112978e-01  3.466918151043579e-08  1.610556283637426e+00 
 6.560000000000001e-10  0.000000000000000e+00  8.043491962456967e-01  8.018959486004367e-01  8.331598892607970e-01  6.183838632470360e-01  3.466917826176205e-08  1.610556283638698e+00 
 8.560000000000001e-10  0.000000000000000e+00  8.043491962459314e-01  8.018959486004387e-01  8.331598892603941e-01  6.183838632953212e-01  3.466918053037314e-08  1.610556283640395e+00 
 1.056000000000000e-09  0.000000000000000e+00  8.043491962461820e-01  8.018959486004578e-01  8.331598892600045e-01  6.183838632584461e-01  3.466917701351035e-08  1.610556283641744e+00 
 1.256000000000000e-09  0.000000000000000e+00  8.043491962464336e-01  8.018959486004820e-01  8.331598892596399e-01  6.183838632866604e-01  3.466918084756581e-08  1.610556283642561e+00 
