 time                   v(d)                   v(g)                  
 5.828000000000006e-08  1.251999999999922e+01  1.317974153878914e-11 
 5.928000000000006e-08  1.251999999999922e+01  1.317990621833209e-11 
 6.028000000000006e-08  1.251999999999922e+01  1.317986830838253e-11 
 6.128000000000006e-08  1.251999999999922e+01  1.317975781950439e-11 
 6.228000000000005e-08  1.251999999999922e+01  1.317992733301802e-11 
 6.328000000000005e-08  1.251999999999922e+01  1.317997380959768e-11 
 6.428000000000004e-08  1.251999999999922e+01  1.317987807514158e-11 
 6.528000000000004e-08  1.251999999999922e+01  1.317989747013889e-11 
 6.628000000000003e-08  1.251999999999922e+01  1.317965095712932e-11 
 6.728000000000003e-08  1.251999999999922e+01  1.317956146450527e-11 
 6.828000000000003e-08  1.251999999999922e+01  1.317958028968418e-11 
 6.928000000000002e-08  1.251999999999922e+01  1.317964290243771e-11 
 7.028000000000002e-08  1.251999999999922e+01  1.317954057370910e-11 
 7.128000000000001e-08  1.251999999999922e+01  1.317972245506843e-11 
 7.228000000000001e-08  1.251999999999922e+01  1.317980792982635e-11 
 7.328000000000001e-08  1.251999999999922e+01  1.317965102332764e-11 
 7.428000000000000e-08  1.251999999999922e+01  1.317980608524208e-11 
 7.528000000000000e-08  1.251999999999922e+01  1.317973540989554e-11 
 7.627999999999999e-08  1.251999999999922e+01  1.317961061141142e-11 
 7.727999999999999e-08  1.251999999999922e+01  1.317964533945873e-11 
 7.827999999999998e-08  1.251999999999922e+01  1.317961784426756e-11 
 7.927999999999998e-08  1.251999999999922e+01  1.317952327635402e-11 
 8.027999999999998e-08  1.251999999999922e+01  1.317971669266526e-11 
 8.127999999999997e-08  1.251999999999922e+01  1.317975723774128e-11 
 8.227999999999997e-08  1.251999999999922e+01  1.317977782524960e-11 
 8.327999999999996e-08  1.251999999999922e+01  1.317981756388205e-11 
 8.427999999999996e-08  1.251999999999922e+01  1.317977888374083e-11 
 8.527999999999995e-08  1.251999999999922e+01  1.317967832309062e-11 
 8.627999999999995e-08  1.251999999999922e+01  1.317967137153830e-11 
 8.727999999999995e-08  1.251999999999922e+01  1.317942478122420e-11 
 8.827999999999994e-08  1.251999999999922e+01  1.317943471567392e-11 
 8.927999999999994e-08  1.251999999999922e+01  1.317964479095800e-11 
 9.027999999999993e-08  1.251999999999922e+01  1.317968396310114e-11 
 9.127999999999993e-08  1.251999999999922e+01  1.317950417649475e-11 
 9.227999999999992e-08  1.251999999999922e+01  1.317960347903967e-11 
 9.327999999999992e-08  1.251999999999922e+01  1.317975804156344e-11 
 9.427999999999992e-08  1.251999999999922e+01  1.317968906529761e-11 
 9.527999999999991e-08  1.251999999999922e+01  1.317977822874603e-11 
 9.627999999999991e-08  1.251999999999922e+01  1.317981912628490e-11 
 9.727999999999990e-08  1.251999999999922e+01  1.317984883932907e-11 
 9.827999999999990e-08  1.251999999999922e+01  1.317987399689531e-11 
 9.927999999999989e-08  1.251999999999922e+01  1.317969423809322e-11 
 1.002799999999999e-07  1.251999999999922e+01  1.317992576694620e-11 
 1.012799999999999e-07  1.251999999999922e+01  1.317984845621828e-11 
 1.022799999999999e-07  1.251999999999922e+01  1.317970101206174e-11 
 1.032799999999999e-07  1.251999999999922e+01  1.317932780729147e-11 
 1.042799999999999e-07  1.251999999999922e+01  1.317949586993919e-11 
 1.052799999999999e-07  1.251999999999922e+01  1.317983273537744e-11 
 1.062799999999999e-07  1.251999999999922e+01  1.317959633357823e-11 
 1.072799999999999e-07  1.251999999999922e+01  1.317997156831032e-11 
 1.082799999999999e-07  1.251999999999922e+01  1.317991101184448e-11 
 1.092799999999999e-07  1.251999999999922e+01  1.317939575313426e-11 
 1.102799999999998e-07  1.251999999999922e+01  1.317951647635902e-11 
 1.112799999999998e-07  1.251999999999922e+01  1.317992205962505e-11 
 1.122799999999998e-07  1.251999999999922e+01  1.317974467147646e-11 
 1.132799999999998e-07  1.251999999999922e+01  1.317942805225730e-11 
 1.142799999999998e-07  1.251999999999922e+01  1.317978448482768e-11 
 1.152799999999998e-07  1.251999999999922e+01  1.317998648510083e-11 
 1.162799999999998e-07  1.251999999999922e+01  1.317991234484841e-11 
 1.172799999999998e-07  1.251999999999922e+01  1.317998615206797e-11 
 1.182799999999998e-07  1.251999999999922e+01  1.317997277252261e-11 
 1.192799999999998e-07  1.251999999999922e+01  1.317986685784342e-11 
 1.202799999999998e-07  1.251999999999922e+01  1.317987296326065e-11 
 1.212799999999998e-07  1.251999999999922e+01  1.317968715647169e-11 
 1.222799999999998e-07  1.251999999999922e+01  1.317960402885084e-11 
 1.232799999999998e-07  1.251999999999922e+01  1.317948457986808e-11 
 1.242799999999998e-07  1.251999999999922e+01  1.317953851036141e-11 
 1.252799999999998e-07  1.251999999999922e+01  1.317957376052282e-11 
 1.262799999999998e-07  1.251999999999922e+01  1.317968432229115e-11 
 1.272799999999998e-07  1.251999999999922e+01  1.317968090078449e-11 
 1.282799999999998e-07  1.251999999999922e+01  1.317952051888434e-11 
 1.292799999999998e-07  1.251999999999922e+01  1.317949864462754e-11 
 1.302799999999998e-07  1.251999999999922e+01  1.317955270000548e-11 
 1.312799999999998e-07  1.251999999999922e+01  1.317952948474604e-11 
 1.322799999999998e-07  1.251999999999922e+01  1.317961382051166e-11 
 1.332799999999997e-07  1.251999999999922e+01  1.317960384129166e-11 
 1.342799999999997e-07  1.251999999999922e+01  1.317949260282504e-11 
 1.352799999999997e-07  1.251999999999922e+01  1.317964216510315e-11 
 1.362799999999997e-07  1.251999999999922e+01  1.317976824568173e-11 
 1.372799999999997e-07  1.251999999999922e+01  1.317971202264355e-11 
 1.382799999999997e-07  1.251999999999922e+01  1.317967549628163e-11 
 1.392799999999997e-07  1.251999999999922e+01  1.317971336911335e-11 
 1.402799999999997e-07  1.251999999999922e+01  1.317958457623022e-11 
 1.412799999999997e-07  1.251999999999922e+01  1.317952394506138e-11 
 1.422799999999997e-07  1.251999999999922e+01  1.317955810136257e-11 
 1.432799999999997e-07  1.251999999999922e+01  1.317952942533770e-11 
 1.442799999999997e-07  1.251999999999922e+01  1.317961313644047e-11 
 1.452799999999997e-07  1.251999999999922e+01  1.317960346187772e-11 
 1.462799999999997e-07  1.251999999999922e+01  1.317949247707158e-11 
 1.472799999999997e-07  1.251999999999922e+01  1.317954294537562e-11 
 1.482799999999997e-07  1.251999999999922e+01  1.317947607333694e-11 
 1.492799999999997e-07  1.251999999999922e+01  1.317954121217972e-11 
 1.502799999999997e-07  1.251999999999922e+01  1.317967549225080e-11 
 1.512799999999997e-07  1.251999999999922e+01  1.317953117275001e-11 
 1.522799999999997e-07  1.251999999999922e+01  1.317960358225421e-11 
 1.532799999999997e-07  1.251999999999922e+01  1.317959877266596e-11 
 1.542799999999997e-07  1.251999999999922e+01  1.317959022755403e-11 
 1.552799999999997e-07  1.251999999999922e+01  1.317973566331382e-11 
 1.562799999999996e-07  1.251999999999922e+01  1.317965235157918e-11 
 1.572799999999996e-07  1.251999999999922e+01  1.317965179943800e-11 
 1.582799999999996e-07  1.251999999999922e+01  1.317955949233590e-11 
 1.592799999999996e-07  1.251999999999922e+01  1.317969804864619e-11 
 1.602799999999996e-07  1.251999999999922e+01  1.317963418922780e-11 
 1.612799999999996e-07  1.251999999999922e+01  1.317965205912602e-11 
 1.622799999999996e-07  1.251999999999922e+01  1.317966277127177e-11 
 1.632799999999996e-07  1.251999999999922e+01  1.317976314762824e-11 
 1.642799999999996e-07  1.251999999999922e+01  1.317980640949737e-11 
 1.652799999999996e-07  1.251999999999922e+01  1.317981663430865e-11 
 1.662799999999996e-07  1.251999999999922e+01  1.317966828761765e-11 
 1.672799999999996e-07  1.251999999999922e+01  1.317970024385892e-11 
 1.682799999999996e-07  1.251999999999922e+01  1.317977725433340e-11 
 1.692799999999996e-07  1.251999999999922e+01  1.317980900590281e-11 
 1.702799999999996e-07  1.251999999999922e+01  1.317966760538071e-11 
 1.712799999999996e-07  1.251999999999922e+01  1.317955200799633e-11 
 1.722799999999996e-07  1.251999999999922e+01  1.317966180078784e-11 
 1.732799999999996e-07  1.251999999999922e+01  1.317972132349778e-11 
 1.742799999999996e-07  1.251999999999922e+01  1.317958967981944e-11 
 1.752799999999996e-07  1.251999999999922e+01  1.317967450132890e-11 
 1.762799999999996e-07  1.251999999999922e+01  1.317962461463496e-11 
 1.772799999999996e-07  1.251999999999922e+01  1.317944615120315e-11 
 1.782799999999996e-07  1.251999999999922e+01  1.317947033544611e-11 
 1.792799999999996e-07  1.251999999999922e+01  1.317959636030684e-11 
 1.802799999999995e-07  1.251999999999922e+01  1.317960119848464e-11 
 1.812799999999995e-07  1.251999999999922e+01  1.317974110000119e-11 
 1.822799999999995e-07  1.251999999999922e+01  1.317965390065006e-11 
 1.832799999999995e-07  1.251999999999922e+01  1.317970147419997e-11 
 1.842799999999995e-07  1.251999999999922e+01  1.317953168044215e-11 
 1.852799999999995e-07  1.251999999999922e+01  1.317955096502169e-11 
 1.862799999999995e-07  1.251999999999922e+01  1.317947557213836e-11 
 1.872799999999995e-07  1.251999999999922e+01  1.317944063490166e-11 
 1.882799999999995e-07  1.251999999999922e+01  1.317958086836404e-11 
 1.892799999999995e-07  1.251999999999922e+01  1.317964667653153e-11 
 1.902799999999995e-07  1.251999999999922e+01  1.317959525417451e-11 
 1.912799999999995e-07  1.251999999999922e+01  1.317968025948599e-11 
 1.922799999999995e-07  1.251999999999922e+01  1.317968163681334e-11 
 1.932799999999995e-07  1.251999999999922e+01  1.317972136803880e-11 
 1.942799999999995e-07  1.251999999999922e+01  1.317963764008138e-11 
 1.952799999999995e-07  1.251999999999922e+01  1.317964578201391e-11 
 1.962799999999995e-07  1.251999999999922e+01  1.317945839513512e-11 
 1.972799999999995e-07  1.251999999999922e+01  1.317952319429092e-11 
 1.982799999999995e-07  1.251999999999922e+01  1.317973654447988e-11 
 1.992799999999995e-07  1.251999999999922e+01  1.317981135311884e-11 
 2.002799999999995e-07  1.251999999999922e+01  1.317974844090353e-11 
 2.012799999999995e-07  1.251999999999922e+01  1.317938909823460e-11 
 2.022799999999995e-07  1.251999999999922e+01  1.317987156332590e-11 
 2.032799999999994e-07  1.251999999999922e+01  1.318047660175192e-11 
 2.042799999999994e-07  1.251999999999922e+01  1.318048592640687e-11 
 2.052799999999994e-07  1.251999999999922e+01  1.317960191082262e-11 
 2.062799999999994e-07  1.251999999999922e+01  1.317866225007462e-11 
 2.072799999999994e-07  1.251999999999922e+01  1.317922731930370e-11 
 2.082799999999994e-07  1.251999999999922e+01  1.318016527194624e-11 
 2.092799999999994e-07  1.251999999999922e+01  1.317988212798253e-11 
 2.102799999999994e-07  1.251999999999922e+01  1.317981365534161e-11 
 2.112799999999994e-07  1.251999999999922e+01  1.317969548076533e-11 
 2.122799999999994e-07  1.251999999999922e+01  1.317918080356130e-11 
 2.132799999999994e-07  1.251999999999922e+01  1.317927096185310e-11 
 2.142799999999994e-07  1.251999999999922e+01  1.317984396780849e-11 
 2.152799999999994e-07  1.251999999999922e+01  1.318001405450357e-11 
 2.162799999999994e-07  1.251999999999922e+01  1.317986599114938e-11 
 2.172799999999994e-07  1.251999999999922e+01  1.317957073223159e-11 
 2.182799999999994e-07  1.251999999999922e+01  1.317974420521294e-11 
 2.192799999999994e-07  1.251999999999922e+01  1.317983347795102e-11 
 2.202799999999994e-07  1.251999999999922e+01  1.317997478470968e-11 
 2.212799999999994e-07  1.251999999999922e+01  1.317993995952525e-11 
 2.222799999999994e-07  1.251999999999922e+01  1.317987768889271e-11 
 2.232799999999994e-07  1.251999999999922e+01  1.317983563854261e-11 
 2.242799999999994e-07  1.251999999999922e+01  1.317979416010422e-11 
 2.252799999999994e-07  1.251999999999922e+01  1.317991523336702e-11 
 2.262799999999994e-07  1.251999999999922e+01  1.317991951981844e-11 
 2.272799999999993e-07  1.251999999999922e+01  1.317988083145417e-11 
 2.282799999999993e-07  1.251999999999922e+01  1.317999668343072e-11 
 2.292799999999993e-07  1.251999999999922e+01  1.317994778641089e-11 
 2.302799999999993e-07  1.251999999999922e+01  1.317993527310685e-11 
 2.312799999999993e-07  1.251999999999922e+01  1.317991878291648e-11 
 2.322799999999993e-07  1.251999999999922e+01  1.317970956136713e-11 
 2.332799999999993e-07  1.251999999999922e+01  1.317963756386912e-11 
 2.342799999999993e-07  1.251999999999922e+01  1.317975807279752e-11 
 2.352799999999993e-07  1.251999999999922e+01  1.317981420201970e-11 
 2.362799999999993e-07  1.251999999999922e+01  1.317974934705291e-11 
 2.372799999999993e-07  1.251999999999922e+01  1.317984905457417e-11 
 2.382799999999993e-07  1.251999999999922e+01  1.317974562556896e-11 
 2.392799999999993e-07  1.251999999999922e+01  1.317971024955579e-11 
 2.402799999999993e-07  1.251999999999922e+01  1.317983732976883e-11 
 2.412799999999994e-07  1.251999999999922e+01  1.317984306808457e-11 
 2.422799999999994e-07  1.251999999999922e+01  1.317985407134149e-11 
 2.432799999999994e-07  1.251999999999922e+01  1.317967561638880e-11 
 2.442799999999994e-07  1.251999999999922e+01  1.317977281458793e-11 
 2.452799999999995e-07  1.251999999999922e+01  1.317986442493226e-11 
 2.462799999999995e-07  1.251999999999922e+01  1.317981776706398e-11 
 2.472799999999995e-07  1.251999999999922e+01  1.317982473580399e-11 
 2.482799999999995e-07  1.251999999999922e+01  1.317987727301378e-11 
 2.492799999999995e-07  1.251999999999922e+01  1.318001885467189e-11 
 2.502799999999996e-07  1.251999999999922e+01  1.318004334872047e-11 
 2.512799999999996e-07  1.251999999999922e+01  1.317980373800727e-11 
 2.522799999999996e-07  1.251999999999922e+01  1.317981000913518e-11 
 2.532799999999996e-07  1.251999999999922e+01  1.317966841500957e-11 
 2.542799999999997e-07  1.251999999999922e+01  1.317962672661504e-11 
 2.552799999999997e-07  1.251999999999922e+01  1.317975685525715e-11 
 2.562799999999997e-07  1.251999999999922e+01  1.317981500094631e-11 
 2.572799999999997e-07  1.251999999999922e+01  1.317975002003958e-11 
 2.582799999999997e-07  1.251999999999922e+01  1.317984933849374e-11 
 2.592799999999998e-07  1.251999999999922e+01  1.317994409249151e-11 
 2.602799999999998e-07  1.251999999999922e+01  1.317979860340688e-11 
 2.612799999999998e-07  1.251999999999922e+01  1.317980925934688e-11 
 2.622799999999998e-07  1.251999999999922e+01  1.317982215501544e-11 
 2.632799999999999e-07  1.251999999999922e+01  1.317974752949535e-11 
 2.642799999999999e-07  1.251999999999922e+01  1.317982828224490e-11 
 2.652799999999999e-07  1.251999999999922e+01  1.318014802890484e-11 
 2.662799999999999e-07  1.251999999999922e+01  1.317996853531891e-11 
 2.672799999999999e-07  1.251999999999922e+01  1.317968147812502e-11 
 2.682800000000000e-07  1.251999999999922e+01  1.317975357531834e-11 
 2.692800000000000e-07  1.251999999999922e+01  1.317995606711119e-11 
 2.702800000000000e-07  1.251999999999922e+01  1.317991152566863e-11 
 2.712800000000000e-07  1.251999999999922e+01  1.317985878633411e-11 
 2.722800000000001e-07  1.251999999999922e+01  1.317988385927395e-11 
 2.732800000000001e-07  1.251999999999922e+01  1.317986952268364e-11 
 2.742800000000001e-07  1.251999999999922e+01  1.318004430451608e-11 
 2.752800000000001e-07  1.251999999999922e+01  1.317997012992002e-11 
 2.762800000000001e-07  1.251999999999922e+01  1.317964346322918e-11 
 2.772800000000002e-07  1.251999999999922e+01  1.317988594661874e-11 
 2.782800000000002e-07  1.251999999999922e+01  1.318078252025187e-11 
 2.792800000000002e-07  1.251999999999922e+01  1.318001720594256e-11 
 2.802800000000002e-07  1.251999999999922e+01  1.317898378468075e-11 
 2.812800000000003e-07  1.251999999999922e+01  1.317896984298829e-11 
 2.822800000000003e-07  1.251999999999922e+01  1.318011274779561e-11 
 2.832800000000003e-07  1.251999999999922e+01  1.318027667428901e-11 
 2.842800000000003e-07  1.251999999999922e+01  1.317946070025201e-11 
 2.852800000000003e-07  1.251999999999922e+01  1.317903629418138e-11 
 2.862800000000004e-07  1.251999999999922e+01  1.317951717443232e-11 
 2.872800000000004e-07  1.251999999999922e+01  1.317994493203925e-11 
 2.882800000000004e-07  1.251999999999922e+01  1.318012624364912e-11 
 2.892800000000004e-07  1.251999999999922e+01  1.317925815012045e-11 
 2.902800000000005e-07  1.251999999999922e+01  1.317882983738263e-11 
 2.912800000000005e-07  1.251999999999922e+01  1.317920927164177e-11 
 2.922800000000005e-07  1.251999999999922e+01  1.317991331158134e-11 
 2.932800000000005e-07  1.251999999999922e+01  1.318011156144675e-11 
 2.942800000000005e-07  1.251999999999922e+01  1.317913094778797e-11 
 2.952800000000006e-07  1.251999999999922e+01  1.317960858245543e-11 
 2.962800000000006e-07  1.251999999999922e+01  1.318003586218849e-11 
 2.972800000000006e-07  1.251999999999922e+01  1.317956721281063e-11 
 2.982800000000006e-07  1.251999999999922e+01  1.317985909438556e-11 
 2.992800000000007e-07  1.251999999999922e+01  1.317988171696367e-11 
 3.002800000000007e-07  1.251999999999922e+01  1.317970945893823e-11 
 3.012800000000007e-07  1.251999999999922e+01  1.318016386914235e-11 
 3.022800000000007e-07  1.251999999999922e+01  1.318001409857301e-11 
 3.032800000000007e-07  1.251999999999922e+01  1.317943924150940e-11 
 3.042800000000008e-07  1.251999999999922e+01  1.317948265301629e-11 
 3.052800000000008e-07  1.251999999999922e+01  1.317943592099423e-11 
 3.062800000000008e-07  1.251999999999922e+01  1.317943614984803e-11 
 3.072800000000008e-07  1.251999999999922e+01  1.317952929222106e-11 
 3.082800000000009e-07  1.251999999999922e+01  1.317961750594176e-11 
 3.092800000000009e-07  1.251999999999922e+01  1.317970277489888e-11 
 3.102800000000009e-07  1.251999999999922e+01  1.317973472143329e-11 
 3.112800000000009e-07  1.251999999999922e+01  1.317974128548628e-11 
 3.122800000000009e-07  1.251999999999922e+01  1.317964168215090e-11 
 3.132800000000010e-07  1.251999999999922e+01  1.317969561726208e-11 
 3.142800000000010e-07  1.251999999999922e+01  1.317957965884887e-11 
 3.152800000000010e-07  1.251999999999922e+01  1.317964134340064e-11 
 3.162800000000010e-07  1.251999999999922e+01  1.317976359542000e-11 
 3.172800000000011e-07  1.251999999999922e+01  1.317921411815319e-11 
 3.182800000000011e-07  1.251999999999922e+01  1.317935195372535e-11 
 3.192800000000011e-07  1.251999999999922e+01  1.317964262183987e-11 
 3.202800000000011e-07  1.251999999999922e+01  1.317955207993842e-11 
 3.212800000000011e-07  1.251999999999922e+01  1.318014832849341e-11 
 3.222800000000012e-07  1.251999999999922e+01  1.317989905504139e-11 
 3.232800000000012e-07  1.251999999999922e+01  1.317964325705629e-11 
 3.242800000000012e-07  1.251999999999922e+01  1.317973207517586e-11 
 3.252800000000012e-07  1.251999999999922e+01  1.317991123860157e-11 
 3.262800000000013e-07  1.251999999999922e+01  1.317973113405736e-11 
 3.272800000000013e-07  1.251999999999922e+01  1.318005278834480e-11 
 3.282800000000013e-07  1.251999999999922e+01  1.318005627762624e-11 
 3.292800000000013e-07  1.251999999999922e+01  1.317950767379866e-11 
 3.302800000000013e-07  1.251999999999922e+01  1.317959896580178e-11 
 3.312800000000014e-07  1.251999999999922e+01  1.317961866131884e-11 
 3.322800000000014e-07  1.251999999999922e+01  1.317951565097395e-11 
 3.332800000000014e-07  1.251999999999922e+01  1.317988486429009e-11 
 3.342800000000014e-07  1.251999999999922e+01  1.317985302077596e-11 
 3.352800000000015e-07  1.251999999999922e+01  1.317943325324549e-11 
 3.362800000000015e-07  1.251999999999922e+01  1.317966539004230e-11 
 3.372800000000015e-07  1.251999999999922e+01  1.318019203215559e-11 
 3.382800000000015e-07  1.251999999999922e+01  1.318000716207015e-11 
 3.392800000000015e-07  1.251999999999922e+01  1.317931904618335e-11 
 3.402800000000016e-07  1.251999999999922e+01  1.317920715680224e-11 
 3.412800000000016e-07  1.251999999999922e+01  1.317960270297522e-11 
 3.422800000000016e-07  1.251999999999922e+01  1.317986116891830e-11 
 3.432800000000016e-07  1.251999999999922e+01  1.317922444097357e-11 
 3.442800000000017e-07  1.251999999999922e+01  1.317908530591118e-11 
 3.452800000000017e-07  1.251999999999922e+01  1.317948999266032e-11 
 3.462800000000017e-07  1.251999999999922e+01  1.318000854511170e-11 
 3.472800000000017e-07  1.251999999999922e+01  1.317984586292874e-11 
 3.482800000000017e-07  1.251999999999922e+01  1.317956228523563e-11 
 3.492800000000018e-07  1.251999999999922e+01  1.317979569604524e-11 
 3.502800000000018e-07  1.251999999999922e+01  1.317995217848796e-11 
 3.512800000000018e-07  1.251999999999922e+01  1.317966592441082e-11 
 3.522800000000018e-07  1.251999999999922e+01  1.318000564867419e-11 
 3.532800000000019e-07  1.251999999999922e+01  1.317983361172539e-11 
 3.542800000000019e-07  1.251999999999922e+01  1.317956433770103e-11 
 3.552800000000019e-07  1.251999999999922e+01  1.317942917253083e-11 
 3.562800000000019e-07  1.251999999999922e+01  1.317985819568611e-11 
 3.572800000000019e-07  1.251999999999922e+01  1.317959664108409e-11 
 3.582800000000020e-07  1.251999999999922e+01  1.317900785128005e-11 
 3.592800000000020e-07  1.251999999999922e+01  1.317931701986686e-11 
 3.602800000000020e-07  1.251999999999922e+01  1.317981156830261e-11 
 3.612800000000020e-07  1.251999999999922e+01  1.317983338216579e-11 
 3.622800000000021e-07  1.251999999999922e+01  1.318013601191856e-11 
 3.632800000000021e-07  1.251999999999922e+01  1.318014737512616e-11 
 3.642800000000021e-07  1.251999999999922e+01  1.317972339070573e-11 
 3.652800000000021e-07  1.251999999999922e+01  1.317914035410013e-11 
 3.662800000000021e-07  1.251999999999922e+01  1.317941778217418e-11 
 3.672800000000022e-07  1.251999999999922e+01  1.317964672325525e-11 
 3.682800000000022e-07  1.251999999999922e+01  1.317950238962855e-11 
 3.692800000000022e-07  1.251999999999922e+01  1.317975479587883e-11 
 3.702800000000022e-07  1.251999999999922e+01  1.317954230510166e-11 
 3.712800000000022e-07  1.251999999999922e+01  1.317914356881238e-11 
 3.722800000000023e-07  1.251999999999922e+01  1.317960044514902e-11 
 3.732800000000023e-07  1.251999999999922e+01  1.317983057588237e-11 
 3.742800000000023e-07  1.251999999999922e+01  1.317946381422723e-11 
 3.752800000000023e-07  1.251999999999922e+01  1.317981763718097e-11 
 3.762800000000024e-07  1.251999999999922e+01  1.317977100633736e-11 
 3.772800000000024e-07  1.251999999999922e+01  1.317925829706333e-11 
 3.782800000000024e-07  1.251999999999922e+01  1.317971524175217e-11 
 3.792800000000024e-07  1.251999999999922e+01  1.317976269778141e-11 
 3.802800000000024e-07  1.251999999999922e+01  1.317986634009386e-11 
 3.812800000000025e-07  1.251999999999922e+01  1.317955198071261e-11 
 3.822800000000025e-07  1.251999999999922e+01  1.317908588450123e-11 
 3.832800000000025e-07  1.251999999999922e+01  1.317955548048581e-11 
 3.842800000000025e-07  1.251999999999922e+01  1.318013520670069e-11 
 3.852800000000026e-07  1.251999999999922e+01  1.317992199515077e-11 
 3.862800000000026e-07  1.251999999999922e+01  1.317933090731839e-11 
 3.872800000000026e-07  1.251999999999922e+01  1.317949179222888e-11 
 3.882800000000026e-07  1.251999999999922e+01  1.317993321354664e-11 
 3.892800000000026e-07  1.251999999999922e+01  1.317984153303859e-11 
 3.902800000000027e-07  1.251999999999922e+01  1.317959736161312e-11 
 3.912800000000027e-07  1.251999999999922e+01  1.317949405647703e-11 
