 time                   v(in)                  v(out)                 i(vdd)                 i(vdda)               
 0.000000000000000e+00  0.000000000000000e+00  1.978875340778845e-11 -1.604448388384250e-11 -3.616697870009725e-14 
 1.000000000000000e-12  0.000000000000000e+00  1.978892525069989e-11 -1.604448354571753e-11 -3.615268049444379e-14 
 2.000000000000000e-12  0.000000000000000e+00  1.978909212939787e-11 -1.604448224393377e-11 -3.614657311254374e-14 
 4.000000000000001e-12  0.000000000000000e+00  1.978929281131197e-11 -1.604448143199975e-11 -3.616156502371710e-14 
 8.000000000000001e-12  0.000000000000000e+00  1.978944457348781e-11 -1.604448027246459e-11 -3.616084319049403e-14 
 1.600000000000000e-11  0.000000000000000e+00  1.978968942130714e-11 -1.604448099364697e-11 -3.616534634958417e-14 
 3.200000000000001e-11  0.000000000000000e+00  1.979025461182854e-11 -1.604447961944189e-11 -3.615700248666236e-14 
 6.400000000000001e-11  0.000000000000000e+00  1.978932388677794e-11 -1.604448402863219e-11 -3.616677181921398e-14 
 1.280000000000000e-10  0.000000000000000e+00  1.979107087981342e-11 -1.604448265477453e-11 -3.613905794848341e-14 
 2.280000000000000e-10  0.000000000000000e+00  1.979209327664498e-11 -1.604448276809083e-11 -3.613504528783008e-14 
 3.280000000000001e-10  0.000000000000000e+00  1.979394493343362e-11 -1.604448036467703e-11 -3.610437738435964e-14 
 4.280000000000001e-10  0.000000000000000e+00  1.979309792292818e-11 -1.604448079794265e-11 -3.609624733134870e-14 
 5.280000000000000e-10  0.000000000000000e+00  1.979039110710967e-11 -1.604448144838124e-11 -3.610134511621913e-14 
 6.280000000000000e-10  0.000000000000000e+00  1.978903112158372e-11 -1.604448209887855e-11 -3.610156183819741e-14 
 7.280000000000000e-10  0.000000000000000e+00  1.978869119779014e-11 -1.604448166518693e-11 -3.609890528505835e-14 
 8.279999999999999e-10  0.000000000000000e+00  1.978871893341793e-11 -1.604448166517204e-11 -3.609955586907395e-14 
 9.279999999999999e-10  0.000000000000000e+00  1.978885081673060e-11 -1.604448188199676e-11 -3.610015204090856e-14 
 1.028000000000000e-09  0.000000000000000e+00  1.978889933357731e-11 -1.604448209881403e-11 -3.609890538261052e-14 
 1.128000000000000e-09  0.000000000000000e+00  1.978898259143846e-11 -1.604448188195044e-11 -3.609923067113432e-14 
 1.228000000000000e-09  0.000000000000000e+00  1.978901036696190e-11 -1.604448209875944e-11 -3.609727904451173e-14 
 1.328000000000000e-09  0.000000000000000e+00  1.978906592022519e-11 -1.604448188187599e-11 -3.609814627385747e-14 
 1.428000000000000e-09  0.000000000000000e+00  1.978919086907680e-11 -1.604448188182388e-11 -3.609321300067638e-14 
 1.528000000000000e-09  0.000000000000000e+00  1.978930884135529e-11 -1.604448188176101e-11 -3.609272507485870e-14 
 1.628000000000000e-09  0.000000000000000e+00  1.978944760815125e-11 -1.604448209852369e-11 -3.608985197394168e-14 
 1.728000000000000e-09  0.000000000000000e+00  1.978960027268283e-11 -1.604448188158069e-11 -3.608150358934149e-14 
 1.828000000000001e-09  0.000000000000000e+00  1.978933648389326e-11 -1.604448209837149e-11 -3.608914756305815e-14 
 1.928000000000000e-09  0.000000000000000e+00  1.978927407152734e-11 -1.604448209831690e-11 -3.608719588069146e-14 
 2.028000000000000e-09  0.000000000000000e+00  1.978730288928387e-11 -1.604448274907395e-11 -3.610286428834299e-14 
 2.128000000000001e-09  0.000000000000000e+00  1.978842763285944e-11 -1.604448079748522e-11 -3.608990605165806e-14 
 2.228000000000001e-09  0.000000000000000e+00  1.978932970458193e-11 -1.604448079739919e-11 -3.608762917831975e-14 
 2.328000000000001e-09  0.000000000000000e+00  1.978929496800034e-11 -1.604447884579062e-11 -3.608556932658427e-14 
 2.428000000000001e-09  0.000000000000000e+00  1.978918386369016e-11 -1.604448144783034e-11 -3.608432275190239e-14 
 2.528000000000001e-09  0.000000000000000e+00  1.978715022475229e-11 -1.604448166491562e-11 -3.609863592774235e-14 
 2.628000000000001e-09  0.000000000000000e+00  1.978828190278891e-11 -1.604448166490321e-11 -3.609185765737661e-14 
 2.728000000000001e-09  0.000000000000000e+00  1.978919094886809e-11 -1.604448209851790e-11 -3.608898436135523e-14 
 2.828000000000001e-09  0.000000000000000e+00  1.978963501148085e-11 -1.604448209842029e-11 -3.608318396334859e-14 
 2.928000000000001e-09  0.000000000000000e+00  1.978943366608713e-11 -1.604448209836984e-11 -3.608551536732411e-14 
 3.028000000000001e-09  0.000000000000000e+00  1.978928799586006e-11 -1.604448209831359e-11 -3.608004000002479e-14 
 3.128000000000001e-09  0.000000000000000e+00  1.978729597477064e-11 -1.604448274907229e-11 -3.610129211854474e-14 
 3.228000000000001e-09  0.000000000000000e+00  1.978839991053020e-11 -1.604448079748439e-11 -3.608985173702924e-14 
 3.328000000000001e-09  0.000000000000000e+00  1.978928116557096e-11 -1.604448101423880e-11 -3.608415962684760e-14 
 3.428000000000001e-09  0.000000000000000e+00  1.978930876821328e-11 -1.604448123103540e-11 -3.608730429394070e-14 
 3.528000000000001e-09  0.000000000000000e+00  1.978921171013919e-11 -1.604447862890469e-11 -3.608258774273788e-14 
 3.628000000000002e-09  0.000000000000000e+00  1.978721259500614e-11 -1.604448079755057e-11 -3.609820249772181e-14 
 3.728000000000001e-09  0.000000000000000e+00  1.978834434396835e-11 -1.604448101437777e-11 -3.609348398850739e-14 
 3.828000000000001e-09  0.000000000000000e+00  1.978916320437460e-11 -1.604448123114541e-11 -3.608865906586342e-14 
 3.928000000000001e-09  0.000000000000000e+00  1.978973916138214e-11 -1.604447862895514e-11 -3.608378006550307e-14 
 4.028000000000001e-09  0.000000000000000e+00  1.978948217406814e-11 -1.604448014678194e-11 -3.608405189646363e-14 
 4.128000000000001e-09  0.000000000000000e+00  1.978728896495115e-11 -1.604448123122565e-11 -3.609663027217947e-14 
 4.228000000000002e-09  0.000000000000000e+00  1.978831663272123e-11 -1.604447862912472e-11 -3.608584022383111e-14 
 4.328000000000002e-09  0.000000000000000e+00  1.978923941695346e-11 -1.604448036377375e-11 -3.608746680581035e-14 
 4.428000000000002e-09  0.000000000000000e+00  1.978969746595883e-11 -1.604448123103209e-11 -3.608665339636451e-14 
 4.528000000000002e-09  0.000000000000000e+00  1.978949621587137e-11 -1.604447884572858e-11 -3.608350927974443e-14 
 4.628000000000002e-09  0.000000000000000e+00  1.978730279619404e-11 -1.604448188173123e-11 -3.610058775643731e-14 
 4.728000000000002e-09  0.000000000000000e+00  1.978836515621721e-11 -1.604448188171221e-11 -3.609153243853294e-14 
 4.828000000000002e-09  0.000000000000000e+00  1.978929505000805e-11 -1.604448166479154e-11 -3.608795431354727e-14 
 4.928000000000002e-09  0.000000000000000e+00  1.978971137034373e-11 -1.604448188151948e-11 -3.608134072210318e-14 
 5.028000000000002e-09  0.000000000000000e+00  1.978953085271385e-11 -1.604448209828877e-11 -3.608415998221626e-14 
 5.128000000000002e-09  0.000000000000000e+00  1.978741389828779e-11 -1.604448253219463e-11 -3.609527491494366e-14 
 5.228000000000002e-09  0.000000000000000e+00  1.978857336514640e-11 -1.604448036375389e-11 -3.609033968375096e-14 
 5.328000000000002e-09  0.000000000000000e+00  1.978944077342930e-11 -1.604448101417759e-11 -3.608405116482228e-14 
 5.428000000000002e-09  0.000000000000000e+00  1.978949615159506e-11 -1.604448101411472e-11 -3.608405158290305e-14 
 5.528000000000002e-09  0.000000000000000e+00  1.978743475486514e-11 -1.604448188171221e-11 -3.609766003429890e-14 
 5.628000000000002e-09  0.000000000000000e+00  1.978853865072906e-11 -1.604448188168905e-11 -3.608822555222673e-14 
 5.728000000000003e-09  0.000000000000000e+00  1.978939909795381e-11 -1.604448166476755e-11 -3.608649075210261e-14 
 5.828000000000003e-09  0.000000000000000e+00  1.978927410034086e-11 -1.604448209840789e-11 -3.608800894173666e-14 
 5.928000000000003e-09  0.000000000000000e+00  1.978910754250649e-11 -1.604448209836818e-11 -3.608508167251909e-14 
 6.028000000000003e-09  0.000000000000000e+00  1.978909370239791e-11 -1.604448209832021e-11 -3.608047369482981e-14 
 6.128000000000003e-09  0.000000000000000e+00  1.978721959374351e-11 -1.604448274907808e-11 -3.610118386555980e-14 
 6.228000000000003e-09  0.000000000000000e+00  1.978834439272969e-11 -1.604448079749267e-11 -3.608887597597804e-14 
 6.328000000000003e-09  0.000000000000000e+00  1.978918402327274e-11 -1.604448101425204e-11 -3.608697854552805e-14 
 6.428000000000003e-09  0.000000000000000e+00  1.978921857145823e-11 -1.604448123104946e-11 -3.608459376063743e-14 
 6.528000000000003e-09  0.000000000000000e+00  1.978917006347722e-11 -1.604447884576663e-11 -3.608540671019442e-14 
 6.628000000000003e-09  0.000000000000000e+00  1.978919774147797e-11 -1.604448144780221e-11 -3.608226276777467e-14 
 6.728000000000003e-09  0.000000000000000e+00  1.978722655923451e-11 -1.604448166488253e-11 -3.609825643607794e-14 
 6.828000000000003e-09  0.000000000000000e+00  1.978831662828838e-11 -1.604448166486350e-11 -3.608941810493634e-14 
 6.928000000000003e-09  0.000000000000000e+00  1.978925341886105e-11 -1.604448188162618e-11 -3.608578590223428e-14 
 7.028000000000003e-09  0.000000000000000e+00  1.978974608476108e-11 -1.604448209835164e-11 -3.608085276841345e-14 
 7.128000000000004e-09  0.000000000000000e+00  1.978949616046076e-11 -1.604448209828133e-11 -3.608226262144639e-14 
 7.228000000000004e-09  0.000000000000000e+00  1.978735839600226e-11 -1.604448253218967e-11 -3.609663013978722e-14 
 7.328000000000004e-09  0.000000000000000e+00  1.978849703066418e-11 -1.604448058059185e-11 -3.608876761150490e-14 
 7.428000000000004e-09  0.000000000000000e+00  1.978937137119172e-11 -1.604448079733137e-11 -3.608182859217676e-14 
 7.528000000000003e-09  0.000000000000000e+00  1.978940599251922e-11 -1.604447862886498e-11 -3.608551510950763e-14 
 7.628000000000002e-09  0.000000000000000e+00  1.978737219621520e-11 -1.604448101434385e-11 -3.609722669486254e-14 
 7.728000000000001e-09  0.000000000000000e+00  1.978849013609877e-11 -1.604447862907674e-11 -3.608800853062390e-14 
 7.828000000000001e-09  0.000000000000000e+00  1.978932275017305e-11 -1.604448036371254e-11 -3.608567766318536e-14 
 7.928000000000000e-09  0.000000000000000e+00  1.978930184040150e-11 -1.604448123102878e-11 -3.608676215801439e-14 
 8.027999999999999e-09  0.000000000000000e+00  1.978920478232741e-11 -1.604447862889641e-11 -3.608182876637708e-14 
 8.127999999999998e-09  0.000000000000000e+00  1.978713628268817e-11 -1.604448079754561e-11 -3.609614246481800e-14 
 8.227999999999998e-09  0.000000000000000e+00  1.978826108610720e-11 -1.604448101437198e-11 -3.608779189922979e-14 
 8.327999999999997e-09  0.000000000000000e+00  1.978919787003060e-11 -1.604448101429505e-11 -3.608768337449235e-14 
 8.427999999999996e-09  0.000000000000000e+00  1.978966280695211e-11 -1.604448101419083e-11 -3.608486435129171e-14 
 8.527999999999995e-09  0.000000000000000e+00  1.978946144382699e-11 -1.604448101413292e-11 -3.608535266731811e-14 
 8.627999999999995e-09  0.000000000000000e+00  1.978731675820598e-11 -1.604448166489163e-11 -3.609896118839409e-14 
 8.727999999999994e-09  0.000000000000000e+00  1.978839983738819e-11 -1.604448209855347e-11 -3.609169511066689e-14 
 8.827999999999993e-09  0.000000000000000e+00  1.978926034002356e-11 -1.604448188163115e-11 -3.608605700852151e-14 
 8.927999999999992e-09  0.000000000000000e+00  1.978967671798628e-11 -1.604448188151617e-11 -3.608269584242654e-14 
 9.027999999999992e-09  0.000000000000000e+00  1.978951001830074e-11 -1.604448209828546e-11 -3.608041954046529e-14 
 9.127999999999991e-09  0.000000000000000e+00  1.978737224940939e-11 -1.604448253219298e-11 -3.609560022437150e-14 
 9.227999999999990e-09  0.000000000000000e+00  1.978842767275509e-11 -1.604448058059846e-11 -3.609061065764595e-14 
 9.327999999999989e-09  0.000000000000000e+00  1.978935746237397e-11 -1.604448079734212e-11 -3.608443077494291e-14 
 9.427999999999989e-09  0.000000000000000e+00  1.978939906249102e-11 -1.604447862888235e-11 -3.608486456033209e-14 
 9.527999999999988e-09  0.000000000000000e+00  1.978729587059868e-11 -1.604448079752658e-11 -3.609885299115326e-14 
 9.627999999999987e-09  0.000000000000000e+00  1.978839292730780e-11 -1.604448101434882e-11 -3.609147817964823e-14 
 9.727999999999986e-09  0.000000000000000e+00  1.978923951447615e-11 -1.604448101427023e-11 -3.608632808693667e-14 
 9.827999999999986e-09  0.000000000000000e+00  1.978967670247131e-11 -1.604448079731565e-11 -3.608285852152850e-14 
 9.927999999999985e-09  0.000000000000000e+00  1.978953787583189e-11 -1.604447862883851e-11 -3.608226236362992e-14 
 1.002799999999998e-08  0.000000000000000e+00  1.978741388055639e-11 -1.604448079747199e-11 -3.609722653459824e-14 
 1.012799999999998e-08  0.000000000000000e+00  1.978848313292855e-11 -1.604448079744303e-11 -3.609115291899648e-14 
 1.022799999999998e-08  0.000000000000000e+00  1.978942000329251e-11 -1.604447841209899e-11 -3.608432206903713e-14 
 1.032799999999998e-08  0.000000000000000e+00  1.978939894723694e-11 -1.604447992992413e-11 -3.608470229234289e-14 
 1.042799999999998e-08  0.000000000000000e+00  1.978730979271498e-11 -1.604448101436453e-11 -3.609858180124987e-14 
 1.052799999999998e-08  0.000000000000000e+00  1.978839290957641e-11 -1.604448079750507e-11 -3.609115297474059e-14 
 1.062799999999998e-08  0.000000000000000e+00  1.978923958761816e-11 -1.604447884586093e-11 -3.608605680644913e-14 
 1.072799999999998e-08  0.000000000000000e+00  1.978975295272939e-11 -1.604448123099073e-11 -3.608280455530033e-14 
 1.082799999999998e-08  0.000000000000000e+00  1.978751800829344e-11 -1.604447949649721e-11 -3.609809375697598e-14 
 1.092799999999998e-08  0.000000000000000e+00  1.978839293617350e-11 -1.604447841227436e-11 -3.608865922612771e-14 
 1.102799999999998e-08  0.000000000000000e+00  1.978921863130170e-11 -1.604447971324086e-11 -3.608724986782368e-14 
 1.112799999999998e-08  0.000000000000000e+00  1.978969060463979e-11 -1.604447819524615e-11 -3.608372580661835e-14 
 1.122799999999997e-08  0.000000000000000e+00  1.978953078843754e-11 -1.604447927938463e-11 -3.608367229331101e-14 
 1.132799999999997e-08  0.000000000000000e+00  1.978736532603046e-11 -1.604447906277415e-11 -3.609684700809377e-14 
 1.142799999999997e-08  0.000000000000000e+00  1.978841370187745e-11 -1.604448123115203e-11 -3.608898464704375e-14 
 1.152799999999997e-08  0.000000000000000e+00  1.978924653316134e-11 -1.604447884581791e-11 -3.608312943967938e-14 
 1.162799999999997e-08  0.000000000000000e+00  1.978929484609698e-11 -1.604448144785267e-11 -3.608594918058535e-14 
 1.172799999999997e-08  0.000000000000000e+00  1.978927413580365e-11 -1.604448123096012e-11 -3.608220834862566e-14 
 1.182799999999997e-08  0.000000000000000e+00  1.978722660577942e-11 -1.604447927963361e-11 -3.609820207964104e-14 
 1.192799999999997e-08  0.000000000000000e+00  1.978832351177167e-11 -1.604448058065637e-11 -3.609066511163501e-14 
 1.202799999999997e-08  0.000000000000000e+00  1.978920483108875e-11 -1.604448123109330e-11 -3.608535227014138e-14 
 1.212799999999997e-08  0.000000000000000e+00  1.978919084912899e-11 -1.604448209841450e-11 -3.608659943013634e-14 
 1.222799999999997e-08  0.000000000000000e+00  1.978914919581774e-11 -1.604448209837563e-11 -3.608578634121909e-14 
 1.232799999999997e-08  0.000000000000000e+00  1.978919083139759e-11 -1.604448188148391e-11 -3.608231688729912e-14 
 1.242799999999997e-08  0.000000000000000e+00  1.978719875268112e-11 -1.604448274908718e-11 -3.609814817612498e-14 
 1.252799999999997e-08  0.000000000000000e+00  1.978839293617350e-11 -1.604448079750259e-11 -3.608952658786570e-14 
