 temp-sweep             v(vref)                i(vload)               i(vdd)                 v(vbe)                 v(dvbe)                v(pbias)               v(pcasc)               v(xbgr.c2)             v(xbgr.vbe3)           v(xbgr.vd1)            v(xbgr.vd2)            v(padres)              v(pad)                 i(vmeasure)            i(vdigital)           
-4.000000000000000e+01  1.044027813672780e+00  3.208816504101866e-06 -2.482535382913870e-04  7.806566507034765e-01  4.232475622711760e-02  2.312058404472443e+00  1.901424598557193e+00  8.436435339425183e-01  7.806742821380379e-01  1.561348835313790e+00  7.806744176545342e-01  1.044027740080195e+00  1.044027673984398e+00  1.199861176807406e-10  0.000000000000000e+00 
-3.500000000000000e+01  1.044215388072588e+00  3.278222852640101e-06 -2.536108218326552e-04  7.749931732824686e-01  4.326692574340402e-02  2.311201928335408e+00  1.891447793043699e+00  8.386812678480580e-01  7.750122004352470e-01  1.550024687610590e+00  7.750123438029708e-01  1.044215311261864e+00  1.044215243132419e+00  1.252330050862291e-10  0.000000000000000e+00 
-3.000000000000000e+01  1.044389111069761e+00  3.347585819389140e-06 -2.589649421643577e-04  7.693073667247833e-01  4.421055746038506e-02  2.310375239463880e+00  1.881487641468290e+00  8.337313326963985e-01  7.693278403548267e-01  1.538655986600230e+00  7.693279932977675e-01  1.044389030385202e+00  1.044388959806758e+00  1.315489470421543e-10  0.000000000000000e+00 
-2.500000000000000e+01  1.044549199233828e+00  3.416901774812954e-06 -2.643156222998578e-04  7.635994138340788e-01  4.515565507000677e-02  2.309578171345465e+00  1.871543918064726e+00  8.287931539633844e-01  7.636213833561616e-01  1.527243095692822e+00  7.636215478437800e-01  1.044549113926406e+00  1.044549040425084e+00  1.390861094836777e-10  0.000000000000000e+00 
-2.000000000000000e+01  1.044695859324736e+00  3.486167097314677e-06 -2.696625857816004e-04  7.578694885050543e-01  4.610222217271023e-02  2.308810578473492e+00  1.861616418887752e+00  8.238662087753337e-01  7.578930018411535e-01  1.515786360227545e+00  7.578931801113652e-01  1.044695768545876e+00  1.044695691585692e+00  1.480067989776303e-10  0.000000000000000e+00 
-1.500000000000000e+01  1.044829290508917e+00  3.555378192590298e-06 -2.750055583679149e-04  7.521177562102853e-01  4.705026224848860e-02  2.308072333934519e+00  1.851704956963882e+00  8.189500236051146e-01  7.521428597966109e-01  1.504286108729221e+00  7.521430543619959e-01  1.044829193305124e+00  1.044829112285176e+00  1.584820763572767e-10  0.000000000000000e+00 
-1.000000000000000e+01  1.044949685870593e+00  3.624531503117361e-06 -2.803442685682392e-04  7.463443749694135e-01  4.799977898386819e-02  2.307363327570146e+00  1.841809359522711e+00  8.140441720166284e-01  7.463711135442579e-01  1.492742654433185e+00  7.463713272140515e-01  1.044949581179343e+00  1.044949495432120e+00  1.706897063839580e-10  0.000000000000000e+00 
-5.000000000000000e+00  1.045057231195226e+00  3.693623488961340e-06 -2.856784462099407e-04  7.405494953899225e-01  4.895077599823627e-02  2.306683465503287e+00  1.831929469904862e+00  8.091482710275396e-01  7.405779120881613e-01  1.481156295945194e+00  7.405781479701272e-01  1.045057117842671e+00  1.045057026633999e+00  1.848111873093657e-10  0.000000000000000e+00 
 0.000000000000000e+00  1.045152108430172e+00  3.762650661688600e-06 -2.910078250903615e-04  7.347332615823915e-01  4.990325718394158e-02  2.306032667484239e+00  1.822065140660760e+00  8.042619798484243e-01  7.347633977506938e-01  1.469527318499108e+00  7.347636592470347e-01  1.045151985131430e+00  1.045151887662764e+00  2.010275542793310e-10  0.000000000000000e+00 
 5.000000000000000e+00  1.045234492838090e+00  3.831609547089342e-06 -2.963321401566373e-04  7.288958110579561e-01  5.085722637566228e-02  2.305410867425845e+00  1.812216239044177e+00  7.993849958296337e-01  7.289277063234558e-01  1.457855994264182e+00  7.289279971290904e-01  1.045234358201135e+00  1.045234253615156e+00  2.195134947978217e-10  0.000000000000000e+00 
