 time                   v(fout)                v(vref)                i(vdd)                 i(vdd12)               v(en_in)               v(en)                  v(mode_in)             v(mode)                v(r4_in)               v(r4)                  v(xt2f.ca1)            v(xt2f.tail1)          v(xt2f.cb1)            v(xt2f.ca2)            v(xt2f.tail2)          v(xt2f.cb2)            v(xt2f.vth)           
 1.964000000000001e-07  6.761165843270646e-08  1.037450488337744e+00 -5.547884118896922e-05 -3.343488965434368e-10  0.000000000000000e+00  6.999033329641701e-10  0.000000000000000e+00  6.998928211278474e-10  0.000000000000000e+00  6.998928989603864e-10  1.156456128620919e+00  3.171294045720465e-01  1.331199076242142e+00  1.156456128620956e+00  3.171294045720677e-01  1.331199076242060e+00  1.037438078560524e+00 
 2.014000000000001e-07  6.761165827874009e-08  1.037450488337807e+00 -5.547884118898047e-05 -3.343489289881671e-10  0.000000000000000e+00  6.999043710975440e-10  0.000000000000000e+00  6.998936671202046e-10  0.000000000000000e+00  6.998933633690696e-10  1.156456128619678e+00  3.171294045721801e-01  1.331199076241161e+00  1.156456128619779e+00  3.171294045721929e-01  1.331199076241151e+00  1.037438078560584e+00 
 2.064000000000001e-07  6.761165861548657e-08  1.037450488337950e+00 -5.547884118873672e-05 -3.343489122643833e-10  0.000000000000000e+00  6.999037936067860e-10  0.000000000000000e+00  6.998932646628357e-10  0.000000000000000e+00  6.998928235005505e-10  1.156456128618611e+00  3.171294045723495e-01  1.331199076239721e+00  1.156456128618590e+00  3.171294045723282e-01  1.331199076239726e+00  1.037438078560729e+00 
 2.114000000000001e-07  6.761165856372135e-08  1.037450488338288e+00 -5.547884118882253e-05 -3.343488400566353e-10  0.000000000000000e+00  6.999035510817185e-10  0.000000000000000e+00  6.998935879813208e-10  0.000000000000000e+00  6.998933360609392e-10  1.156456128619739e+00  3.171294045726473e-01  1.331199076240638e+00  1.156456128619662e+00  3.171294045726255e-01  1.331199076240954e+00  1.037438078561070e+00 
 2.164000000000001e-07  6.761165831595025e-08  1.037450488338515e+00 -5.547884118881001e-05 -3.343489396408568e-10  0.000000000000000e+00  6.999033954024626e-10  0.000000000000000e+00  6.998928947412456e-10  0.000000000000000e+00  6.998929806385030e-10  1.156456128620206e+00  3.171294045728155e-01  1.331199076241682e+00  1.156456128620271e+00  3.171294045728163e-01  1.331199076241642e+00  1.037438078561296e+00 
 2.214000000000001e-07  6.761165847744130e-08  1.037450488338616e+00 -5.547884118870554e-05 -3.343489016392702e-10  0.000000000000000e+00  6.999042045247033e-10  0.000000000000000e+00  6.998932579470672e-10  0.000000000000000e+00  6.998934175715550e-10  1.156456128621379e+00  3.171294045729951e-01  1.331199076242342e+00  1.156456128621466e+00  3.171294045730046e-01  1.331199076242500e+00  1.037438078561397e+00 
 2.264000000000001e-07  6.761165841236833e-08  1.037450488338169e+00 -5.547884118867483e-05 -3.343488116777030e-10  0.000000000000000e+00  6.999035588771745e-10  0.000000000000000e+00  6.998923989260225e-10  0.000000000000000e+00  6.998928760193461e-10  1.156456128620586e+00  3.171294045725853e-01  1.331199076241840e+00  1.156456128620496e+00  3.171294045725706e-01  1.331199076241348e+00  1.037438078560940e+00 
 2.314000000000002e-07  6.761165850226816e-08  1.037450488337845e+00 -5.547884118866196e-05 -3.343488244169507e-10  0.000000000000000e+00  6.999031133980894e-10  0.000000000000000e+00  6.998929735553164e-10  0.000000000000000e+00  6.998930412750506e-10  1.156456128619166e+00  3.171294045722619e-01  1.331199076240713e+00  1.156456128619129e+00  3.171294045722444e-01  1.331199076240324e+00  1.037438078560618e+00 
 2.364000000000002e-07  6.761165832998125e-08  1.037450488337833e+00 -5.547884118863336e-05 -3.343488898485456e-10  0.000000000000000e+00  6.999041639153498e-10  0.000000000000000e+00  6.998929164229398e-10  0.000000000000000e+00  6.998930236186488e-10  1.156456128619917e+00  3.171294045722272e-01  1.331199076241029e+00  1.156456128619966e+00  3.171294045722151e-01  1.331199076240616e+00  1.037438078560609e+00 
 2.414000000000001e-07  6.761165848873113e-08  1.037450488337480e+00 -5.547884118893661e-05 -3.343488613611742e-10  0.000000000000000e+00  6.999037332142898e-10  0.000000000000000e+00  6.998934415020306e-10  0.000000000000000e+00  6.998928558281982e-10  1.156456128620501e+00  3.171294045718477e-01  1.331199076242000e+00  1.156456128620528e+00  3.171294045718548e-01  1.331199076241538e+00  1.037438078560250e+00 
 2.464000000000001e-07  6.761165830140494e-08  1.037450488336772e+00 -5.547884118886048e-05 -3.343488790607778e-10  0.000000000000000e+00  6.999038500092276e-10  0.000000000000000e+00  6.998927928153363e-10  0.000000000000000e+00  6.998932659577396e-10  1.156456128618730e+00  3.171294045711253e-01  1.331199076240551e+00  1.156456128618828e+00  3.171294045711350e-01  1.331199076240057e+00  1.037438078559534e+00 
 2.514000000000001e-07  6.761165865518520e-08  1.037450488336461e+00 -5.547884118886929e-05 -3.343489084698723e-10  0.000000000000000e+00  6.999033378112632e-10  0.000000000000000e+00  6.998932403778792e-10  0.000000000000000e+00  6.998928307388705e-10  1.156456128617025e+00  3.171294045707980e-01  1.331199076238759e+00  1.156456128617060e+00  3.171294045707882e-01  1.331199076238503e+00  1.037438078559225e+00 
 2.564000000000002e-07  6.761165855983774e-08  1.037450488336516e+00 -5.547884118881410e-05 -3.343488810394126e-10  0.000000000000000e+00  6.999041902951851e-10  0.000000000000000e+00  6.998927690788588e-10  0.000000000000000e+00  6.998933529200712e-10  1.156456128616390e+00  3.171294045708109e-01  1.331199076237894e+00  1.156456128616415e+00  3.171294045708020e-01  1.331199076237957e+00  1.037438078559282e+00 
 2.614000000000002e-07  6.761165844712054e-08  1.037450488337274e+00 -5.547884118874777e-05 -3.343488250133491e-10  0.000000000000000e+00  6.999038464494129e-10  0.000000000000000e+00  6.998943681769856e-10  0.000000000000000e+00  6.998927907212225e-10  1.156456128618184e+00  3.171294045716104e-01  1.331199076239179e+00  1.156456128618273e+00  3.171294045716220e-01  1.331199076239310e+00  1.037438078560051e+00 
 2.664000000000002e-07  6.761165829685016e-08  1.037450488337900e+00 -5.547884118887566e-05 -3.343488356386941e-10  0.000000000000000e+00  6.999033058841562e-10  0.000000000000000e+00  6.998932555669190e-10  0.000000000000000e+00  6.998932599162771e-10  1.156456128619808e+00  3.171294045722324e-01  1.331199076241160e+00  1.156456128619766e+00  3.171294045722330e-01  1.331199076240716e+00  1.037438078560678e+00 
 2.714000000000002e-07  6.761165864830206e-08  1.037450488337631e+00 -5.547884118877127e-05 -3.343488561841440e-10  0.000000000000000e+00  6.999041582011596e-10  0.000000000000000e+00  6.998926189157125e-10  0.000000000000000e+00  6.998931724808776e-10  1.156456128620392e+00  3.171294045719322e-01  1.331199076241767e+00  1.156456128620395e+00  3.171294045719498e-01  1.331199076241445e+00  1.037438078560401e+00 
 2.764000000000002e-07  6.761165827038752e-08  1.037450488337569e+00 -5.547884118880727e-05 -3.343488492182089e-10  0.000000000000000e+00  6.999038056078664e-10  0.000000000000000e+00  6.998926914450188e-10  0.000000000000000e+00  6.998926771188576e-10  1.156456128619799e+00  3.171294045719584e-01  1.331199076241463e+00  1.156456128619803e+00  3.171294045719500e-01  1.331199076240555e+00  1.037438078560343e+00 
 2.814000000000002e-07  6.761165856726092e-08  1.037450488338214e+00 -5.547884118861309e-05 -3.343489310752875e-10  0.000000000000000e+00  6.999039020349971e-10  0.000000000000000e+00  6.998941710682088e-10  0.000000000000000e+00  6.998934673053062e-10  1.156456128620765e+00  3.171294045725962e-01  1.331199076242260e+00  1.156456128620721e+00  3.171294045725838e-01  1.331199076241807e+00  1.037438078560996e+00 
 2.864000000000002e-07  6.761165872327721e-08  1.037450488337725e+00 -5.547884118867207e-05 -3.343488827198970e-10  0.000000000000000e+00  6.999038977767507e-10  0.000000000000000e+00  6.998926975165595e-10  0.000000000000000e+00  6.998933007278068e-10  1.156456128620099e+00  3.171294045720970e-01  1.331199076241597e+00  1.156456128620070e+00  3.171294045720895e-01  1.331199076240952e+00  1.037438078560495e+00 
