Device;Net1;Net2;Capacitance [fF];Resistance [Ω]
C72;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L30_7;0.296;
C73;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L30_8;0.059;
C74;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L30_9;0.033;
C75;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L50_0;0.054;
C76;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L50_1;0.078;
C77;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L50_10;0.096;
C78;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L50_11;0.142;
C79;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L50_12;0.069;
C80;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L50_13;0.096;
C81;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L50_14;0.084;
C82;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L50_15;0.062;
C83;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L50_16;0.074;
C84;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L50_2;0.066;
C85;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L50_3;0.072;
C86;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L50_4;0.095;
C87;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L50_5;0.081;
C88;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L50_6;0.126;
C89;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L50_7;0.063;
C90;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L50_8;0.105;
C91;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L50_9;0.077;
C92;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L8_0;0.0;
C93;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L8_1;0.001;
C94;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L8_2;0.029;
C95;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L8_3;0.024;
C96;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L8_4;0.0;
C97;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L8_5;0.027;
C98;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L8_6;0.027;
C99;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;FILL_L8_8;0.001;
C100;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;N;0.642;
C101;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;P;0.569;
C102;CTX_L10_1,CTX_L10_3,CTX_L126_0,CTX_L30_0,CTX_L30_1,CTX_L50_0,CTX_L50_1,CTX_L67_0,CTX_L67_1,CTX_L8_7,CTX_L8_9;VSUBS;7.833;
C103;CTX_L10_2,CTX_L8_8;FILL_L10_3;0.001;
C104;CTX_L10_2,CTX_L8_8;FILL_L10_4;0.028;
C105;CTX_L10_2,CTX_L8_8;FILL_L10_5;0.001;
C106;CTX_L10_2,CTX_L8_8;FILL_L30_1;0.001;
C107;CTX_L10_2,CTX_L8_8;FILL_L30_10;0.393;
C108;CTX_L10_2,CTX_L8_8;FILL_L30_11;0.005;
C109;CTX_L10_2,CTX_L8_8;FILL_L30_12;0.127;
C110;CTX_L10_2,CTX_L8_8;FILL_L30_13;0.001;
C111;CTX_L10_2,CTX_L8_8;FILL_L30_5;0.029;
C112;CTX_L10_2,CTX_L8_8;FILL_L30_6;0.007;
C113;CTX_L10_2,CTX_L8_8;FILL_L30_7;0.002;
C114;CTX_L10_2,CTX_L8_8;FILL_L30_8;0.155;
C115;CTX_L10_2,CTX_L8_8;FILL_L30_9;0.152;
C116;CTX_L10_2,CTX_L8_8;FILL_L50_1;0.001;
C117;CTX_L10_2,CTX_L8_8;FILL_L50_11;0.002;
C118;CTX_L10_2,CTX_L8_8;FILL_L50_13;0.002;
C119;CTX_L10_2,CTX_L8_8;FILL_L50_5;0.008;
C120;CTX_L10_2,CTX_L8_8;FILL_L50_6;0.002;
C121;CTX_L10_2,CTX_L8_8;FILL_L50_7;0.026;
C122;CTX_L10_2,CTX_L8_8;FILL_L50_8;0.042;
C123;CTX_L10_2,CTX_L8_8;FILL_L50_9;0.04;
C124;CTX_L10_2,CTX_L8_8;FILL_L8_3;0.001;
C125;CTX_L10_2,CTX_L8_8;FILL_L8_4;0.032;
C126;CTX_L10_2,CTX_L8_8;N;0.046;
C127;CTX_L10_2,CTX_L8_8;P;0.041;
C128;CTX_L10_2,CTX_L8_8;VSUBS;2.644;
C129;CTX_L10_4,CTX_L8_10;CTX_L8_11;0.033;
C130;CTX_L10_4,CTX_L8_10;CTX_L8_12;0.031;
C131;CTX_L10_4,CTX_L8_10;CTX_L8_13;0.033;
C132;CTX_L10_4,CTX_L8_10;CTX_L8_14;0.031;
C133;CTX_L10_4,CTX_L8_10;CTX_L8_15;0.033;
C134;CTX_L10_4,CTX_L8_10;CTX_L8_16;0.031;
C135;CTX_L10_4,CTX_L8_10;FILL_L10_6;0.001;
C136;CTX_L10_4,CTX_L8_10;FILL_L10_7;0.028;
C137;CTX_L10_4,CTX_L8_10;FILL_L10_8;0.001;
C138;CTX_L10_4,CTX_L8_10;FILL_L30_10;0.002;
C139;CTX_L10_4,CTX_L8_10;FILL_L30_13;0.065;
C140;CTX_L10_4,CTX_L8_10;FILL_L30_14;0.065;
C141;CTX_L10_4,CTX_L8_10;FILL_L30_15;0.504;
C142;CTX_L10_4,CTX_L8_10;FILL_L30_16;0.066;
C143;CTX_L10_4,CTX_L8_10;FILL_L30_17;0.166;
C144;CTX_L10_4,CTX_L8_10;FILL_L30_8;0.0;
C145;CTX_L10_4,CTX_L8_10;FILL_L50_10;0.001;
C146;CTX_L10_4,CTX_L8_10;FILL_L50_12;0.006;
C147;CTX_L10_4,CTX_L8_10;FILL_L50_13;0.023;
C148;CTX_L10_4,CTX_L8_10;FILL_L50_14;0.024;
C149;CTX_L10_4,CTX_L8_10;FILL_L50_15;0.01;
C150;CTX_L10_4,CTX_L8_10;FILL_L50_16;0.027;
C151;CTX_L10_4,CTX_L8_10;FILL_L50_8;0.0;
C152;CTX_L10_4,CTX_L8_10;FILL_L8_7;0.032;
C153;CTX_L10_4,CTX_L8_10;N;0.046;
C154;CTX_L10_4,CTX_L8_10;P;0.031;
C155;CTX_L10_4,CTX_L8_10;VSUBS;2.915;
C156;CTX_L8_0;CTX_L8_1;0.002;
C157;CTX_L8_0;FILL_L30_0;0.009;
C158;CTX_L8_0;VSUBS;0.046;
C159;CTX_L8_1;CTX_L8_2;0.013;
C160;CTX_L8_1;FILL_L30_0;0.002;
C161;CTX_L8_1;P;0.001;
C162;CTX_L8_1;VSUBS;0.033;
C163;CTX_L8_11;CTX_L8_12;0.003;
C164;CTX_L8_11;FILL_L30_15;0.005;
C165;CTX_L8_11;P;0.001;
C166;CTX_L8_11;VSUBS;0.05;
C167;CTX_L8_12;CTX_L8_13;0.015;
C168;CTX_L8_12;FILL_L30_15;0.0;
C169;CTX_L8_12;P;0.001;
C170;CTX_L8_12;VSUBS;0.037;
C171;CTX_L8_13;CTX_L8_14;0.003;
C172;CTX_L8_13;FILL_L30_13;0.001;
C173;CTX_L8_13;FILL_L50_13;0.001;
C174;CTX_L8_13;N;0.0;
C175;CTX_L8_13;P;0.0;
C176;CTX_L8_13;VSUBS;0.04;
C177;CTX_L8_14;CTX_L8_15;0.015;
C178;CTX_L8_14;FILL_L30_16;0.0;
C179;CTX_L8_14;N;0.0;
C180;CTX_L8_14;P;0.0;
C181;CTX_L8_14;VSUBS;0.037;
C182;CTX_L8_15;CTX_L8_16;0.003;
C183;CTX_L8_15;FILL_L10_8;0.0;
C184;CTX_L8_15;FILL_L30_16;0.004;
C185;CTX_L8_15;FILL_L50_16;0.001;
C186;CTX_L8_15;N;0.001;
C187;CTX_L8_15;P;0.0;
C188;CTX_L8_15;VSUBS;0.04;
C189;CTX_L8_16;FILL_L10_8;0.001;
C190;CTX_L8_16;FILL_L30_16;0.0;
C191;CTX_L8_16;FILL_L30_17;0.001;
C192;CTX_L8_16;FILL_L8_8;0.007;
C193;CTX_L8_16;N;0.001;
C194;CTX_L8_16;VSUBS;0.041;
C195;CTX_L8_2;CTX_L8_3;0.002;
C196;CTX_L8_2;FILL_L30_0;0.001;
C197;CTX_L8_2;FILL_L30_1;0.003;
C198;CTX_L8_2;FILL_L30_3;0.0;
C199;CTX_L8_2;FILL_L50_1;0.001;
C200;CTX_L8_2;N;0.0;
C201;CTX_L8_2;P;0.0;
C202;CTX_L8_2;VSUBS;0.036;
C203;CTX_L8_3;CTX_L8_4;0.013;
C204;CTX_L8_3;FILL_L30_0;0.0;
C205;CTX_L8_3;FILL_L30_3;0.0;
C206;CTX_L8_3;N;0.0;
C207;CTX_L8_3;P;0.0;
C208;CTX_L8_3;VSUBS;0.033;
C209;CTX_L8_4;CTX_L8_5;0.002;
C210;CTX_L8_4;FILL_L10_0;0.0;
C211;CTX_L8_4;FILL_L30_0;0.0;
C212;CTX_L8_4;FILL_L30_2;0.003;
C213;CTX_L8_4;FILL_L30_3;0.001;
C214;CTX_L8_4;FILL_L50_2;0.001;
C215;CTX_L8_4;N;0.001;
C216;CTX_L8_4;P;0.0;
C217;CTX_L8_4;VSUBS;0.036;
C218;CTX_L8_5;FILL_L10_0;0.001;
C219;CTX_L8_5;FILL_L30_3;0.005;
C220;CTX_L8_5;FILL_L8_0;0.007;
C221;CTX_L8_5;N;0.001;
C222;CTX_L8_5;VSUBS;0.037;
C223;FILL_L10_0;FILL_L10_1;0.005;
C224;FILL_L10_0;FILL_L30_3;0.026;
C225;FILL_L10_0;FILL_L8_0;0.007;
C226;FILL_L10_0;VSUBS;0.043;
C227;FILL_L10_1;FILL_L10_2;0.005;
C228;FILL_L10_1;FILL_L30_3;0.005;
C229;FILL_L10_1;FILL_L30_7;0.005;
C230;FILL_L10_1;FILL_L8_1;0.012;
C231;FILL_L10_1;N;0.004;
C232;FILL_L10_1;VSUBS;0.055;
C233;FILL_L10_2;FILL_L10_3;0.005;
C234;FILL_L10_2;FILL_L30_7;0.049;
C235;FILL_L10_2;FILL_L8_2;0.012;
C236;FILL_L10_2;VSUBS;0.067;
C237;FILL_L10_3;FILL_L10_4;0.005;
C238;FILL_L10_3;FILL_L30_12;0.001;
C239;FILL_L10_3;FILL_L30_6;0.001;
C240;FILL_L10_3;FILL_L30_7;0.028;
C241;FILL_L10_3;FILL_L8_3;0.012;
C242;FILL_L10_3;N;0.002;
C243;FILL_L10_3;VSUBS;0.068;
C244;FILL_L10_4;FILL_L10_5;0.005;
C245;FILL_L10_4;FILL_L30_12;0.043;
C246;FILL_L10_4;FILL_L30_9;0.0;
C247;FILL_L10_4;FILL_L8_4;0.012;
C248;FILL_L10_4;VSUBS;0.054;
C249;FILL_L10_5;FILL_L10_6;0.005;
C250;FILL_L10_5;FILL_L30_11;0.0;
C251;FILL_L10_5;FILL_L30_12;0.047;
C252;FILL_L10_5;FILL_L8_5;0.012;
C253;FILL_L10_5;VSUBS;0.067;
C254;FILL_L10_6;FILL_L10_7;0.005;
C255;FILL_L10_6;FILL_L30_12;0.003;
C256;FILL_L10_6;FILL_L30_17;0.011;
C257;FILL_L10_6;FILL_L8_6;0.012;
C258;FILL_L10_6;N;0.004;
C259;FILL_L10_6;VSUBS;0.067;
C260;FILL_L10_7;FILL_L10_8;0.005;
C261;FILL_L10_7;FILL_L30_17;0.048;
