 time                   v(osc_clk)             i(vdd)                 v(x1.va)               v(x1.vb)              
 0.000000000000000e+00  3.142095032742580e-09 -8.312056310205736e-05  5.824987685529416e-03  5.824987754568082e-03 
 2.000000000000000e-12  3.142095832995867e-09 -8.312056310225821e-05  5.824987685529578e-03  5.824987754568166e-03 
 4.000000000000001e-12  3.142096043407103e-09 -8.312056310223375e-05  5.824987685529689e-03  5.824987754568306e-03 
 8.000000000000001e-12  3.142096891065563e-09 -8.312056310220837e-05  5.824987685529917e-03  5.824987754568560e-03 
 1.600000000000000e-11  3.142097096545437e-09 -8.312056310236861e-05  5.824987685530231e-03  5.824987754568562e-03 
 3.200000000000001e-11  3.142097128374912e-09 -8.312056310220324e-05  5.824987685530235e-03  5.824987754568048e-03 
 6.400000000000001e-11  3.142091654508933e-09 -8.312056310212170e-05  5.824987685530875e-03  5.824987754568559e-03 
 1.280000000000000e-10  3.142089467557663e-09 -8.312056310207463e-05  5.824987685533117e-03  5.824987754570467e-03 
 2.560000000000000e-10  3.142104354982055e-09 -8.312056310197633e-05  5.824987685532300e-03  5.824987754572227e-03 
 4.560000000000001e-10  3.142085515788465e-09 -8.312056310201730e-05  5.824987685530660e-03  5.824987754573543e-03 
 6.560000000000001e-10  3.142101401489805e-09 -8.312056310191212e-05  5.824987685531142e-03  5.824987754573948e-03 
 8.560000000000001e-10  3.142097219403443e-09 -8.312056310195133e-05  5.824987685531026e-03  5.824987754574036e-03 
 1.056000000000000e-09  3.142094610457382e-09 -8.312056310193908e-05  5.824987685531044e-03  5.824987754575374e-03 
 1.256000000000000e-09  3.142098429136189e-09 -8.312056310199569e-05  5.824987685530910e-03  5.824987754575939e-03 
 1.456000000000000e-09  3.142092379847625e-09 -8.312056310208535e-05  5.824987685530869e-03  5.824987754575078e-03 
 1.656000000000000e-09  3.142097957507600e-09 -8.312056310192712e-05  5.824987685530917e-03  5.824987754575020e-03 
 1.856000000000000e-09  3.142098615722567e-09 -8.312056310188530e-05  5.824987685530826e-03  5.824987754574865e-03 
 2.056000000000000e-09  3.142092900700901e-09 -8.312056310197338e-05  5.824987685530752e-03  5.824987754573682e-03 
 2.256000000000000e-09  3.142092181816450e-09 -8.312056310215943e-05  5.824987685530792e-03  5.824987754573413e-03 
 2.456000000000000e-09  3.142097741818289e-09 -8.312056310213200e-05  5.824987685530829e-03  5.824987754573333e-03 
 2.656000000000000e-09  3.142094886078287e-09 -8.312056310198598e-05  5.824987685530765e-03  5.824987754572059e-03 
 2.856000000000000e-09  3.142094293079738e-09 -8.312056310203633e-05  5.824987685530839e-03  5.824987754572549e-03 
 3.056000000000001e-09  3.142099178232215e-09 -8.312056310202007e-05  5.824987685530920e-03  5.824987754572786e-03 
 3.256000000000001e-09  3.142094440163274e-09 -8.312056310203676e-05  5.824987685530762e-03  5.824987754570643e-03 
 3.456000000000001e-09  3.142095129127273e-09 -8.312056310208458e-05  5.824987685530750e-03  5.824987754569893e-03 
 3.656000000000001e-09  3.142096543392766e-09 -8.312056310202571e-05  5.824987685530937e-03  5.824987754571645e-03 
 3.856000000000001e-09  3.142097602556893e-09 -8.312056310191115e-05  5.824987685530980e-03  5.824987754572058e-03 
 4.056000000000001e-09  3.142093902097904e-09 -8.312056310195930e-05  5.824987685530885e-03  5.824987754570980e-03 
 4.256000000000001e-09  3.142096207308511e-09 -8.312056310204278e-05  5.824987685530875e-03  5.824987754570739e-03 
 4.456000000000001e-09  3.142095916234968e-09 -8.312056310204454e-05  5.824987685530892e-03  5.824987754570659e-03 
 4.656000000000001e-09  3.142095124437893e-09 -8.312056310191991e-05  5.824987685530885e-03  5.824987754570676e-03 
 4.856000000000001e-09  3.142096519423284e-09 -8.312056310187305e-05  5.824987685530869e-03  5.824987754570652e-03 
 5.056000000000002e-09  3.142094247255281e-09 -8.312056310200909e-05  5.824987685529864e-03  5.824987754570508e-03 
 5.256000000000002e-09  3.142096619047896e-09 -8.312056310197778e-05  5.824987685530624e-03  5.824987754571522e-03 
 5.456000000000002e-09  3.142096184892646e-09 -8.312056310211267e-05  5.824987685532761e-03  5.824987754571642e-03 
 5.656000000000002e-09  3.142095099599058e-09 -8.312056310218416e-05  5.824987685531567e-03  5.824987754569965e-03 
 5.856000000000002e-09  3.142095516638165e-09 -8.312056310218412e-05  5.824987685531528e-03  5.824987754568349e-03 
 6.056000000000002e-09  3.142096857782323e-09 -8.312056310210839e-05  5.824987685532397e-03  5.824987754569608e-03 
 6.256000000000002e-09  3.142096807752635e-09 -8.312056310196021e-05  5.824987685531724e-03  5.824987754571169e-03 
 6.456000000000003e-09  3.142092290017106e-09 -8.312056310209940e-05  5.824987685531584e-03  5.824987754570355e-03 
 6.656000000000003e-09  3.142093959558983e-09 -8.312056310218843e-05  5.824987685531366e-03  5.824987754569239e-03 
 6.856000000000003e-09  3.142099444854485e-09 -8.312056310196217e-05  5.824987685531386e-03  5.824987754570010e-03 
 7.056000000000003e-09  3.142095987269750e-09 -8.312056310190579e-05  5.824987685531358e-03  5.824987754573234e-03 
 7.256000000000003e-09  3.142094519349318e-09 -8.312056310206045e-05  5.824987685531249e-03  5.824987754573489e-03 
 7.456000000000002e-09  3.142098361157534e-09 -8.312056310194424e-05  5.824987685532319e-03  5.824987754571851e-03 
 7.656000000000003e-09  3.142090417058612e-09 -8.312056310198987e-05  5.824987685532662e-03  5.824987754571308e-03 
 7.856000000000003e-09  3.142093995889174e-09 -8.312056310194253e-05  5.824987685532002e-03  5.824987754572215e-03 
 8.056000000000003e-09  3.142096503668490e-09 -8.312056310198567e-05  5.824987685531786e-03  5.824987754572487e-03 
 8.256000000000003e-09  3.142097178092827e-09 -8.312056310195890e-05  5.824987685531627e-03  5.824987754571399e-03 
 8.456000000000003e-09  3.142093514844268e-09 -8.312056310203258e-05  5.824987685531543e-03  5.824987754571003e-03 
 8.656000000000003e-09  3.142094678768622e-09 -8.312056310206975e-05  5.824987685532556e-03  5.824987754571890e-03 
 8.856000000000003e-09  3.142097686813810e-09 -8.312056310217012e-05  5.824987685532810e-03  5.824987754570036e-03 
 9.056000000000003e-09  3.142097004147302e-09 -8.312056310207860e-05  5.824987685532061e-03  5.824987754568575e-03 
 9.256000000000004e-09  3.142098154208815e-09 -8.312056310186183e-05  5.824987685533078e-03  5.824987754570025e-03 
 9.456000000000004e-09  3.142089322928475e-09 -8.312056310204212e-05  5.824987685533080e-03  5.824987754569794e-03 
 9.656000000000004e-09  3.142098104037241e-09 -8.312056310200653e-05  5.824987685532377e-03  5.824987754570152e-03 
 9.856000000000004e-09  3.142093741660156e-09 -8.312056310204640e-05  5.824987685532177e-03  5.824987754570303e-03 
 1.005600000000000e-08  3.142097908338165e-09 -8.312056310200361e-05  5.824987685531960e-03  5.824987754570210e-03 
 1.025600000000000e-08  3.142099235702310e-09 -8.312056310188759e-05  5.824987685531816e-03  5.824987754570349e-03 
 1.045600000000000e-08  3.142093114869850e-09 -8.312056310194196e-05  5.824987685531670e-03  5.824987754570314e-03 
 1.065600000000000e-08  3.142100588699349e-09 -8.312056310175288e-05  5.824987685532810e-03  5.824987754571492e-03 
 1.085600000000000e-08  3.142093291608019e-09 -8.312056310193830e-05  5.824987685535054e-03  5.824987754571625e-03 
 1.105600000000000e-08  3.142097793080387e-09 -8.312056310190659e-05  5.824987685537070e-03  5.824987754571941e-03 
 1.125600000000000e-08  3.142096113933455e-09 -8.312056310180365e-05  5.824987685538233e-03  5.824987754572275e-03 
 1.145600000000001e-08  3.142091615305701e-09 -8.312056310196088e-05  5.824987685539075e-03  5.824987754572375e-03 
 1.165600000000001e-08  3.142099137881762e-09 -8.312056310209183e-05  5.824987685535716e-03  5.824987754572566e-03 
 1.185600000000001e-08  3.142094492661308e-09 -8.312056310204587e-05  5.824987685532642e-03  5.824987754570644e-03 
 1.205600000000001e-08  3.142097304559399e-09 -8.312056310198410e-05  5.824987685531986e-03  5.824987754569787e-03 
 1.225600000000001e-08  3.142095454202376e-09 -8.312056310199253e-05  5.824987685530126e-03  5.824987754570092e-03 
 1.245600000000001e-08  3.142093555361880e-09 -8.312056310200573e-05  5.824987685529320e-03  5.824987754570322e-03 
 1.265600000000001e-08  3.142096264088291e-09 -8.312056310202377e-05  5.824987685528587e-03  5.824987754570232e-03 
 1.285600000000001e-08  3.142094121658684e-09 -8.312056310209223e-05  5.824987685528103e-03  5.824987754570164e-03 
 1.305600000000001e-08  3.142096966203211e-09 -8.312056310199903e-05  5.824987685527960e-03  5.824987754571483e-03 
 1.325600000000001e-08  3.142094089303728e-09 -8.312056310200253e-05  5.824987685527674e-03  5.824987754571674e-03 
 1.345600000000001e-08  3.142096244326758e-09 -8.312056310191699e-05  5.824987685528573e-03  5.824987754570934e-03 
 1.365600000000001e-08  3.142091620236511e-09 -8.312056310207810e-05  5.824987685528831e-03  5.824987754569640e-03 
 1.385600000000001e-08  3.142093623756857e-09 -8.312056310209249e-05  5.824987685528067e-03  5.824987754569136e-03 
 1.405600000000001e-08  3.142098649822754e-09 -8.312056310196649e-05  5.824987685527911e-03  5.824987754571101e-03 
 1.425600000000001e-08  3.142091736318849e-09 -8.312056310204122e-05  5.824987685527589e-03  5.824987754571455e-03 
 1.445600000000001e-08  3.142097860478834e-09 -8.312056310205480e-05  5.824987685528575e-03  5.824987754570662e-03 
 1.465600000000001e-08  3.142097900815346e-09 -8.312056310196434e-05  5.824987685528895e-03  5.824987754570667e-03 
 1.485600000000001e-08  3.142094541701746e-09 -8.312056310185570e-05  5.824987685528109e-03  5.824987754570661e-03 
 1.505600000000001e-08  3.142092930190181e-09 -8.312056310197820e-05  5.824987685527874e-03  5.824987754570420e-03 
 1.525600000000000e-08  3.142095235674962e-09 -8.312056310201741e-05  5.824987685527736e-03  5.824987754571515e-03 
 1.545600000000000e-08  3.142093007676296e-09 -8.312056310213807e-05  5.824987685527625e-03  5.824987754571733e-03 
 1.565600000000000e-08  3.142097486355699e-09 -8.312056310211235e-05  5.824987685527474e-03  5.824987754570841e-03 
 1.585600000000000e-08  3.142097342401209e-09 -8.312056310200847e-05  5.824987685527356e-03  5.824987754570812e-03 
 1.605600000000000e-08  3.142093467320158e-09 -8.312056310184798e-05  5.824987685528448e-03  5.824987754570725e-03 
