 time                   v(vdd_s)               v(vdda_s)              v(vdd)                 v(vdda)                i(vdd)                 i(vdda)               
 0.000000000000000e+00  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705255e+00 -7.861704620637511e-09 -1.058949017362920e-08 
 1.000000000000000e-11  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705253e+00 -7.861704620637511e-09 -1.058949461452130e-08 
 2.000000000000000e-11  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705250e+00 -7.861704620637511e-09 -1.058949994359182e-08 
 4.000000000000000e-11  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705246e+00 -7.861705064726721e-09 -1.058950793719760e-08 
 8.000000000000001e-11  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705238e+00 -7.861705064726721e-09 -1.058952392440915e-08 
 1.600000000000000e-10  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705238e+00 -7.861703732459091e-09 -1.058952392440915e-08 
 2.600000000000000e-10  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705240e+00 -7.861704620637511e-09 -1.058952125987389e-08 
 3.600000000000000e-10  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705245e+00 -7.861704620637511e-09 -1.058951148991127e-08 
 4.600000000000001e-10  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705250e+00 -7.861704620637511e-09 -1.058949994359182e-08 
 5.600000000000000e-10  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705255e+00 -7.861704620637511e-09 -1.058949017362920e-08 
 6.600000000000000e-10  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705259e+00 -7.861704620637511e-09 -1.058948306820184e-08 
 7.600000000000000e-10  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705261e+00 -7.861704620637511e-09 -1.058947862730975e-08 
 8.599999999999999e-10  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705263e+00 -7.861704620637511e-09 -1.058947418641765e-08 
 9.600000000000000e-10  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705266e+00 -7.861704620637511e-09 -1.058946885734713e-08 
 1.060000000000000e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705268e+00 -7.861704620637511e-09 -1.058946441645503e-08 
 1.160000000000000e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705270e+00 -7.861704620637511e-09 -1.058946086374135e-08 
 1.260000000000000e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705272e+00 -7.861704620637511e-09 -1.058945731102767e-08 
 1.360000000000000e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705272e+00 -7.861704620637511e-09 -1.058945731102767e-08 
 1.460000000000000e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705273e+00 -7.861704620637511e-09 -1.058945553467083e-08 
 1.560000000000000e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705274e+00 -7.861704620637511e-09 -1.058945287013557e-08 
 1.660000000000000e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705275e+00 -7.861704620637511e-09 -1.058945020560031e-08 
 1.760000000000001e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705275e+00 -7.861704620637511e-09 -1.058945020560031e-08 
 1.860000000000001e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705275e+00 -7.861704620637511e-09 -1.058945109377873e-08 
 1.960000000000001e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705275e+00 -7.861704620637511e-09 -1.058945109377873e-08 
 2.060000000000001e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705276e+00 -7.861704620637511e-09 -1.058944931742190e-08 
 2.160000000000001e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705276e+00 -7.861704620637511e-09 -1.058944842924348e-08 
 2.260000000000001e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705277e+00 -7.861704620637511e-09 -1.058944754106506e-08 
 2.360000000000001e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705277e+00 -7.861704620637511e-09 -1.058944665288664e-08 
 2.460000000000001e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705277e+00 -7.861704620637511e-09 -1.058944754106506e-08 
 2.560000000000001e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705277e+00 -7.861704620637511e-09 -1.058944754106506e-08 
 2.660000000000001e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705275e+00 -7.861704620637511e-09 -1.058945109377873e-08 
 2.760000000000001e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705273e+00 -7.861704620637511e-09 -1.058945464649241e-08 
 2.860000000000001e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705272e+00 -7.861704620637511e-09 -1.058945642284925e-08 
 2.960000000000001e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705273e+00 -7.861704620637511e-09 -1.058945553467083e-08 
 3.060000000000001e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705273e+00 -7.861704620637511e-09 -1.058945464649241e-08 
 3.160000000000001e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705274e+00 -7.861704620637511e-09 -1.058945287013557e-08 
 3.260000000000002e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705275e+00 -7.861704620637511e-09 -1.058945020560031e-08 
 3.360000000000002e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705275e+00 -7.861704620637511e-09 -1.058945020560031e-08 
 3.460000000000002e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705274e+00 -7.861704620637511e-09 -1.058945198195715e-08 
 3.560000000000002e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705273e+00 -7.861704620637511e-09 -1.058945464649241e-08 
 3.660000000000002e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705272e+00 -7.861704620637511e-09 -1.058945731102767e-08 
 3.760000000000002e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705271e+00 -7.861704620637511e-09 -1.058945908738451e-08 
 3.860000000000002e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705271e+00 -7.861704620637511e-09 -1.058945819920609e-08 
 3.960000000000002e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705272e+00 -7.861704620637511e-09 -1.058945642284925e-08 
 4.060000000000002e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705273e+00 -7.861704620637511e-09 -1.058945464649241e-08 
 4.160000000000002e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705273e+00 -7.861704620637511e-09 -1.058945464649241e-08 
 4.260000000000002e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705273e+00 -7.861704620637511e-09 -1.058945464649241e-08 
 4.360000000000002e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705274e+00 -7.861704620637511e-09 -1.058945375831399e-08 
 4.460000000000002e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705274e+00 -7.861704620637511e-09 -1.058945375831399e-08 
 4.560000000000002e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705273e+00 -7.861704620637511e-09 -1.058945553467083e-08 
 4.660000000000003e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705271e+00 -7.861704620637511e-09 -1.058945819920609e-08 
 4.760000000000003e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705271e+00 -7.861704620637511e-09 -1.058945908738451e-08 
 4.860000000000003e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705271e+00 -7.861704620637511e-09 -1.058945819920609e-08 
 4.960000000000003e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705272e+00 -7.861704620637511e-09 -1.058945731102767e-08 
 5.060000000000003e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705272e+00 -7.861704620637511e-09 -1.058945731102767e-08 
 5.160000000000003e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705272e+00 -7.861704620637511e-09 -1.058945642284925e-08 
 5.260000000000003e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705272e+00 -7.861704620637511e-09 -1.058945731102767e-08 
 5.360000000000003e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705272e+00 -7.861704620637511e-09 -1.058945731102767e-08 
 5.460000000000003e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705271e+00 -7.861704620637511e-09 -1.058945908738451e-08 
 5.560000000000003e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705270e+00 -7.861704620637511e-09 -1.058946086374135e-08 
 5.660000000000003e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705270e+00 -7.861704620637511e-09 -1.058946175191977e-08 
 5.760000000000003e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705270e+00 -7.861704620637511e-09 -1.058946175191977e-08 
 5.860000000000003e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705270e+00 -7.861704620637511e-09 -1.058946086374135e-08 
 5.960000000000003e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705271e+00 -7.861704620637511e-09 -1.058945908738451e-08 
 6.060000000000003e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705272e+00 -7.861704620637511e-09 -1.058945642284925e-08 
 6.160000000000004e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705273e+00 -7.861704620637511e-09 -1.058945464649241e-08 
 6.260000000000004e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705273e+00 -7.861704620637511e-09 -1.058945464649241e-08 
 6.360000000000004e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705272e+00 -7.861704620637511e-09 -1.058945642284925e-08 
 6.460000000000004e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705271e+00 -7.861704620637511e-09 -1.058945819920609e-08 
 6.560000000000004e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705271e+00 -7.861704620637511e-09 -1.058945908738451e-08 
 6.660000000000004e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705271e+00 -7.861704620637511e-09 -1.058945819920609e-08 
 6.760000000000004e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705272e+00 -7.861704620637511e-09 -1.058945642284925e-08 
 6.860000000000004e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705273e+00 -7.861704620637511e-09 -1.058945464649241e-08 
 6.960000000000004e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705274e+00 -7.861704620637511e-09 -1.058945287013557e-08 
 7.060000000000004e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705274e+00 -7.861704620637511e-09 -1.058945198195715e-08 
 7.160000000000004e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705275e+00 -7.861704620637511e-09 -1.058945109377873e-08 
 7.260000000000004e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705275e+00 -7.861704620637511e-09 -1.058945020560031e-08 
 7.360000000000004e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705274e+00 -7.861704620637511e-09 -1.058945287013557e-08 
 7.460000000000004e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705273e+00 -7.861704620637511e-09 -1.058945553467083e-08 
 7.560000000000003e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705272e+00 -7.861704620637511e-09 -1.058945642284925e-08 
 7.660000000000002e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705271e+00 -7.861704620637511e-09 -1.058945908738451e-08 
 7.760000000000001e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705271e+00 -7.861704620637511e-09 -1.058945908738451e-08 
 7.860000000000001e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705272e+00 -7.861704620637511e-09 -1.058945731102767e-08 
 7.960000000000000e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705272e+00 -7.861704620637511e-09 -1.058945731102767e-08 
 8.059999999999999e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705273e+00 -7.861704620637511e-09 -1.058945553467083e-08 
 8.159999999999998e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705273e+00 -7.861704620637511e-09 -1.058945464649241e-08 
 8.259999999999998e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705274e+00 -7.861704620637511e-09 -1.058945375831399e-08 
 8.359999999999997e-09  1.080000000000000e+00  3.000000000000000e+00  1.079999996069148e+00  2.999999994705274e+00 -7.861704620637511e-09 -1.058945287013557e-08 
