 frequency                ac_re                    ac_im                   
 1.00000000000000000e+00  1.99984788695290021e+01 -1.29295315822908009e-05 
 1.02329299228075410e+00  1.99984788695287108e+01 -1.32306990616307296e-05 
 1.04712854805089939e+00  1.99984788695283875e+01 -1.35388816327421173e-05 
 1.07151930523760619e+00  1.99984788695280535e+01 -1.38542426981034642e-05 
 1.09647819614318465e+00  1.99984788695277160e+01 -1.41769494663259106e-05 
 1.12201845430196312e+00  1.99984788695273608e+01 -1.45071730408095088e-05 
 1.14815362149688238e+00  1.99984788695269700e+01 -1.48450885104644345e-05 
 1.17489755493952908e+00  1.99984788695265792e+01 -1.51908750425455913e-05 
 1.20226443461741250e+00  1.99984788695261599e+01 -1.55447159776492713e-05 
 1.23026877081238117e+00  1.99984788695257301e+01 -1.59067989269229292e-05 
 1.25892541179416684e+00  1.99984788695252860e+01 -1.62773158715390048e-05 
 1.28824955169313360e+00  1.99984788695247957e+01 -1.66564632644858592e-05 
 1.31825673855640679e+00  1.99984788695243054e+01 -1.70444421347299048e-05 
 1.34896288259165331e+00  1.99984788695237867e+01 -1.74414581938036327e-05 
 1.38038426460288455e+00  1.99984788695232396e+01 -1.78477219448766395e-05 
 1.41253754462275394e+00  1.99984788695226534e+01 -1.82634487943673117e-05 
 1.44543977074592700e+00  1.99984788695220530e+01 -1.86888591661540552e-05 
 1.47910838816820678e+00  1.99984788695214277e+01 -1.91241786184469428e-05 
 1.51356124843620754e+00  1.99984788695207669e+01 -1.95696379633819157e-05 
 1.54881661891248057e+00  1.99984788695200706e+01 -2.00254733893996258e-05 
 1.58489319246111271e+00  1.99984788695193494e+01 -2.04919265864768346e-05 
 1.62181009735892911e+00  1.99984788695185998e+01 -2.09692448742728859e-05 
 1.65958690743755977e+00  1.99984788695178040e+01 -2.14576813332619495e-05 
 1.69824365246174347e+00  1.99984788695169726e+01 -2.19574949389198518e-05 
 1.73780082874937447e+00  1.99984788695161093e+01 -2.24689506990361331e-05 
 1.77827941003892165e+00  1.99984788695151998e+01 -2.29923197942246701e-05 
 1.81970085860998210e+00  1.99984788695142406e+01 -2.35278797217073802e-05 
 1.86208713666286596e+00  1.99984788695132387e+01 -2.40759144424467411e-05 
 1.90546071796324568e+00  1.99984788695122013e+01 -2.46367145317058531e-05 
 1.94984459975804381e+00  1.99984788695111071e+01 -2.52105773331150283e-05 
 1.99526231496887796e+00  1.99984788695099525e+01 -2.57978071163275558e-05 
 2.04173794466952740e+00  1.99984788695087694e+01 -2.63987152383474781e-05 
 2.08929613085403743e+00  1.99984788695075153e+01 -2.70136203086149362e-05 
 2.13796208950222999e+00  1.99984788695061972e+01 -2.76428483579374247e-05 
 2.18776162394955032e+00  1.99984788695048366e+01 -2.82867330113555592e-05 
 2.23872113856833721e+00  1.99984788695033764e+01 -2.89456156650353084e-05 
 2.29086765276777049e+00  1.99984788695018771e+01 -2.96198456672810636e-05 
 2.34422881531991933e+00  1.99984788695003104e+01 -3.03097805037645150e-05 
 2.39883291901948770e+00  1.99984788694986477e+01 -3.10157859870682095e-05 
 2.45470891568502747e+00  1.99984788694969140e+01 -3.17382364506445729e-05 
 2.51188643150957702e+00  1.99984788694951021e+01 -3.24775149472920769e-05 
 2.57039578276886038e+00  1.99984788694931979e+01 -3.32340134522551660e-05 
 2.63026799189537819e+00  1.99984788694912119e+01 -3.40081330710549656e-05 
 2.69153480392691202e+00  1.99984788694891193e+01 -3.48002842521593053e-05 
 2.75422870333816272e+00  1.99984788694869273e+01 -3.56108870046101082e-05 
 2.81838293126444972e+00  1.99984788694846678e+01 -3.64403711207164031e-05 
 2.88403150312660150e+00  1.99984788694822662e+01 -3.72891764039358736e-05 
 2.95120922666638119e+00  1.99984788694797651e+01 -3.81577529020650416e-05 
 3.01995172040201165e+00  1.99984788694771396e+01 -3.90465611458601440e-05 
 3.09029543251358563e+00  1.99984788694743969e+01 -3.99560723932167755e-05 
 3.16227766016837419e+00  1.99984788694715405e+01 -4.08867688790370864e-05 
 3.23593656929627738e+00  1.99984788694685207e+01 -4.18391440709169366e-05 
 3.31131121482590540e+00  1.99984788694653659e+01 -4.28137029307893796e-05 
 3.38844156139201980e+00  1.99984788694620335e+01 -4.38109621826619238e-05 
 3.46736850452531042e+00  1.99984788694585944e+01 -4.48314505865896241e-05 
 3.54813389233574838e+00  1.99984788694550168e+01 -4.58757092190323693e-05 
 3.63078054770100689e+00  1.99984788694512048e+01 -4.69442917597389980e-05 
 3.71535229097171849e+00  1.99984788694472471e+01 -4.80377647853173789e-05 
 3.80189396320560480e+00  1.99984788694430939e+01 -4.91567080696391712e-05 
 3.89045144994279868e+00  1.99984788694387348e+01 -5.03017148912447516e-05 
 3.98107170553496470e+00  1.99984788694341589e+01 -5.14733923479072827e-05 
 4.07380277804111923e+00  1.99984788694294089e+01 -5.26723616785224923e-05 
 4.16869383470334576e+00  1.99984788694243996e+01 -5.38992585924997423e-05 
 4.26579518801591817e+00  1.99984788694191806e+01 -5.51547336068230424e-05 
 4.36515832240165125e+00  1.99984788694137023e+01 -5.64394523909627979e-05 
 4.46683592150962205e+00  1.99984788694079541e+01 -5.77540961198236378e-05 
 4.57088189614874096e+00  1.99984788694019500e+01 -5.90993618349126769e-05 
 4.67735141287197198e+00  1.99984788693956510e+01 -6.04759628139172161e-05 
 4.78630092322637335e+00  1.99984788693890714e+01 -6.18846289488984749e-05 
 4.89778819368445184e+00  1.99984788693821827e+01 -6.33261071332871149e-05 
 5.01187233627271223e+00  1.99984788693749351e+01 -6.48011616578967638e-05 
 5.12861383991363784e+00  1.99984788693673892e+01 -6.63105746161603792e-05 
 5.24807460249771474e+00  1.99984788693594702e+01 -6.78551463188078660e-05 
 5.37031796370251602e+00  1.99984788693511852e+01 -6.94356957182009195e-05 
 5.49540873857623335e+00  1.99984788693424882e+01 -7.10530608425524171e-05 
 5.62341325190347785e+00  1.99984788693333968e+01 -7.27080992402585034e-05 
 5.75439937337155616e+00  1.99984788693238755e+01 -7.44016884345849276e-05 
 5.88843655355587625e+00  1.99984788693139137e+01 -7.61347263889406014e-05 
 6.02559586074356357e+00  1.99984788693034652e+01 -7.79081319829865381e-05 
 6.16595001861480707e+00  1.99984788692925299e+01 -7.97228454998432544e-05 
 6.30957344480191740e+00  1.99984788692810724e+01 -8.15798291246383847e-05 
 6.45654229034653948e+00  1.99984788692690856e+01 -8.34800674546682688e-05 
 6.60693448007594419e+00  1.99984788692565374e+01 -8.54245680214495249e-05 
 6.76082975391980145e+00  1.99984788692433959e+01 -8.74143618249190256e-05 
 6.91830970918934796e+00  1.99984788692296362e+01 -8.94505038800911135e-05 
 7.07945784384136179e+00  1.99984788692152264e+01 -9.15340737764327116e-05 
 7.24435960074988294e+00  1.99984788692001523e+01 -9.36661762502839605e-05 
 7.41310241300915695e+00  1.99984788691843463e+01 -9.58479417705957045e-05 
 7.58577575029181883e+00  1.99984788691677942e+01 -9.80805271383276269e-05 
 7.76247116628689771e+00  1.99984788691504960e+01 -1.00365116099791421e-04 
 7.94328234724279447e+00  1.99984788691323274e+01 -1.02702919974295427e-04 
 8.12830516164097183e+00  1.99984788691133240e+01 -1.05095178296397607e-04 
 8.31763771102668947e+00  1.99984788690934643e+01 -1.07543159473124373e-04 
 8.51138038202374325e+00  1.99984788690725921e+01 -1.10048161456499037e-04 
