 time                   v(q)                   v(qb)                  v(inp)                 v(inn)                 v(clk)                
 0.000000000000000e+00  6.076933391549536e-01  6.214994930868197e-01  7.400000009864043e-01  7.600000008755926e-01  0.000000000000000e+00 
 2.000000000000000e-12  6.076933391549646e-01  6.214994930868266e-01  7.400000009863954e-01  7.600000008755826e-01  0.000000000000000e+00 
 4.000000000000001e-12  6.076933391549815e-01  6.214994930868308e-01  7.400000009863932e-01  7.600000008755802e-01  0.000000000000000e+00 
 8.000000000000001e-12  6.076933391550196e-01  6.214994930868474e-01  7.400000009864032e-01  7.600000008755899e-01  0.000000000000000e+00 
 1.600000000000000e-11  6.076933391550756e-01  6.214994930868936e-01  7.400000009864944e-01  7.600000008756810e-01  0.000000000000000e+00 
 3.200000000000001e-11  6.076933391551108e-01  6.214994930869092e-01  7.400000009868481e-01  7.600000008760347e-01  0.000000000000000e+00 
 6.400000000000001e-11  6.076933391551896e-01  6.214994930868805e-01  7.400000009878177e-01  7.600000008770055e-01  0.000000000000000e+00 
 1.280000000000000e-10  6.076933391553534e-01  6.214994930867119e-01  7.400000009898859e-01  7.600000008790743e-01  0.000000000000000e+00 
 2.560000000000000e-10  6.076933391532426e-01  6.214994930886245e-01  7.400000009936761e-01  7.600000008828667e-01  0.000000000000000e+00 
 5.120000000000001e-10  6.076933391590121e-01  6.214994930828005e-01  7.400000009999772e-01  7.600000008891720e-01  0.000000000000000e+00 
 1.024000000000000e-09  6.076933391492579e-01  6.214994930928249e-01  7.400000010087886e-01  7.600000008979899e-01  0.000000000000000e+00 
 2.024000000000000e-09  6.076933391621880e-01  6.214994930796514e-01  7.400000010174290e-01  7.600000009066350e-01  0.000000000000000e+00 
 3.024000000000000e-09  6.076933391463377e-01  6.214994930959660e-01  7.400000010203792e-01  7.600000009095871e-01  0.000000000000000e+00 
 4.024000000000000e-09  6.076933391656819e-01  6.214994930761444e-01  7.400000010213584e-01  7.600000009105917e-01  0.000000000000000e+00 
 5.024000000000000e-09  6.076933391421463e-01  6.214994931001591e-01  7.400000010216774e-01  7.600000009109142e-01  0.000000000000000e+00 
 6.024000000000000e-09  6.076933391706751e-01  6.214994930709304e-01  7.400000010217866e-01  7.600000009109901e-01  0.000000000000000e+00 
 7.024000000000000e-09  6.076933391359136e-01  6.214994931064263e-01  7.400000010217933e-01  7.600000009110033e-01  0.000000000000000e+00 
 8.024000000000000e-09  6.076933391783230e-01  6.214994930631390e-01  7.400000010217536e-01  7.600000009109951e-01  0.000000000000000e+00 
 9.024000000000000e-09  6.076933391263051e-01  6.214994931160660e-01  7.400000010217275e-01  7.600000009109733e-01  0.000000000000000e+00 
 1.002400000000000e-08  6.076933391898939e-01  6.214994930515584e-01  7.400000010217185e-01  7.600000009109453e-01  0.000000000000000e+00 
 1.102400000000000e-08  6.076933391123729e-01  6.214994931301688e-01  7.400000010217047e-01  7.600000009109201e-01  0.000000000000000e+00 
 1.202400000000000e-08  6.076933392068377e-01  6.214994930343009e-01  7.400000010216584e-01  7.600000009108853e-01  0.000000000000000e+00 
 1.302400000000000e-08  6.076933390916318e-01  6.214994931513772e-01  7.400000010216190e-01  7.600000009108472e-01  0.000000000000000e+00 
 1.402400000000000e-08  6.076933392319696e-01  6.214994930085035e-01  7.400000010215922e-01  7.600000009108093e-01  0.000000000000000e+00 
 1.502400000000000e-08  6.076933390609355e-01  6.214994931826624e-01  7.400000010215608e-01  7.600000009107716e-01  0.000000000000000e+00 
 1.602400000000000e-08  6.076933392698204e-01  6.214994929703013e-01  7.400000010215291e-01  7.600000009107354e-01  0.000000000000000e+00 
 1.702400000000000e-08  6.076933390153969e-01  6.214994932293433e-01  7.400000010215018e-01  7.600000009107061e-01  0.000000000000000e+00 
 1.802400000000000e-08  6.076933393252639e-01  6.214994929134845e-01  7.400000010214866e-01  7.600000009106785e-01  0.000000000000000e+00 
 1.902400000000000e-08  6.076933389473519e-01  6.214994932984121e-01  7.400000010214568e-01  7.600000009106463e-01  0.000000000000000e+00 
 2.000000000000000e-08  6.076933394096409e-01  6.214994928278934e-01  7.400000010214153e-01  7.600000009106144e-01  0.000000000000000e+00 
 2.002000000000000e-08  6.077035745469394e-01  6.215112458902725e-01  7.402832738431553e-01  7.602838522304827e-01  1.199999999999971e-01 
 2.006000000000000e-08  6.076817866109876e-01  6.214908717330483e-01  7.407270531721858e-01  7.607285618333778e-01  3.599999999999914e-01 
 2.009998794356944e-08  6.076981866425737e-01  6.215104330592647e-01  7.391965876736374e-01  7.591943921256282e-01  5.999276614166275e-01 
 2.014034848478102e-08  6.076739840048583e-01  6.214903996917409e-01  7.282857613759812e-01  7.479213471679945e-01  8.420909086861305e-01 
 2.017017424239051e-08  6.073779376030534e-01  6.212807445859880e-01  7.181535717612638e-01  7.376448657820835e-01  1.021045454343071e+00 
 2.020000000000000e-08  6.069668365917036e-01  6.214516761346689e-01  7.111706268662230e-01  7.308308899620587e-01  1.199999999999991e+00 
 2.020305168910366e-08  6.068901748013972e-01  6.214879915610306e-01  7.106419803210989e-01  7.303770689324162e-01  1.200000000000000e+00 
 2.020915506731097e-08  6.068142081936154e-01  6.216558838238365e-01  7.097896846979551e-01  7.296522326601549e-01  1.200000000000000e+00 
 2.022136182372559e-08  6.068364379543953e-01  6.222416994760261e-01  7.088351360144572e-01  7.288412720019105e-01  1.200000000000000e+00 
 2.024577533655484e-08  6.090393051414912e-01  6.236804882997726e-01  7.085550316541023e-01  7.287236033968361e-01  1.200000000000000e+00 
 2.028123908673593e-08  6.224513959755623e-01  6.206833730905803e-01  7.093388692768959e-01  7.293585500085529e-01  1.200000000000000e+00 
 2.032669972569201e-08  5.422075172384335e-01  6.264707388667963e-01  7.101323934667589e-01  7.297292036035467e-01  1.200000000000000e+00 
 2.038287474896081e-08  1.219994925785162e-01  8.276810497011730e-01  7.114020150051307e-01  7.309281086684440e-01  1.200000000000000e+00 
 2.043082345879084e-08 -1.542194017674869e-02  1.096484860051748e+00  7.126389349948858e-01  7.321561565095766e-01  1.200000000000000e+00 
 2.048187482392597e-08  1.615263007212766e-02  1.199588805389175e+00  7.138959590461033e-01  7.334262032979054e-01  1.200000000000000e+00 
 2.055605072145056e-08 -1.204315679954306e-02  1.196669740686653e+00  7.156578822063154e-01  7.352251546231616e-01  1.200000000000000e+00 
 2.062344991985621e-08  9.192502495355383e-03  1.202879188307417e+00  7.171502581908371e-01  7.367401513383468e-01  1.200000000000000e+00 
 2.075238603226799e-08 -7.908382999834228e-03  1.197474211523303e+00  7.197605745689859e-01  7.394024705074914e-01  1.200000000000000e+00 
 2.090893806575799e-08  7.085094647223789e-03  1.202160135013763e+00  7.225325312477775e-01  7.422202575326051e-01  1.200000000000000e+00 
 2.115686772311319e-08 -6.541385110521923e-03  1.197978010640169e+00  7.261765222180676e-01  7.459344853476999e-01  1.200000000000000e+00 
 2.154943532158818e-08  6.283389449788895e-03  1.201871153198543e+00  7.304799143080839e-01  7.503109329186249e-01  1.200000000000000e+00 
 2.212801509727821e-08 -6.053766231319468e-03  1.198160353880912e+00  7.345480907520601e-01  7.544558167508495e-01  1.200000000000000e+00 
 2.312288139775433e-08  5.978601352651046e-03  1.201760854660571e+00  7.380199418362318e-01  7.579844493966940e-01  1.200000000000000e+00 
 2.412288139775433e-08 -5.838295993274562e-03  1.198241176980193e+00  7.392853036112758e-01  7.592756249687155e-01  1.200000000000000e+00 
 2.512288139775433e-08  5.765310181294406e-03  1.201683699363200e+00  7.397418961562414e-01  7.597356939445745e-01  1.200000000000000e+00 
 2.612288139775433e-08 -5.631245863265174e-03  1.198318754466573e+00  7.399068008612095e-01  7.599073901720368e-01  1.200000000000000e+00 
 2.712288139775433e-08  5.559915375548590e-03  1.201609404822334e+00  7.399662086956503e-01  7.599636323116694e-01  1.200000000000000e+00 
 2.812288139775433e-08 -5.431760711882895e-03  1.198393381704236e+00  7.399877710314144e-01  7.599896120192055e-01  1.200000000000000e+00 
 2.912288139775433e-08  5.362113307627803e-03  1.201537902979229e+00  7.399954256077621e-01  7.599933089096280e-01  1.200000000000000e+00 
 3.012288139775433e-08 -5.239561910965793e-03  1.198465145503424e+00  7.399983234787454e-01  7.600003037540505e-01  1.200000000000000e+00 
 3.112288139775433e-08  5.171613810230561e-03  1.201469119660506e+00  7.399992284697393e-01  7.599971830928902e-01  1.200000000000000e+00 
 3.212288139775433e-08 -5.054380873686210e-03  1.198534134089636e+00  7.399997007717369e-01  7.600016825572620e-01  1.200000000000000e+00 
 3.312288139775433e-08  4.988139083578217e-03  1.201402976737970e+00  7.399997219836194e-01  7.599977013590795e-01  1.200000000000000e+00 
 3.412288139775434e-08 -4.875958771650347e-03  1.198600436316920e+00  7.399998814701040e-01  7.600018469137109e-01  1.200000000000000e+00 
 3.512288139775434e-08  4.811422867793162e-03  1.201339393713707e+00  7.399997855732399e-01  7.599977849340407e-01  1.200000000000000e+00 
 3.612288139775434e-08 -4.704046261982051e-03  1.198664140997316e+00  7.399999051917130e-01  7.600018512555478e-01  1.200000000000000e+00 
 3.712288139775434e-08  4.641209754616849e-03  1.201278288913666e+00  7.399997941501124e-01  7.599978137206151e-01  1.200000000000000e+00 
 3.812288139775435e-08 -4.538403189411902e-03  1.198725336332418e+00  7.399999075571591e-01  7.600018331220079e-01  1.200000000000000e+00 
 3.912288139775435e-08  4.477254592789694e-03  1.201219580396180e+00  7.399997963850503e-01  7.599978368924781e-01  1.200000000000000e+00 
 4.012288139775435e-08 -4.378798274999839e-03  1.198784109451236e+00  7.399999063906932e-01  7.600018106687634e-01  1.200000000000000e+00 
 4.112288139775435e-08  4.319321962147292e-03  1.201163186641508e+00  7.399997984747542e-01  7.599978606145827e-01  1.200000000000000e+00 
 4.212288139775435e-08 -4.225008801939980e-03  1.198840546035295e+00  7.399999041464316e-01  7.600017864774097e-01  1.200000000000000e+00 
 4.312288139775436e-08  4.167185700495658e-03  1.201109027074058e+00  7.399998011049881e-01  7.599978854865902e-01  1.200000000000000e+00 
 4.412288139775436e-08 -4.076820304761353e-03  1.198894730034168e+00  7.399999012558762e-01  7.600017610723785e-01  1.200000000000000e+00 
 4.512288139775436e-08  4.020628472304188e-03  1.201057022454385e+00  7.399998042623337e-01  7.599979114112644e-01  1.200000000000000e+00 
 4.612288139775436e-08 -3.934026265489458e-03  1.198946743446355e+00  7.399998978696825e-01  7.600017346849954e-01  1.200000000000000e+00 
 4.712288139775437e-08  3.879441371523745e-03  1.201007095169289e+00  7.399998078580359e-01  7.599979382241948e-01  1.200000000000000e+00 
 4.812288139775437e-08 -3.796427818716343e-03  1.198996666159073e+00  7.399998940877024e-01  7.600017074867911e-01  1.200000000000000e+00 
 4.912288139775437e-08  3.743423552879568e-03  1.200959169445376e+00  7.399998118068549e-01  7.599979657720191e-01  1.200000000000000e+00 
 5.012288139775437e-08 -3.663833466508147e-03  1.199044575838157e+00  7.399998899907192e-01  7.600016796231912e-01  1.200000000000000e+00 
 5.112288139775438e-08  3.612381887433314e-03  1.200913171495704e+00  7.399998160350511e-01  7.599979939199190e-01  1.200000000000000e+00 
 5.212288139775438e-08 -3.536058803444201e-03  1.199090547856315e+00  7.399998856469456e-01  7.600016512205040e-01  1.200000000000000e+00 
 5.312288139775438e-08  3.486130639119138e-03  1.200869029621313e+00  7.399998204799892e-01  7.599980225499089e-01  1.200000000000000e+00 
 5.412288139775438e-08 -3.412926251881318e-03  1.199134655252245e+00  7.399998811141710e-01  7.600016223890396e-01  1.200000000000000e+00 
 5.512288139775439e-08  3.364491159788225e-03  1.200826674271379e+00  7.399998250883533e-01  7.599980515586992e-01  1.200000000000000e+00 
 5.612288139775439e-08 -3.294264807198691e-03  1.199176968716530e+00  7.399998764415655e-01  7.600015932256590e-01  1.200000000000000e+00 
 5.712288139775439e-08  3.247291600690126e-03  1.200786038077156e+00  7.399998298148833e-01  7.599980808556278e-01  1.200000000000000e+00 
 5.812288139775439e-08 -3.179909792792739e-03  1.199217556595853e+00  7.399998716708396e-01  7.600015638152977e-01  1.200000000000000e+00 
 5.912288139775439e-08  3.134366638798278e-03  1.200747055858067e+00  7.399998346209844e-01  7.599981103608056e-01  1.200000000000000e+00 
 6.012288139775440e-08 -3.069702624419383e-03  1.199256484915907e+00  7.399998668375400e-01  7.600015342329348e-01  1.200000000000000e+00 
