 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)             
 0.000000000000000e+00  0.000000000000000e+00  1.057656473941559e+00  8.005235450613771e-01  9.986912369280830e-01  6.169513002890358e-01  6.166612026097859e-01  2.115369148699216e+00 
 2.000000000000000e-12  0.000000000000000e+00  1.057656473941559e+00  8.005235450613760e-01  9.986912369280799e-01  6.169513002890283e-01  6.166612026097907e-01  2.115369148699258e+00 
 4.000000000000001e-12  0.000000000000000e+00  1.057656473941558e+00  8.005235450613751e-01  9.986912369280763e-01  6.169513002890161e-01  6.166612026097927e-01  2.115369148699299e+00 
 8.000000000000001e-12  0.000000000000000e+00  1.057656473941557e+00  8.005235450613732e-01  9.986912369280698e-01  6.169513002889964e-01  6.166612026097987e-01  2.115369148699378e+00 
 1.600000000000000e-11  0.000000000000000e+00  1.057656473941559e+00  8.005235450613710e-01  9.986912369280505e-01  6.169513002889830e-01  6.166612026098145e-01  2.115369148699463e+00 
 3.200000000000001e-11  0.000000000000000e+00  1.057656473941570e+00  8.005235450613754e-01  9.986912369280094e-01  6.169513002889320e-01  6.166612026097840e-01  2.115369148699502e+00 
 6.400000000000001e-11  0.000000000000000e+00  1.057656473941530e+00  8.005235450613206e-01  9.986912369279136e-01  6.169513002886471e-01  6.166612026096766e-01  2.115369148699305e+00 
 1.280000000000000e-10  0.000000000000000e+00  1.057656473941465e+00  8.005235450611320e-01  9.986912369276952e-01  6.169513002862018e-01  6.166612026082601e-01  2.115369148698707e+00 
 2.560000000000000e-10  0.000000000000000e+00  1.057656473941420e+00  8.005235450608129e-01  9.986912369271934e-01  6.169513003007161e-01  6.166612026171759e-01  2.115369148697894e+00 
 5.120000000000001e-10  0.000000000000000e+00  1.057656473941389e+00  8.005235450604428e-01  9.986912369267876e-01  6.169513002665418e-01  6.166612025959654e-01  2.115369148697663e+00 
 1.024000000000000e-09  0.000000000000000e+00  1.057656473942724e+00  8.005235450610191e-01  9.986912369282257e-01  6.169513003191867e-01  6.166612026289794e-01  2.115369148700975e+00 
 2.024000000000000e-09  0.000000000000000e+00  1.057656473945754e+00  8.005235450624070e-01  9.986912369310473e-01  6.169513002532444e-01  6.166612025871346e-01  2.115369148701209e+00 
 3.024000000000000e-09  0.000000000000000e+00  1.057656473948178e+00  8.005235450627638e-01  9.986912369319209e-01  6.169513003306631e-01  6.166612026361525e-01  2.115369148697633e+00 
 4.024000000000000e-09  0.000000000000000e+00  1.057656473950488e+00  8.005235450627827e-01  9.986912369318696e-01  6.169513002401000e-01  6.166612025787456e-01  2.115369148697078e+00 
 5.024000000000000e-09  0.000000000000000e+00  1.057656473952759e+00  8.005235450627899e-01  9.986912369315454e-01  6.169513003464537e-01  6.166612026459455e-01  2.115369148696885e+00 
 6.024000000000000e-09  0.000000000000000e+00  1.057656473954901e+00  8.005235450628122e-01  9.986912369313760e-01  6.169513002218573e-01  6.166612025670717e-01  2.115369148696612e+00 
 7.024000000000000e-09  0.000000000000000e+00  1.057656473957003e+00  8.005235450628380e-01  9.986912369312184e-01  6.169513003676027e-01  6.166612026598143e-01  2.115369148696346e+00 
 8.024000000000000e-09  0.000000000000000e+00  1.057656473958922e+00  8.005235450628604e-01  9.986912369312012e-01  6.169513001967419e-01  6.166612025510511e-01  2.115369148696060e+00 
 9.024000000000000e-09  0.000000000000000e+00  1.057656473960840e+00  8.005235450628475e-01  9.986912369311307e-01  6.169513003969377e-01  6.166612026788021e-01  2.115369148695748e+00 
 1.002400000000000e-08  0.000000000000000e+00  1.057656473962568e+00  8.005235450628293e-01  9.986912369311910e-01  6.169513001622847e-01  6.166612025289270e-01  2.115369148695443e+00 
 1.102400000000000e-08  0.000000000000000e+00  1.057656473964380e+00  8.005235450628233e-01  9.986912369311302e-01  6.169513004375761e-01  6.166612027048026e-01  2.115369148695185e+00 
 1.202400000000000e-08  0.000000000000000e+00  1.057656473966040e+00  8.005235450628284e-01  9.986912369312572e-01  6.169513001147793e-01  6.166612024981382e-01  2.115369148694956e+00 
 1.302400000000000e-08  0.000000000000000e+00  1.057656473967787e+00  8.005235450628534e-01  9.986912369311837e-01  6.169513004932472e-01  6.166612027407479e-01  2.115369148694741e+00 
 1.402400000000000e-08  0.000000000000000e+00  1.057656473969165e+00  8.005235450628815e-01  9.986912369313193e-01  6.169513000495134e-01  6.166612024558058e-01  2.115369148694509e+00 
 1.502400000000000e-08  0.000000000000000e+00  1.057656473970747e+00  8.005235450629345e-01  9.986912369311531e-01  6.169513005696512e-01  6.166612027904108e-01  2.115369148694275e+00 
 1.602400000000000e-08  0.000000000000000e+00  1.057656473971979e+00  8.005235450629676e-01  9.986912369313543e-01  6.169512999597242e-01  6.166612023976678e-01  2.115369148694027e+00 
 1.702400000000000e-08  0.000000000000000e+00  1.057656473973497e+00  8.005235450629721e-01  9.986912369311899e-01  6.169513006747727e-01  6.166612028588038e-01  2.115369148693755e+00 
 1.802400000000000e-08  0.000000000000000e+00  1.057656473974588e+00  8.005235450629956e-01  9.986912369314425e-01  6.169512998367955e-01  6.166612023174078e-01  2.115369148693461e+00 
 1.902400000000000e-08  0.000000000000000e+00  1.057656473976109e+00  8.005235450630358e-01  9.986912369311182e-01  6.169513008188753e-01  6.166612029530922e-01  2.115369148693202e+00 
 2.000000000000000e-08  0.000000000000000e+00  1.057656473974380e+00  8.005235450619316e-01  9.986912369296191e-01  6.169512996650397e-01  6.166612022050330e-01  2.115369148693808e+00 
 2.002000000000000e-08  1.199999999999971e-01  1.057926309026285e+00  8.007997011440955e-01  9.986961447455290e-01  6.169600364799473e-01  6.166605125342823e-01  2.115369148792974e+00 
 2.006000000000000e-08  3.599999999999914e-01  1.058329822423405e+00  8.012171649377579e-01  9.986977365476869e-01  6.169311783512755e-01  6.166593517492081e-01  2.115369149769239e+00 
 2.009967107379398e-08  5.980264427638529e-01  1.056693641202999e+00  7.995423758470290e-01  9.986776058767280e-01  6.169399062268593e-01  6.166694666764597e-01  2.115369153726597e+00 
 2.014274773338777e-08  8.564864003265982e-01  1.039502608223372e+00  7.873519588877640e-01  9.985516362865993e-01  6.168315621545006e-01  6.167025515819994e-01  2.115369155240191e+00 
 2.017137386669388e-08  1.028243200163305e+00  1.024511170259447e+00  7.754491323993912e-01  9.984981173119764e-01  6.166794442241491e-01  6.167395725146736e-01  2.115369135481467e+00 
 2.020000000000000e-08  1.199999999999991e+00  1.017402316209277e+00  7.671981690667738e-01  9.985001707792306e-01  6.182269809109866e-01  6.167482252190968e-01  2.115369044965311e+00 
 2.020404070132084e-08  1.200000000000000e+00  1.016866089538174e+00  7.664582895163178e-01  9.984963759939840e-01  6.188743536184793e-01  6.167439725350543e-01  2.115369021115563e+00 
 2.021212210396254e-08  1.200000000000000e+00  1.015947167308305e+00  7.652932434618178e-01  9.984932711940988e-01  6.203815950586736e-01  6.167353218773344e-01  2.115368965496767e+00 
 2.022828490924592e-08  1.200000000000000e+00  1.014722903678836e+00  7.641186897230047e-01  9.985007998695410e-01  6.211708795745932e-01  6.166910613918110e-01  2.115368795187840e+00 
 2.026061051981268e-08  1.200000000000000e+00  1.013837400952838e+00  7.634569696275977e-01  9.985449366070673e-01  6.055688121168095e-01  6.164156570145886e-01  2.115368083620220e+00 
 2.029218508811480e-08  1.200000000000000e+00  1.013984717460292e+00  7.635007436241248e-01  9.986971200647921e-01  6.036535559978110e-01  6.157423556616128e-01  2.115366681830677e+00 
 2.034674701462491e-08  1.200000000000000e+00  1.015445869039987e+00  7.636706857413116e-01  1.000066831250194e+00  8.929992110826755e-01  6.109331242951871e-01  2.115361616819535e+00 
 2.040398562429009e-08  1.200000000000000e+00  1.021409153341437e+00  7.639049712306568e-01  1.005819502966939e+00  1.176690939607408e+00  5.826746366351216e-01  2.115351541764545e+00 
 2.046552712619059e-08  1.200000000000000e+00  1.032422209604993e+00  7.641737918953455e-01  1.017110876792559e+00  1.199426336864930e+00  3.691837158893061e-01  2.115334224330044e+00 
 2.053447208737954e-08  1.200000000000000e+00  1.044713528655813e+00  7.644468185914609e-01  1.030292333713320e+00  1.201457793695529e+00  5.191987254847209e-02  2.115306921185381e+00 
 2.060245574956886e-08  1.200000000000000e+00  1.053016681655365e+00  7.646938115852298e-01  1.038907496507541e+00  1.198653320305472e+00 -1.374270960792728e-02  2.115273431496594e+00 
 2.067353897922516e-08  1.200000000000000e+00  1.056203691064523e+00  7.649470218244806e-01  1.041976962904793e+00  1.201164125171819e+00  6.748660707876978e-03  2.115234603571190e+00 
 2.075511946849471e-08  1.200000000000000e+00  1.056339552815160e+00  7.652421275349669e-01  1.041790789218524e+00  1.198983114447159e+00 -4.034786585363649e-03  2.115190148422819e+00 
 2.085057078953341e-08  1.200000000000000e+00  1.056536669988928e+00  7.655908727825550e-01  1.041634032205306e+00  1.200905203785624e+00  2.763671859802347e-03  2.115144423169458e+00 
 2.094891353069811e-08  1.200000000000000e+00  1.056588263311622e+00  7.659340021378473e-01  1.041321773986985e+00  1.199190423704614e+00 -1.969215135377786e-03  2.115108783011220e+00 
 2.114559901302752e-08  1.200000000000000e+00  1.056665911762413e+00  7.666041927858416e-01  1.040660785744952e+00  1.200764056864097e+00  1.669854634526106e-03  2.115074041805500e+00 
