 frequency                ac_re                    ac_im                   
 1.00000000000000000e+00  1.99984788695314997e+01 -1.29288323818402281e-05 
 1.02329299228075410e+00  1.99984788695312758e+01 -1.32299835747095463e-05 
 1.04712854805089939e+00  1.99984788695310343e+01 -1.35381494799896890e-05 
 1.07151930523760619e+00  1.99984788695307643e+01 -1.38534934913227075e-05 
 1.09647819614318465e+00  1.99984788695305156e+01 -1.41761828082775111e-05 
 1.12201845430196312e+00  1.99984788695302456e+01 -1.45063885250012150e-05 
 1.14815362149688238e+00  1.99984788695299400e+01 -1.48442857209355998e-05 
 1.17489755493952908e+00  1.99984788695296558e+01 -1.51900535536466029e-05 
 1.20226443461741250e+00  1.99984788695293432e+01 -1.55438753538158403e-05 
 1.23026877081238117e+00  1.99984788695290092e+01 -1.59059387224451820e-05 
 1.25892541179416684e+00  1.99984788695286682e+01 -1.62764356303251527e-05 
 1.28824955169313360e+00  1.99984788695282951e+01 -1.66555625198203789e-05 
 1.31825673855640679e+00  1.99984788695279256e+01 -1.70435204090260829e-05 
 1.34896288259165331e+00  1.99984788695275242e+01 -1.74405149983502758e-05 
 1.38038426460288455e+00  1.99984788695271085e+01 -1.78467567795790918e-05 
 1.41253754462275394e+00  1.99984788695266715e+01 -1.82624611474821750e-05 
 1.44543977074592700e+00  1.99984788695262168e+01 -1.86878485140178907e-05 
 1.47910838816820678e+00  1.99984788695257336e+01 -1.91231444251986475e-05 
 1.51356124843620754e+00  1.99984788695252398e+01 -1.95685796806783498e-05 
 1.54881661891248057e+00  1.99984788695247104e+01 -2.00243904561255144e-05 
 1.58489319246111271e+00  1.99984788695241669e+01 -2.04908184284466726e-05 
 1.62181009735892911e+00  1.99984788695235878e+01 -2.09681109039265925e-05 
 1.65958690743755977e+00  1.99984788695229696e+01 -2.14565209493535058e-05 
 1.69824365246174347e+00  1.99984788695223514e+01 -2.19563075261983994e-05 
 1.73780082874937447e+00  1.99984788695216800e+01 -2.24677356279197107e-05 
 1.77827941003892165e+00  1.99984788695209872e+01 -2.29910764204665843e-05 
 1.81970085860998210e+00  1.99984788695202695e+01 -2.35266073860544444e-05 
