 frequency                ir                       ii                       vr                       vi                      
 1.62181009735892911e+00  2.76504080048978196e-15  2.16871855846023775e-14  1.39881538173813880e-03  1.61677721149603917e-06 
 1.65958690743755977e+00  2.77445980686324978e-15  2.21923450096816381e-14  1.39881538183517229e-03  1.65443679060301359e-06 
 1.69824365246174347e+00  2.77302323898470648e-15  2.27092711517663595e-14  1.39881538193720178e-03  1.69297357399541564e-06 
 1.73780082874937447e+00  2.76451225193069527e-15  2.32382380260149783e-14  1.39881538204345013e-03  1.73240799438589457e-06 
 1.77827941003892165e+00  2.77138338319882216e-15  2.37795261194470440e-14  1.39881538215536061e-03  1.77276096042611691e-06 
 1.81970085860998210e+00  2.76966221225000142e-15  2.43334224306478880e-14  1.39881538227182300e-03  1.81405386779281095e-06 
 1.86208713666286596e+00  2.75986373511616367e-15  2.49002206682919706e-14  1.39881538239461367e-03  1.85630861053203666e-06 
 1.90546071796324568e+00  2.76543382377730795e-15  2.54802213173173305e-14  1.39881538252317750e-03  1.89954759266770171e-06 
 1.94984459975804381e+00  2.75712612463063778e-15  2.60737319036233800e-14  1.39881538265784755e-03  1.94379374008047033e-06 
 1.99526231496887796e+00  2.75840006218330824e-15  2.66810671528895833e-14  1.39881538279773565e-03  1.98907051266336731e-06 
 2.04173794466952740e+00  2.75662468112586323e-15  2.73025490435150156e-14  1.39881538294472918e-03  2.03540191676052144e-06 
 2.08929613085403743e+00  2.75333141702693851e-15  2.79385070977859382e-14  1.39881538309838405e-03  2.08281251789565452e-06 
 2.13796208950222999e+00  2.74017191315839570e-15  2.85892785671642565e-14  1.39881538326069865e-03  2.13132745379703576e-06 
 2.18776162394955032e+00  2.74820856176194450e-15  2.92552083793479602e-14  1.39881538342934153e-03  2.18097244772585521e-06 
 2.23872113856833721e+00  2.74209637201455747e-15  2.99366497735458338e-14  1.39881538360597801e-03  2.23177382211502249e-06 
 2.29086765276777049e+00  2.74152716587400258e-15  3.06339638769609834e-14  1.39881538379127424e-03  2.28375851252566940e-06 
 2.34422881531991933e+00  2.73992796766958646e-15  3.13475205782935630e-14  1.39881538398500815e-03  2.33695408192875046e-06 
 2.39883291901948770e+00  2.73275868080402606e-15  3.20776981571638606e-14  1.39881538418840101e-03  2.39138873531928737e-06 
 2.45470891568502747e+00  2.73616036512019933e-15  3.28248837605683304e-14  1.39881538440100872e-03  2.44709133467103300e-06 
 2.51188643150957702e+00  2.73250118278806076e-15  3.35894734822889324e-14  1.39881538462383048e-03  2.50409141423947174e-06 
 2.57039578276886038e+00  2.72905884089041928e-15  3.43718728128793849e-14  1.39881538485664425e-03  2.56241919622127506e-06 
 2.63026799189537819e+00  2.73140342808841918e-15  3.51724966131953853e-14  1.39881538510222558e-03  2.62210560677852965e-06 
 2.69153480392691202e+00  2.72087311448815372e-15  3.59917693526226265e-14  1.39881538535735483e-03  2.68318229243610987e-06 
 2.75422870333816272e+00  2.72343454212065073e-15  3.68301253208350334e-14  1.39881538562514063e-03  2.74568163686121705e-06 
 2.81838293126444972e+00  2.71865050003455844e-15  3.76880092101299145e-14  1.39881538590513887e-03  2.80963677803353612e-06 
 2.88403150312660150e+00  2.71157608085909052e-15  3.85658757183812679e-14  1.39881538619812673e-03  2.87508162581546017e-06 
 2.95120922666638119e+00  2.70699532668033926e-15  3.94641903696029485e-14  1.39881538650654669e-03  2.94205087993153970e-06 
 3.01995172040201165e+00  2.69861986489788874e-15  4.03834294610091093e-14  1.39881538682828932e-03  3.01058004836676195e-06 
 3.09029543251358563e+00  2.70004288024927597e-15  4.13240803806515564e-14  1.39881538716557507e-03  3.08070546619330110e-06 
 3.16227766016837419e+00  2.70825571170585366e-15  4.22866418721175449e-14  1.39881538751918111e-03  3.15246431483591588e-06 
 3.23593656929627738e+00  2.68464720939998180e-15  4.32716242727577955e-14  1.39881538788799720e-03  3.22589464178598923e-06 
 3.31131121482590540e+00  2.68296669603262927e-15  4.42795499636727477e-14  1.39881538827502094e-03  3.30103538077482958e-06 
 3.38844156139201980e+00  2.68124552508380853e-15  4.53109531314845434e-14  1.39881538868036337e-03  3.37792637241684338e-06 
 3.46736850452531042e+00  2.67797936603919595e-15  4.63663808800677700e-14  1.39881538910435754e-03  3.45660838533358180e-06 
 3.54813389233574838e+00  2.68174696858858308e-15  4.74463926217445298e-14  1.39881538954877982e-03  3.53712313776975850e-06 
 3.63078054770100689e+00  2.67487583732045620e-15  4.85515610831360647e-14  1.39881539001451838e-03  3.61951331971283832e-06 
 3.71535229097171849e+00  2.67049837104904597e-15  4.96824723051627563e-14  1.39881539050190629e-03  3.70382261552784975e-06 
 3.80189396320560480e+00  2.65672900345848007e-15  5.08397257224534646e-14  1.39881539101227581e-03  3.79009572711939924e-06 
 3.89045144994279868e+00  2.64747262741088507e-15  5.20239350633180345e-14  1.39881539154596002e-03  3.87837839763320148e-06 
 3.98107170553496470e+00  2.64674079094445736e-15  5.32357282968077368e-14  1.39881539210551242e-03  3.96871743570970820e-06 
 4.07380277804111923e+00  2.63184656359993774e-15  5.44757476327152677e-14  1.39881539269148814e-03  4.06116074030268094e-06 
 4.16869383470334576e+00  2.62320005127436584e-15  5.57446508450637295e-14  1.39881539330422022e-03  4.15575732607584045e-06 
 4.26579518801591817e+00  2.62257663502518668e-15  5.70431106897714788e-14  1.39881539394726140e-03  4.25255734939108520e-06 
 4.36515832240165125e+00  2.61105698694252819e-15  5.83718153281686007e-14  1.39881539461972348e-03  4.35161213490206484e-06 
 4.46683592150962205e+00  2.59570197367470223e-15  5.97314697034254474e-14  1.39881539532393795e-03  4.45297420276719394e-06 
 4.57088189614874096e+00  2.59819563867141889e-15  6.11227943229427772e-14  1.39881539606157013e-03  4.55669729649655471e-06 
 4.67735141287197198e+00  2.57892394505548905e-15  6.25465271641758853e-14  1.39881539683406331e-03  4.66283641144730000e-06 
 4.78630092322637335e+00  2.57423477065948925e-15  6.40034229864203347e-14  1.39881539764286078e-03  4.77144782398312161e-06 
 4.89778819368445184e+00  2.55761937236614889e-15  6.54942542307844619e-14  1.39881539848973890e-03  4.88258912131256732e-06 
 5.01187233627271223e+00  2.53840188885884332e-15  6.70198115495849696e-14  1.39881539937602994e-03  4.99631923202259398e-06 
 5.12861383991363784e+00  2.53527125508579143e-15  6.85809035416491306e-14  1.39881540030450946e-03  5.11269845732328029e-06 
 5.24807460249771474e+00  2.52018729236108685e-15  7.01783579699246491e-14  1.39881540127717585e-03  5.23178850302031349e-06 
 5.37031796370251602e+00  2.50907422009311043e-15  7.18130220791170161e-14  1.39881540229525037e-03  5.35365251223225706e-06 
 5.49540873857623335e+00  2.49661944763668320e-15  7.34857622780521545e-14  1.39881540336073140e-03  5.47835509886983115e-06 
 5.62341325190347785e+00  2.47649394480992102e-15  7.51974656749236354e-14  1.39881540447717168e-03  5.60596238189507750e-06 
 5.75439937337155616e+00  2.47268568467906569e-15  7.69490397067157644e-14  1.39881540564590345e-03  5.73654202037851574e-06 
 5.88843655355587625e+00  2.45768303711729752e-15  7.87414131450552056e-14  1.39881540687059047e-03  5.87016324937291316e-06 
 6.02559586074356357e+00  2.42843668351450104e-15  8.05755363609087785e-14  1.39881540815234295e-03  6.00689691662244583e-06 
 6.16595001861480707e+00  2.42634959433246644e-15  8.24523818010394901e-14  1.39881540949349237e-03  6.14681552012740872e-06 
 6.30957344480191740e+00  2.40394726694348471e-15  8.43729445703416867e-14  1.39881541089936778e-03  6.28999324658335941e-06 
 6.45654229034653948e+00  2.38094862835963594e-15  8.63382430671157640e-14  1.39881541237052431e-03  6.43650601071602798e-06 
 6.60693448007594419e+00  2.36411638963179849e-15  8.83493191418868447e-14  1.39881541391118080e-03  6.58643149553224221e-06 
 6.76082975391980145e+00  2.33984381349527926e-15  9.04072393150146404e-14  1.39881541552500099e-03  6.73984919350851229e-06 
 6.91830970918934796e+00  2.31645215162390450e-15  9.25130945649352146e-14  1.39881541721609270e-03  6.89684044874151970e-06 
 7.07945784384136179e+00  2.29898294411973181e-15  9.46680014928312854e-14  1.39881541898467798e-03  7.05748850006774991e-06 
 7.24435960074988294e+00  2.27202696760631095e-15  9.68731026932091396e-14  1.39881542083741817e-03  7.22187852521287820e-06 
 7.41310241300915695e+00  2.24616874579253167e-15  9.91295672832942249e-14  1.39881542277719984e-03  7.39009768594413400e-06 
 7.58577575029181883e+00  2.22243827074225520e-15  1.01438591803003656e-13  1.39881542480801979e-03  7.56223517428713750e-06 
 7.76247116628689771e+00  2.19349007273689223e-15  1.03801400267885776e-13  1.39881542693587324e-03  7.73838225981663083e-06 
 7.94328234724279447e+00  2.16561252437685869e-15  1.06219245651427809e-13  1.39881542916298063e-03  7.91863233804897722e-06 
 8.12830516164097183e+00  2.13303224909366929e-15  1.08693410043874544e-13  1.39881543149544818e-03  8.10308097996132830e-06 
 8.31763771102668947e+00  2.10176656894461855e-15  1.11225204758107449e-13  1.39881543393727270e-03  8.29182598266507797e-06 
 8.51138038202374325e+00  2.06524250825901312e-15  1.13815972976622631e-13  1.39881543649444939e-03  8.48496742125892141e-06 
 8.70963589956078366e+00  2.04037362092762686e-15  1.16467087739827592e-13  1.39881543917241835e-03  8.68260770189011429e-06 
 8.91250938133743098e+00  2.00973135702775529e-15  1.19179955016535653e-13  1.39881544197606456e-03  8.88485161605129047e-06 
 9.12010839355907166e+00  1.96297513833931792e-15  1.21956013280449490e-13  1.39881544491260446e-03  9.09180639614273505e-06 
 9.33254300796988367e+00  1.93235997949375848e-15  1.24796734039556720e-13  1.39881544798681201e-03  9.30358177232811230e-06 
 9.54992586021433176e+00  1.87752645462030410e-15  1.27703623636074917e-13  1.39881545120623674e-03  9.52029003071499721e-06 
 9.77237220955807828e+00  1.84085331613598191e-15  1.30678223564088965e-13  1.39881545457720691e-03  9.74204607289020570e-06 
 9.99999999999996980e+00  1.80163230254631879e-15  1.33722110787188415e-13  1.39881545810749408e-03  9.96896747684253091e-06 
 1.02329299228075108e+01  1.75983630879700259e-15  1.36836899326654260e-13  1.39881546180331551e-03  1.02011745593039480e-05 
 1.04712854805089641e+01  1.69756244651486643e-15  1.40024240579096290e-13  1.39881546567377502e-03  1.04387904395428690e-05 
 1.07151930523760317e+01  1.65842274808813972e-15  1.43285824692881633e-13  1.39881546972686621e-03  1.06819411046441620e-05 
 1.09647819614318163e+01  1.59171720942596906e-15  1.46623380779892991e-13  1.39881547397091577e-03  1.09307554763088446e-05 
 1.12201845430195988e+01  1.54306363693568205e-15  1.50038678609594532e-13  1.39881547841513854e-03  1.11853654792098629e-05 
 1.14815362149687914e+01  1.47488087281349989e-15  1.53533528820790131e-13  1.39881548306852732e-03  1.14459061109409125e-05 
 1.17489755493952579e+01  1.40856835743885522e-15  1.57109785039205737e-13  1.39881548794096311e-03  1.17125155135932093e-05 
 1.20226443461740899e+01  1.35448022155898462e-15  1.60769342606939948e-13  1.39881549304377018e-03  1.19853350470009377e-05 
 1.23026877081237753e+01  1.28585022404065219e-15  1.64514142394112280e-13  1.39881549838682950e-03  1.22645093636915298e-05 
 1.25892541179416302e+01  1.21223289652888644e-15  1.68346169845951096e-13  1.39881550398146537e-03  1.25501864855829066e-05 
 1.28824955169312965e+01  1.13663690005233464e-15  1.72267456782738623e-13  1.39881550983911307e-03  1.28425178824660169e-05 
 1.31825673855640257e+01  1.05374964396581783e-15  1.76280082140964779e-13  1.39881551597342835e-03  1.31416585523168389e-05 
 1.34896288259164887e+01  9.70848835352144945e-16  1.80386173879151302e-13  1.39881552239662366e-03  1.34477671034776089e-05 
 1.38038426460287997e+01  8.86172645681027049e-16  1.84587908448456163e-13  1.39881552912335394e-03  1.37610058387538418e-05 
 1.41253754462274923e+01  7.87808403582279659e-16  1.88887514286684469e-13  1.39881553616727494e-03  1.40815408414687015e-05 
 1.44543977074592220e+01  7.07048894259265648e-16  1.93287270971255519e-13  1.39881554354193138e-03  1.44095420635229137e-05 
 1.47910838816820203e+01  6.04469816214980860e-16  1.97789511336785170e-13  1.39881555126442070e-03  1.47451834155058434e-05 
 1.51356124843620261e+01  5.09588573595343153e-16  2.02396622216239664e-13  1.39881555935084112e-03  1.50886428589044475e-05 
 1.54881661891247564e+01  3.89567393101197812e-16  2.07111046664397122e-13  1.39881556781884520e-03  1.54401025004613500e-05 
 1.58489319246110760e+01  2.81716381993202258e-16  2.11935284275484889e-13  1.39881557668608547e-03  1.57997486887299960e-05 
 1.62181009735892374e+01  1.67075554780016233e-16  2.16871892877245438e-13  1.39881558597010347e-03  1.61677721128796235e-05 
 1.65958690743755426e+01  4.08202117940792419e-17  2.21923489589727547e-13  1.39881559569288161e-03  1.65443679038002823e-05 
 1.69824365246173770e+01 -9.35530949583429638e-17  2.27092754001659855e-13  1.39881560587373777e-03  1.69297357375645409e-05 
 1.73780082874936852e+01 -2.38605793109747388e-16  2.32382425841110257e-13  1.39881561653343311e-03  1.73240799412981478e-05 
 1.77827941003891574e+01 -3.72436998775926842e-16  2.37795309845925348e-13  1.39881562769639256e-03  1.77276096015168501e-05 
 1.81970085860997628e+01 -5.23317283604440853e-16  2.43334277034279846e-13  1.39881563938526465e-03  1.81405386749872005e-05 
 1.86208713666286023e+01 -6.78195563943995161e-16  2.49002262798852462e-13  1.39881565162436328e-03  1.85630861021687925e-05 
 1.90546071796323986e+01 -8.29550187222971580e-16  2.54802273259573000e-13  1.39881566444211014e-03  1.89954759232998646e-05 
 1.94984459975803794e+01 -1.00212806802835175e-15  2.60737383569556468e-13  1.39881567786193095e-03  1.94379373971856551e-05 
 1.99526231496887192e+01 -1.19601052152307208e-15  2.66810740244443679e-13  1.39881569191446786e-03  1.98907051227553752e-05 
 2.04173794466952145e+01 -1.36960484186515741e-15  2.73025564338774803e-13  1.39881570663036303e-03  2.03540191634492481e-05 
 2.08929613085403147e+01 -1.56964014268873298e-15  2.79385150598956424e-13  1.39881572203937043e-03  2.08281251745028883e-05 
 2.13796208950222386e+01 -1.77019043954423916e-15  2.85892870427876850e-13  1.39881573817468574e-03  2.13132745331979097e-05 
 2.18776162394954419e+01 -2.00234522972769780e-15  2.92552175273037905e-13  1.39881575506972666e-03  2.18097244721443314e-05 
 2.23872113856833082e+01 -2.21873843082864841e-15  2.99366595144247272e-13  1.39881577276157465e-03  2.23177382156705011e-05 
 2.29086765276776383e+01 -2.46333444094137821e-15  3.06339743907574412e-13  1.39881579128753319e-03  2.28375851193917218e-05 
 2.34422881531991258e+01 -2.70288891095205042e-15  3.13475318226559378e-13  1.39881581068657113e-03  2.33695408130022872e-05 
 2.39883291901948077e+01 -2.96651266919190082e-15  3.20777101373861083e-13  1.39881583099987772e-03  2.39138873464572609e-05 
 2.45470891568502019e+01 -3.23962319644099939e-15  3.28248966195872609e-13  1.39881585226975247e-03  2.44709133394921964e-05 
 2.51188643150956956e+01 -3.51675882425545039e-15  3.35894873206897082e-13  1.39881587454171452e-03  2.50409141346594491e-05 
 2.57039578276885301e+01 -3.81692019570806229e-15  3.43718876518378296e-13  1.39881589786372551e-03  2.56241919539233482e-05 
 2.63026799189537073e+01 -4.13086448727839617e-15  3.51725124685933668e-13  1.39881592228618956e-03  2.62210560589020359e-05 
 2.69153480392690412e+01 -4.45060926047152750e-15  3.59917862826936597e-13  1.39881594785740138e-03  2.68318229148414919e-05 
 2.75422870333815446e+01 -4.79340688235713186e-15  3.68301435161615316e-13  1.39881597463542562e-03  2.74568163584108056e-05 
 2.81838293126444164e+01 -5.14471549129674743e-15  3.76880286918877014e-13  1.39881600267510731e-03  2.80963677694032659e-05 
 2.88403150312659342e+01 -5.53593629271098564e-15  3.85658965606857263e-13  1.39881603203617644e-03  2.87508162464396312e-05 
 2.95120922666637284e+01 -5.93587136908657609e-15  3.94642127153908883e-13  1.39881606278080550e-03  2.94205087867615886e-05 
 3.01995172040200295e+01 -6.33203884291277941e-15  4.03834534002777811e-13  1.39881609497483073e-03  3.01058004702148084e-05 
 3.09029543251357701e+01 -6.76265684076970963e-15  4.13241060192800786e-13  1.39881612868608673e-03  3.08070546475168770e-05 
 3.16227766016836540e+01 -7.21800820068646543e-15  4.22866693901004188e-13  1.39881616398485065e-03  3.15246431329108034e-05 
 3.23593656929626832e+01 -7.68559749262515135e-15  4.32716537653862277e-13  1.39881620094906012e-03  3.22589464013055515e-05 
 3.31131121482589634e+01 -8.19357331548892232e-15  4.42795815103560770e-13  1.39881623965376622e-03  3.30103537900085646e-05 
 3.38844156139201047e+01 -8.68783398087075165e-15  4.53109870180963895e-13  1.39881628018334592e-03  3.37792637051587393e-05 
 3.46736850452530092e+01 -9.24523587027270555e-15  4.63664170907262651e-13  1.39881632262273126e-03  3.45660838329650322e-05 
 3.54813389233573844e+01 -9.81825027095845071e-15  4.74464315323205443e-13  1.39881636706207235e-03  3.53712313558684745e-05 
 3.63078054770099712e+01 -1.03979460675321378e-14  4.85516027253933341e-13  1.39881641359640430e-03  3.61951331737366883e-05 
 3.71535229097170827e+01 -1.10195869356538578e-14  4.96825168590957818e-13  1.39881646232353773e-03  3.70382261302122184e-05 
 3.80189396320559467e+01 -1.16760171409852065e-14  5.08397735056996015e-13  1.39881651334694546e-03  3.79009572443344642e-05 
 3.89045144994278829e+01 -1.23535621836257103e-14  5.20239862982234316e-13  1.39881656677665056e-03  3.87837839475677009e-05 
 3.98107170553495422e+01 -1.30670485282841087e-14  5.32357830998394241e-13  1.39881662272267615e-03  3.96871743262738969e-05 
 4.07380277804110875e+01 -1.38144297433598351e-14  5.44758064697413663e-13  1.39881668130659165e-03  4.06116073699964886e-05 
 4.16869383470333474e+01 -1.46067375859579296e-14  5.57447138325512697e-13  1.39881674264941136e-03  4.15575732253625036e-05 
 4.26579518801590680e+01 -1.54177343635042430e-14  5.70431781135940803e-13  1.39881680688414001e-03  4.25255734559803642e-05 
 4.36515832240163917e+01 -1.62910456609141607e-14  5.83718877812493264e-13  1.39881687414711298e-03  4.35161213083743578e-05 
 4.46683592150961033e+01 -1.71794951311574073e-14  5.97315471434126501e-13  1.39881694457966166e-03  4.45297419841416491e-05 
 4.57088189614872888e+01 -1.81216803715744668e-14  6.11228774486386383e-13  1.39881701833100003e-03  4.55669729183167898e-05 
 4.67735141287195972e+01 -1.91045096409325765e-14  6.25466161661628181e-13  1.39881709555822464e-03  4.66283640644896434e-05 
 4.78630092322636074e+01 -2.01421588826369846e-14  6.40035183835060192e-13  1.39881717642587056e-03  4.77144781862675309e-05 
 4.89778819368443834e+01 -2.12296136616399456e-14  6.54943565523644902e-13  1.39881726110357985e-03  4.88258911557259485e-05 
 5.01187233627269819e+01 -2.23472634711466278e-14  6.70199209968296667e-13  1.39881734977287397e-03  4.99631922587153186e-05 
 5.12861383991362345e+01 -2.35448867434012721e-14  6.85810208874760609e-13  1.39881744262071450e-03  5.11269845073180406e-05 
 5.24807460249770017e+01 -2.47776652710987588e-14  7.01784837331414927e-13  1.39881753984394397e-03  5.23178849595710852e-05 
 5.37031796370250092e+01 -2.60721891125192951e-14  7.18131567785314532e-13  1.39881764164939693e-03  5.35365250466312304e-05 
 5.49540873857621861e+01 -2.74414686937327068e-14  7.34859067077575732e-13  1.39881774825256766e-03  5.47835509075859147e-05 
 5.62341325190346311e+01 -2.88614347265098159e-14  7.51976203643156278e-13  1.39881785988227314e-03  5.60596237320696620e-05 
 5.75439937337154106e+01 -3.03544217756038237e-14  7.69492054710635420e-13  1.39881797677088304e-03  5.73654201106875747e-05 
 5.88843655355586080e+01 -3.19244142839986145e-14  7.87415907996279803e-13  1.39881809916775346e-03  5.87016323939625943e-05 
 6.02559586074354741e+01 -3.35519237176437612e-14  8.05757266362724673e-13  1.39881822733356476e-03  6.00689690593122003e-05 
 6.16595001861479091e+01 -3.52596370069985232e-14  8.24525857983369245e-13  1.39881836153932237e-03  6.14681550867082885e-05 
 6.30957344480190088e+01 -3.70601715548452004e-14  8.43731631260179020e-13  1.39881850206946545e-03  6.28999323430600783e-05 
 6.45654229034652190e+01 -3.89474693815450301e-14  8.63384771764344732e-13  1.39881864922308807e-03  6.43650599756014552e-05 
 6.60693448007592536e+01 -4.09054300848366026e-14  8.83495700542216451e-13  1.39881880331305108e-03  6.58643148143586281e-05 
 6.76082975391978209e+01 -4.29692089201627603e-14  9.04075081738600107e-13  1.39881896466487188e-03  6.73984917840411100e-05 
 6.91830970918932877e+01 -4.51290345154439776e-14  9.25133827678955179e-13  1.39881913361927790e-03  6.89684043255254202e-05 
 7.07945784384134242e+01 -4.73731703821630989e-14  9.46683103104559425e-13  1.39881931053709163e-03  7.05748848271898355e-05 
 7.24435960074986269e+01 -4.97499854897401339e-14  9.68734336183937200e-13  1.39881949579223619e-03  7.22187850662117653e-05 
 7.41310241300913617e+01 -5.22122086234547145e-14  9.91299216818793561e-13  1.39881968977806359e-03  7.39009766602071697e-05 
 7.58577575029179769e+01 -5.48261794037357975e-14  1.01438971612577205e-12  1.39881989290802089e-03  7.56223515293932700e-05 
 7.76247116628687621e+01 -5.75335813062308188e-14  1.03801807203689461e-12  1.39882010561098724e-03  7.73838223694260706e-05 
 7.94328234724277280e+01 -6.03788666200116841e-14  1.06219681725164879e-12  1.39882032833704706e-03  7.91863231353611308e-05 
 8.12830516164094945e+01 -6.33487403159382900e-14  1.08693877161369131e-12  1.39882056156048762e-03  8.10308095369320928e-05 
 8.31763771102666567e+01 -6.64834127420826926e-14  1.11225705566337513e-12  1.39882080577480306e-03  8.29182595451730407e-05 
 8.51138038202371945e+01 -6.97399088348329976e-14  1.13816509317884833e-12  1.39882106149868957e-03  8.48496739109432988e-05 
 8.70963589956076021e+01 -7.31630603540214808e-14  1.16467662642264717e-12  1.39882132927571234e-03  8.68260766957030638e-05 
 8.91250938133740789e+01 -7.67308986531281545e-14  1.19180571021246543e-12  1.39882160967141900e-03  8.88485158141539497e-05 
 9.12010839355904892e+01 -8.04772914975160347e-14  1.21956673140291225e-12  1.39882190328322054e-03  9.09180635902807454e-05 
 9.33254300796986058e+01 -8.44080935789165432e-14  1.24797441312067678e-12  1.39882221073117652e-03  9.30358173255543022e-05 
 9.54992586021430867e+01 -8.85302573437607432e-14  1.27704381391749531e-12  1.39882253266820911e-03  9.52028998809173552e-05 
 9.77237220955805412e+01 -9.28136961817621620e-14  1.30679035572223851e-12  1.39882286977965897e-03  9.74204602721754476e-05 
 9.99999999999994600e+01 -9.73260100983752707e-14  1.33722980944135129e-12  1.39882322277784521e-03  9.96896742790186338e-05 
 1.02329299228074859e+02 -1.02044037824690348e-13  1.36837831613467655e-12  1.39882359241150223e-03  1.02011745068549713e-04 
 1.04712854805089378e+02 -1.06984787782288260e-13  1.40025239633281753e-12  1.39882397946411441e-03  1.04387903833340611e-04 
 1.07151930523760043e+02 -1.12158546339280463e-13  1.43286895173120373e-12  1.39882438476079951e-03  1.06819410444122762e-04 
 1.09647819614317882e+02 -1.17564771394580714e-13  1.46624527874261810e-12  1.39882480915742846e-03  1.09307554117622787e-04 
 1.12201845430195704e+02 -1.23252252045950861e-13  1.50039907527346056e-12  1.39882525355505827e-03  1.11853654100399998e-04 
 1.14815362149687616e+02 -1.29195360464538778e-13  1.53534845935847288e-12  1.39882571889826668e-03  1.14459060368192727e-04 
 1.17489755493952273e+02 -1.35404667621526198e-13  1.57111196069040920e-12  1.39882620617048925e-03  1.17125154341562508e-04 
 1.20226443461740587e+02 -1.41924883304000993e-13  1.60770854603102444e-12  1.39882671642621581e-03  1.19853349618805321e-04 
 1.23026877081237430e+02 -1.48747781127979428e-13  1.64515762429327198e-12  1.39882725071038827e-03  1.22645092724705358e-04 
 1.25892541179415971e+02 -1.55890233989770810e-13  1.68347906009383083e-12  1.39882781017330871e-03  1.25501863878238695e-04 
 1.28824955169312631e+02 -1.63370226092911242e-13  1.72269316867090794e-12  1.39882839600402598e-03  1.28425177776980167e-04 
 1.31825673855639934e+02 -1.71198247093419520e-13  1.76282075315368787e-12  1.39882900944399147e-03  1.31416584400448203e-04 
 1.34896288259164550e+02 -1.79395750641783702e-13  1.80388309439793743e-12  1.39882965179549679e-03  1.34477669831620922e-04 
 1.38038426460287639e+02 -1.87985572746261764e-13  1.84590197131479644e-12  1.39883032441956434e-03  1.37610057098141704e-04 
 1.41253754462274571e+02 -1.96975736502930099e-13  1.88889966595297536e-12  1.39883102874260867e-03  1.40815407032888622e-04 
 1.44543977074591879e+02 -2.06385771103420601e-13  1.93289898552161197e-12  1.39883176626098837e-03  1.44095419154370645e-04 
 1.47910838816819847e+02 -2.16244651850792946e-13  1.97792326747246901e-12  1.39883253853734235e-03  1.47451832568106466e-04 
 1.51356124843619909e+02 -2.26578711305311375e-13  2.02399638797026368e-12  1.39883334720836139e-03  1.50886426888285604e-04 
 1.54881661891247205e+02 -2.37385130541327427e-13  2.07114279238585376e-12  1.39883419399033926e-03  1.54401023181837500e-04 
 1.58489319246110398e+02 -2.48704933058542521e-13  2.11938748174371038e-12  1.39883508068261442e-03  1.57997484933887288e-04 
 1.62181009735892019e+02 -2.60555493196770738e-13  2.16875604490917012e-12  1.39883600916201889e-03  1.61677719035337907e-04 
 1.65958690743755056e+02 -2.72969567414148295e-13  2.21927467044689616e-12  1.39883698140064183e-03  1.65443676794461194e-04 
