 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)             
 0.000000000000000e+00  0.000000000000000e+00  1.000113828086923e+00  8.005178137928264e-01  9.986838891753506e-01  6.169513002888176e-01  1.199999786924055e+00  2.000271069581769e+00 
 2.000000000000000e-12  0.000000000000000e+00  1.000113828086922e+00  8.005178137928189e-01  9.986838891753496e-01  6.169513002888293e-01  1.199999786924056e+00  2.000271069581788e+00 
 4.000000000000001e-12  0.000000000000000e+00  1.000113828086921e+00  8.005178137928116e-01  9.986838891753487e-01  6.169513002888410e-01  1.199999786924061e+00  2.000271069581804e+00 
 8.000000000000001e-12  0.000000000000000e+00  1.000113828086920e+00  8.005178137927969e-01  9.986838891753467e-01  6.169513002888631e-01  1.199999786924070e+00  2.000271069581845e+00 
 1.600000000000000e-11  0.000000000000000e+00  1.000113828086930e+00  8.005178137927881e-01  9.986838891753379e-01  6.169513002888980e-01  1.199999786924087e+00  2.000271069581911e+00 
 3.200000000000001e-11  0.000000000000000e+00  1.000113828086943e+00  8.005178137927786e-01  9.986838891753200e-01  6.169513002888926e-01  1.199999786924148e+00  2.000271069582026e+00 
 6.400000000000001e-11  0.000000000000000e+00  1.000113828086899e+00  8.005178137926762e-01  9.986838891752722e-01  6.169513002887990e-01  1.199999786924143e+00  2.000271069582019e+00 
 1.280000000000000e-10  0.000000000000000e+00  1.000113828086843e+00  8.005178137924638e-01  9.986838891753083e-01  6.169513002885207e-01  1.199999786923947e+00  2.000271069581665e+00 
 2.560000000000000e-10  0.000000000000000e+00  1.000113828086801e+00  8.005178137920820e-01  9.986838891754456e-01  6.169513002937637e-01  1.199999786924036e+00  2.000271069580568e+00 
 5.120000000000001e-10  0.000000000000000e+00  1.000113828086782e+00  8.005178137917059e-01  9.986838891751478e-01  6.169513002774469e-01  1.199999786923690e+00  2.000271069579045e+00 
 1.024000000000000e-09  0.000000000000000e+00  1.000113828088014e+00  8.005178137927080e-01  9.986838891752672e-01  6.169513003060820e-01  1.199999786924409e+00  2.000271069581489e+00 
 2.024000000000000e-09  0.000000000000000e+00  1.000113828091572e+00  8.005178137947973e-01  9.986838891764590e-01  6.169513002678845e-01  1.199999786923776e+00  2.000271069582780e+00 
 3.024000000000000e-09  0.000000000000000e+00  1.000113828094320e+00  8.005178137949317e-01  9.986838891769744e-01  6.169513003148849e-01  1.199999786924649e+00  2.000271069580779e+00 
 4.024000000000000e-09  0.000000000000000e+00  1.000113828096977e+00  8.005178137946839e-01  9.986838891768852e-01  6.169513002569197e-01  1.199999786923735e+00  2.000271069580596e+00 
 5.024000000000000e-09  0.000000000000000e+00  1.000113828099505e+00  8.005178137944601e-01  9.986838891764979e-01  6.169513003285635e-01  1.199999786924804e+00  2.000271069581260e+00 
 6.024000000000000e-09  0.000000000000000e+00  1.000113828101939e+00  8.005178137942981e-01  9.986838891760742e-01  6.169513002401393e-01  1.199999786923459e+00  2.000271069582357e+00 
 7.024000000000000e-09  0.000000000000000e+00  1.000113828104350e+00  8.005178137941771e-01  9.986838891756932e-01  6.169513003489990e-01  1.199999786925332e+00  2.000271069582851e+00 
 8.024000000000000e-09  0.000000000000000e+00  1.000113828106648e+00  8.005178137940772e-01  9.986838891753059e-01  6.169513002147237e-01  1.199999786923110e+00  2.000271069583214e+00 
 9.024000000000000e-09  0.000000000000000e+00  1.000113828108912e+00  8.005178137939913e-01  9.986838891750173e-01  6.169513003803454e-01  1.199999786925742e+00  2.000271069585479e+00 
 1.002400000000000e-08  0.000000000000000e+00  1.000113828111100e+00  8.005178137938566e-01  9.986838891748642e-01  6.169513001761600e-01  1.199999786922418e+00  2.000271069588482e+00 
 1.102400000000000e-08  0.000000000000000e+00  1.000113828113242e+00  8.005178137937133e-01  9.986838891748661e-01  6.169513004280389e-01  1.199999786926589e+00  2.000271069590257e+00 
 1.202400000000000e-08  0.000000000000000e+00  1.000113828115341e+00  8.005178137935660e-01  9.986838891749706e-01  6.169513001174715e-01  1.199999786921291e+00  2.000271069591051e+00 
 1.302400000000000e-08  0.000000000000000e+00  1.000113828117423e+00  8.005178137934829e-01  9.986838891751345e-01  6.169513005004394e-01  1.199999786927701e+00  2.000271069591407e+00 
 1.402400000000000e-08  0.000000000000000e+00  1.000113828119372e+00  8.005178137934101e-01  9.986838891753298e-01  6.169513000280991e-01  1.199999786919780e+00  2.000271069591609e+00 
 1.502400000000000e-08  0.000000000000000e+00  1.000113828121360e+00  8.005178137933991e-01  9.986838891755131e-01  6.169513006105829e-01  1.199999786929759e+00  2.000271069591775e+00 
 1.602400000000000e-08  0.000000000000000e+00  1.000113828123228e+00  8.005178137933594e-01  9.986838891756094e-01  6.169512998925994e-01  1.199999786917442e+00  2.000271069591982e+00 
 1.702400000000000e-08  0.000000000000000e+00  1.000113828125144e+00  8.005178137933768e-01  9.986838891756530e-01  6.169513007778431e-01  1.199999786932629e+00  2.000271069591979e+00 
 1.802400000000000e-08  0.000000000000000e+00  1.000113828126881e+00  8.005178137933305e-01  9.986838891756705e-01  6.169512996862808e-01  1.199999786914031e+00  2.000271069592169e+00 
 1.902400000000000e-08  0.000000000000000e+00  1.000113828128670e+00  8.005178137933836e-01  9.986838891756868e-01  6.169513010320190e-01  1.199999786937012e+00  2.000271069592699e+00 
 2.000000000000000e-08  0.000000000000000e+00  1.000113828127046e+00  8.005178137918006e-01  9.986838891742830e-01  6.169512993676519e-01  1.199999786908354e+00  2.000271069596709e+00 
 2.002000000000000e-08  1.199999999999971e-01  1.000456662167681e+00  8.008707976835333e-01  9.986919547032940e-01  6.208909853285058e-01  1.202955029050871e+00  2.000271075799231e+00 
 2.006000000000000e-08  3.599999999999914e-01  1.001015768387961e+00  8.014539031461950e-01  9.986968962691546e-01  6.298459078909605e-01  1.206744183166486e+00  2.000271081405850e+00 
 2.010818909028575e-08  6.491345417144730e-01  9.991695539039616e-01  7.995573378315042e-01  9.986665229477619e-01  6.532766666940247e-01  1.208549600959621e+00  2.000271040599642e+00 
 2.015409454514287e-08  9.245672708572420e-01  9.837664385710181e-01  7.875204230241198e-01  9.985037918307338e-01  7.029112328087930e-01  1.209350314351757e+00  2.000270803949344e+00 
 2.019429025549674e-08  1.165741532980439e+00  9.685121655567842e-01  7.747215433575934e-01  9.983658784881794e-01  7.865379120118146e-01  1.209617702041845e+00  2.000270735250170e+00 
 2.020000000000000e-08  1.199999999999991e+00  9.670715284735139e-01  7.734862538822074e-01  9.983513744146867e-01  8.031713198651381e-01  1.209798091706396e+00  2.000270750232205e+00 
 2.020421559152899e-08  1.200000000000000e+00  9.660145276368687e-01  7.723792465015493e-01  9.983378923276137e-01  8.158697369537493e-01  1.209147130400784e+00  2.000270759909638e+00 
 2.021264677458698e-08  1.200000000000000e+00  9.642459568066789e-01  7.701548216955065e-01  9.983196520547930e-01  8.430023786639801e-01  1.208261213004522e+00  2.000270788815673e+00 
 2.022950914070296e-08  1.200000000000000e+00  9.620638217023146e-01  7.669488095736530e-01  9.983064612628488e-01  9.046111835201600e-01  1.207620339313269e+00  2.000270873562570e+00 
 2.026160535542453e-08  1.200000000000000e+00  9.605834085066450e-01  7.650232776744410e-01  9.982897503541585e-01  1.020572383444984e+00  1.206883364137713e+00  2.000271035122072e+00 
 2.029785083177688e-08  1.200000000000000e+00  9.600631717966769e-01  7.648570720763208e-01  9.982574546421112e-01  1.114052794260528e+00  1.205678440043360e+00  2.000271068002631e+00 
 2.034494132228380e-08  1.200000000000000e+00  9.596203560734774e-01  7.645494176897051e-01  9.983442642991819e-01  1.173199640199033e+00  1.203231169553762e+00  2.000270546749724e+00 
 2.041857325286546e-08  1.200000000000000e+00  9.612284025660345e-01  7.646558336817507e-01  9.999076584048581e-01  1.199927252847672e+00  1.200732838768252e+00  2.000267142637511e+00 
 2.049319012473196e-08  1.200000000000000e+00  9.671264730782825e-01  7.649178972427209e-01  1.005891773066802e+00  1.201017932075403e+00  1.200832120670533e+00  2.000258568490669e+00 
 2.059793802800743e-08  1.200000000000000e+00  9.820869556189952e-01  7.653290869807032e-01  1.021419845900610e+00  1.199722491018058e+00  1.197216341231340e+00  2.000234805672267e+00 
 2.069926849674389e-08  1.200000000000000e+00  9.941596667305406e-01  7.657072618285010e-01  1.035523296348981e+00  1.199692493673308e+00  1.197305350973573e+00  2.000198767065890e+00 
 2.077506781762343e-08  1.200000000000000e+00  9.984009907264262e-01  7.659743945264046e-01  1.040101094252981e+00  1.200284623222253e+00  1.201638871928560e+00  2.000165423862150e+00 
 2.085920730157963e-08  1.200000000000000e+00  9.994917440614302e-01  7.662595090340568e-01  1.041083266947357e+00  1.199521767908684e+00  1.198224106524373e+00  2.000125836892870e+00 
 2.096559194872239e-08  1.200000000000000e+00  9.995469788818109e-01  7.666318302416871e-01  1.040815530834861e+00  1.200078097309114e+00  1.200860689699979e+00  2.000078021593526e+00 
 2.107579998790917e-08  1.200000000000000e+00  9.996122307058402e-01  7.670012896413243e-01  1.040541347728183e+00  1.199862992548575e+00  1.199508123272236e+00  2.000036854628985e+00 
 2.125082147256788e-08  1.200000000000000e+00  9.996630424907051e-01  7.675745426379165e-01  1.039999880046206e+00  1.200052618930556e+00  1.200287205027923e+00  1.999995463889960e+00 
