 time                   v(fout)                v(vref)                i(vdd)                 i(vdd12)               v(xt2f.cap1)           v(xt2f.cap2)           v(xt2f.ca1)            v(xt2f.tail1)          v(xt2f.cb1)            v(xt2f.ca2)            v(xt2f.tail2)          v(xt2f.cb2)           
 0.000000000000000e+00  6.133392581342205e-08  1.039645488445698e+00 -5.551058457898619e-05 -1.406872539572626e-10  3.237645598695043e-10  3.204779113418100e-10  1.154534250516620e+00  3.198595174226073e-01  1.324362180415127e+00  1.159083161679355e+00  3.168612051953882e-01  1.327158651346528e+00 
 5.000000000000000e-11  6.133392486412074e-08  1.039645488445686e+00 -5.551058457925596e-05 -1.406872637152259e-10  3.237643089860313e-10  3.204783935586123e-10  1.154534250516595e+00  3.198595174225944e-01  1.324362180415094e+00  1.159083161679398e+00  3.168612051953563e-01  1.327158651346562e+00 
 1.000000000000000e-10  6.133392563825632e-08  1.039645488445655e+00 -5.551058457919630e-05 -1.406872480090683e-10  3.237641351737234e-10  3.204783575488888e-10  1.154534250516542e+00  3.198595174225431e-01  1.324362180415046e+00  1.159083161679359e+00  3.168612051952879e-01  1.327158651346574e+00 
 2.000000000000000e-10  6.133392789294233e-08  1.039645488445565e+00 -5.551058457923594e-05 -1.406871635793653e-10  3.237635748075814e-10  3.204777944354452e-10  1.154534250516478e+00  3.198595174224182e-01  1.324362180415113e+00  1.159083161679398e+00  3.168612051951440e-01  1.327158651346495e+00 
 4.000000000000000e-10  6.133392661994455e-08  1.039645488445480e+00 -5.551058457916227e-05 -1.406871103254927e-10  3.237630103984041e-10  3.204769483265948e-10  1.154534250516412e+00  3.198595174221851e-01  1.324362180414898e+00  1.159083161679360e+00  3.168612051948851e-01  1.327158651346258e+00 
 8.000000000000000e-10  6.133392407968433e-08  1.039645488445372e+00 -5.551058457970693e-05 -1.406872734382879e-10  3.237619531483451e-10  3.204767779915379e-10  1.154534250515999e+00  3.198595174217961e-01  1.324362180413846e+00  1.159083161678828e+00  3.168612051944521e-01  1.327158651345771e+00 
 1.600000000000000e-09  6.133392615840930e-08  1.039645488445005e+00 -5.551058457939251e-05 -1.406871997978308e-10  3.237624834192757e-10  3.204756067304507e-10  1.154534250515173e+00  3.198595174208890e-01  1.324362180413375e+00  1.159083161677961e+00  3.168612051934634e-01  1.327158651344680e+00 
 3.200000000000000e-09  6.133392583849467e-08  1.039645488445012e+00 -5.551058457895485e-05 -1.406871361160335e-10  3.237638999206129e-10  3.204770734105653e-10  1.154534250515225e+00  3.198595174198657e-01  1.324362180412976e+00  1.159083161677783e+00  3.168612051923619e-01  1.327158651344654e+00 
 6.400000000000000e-09  6.133392559219507e-08  1.039645488445162e+00 -5.551058457961041e-05 -1.406873038695797e-10  3.237633620327376e-10  3.204772284695293e-10  1.154534250511954e+00  3.198595174183344e-01  1.324362180410326e+00  1.159083161674871e+00  3.168612051906614e-01  1.327158651342964e+00 
 1.140000000000000e-08  6.133392574503614e-08  1.039645488444759e+00 -5.551058457960686e-05 -1.406870711127420e-10  3.237642897983441e-10  3.204774330069792e-10  1.154534250513193e+00  3.198595174161895e-01  1.324362180410833e+00  1.159083161676090e+00  3.168612051882148e-01  1.327158651343765e+00 
 1.640000000000000e-08  6.133392551654096e-08  1.039645488443939e+00 -5.551058457889371e-05 -1.406873379581691e-10  3.237641642831821e-10  3.204771411560701e-10  1.154534250515245e+00  3.198595174142423e-01  1.324362180412091e+00  1.159083161678019e+00  3.168612051861586e-01  1.327158651343761e+00 
 2.140000000000000e-08  6.133392584349200e-08  1.039645488443877e+00 -5.551058457894670e-05 -1.406872848872746e-10  3.237642525029477e-10  3.204778423286602e-10  1.154534250515474e+00  3.198595174134998e-01  1.324362180412399e+00  1.159083161678430e+00  3.168612051853039e-01  1.327158651343906e+00 
 2.640000000000000e-08  6.133392558222057e-08  1.039645488442504e+00 -5.551058457868371e-05 -1.406873012667211e-10  3.237637187946928e-10  3.204773200943132e-10  1.154534250514728e+00  3.198595174117366e-01  1.324362180411248e+00  1.159083161677633e+00  3.168612051834890e-01  1.327158651342920e+00 
 3.140000000000000e-08  6.133392552969752e-08  1.039645488441294e+00 -5.551058457863360e-05 -1.406873490551467e-10  3.237639084889219e-10  3.204771888187841e-10  1.154534250512894e+00  3.198595174103104e-01  1.324362180409325e+00  1.159083161675833e+00  3.168612051820328e-01  1.327158651340495e+00 
 3.640000000000000e-08  6.133392576848392e-08  1.039645488440467e+00 -5.551058457856600e-05 -1.406873211264043e-10  3.237639311540791e-10  3.204777102518834e-10  1.154534250510878e+00  3.198595174093769e-01  1.324362180407148e+00  1.159083161673840e+00  3.168612051811125e-01  1.327158651338677e+00 
 4.139999999999999e-08  6.133392580019911e-08  1.039645488440012e+00 -5.551058457835078e-05 -1.406872892871109e-10  3.237645689127243e-10  3.204778101845795e-10  1.154534250511339e+00  3.198595174088899e-01  1.324362180407770e+00  1.159083161674381e+00  3.168612051805869e-01  1.327158651338392e+00 
