2026-09-23 01:43:51 +0200: Memory Usage (407900K) : Starting running IHP-SG13G2 KLayout DRC runset on ${BULK}/bgr-power-interface-build-20260922-r3/candidate_core.gds
2026-09-23 01:43:51 +0200: Memory Usage (407900K) : Ruby Version for klayout: 3.2.3
2026-09-23 01:43:51 +0200: Memory Usage (417520K) : Loading database to memory is complete.
2026-09-23 01:43:51 +0200: Memory Usage (417520K) : IHP-SG13G2 KLayout DRC runset output at: ${BULK}/bgr-power-interface-core-drc-20260922-r1/reports/candidate_core_placed_core_NOT_CONNECTED_FULLCHIP_main.lyrdb
2026-09-23 01:43:51 +0200: Memory Usage (417520K) : Evaluate switches.
2026-09-23 01:43:51 +0200: Memory Usage (417520K) : tables selected: main
2026-09-23 01:43:51 +0200: Memory Usage (417520K) : KLayout will use 1 thread(s) in tiling mode.
2026-09-23 01:43:51 +0200: Memory Usage (417520K) : deep mode is enabled.
2026-09-23 01:43:51 +0200: Memory Usage (417520K) : FEOL enabled: true
2026-09-23 01:43:51 +0200: Memory Usage (417520K) : BEOL enabled: true
2026-09-23 01:43:51 +0200: Memory Usage (417520K) : OFFGRID enabled: true
2026-09-23 01:43:51 +0200: Memory Usage (417520K) : ANGLE enabled: true
2026-09-23 01:43:51 +0200: Memory Usage (417520K) : PIN enabled: true
2026-09-23 01:43:51 +0200: Memory Usage (417520K) : FORBIDDEN enabled: true
2026-09-23 01:43:51 +0200: Memory Usage (417520K) : RECOMMENDED enabled: true
2026-09-23 01:43:51 +0200: Memory Usage (417520K) : PreCheck DRC enabled: false
2026-09-23 01:43:51 +0200: Memory Usage (417520K) : CONNECTIVITY_RULES enabled: true.
2026-09-23 01:43:51 +0200: Memory Usage (417520K) : Read in polygons from layers.
2026-09-23 01:43:51 +0200: Memory Usage (421912K) : activ_drw has 72882 polygons
2026-09-23 01:43:51 +0200: Memory Usage (421912K) : activ_pin has 0 polygons
2026-09-23 01:43:51 +0200: Memory Usage (421912K) : activ_mask has 308 polygons
2026-09-23 01:43:51 +0200: Memory Usage (421912K) : activ_filler has 859 polygons
2026-09-23 01:43:51 +0200: Memory Usage (421912K) : activ_nofill has 18 polygons
2026-09-23 01:43:51 +0200: Memory Usage (421912K) : activ_opc has 0 polygons
2026-09-23 01:43:51 +0200: Memory Usage (421912K) : activ_iopc has 0 polygons
2026-09-23 01:43:51 +0200: Memory Usage (421912K) : activ_noqrc has 0 polygons
2026-09-23 01:43:51 +0200: Memory Usage (421912K) : biwind_drw has 0 polygons
2026-09-23 01:43:51 +0200: Memory Usage (421912K) : biwind_opc has 0 polygons
2026-09-23 01:43:51 +0200: Memory Usage (421912K) : pemwind_drw has 0 polygons
2026-09-23 01:43:51 +0200: Memory Usage (421912K) : gatpoly_drw has 80107 polygons
2026-09-23 01:43:51 +0200: Memory Usage (421912K) : gatpoly_pin has 1730 polygons
2026-09-23 01:43:51 +0200: Memory Usage (421912K) : gatpoly_filler has 859 polygons
2026-09-23 01:43:51 +0200: Memory Usage (421912K) : gatpoly_nofill has 18 polygons
2026-09-23 01:43:51 +0200: Memory Usage (422036K) : gatpoly_opc has 0 polygons
2026-09-23 01:43:51 +0200: Memory Usage (422036K) : gatpoly_iopc has 0 polygons
2026-09-23 01:43:51 +0200: Memory Usage (422036K) : gatpoly_noqrc has 0 polygons
2026-09-23 01:43:51 +0200: Memory Usage (423880K) : cont_drw has 597441 polygons
2026-09-23 01:43:51 +0200: Memory Usage (423880K) : cont_opc has 0 polygons
2026-09-23 01:43:51 +0200: Memory Usage (423880K) : nsd_drw has 60 polygons
2026-09-23 01:43:51 +0200: Memory Usage (423880K) : nsd_block has 308 polygons
2026-09-23 01:43:51 +0200: Memory Usage (424512K) : metal1_drw has 145462 polygons
2026-09-23 01:43:52 +0200: Memory Usage (424512K) : metal1_pin has 51114 polygons
2026-09-23 01:43:52 +0200: Memory Usage (424512K) : metal1_mask has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (424512K) : metal1_filler has 1828 polygons
2026-09-23 01:43:52 +0200: Memory Usage (424512K) : metal1_nofill has 18 polygons
2026-09-23 01:43:52 +0200: Memory Usage (424512K) : metal1_slit has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (424776K) : metal1_text has 41749 polygons
2026-09-23 01:43:52 +0200: Memory Usage (424776K) : metal1_opc has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (424776K) : metal1_noqrc has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (424776K) : metal1_res has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (424776K) : metal1_iprobe has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (424776K) : metal1_diffprb has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (424776K) : passiv_drw has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (424776K) : passiv_pin has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (424776K) : passiv_sbump has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (424776K) : passiv_pillar has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (424776K) : passiv_pdl has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425712K) : metal2_drw has 80157 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425712K) : metal2_pin has 658 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425712K) : metal2_mask has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425712K) : metal2_filler has 1897 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425712K) : metal2_nofill has 19 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425712K) : metal2_slit has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425712K) : metal2_text has 64 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425712K) : metal2_opc has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425712K) : metal2_noqrc has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425712K) : metal2_res has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425712K) : metal2_iprobe has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425712K) : metal2_diffprb has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425712K) : baspoly_drw has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425712K) : baspoly_pin has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425712K) : psd_drw has 32006 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425712K) : nldb_drw has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425712K) : digibnd_drw has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425976K) : via1_drw has 40651 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425976K) : backmetal1_drw has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425976K) : backmetal1_pin has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425976K) : backmetal1_mask has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425976K) : backmetal1_filler has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425976K) : backmetal1_nofill has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425976K) : backmetal1_slit has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425976K) : backmetal1_text has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425976K) : backmetal1_opc has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425976K) : backmetal1_noqrc has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425976K) : backmetal1_res has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425976K) : backmetal1_iprobe has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425976K) : backmetal1_diffprb has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425976K) : backpassiv_drw has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425976K) : res_drw has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425976K) : sram_drw has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425976K) : trans_drw has 308 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425976K) : ind_drw has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425976K) : ind_pin has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425976K) : ind_text has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (425976K) : salblock_drw has 2003 polygons
2026-09-23 01:43:52 +0200: Memory Usage (426768K) : via2_drw has 28510 polygons
2026-09-23 01:43:52 +0200: Memory Usage (427560K) : metal3_drw has 41243 polygons
2026-09-23 01:43:52 +0200: Memory Usage (427560K) : metal3_pin has 102 polygons
2026-09-23 01:43:52 +0200: Memory Usage (427560K) : metal3_mask has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (427560K) : metal3_filler has 1119 polygons
2026-09-23 01:43:52 +0200: Memory Usage (427560K) : metal3_nofill has 27 polygons
2026-09-23 01:43:52 +0200: Memory Usage (427560K) : metal3_slit has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (427560K) : metal3_text has 138 polygons
2026-09-23 01:43:52 +0200: Memory Usage (427560K) : metal3_opc has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (427560K) : metal3_noqrc has 0 polygons
2026-09-23 01:43:52 +0200: Memory Usage (427560K) : metal3_res has 0 polygons
