 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)             
 0.000000000000000e+00  0.000000000000000e+00  7.266811862909736e-01  7.171377290848332e-01  7.785881341334586e-01  6.181860383810615e-01  1.199999805970668e+00  1.453716251502787e+00 
 2.000000000000000e-12  0.000000000000000e+00  7.266811862909771e-01  7.171377290848283e-01  7.785881341334622e-01  6.181860383810562e-01  1.199999805970658e+00  1.453716251502781e+00 
 4.000000000000001e-12  0.000000000000000e+00  7.266811862909808e-01  7.171377290848235e-01  7.785881341334657e-01  6.181860383810507e-01  1.199999805970660e+00  1.453716251502776e+00 
 8.000000000000001e-12  0.000000000000000e+00  7.266811862909797e-01  7.171377290848148e-01  7.785881341334719e-01  6.181860383810341e-01  1.199999805970657e+00  1.453716251502721e+00 
 1.600000000000000e-11  0.000000000000000e+00  7.266811862909778e-01  7.171377290848033e-01  7.785881341334702e-01  6.181860383810329e-01  1.199999805970664e+00  1.453716251502778e+00 
 3.200000000000001e-11  0.000000000000000e+00  7.266811862909578e-01  7.171377290847899e-01  7.785881341334367e-01  6.181860383809831e-01  1.199999805970659e+00  1.453716251502673e+00 
 6.400000000000001e-11  0.000000000000000e+00  7.266811862909215e-01  7.171377290846994e-01  7.785881341333285e-01  6.181860383808689e-01  1.199999805970725e+00  1.453716251502460e+00 
 1.280000000000000e-10  0.000000000000000e+00  7.266811862908400e-01  7.171377290846184e-01  7.785881341332157e-01  6.181860383712882e-01  1.199999805970687e+00  1.453716251502001e+00 
 2.560000000000000e-10  0.000000000000000e+00  7.266811862907543e-01  7.171377290844604e-01  7.785881341330654e-01  6.181860383994662e-01  1.199999805970686e+00  1.453716251501872e+00 
 4.560000000000001e-10  0.000000000000000e+00  7.266811862907255e-01  7.171377290843735e-01  7.785881341327296e-01  6.181860383647541e-01  1.199999805970614e+00  1.453716251501222e+00 
 6.560000000000001e-10  0.000000000000000e+00  7.266811862908060e-01  7.171377290844211e-01  7.785881341325341e-01  6.181860383926279e-01  1.199999805970815e+00  1.453716251499394e+00 
 8.560000000000001e-10  0.000000000000000e+00  7.266811862909198e-01  7.171377290845019e-01  7.785881341323884e-01  6.181860383724143e-01  1.199999805970888e+00  1.453716251497861e+00 
