Device;Net1;Net2;Capacitance [fF];Resistance [Ω]
C43;CTX_L10_10,CTX_L8_47;CTX_L8_49;0.0;
C44;CTX_L10_10,CTX_L8_47;CTX_L8_54;0.003;
C45;CTX_L10_10,CTX_L8_47;FILL_L50_26;0.011;
C46;CTX_L10_10,CTX_L8_47;VSUBS;0.065;
C47;CTX_L10_11;CTX_L10_12;0.679;
C48;CTX_L10_11;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;0.028;
C49;CTX_L10_11;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;0.0;
C50;CTX_L10_11;CTX_L10_6,CTX_L30_4,CTX_L8_41;0.028;
C51;CTX_L10_11;CTX_L10_7,CTX_L30_5,CTX_L8_38;0.032;
C52;CTX_L10_11;CTX_L10_8,CTX_L8_30,CTX_L8_56,CTX_L8_63;1.544;
C53;CTX_L10_11;CTX_L10_9,CTX_L30_6,CTX_L8_53;0.029;
C54;CTX_L10_11;CTX_L126_0;0.008;
C55;CTX_L10_11;CTX_L8_1;0.092;
C56;CTX_L10_11;CTX_L8_28;0.013;
C57;CTX_L10_11;CTX_L8_29;0.006;
C58;CTX_L10_11;CTX_L8_31;0.044;
C59;CTX_L10_11;CTX_L8_32;0.039;
C60;CTX_L10_11;CTX_L8_33;0.021;
C61;CTX_L10_11;CTX_L8_34;0.004;
C62;CTX_L10_11;CTX_L8_35;0.004;
C63;CTX_L10_11;CTX_L8_36;0.017;
C64;CTX_L10_11;CTX_L8_39;0.02;
C65;CTX_L10_11;CTX_L8_42;0.021;
C66;CTX_L10_11;CTX_L8_44;0.017;
C67;CTX_L10_11;CTX_L8_45;0.0;
C68;CTX_L10_11;CTX_L8_46;0.001;
C69;CTX_L10_11;CTX_L8_48;0.015;
C70;CTX_L10_11;CTX_L8_49;0.003;
C71;CTX_L10_11;CTX_L8_50;0.018;
C72;CTX_L10_11;CTX_L8_51;0.0;
C73;CTX_L10_11;CTX_L8_54;0.05;
C74;CTX_L10_11;CTX_L8_57;0.012;
C75;CTX_L10_11;CTX_L8_58;0.001;
C76;CTX_L10_11;CTX_L8_59;0.019;
C77;CTX_L10_11;CTX_L8_60;0.003;
C78;CTX_L10_11;CTX_L8_61;0.034;
C79;CTX_L10_11;CTX_L8_64;0.02;
C80;CTX_L10_11;CTX_L8_65;0.039;
C81;CTX_L10_11;CTX_L8_66;0.002;
C82;CTX_L10_11;CTX_L8_68;0.017;
C83;CTX_L10_11;CTX_L8_73;0.013;
C84;CTX_L10_11;CTX_L8_74;0.069;
C85;CTX_L10_11;CTX_L8_78;0.004;
C86;CTX_L10_11;CTX_L8_82;0.078;
C87;CTX_L10_11;CTX_L8_85;0.082;
C88;CTX_L10_11;CTX_L8_86;0.007;
C89;CTX_L10_11;FILL_L30_1;0.032;
C90;CTX_L10_11;FILL_L30_16;0.031;
C91;CTX_L10_11;FILL_L30_17;0.001;
C92;CTX_L10_11;FILL_L30_2;0.001;
C93;CTX_L10_11;FILL_L30_7;0.017;
C94;CTX_L10_11;FILL_L30_8;0.001;
C95;CTX_L10_11;FILL_L50_10;0.016;
C96;CTX_L10_11;FILL_L50_11;0.005;
C97;CTX_L10_11;FILL_L50_18;0.048;
C98;CTX_L10_11;FILL_L50_19;0.004;
C99;CTX_L10_11;FILL_L50_2;0.033;
C100;CTX_L10_11;FILL_L50_26;0.03;
C101;CTX_L10_11;FILL_L50_27;0.002;
C102;CTX_L10_11;FILL_L50_3;0.005;
C103;CTX_L10_11;VSUBS;0.355;
C104;CTX_L10_12;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;0.062;
C105;CTX_L10_12;CTX_L10_6,CTX_L30_4,CTX_L8_41;0.054;
C106;CTX_L10_12;CTX_L10_7,CTX_L30_5,CTX_L8_38;0.056;
C107;CTX_L10_12;CTX_L10_9,CTX_L30_6,CTX_L8_53;0.043;
C108;CTX_L10_12;CTX_L126_0;0.031;
C109;CTX_L10_12;CTX_L8_1;0.114;
C110;CTX_L10_12;CTX_L8_28;0.047;
C111;CTX_L10_12;CTX_L8_29;0.0;
C112;CTX_L10_12;CTX_L8_31;0.092;
C113;CTX_L10_12;CTX_L8_32;0.02;
C114;CTX_L10_12;CTX_L8_33;0.0;
C115;CTX_L10_12;CTX_L8_35;0.036;
C116;CTX_L10_12;CTX_L8_36;0.003;
C117;CTX_L10_12;CTX_L8_37;0.009;
C118;CTX_L10_12;CTX_L8_39;0.0;
C119;CTX_L10_12;CTX_L8_40;0.018;
C120;CTX_L10_12;CTX_L8_42;0.005;
C121;CTX_L10_12;CTX_L8_44;0.003;
C122;CTX_L10_12;CTX_L8_48;0.0;
C123;CTX_L10_12;CTX_L8_50;0.017;
C124;CTX_L10_12;CTX_L8_51;0.01;
C125;CTX_L10_12;CTX_L8_52;0.004;
C126;CTX_L10_12;CTX_L8_54;0.075;
C127;CTX_L10_12;CTX_L8_57;0.0;
C128;CTX_L10_12;CTX_L8_59;0.013;
C129;CTX_L10_12;CTX_L8_61;0.009;
C130;CTX_L10_12;CTX_L8_64;0.001;
C131;CTX_L10_12;CTX_L8_65;0.016;
C132;CTX_L10_12;CTX_L8_66;0.04;
C133;CTX_L10_12;CTX_L8_67;0.007;
C134;CTX_L10_12;CTX_L8_68;0.019;
C135;CTX_L10_12;CTX_L8_70;0.002;
C136;CTX_L10_12;CTX_L8_73;0.018;
C137;CTX_L10_12;CTX_L8_74;0.134;
C138;CTX_L10_12;CTX_L8_76;0.018;
C139;CTX_L10_12;CTX_L8_79;0.007;
C140;CTX_L10_12;CTX_L8_82;0.023;
C141;CTX_L10_12;CTX_L8_83;0.009;
C142;CTX_L10_12;CTX_L8_85;0.109;
C143;CTX_L10_12;CTX_L8_86;0.017;
C144;CTX_L10_12;FILL_L10_0;0.004;
C145;CTX_L10_12;FILL_L10_1;0.031;
C146;CTX_L10_12;FILL_L10_10;0.007;
C147;CTX_L10_12;FILL_L10_3;0.016;
C148;CTX_L10_12;FILL_L10_4;0.011;
C149;CTX_L10_12;FILL_L10_5;0.01;
C150;CTX_L10_12;FILL_L10_6;0.006;
C151;CTX_L10_12;FILL_L10_7;0.003;
C152;CTX_L10_12;FILL_L10_8;0.011;
C153;CTX_L10_12;FILL_L10_9;0.007;
C154;CTX_L10_12;FILL_L30_1;0.001;
C155;CTX_L10_12;FILL_L30_10;0.001;
C156;CTX_L10_12;FILL_L30_11;0.001;
C157;CTX_L10_12;FILL_L30_14;0.001;
C158;CTX_L10_12;FILL_L30_16;0.001;
C159;CTX_L10_12;FILL_L30_17;0.022;
C160;CTX_L10_12;FILL_L30_18;0.001;
C161;CTX_L10_12;FILL_L30_19;0.001;
C162;CTX_L10_12;FILL_L30_2;0.023;
C163;CTX_L10_12;FILL_L30_22;0.001;
C164;CTX_L10_12;FILL_L30_23;0.0;
C165;CTX_L10_12;FILL_L30_3;0.0;
C166;CTX_L10_12;FILL_L30_7;0.002;
C167;CTX_L10_12;FILL_L30_8;0.022;
C168;CTX_L10_12;FILL_L30_9;0.0;
C169;CTX_L10_12;FILL_L50_10;0.006;
C170;CTX_L10_12;FILL_L50_11;0.056;
C171;CTX_L10_12;FILL_L50_18;0.005;
C172;CTX_L10_12;FILL_L50_19;0.056;
C173;CTX_L10_12;FILL_L50_2;0.005;
C174;CTX_L10_12;FILL_L50_26;0.002;
C175;CTX_L10_12;FILL_L50_27;0.025;
C176;CTX_L10_12;FILL_L50_3;0.054;
C177;CTX_L10_12;VSUBS;0.525;
C178;CTX_L10_13;CTX_L10_14;0.262;
C179;CTX_L10_13;CTX_L126_0;0.008;
C180;CTX_L10_13;CTX_L126_1;0.032;
C181;CTX_L10_13;CTX_L50_0;0.003;
C182;CTX_L10_13;CTX_L50_1;0.012;
C183;CTX_L10_13;CTX_L50_2;0.015;
C184;CTX_L10_13;CTX_L50_3;0.019;
C185;CTX_L10_13;CTX_L50_4;0.023;
C186;CTX_L10_13;CTX_L50_5;0.022;
C187;CTX_L10_13;CTX_L50_6;0.025;
C188;CTX_L10_13;CTX_L50_7;0.007;
C189;CTX_L10_13;CTX_L50_8;0.011;
C190;CTX_L10_13;FILL_L10_0;0.031;
C191;CTX_L10_13;FILL_L10_11;0.009;
C192;CTX_L10_13;FILL_L10_3;0.04;
C193;CTX_L10_13;FILL_L10_6;0.04;
C194;CTX_L10_13;FILL_L10_9;0.04;
C195;CTX_L10_13;FILL_L30_11;0.007;
C196;CTX_L10_13;FILL_L30_12;0.298;
C197;CTX_L10_13;FILL_L30_19;0.007;
C198;CTX_L10_13;FILL_L30_20;0.298;
C199;CTX_L10_13;FILL_L30_23;0.004;
C200;CTX_L10_13;FILL_L30_24;0.135;
C201;CTX_L10_13;FILL_L30_4;0.007;
C202;CTX_L10_13;FILL_L30_5;0.291;
C203;CTX_L10_13;FILL_L8_1;0.243;
C204;CTX_L10_13;FILL_L8_10;0.32;
C205;CTX_L10_13;FILL_L8_11;0.004;
C206;CTX_L10_13;FILL_L8_13;0.077;
C207;CTX_L10_13;FILL_L8_14;0.001;
C208;CTX_L10_13;FILL_L8_2;0.003;
C209;CTX_L10_13;FILL_L8_4;0.32;
C210;CTX_L10_13;FILL_L8_5;0.004;
C211;CTX_L10_13;FILL_L8_7;0.32;
C212;CTX_L10_13;FILL_L8_8;0.004;
C213;CTX_L10_13;VSUBS;0.636;
C214;CTX_L10_14;CTX_L10_15;1.127;
C215;CTX_L10_14;CTX_L126_1;0.028;
C216;CTX_L10_14;CTX_L50_10;0.031;
C217;CTX_L10_14;CTX_L50_6;0.004;
C218;CTX_L10_14;CTX_L50_7;0.006;
C219;CTX_L10_14;CTX_L50_8;0.029;
C220;CTX_L10_14;CTX_L50_9;0.092;
C221;CTX_L10_14;FILL_L30_12;0.102;
C222;CTX_L10_14;FILL_L30_13;0.008;
C223;CTX_L10_14;FILL_L30_20;0.102;
C224;CTX_L10_14;FILL_L30_21;0.008;
C225;CTX_L10_14;FILL_L30_24;0.046;
C226;CTX_L10_14;FILL_L30_25;0.003;
C227;CTX_L10_14;FILL_L30_5;0.102;
C228;CTX_L10_14;FILL_L30_6;0.008;
C229;CTX_L10_14;FILL_L8_1;0.012;
C230;CTX_L10_14;FILL_L8_10;0.015;
C231;CTX_L10_14;FILL_L8_11;0.215;
C232;CTX_L10_14;FILL_L8_13;0.004;
C233;CTX_L10_14;FILL_L8_14;0.052;
C234;CTX_L10_14;FILL_L8_2;0.163;
C235;CTX_L10_14;FILL_L8_4;0.015;
C236;CTX_L10_14;FILL_L8_5;0.215;
C237;CTX_L10_14;FILL_L8_7;0.015;
C238;CTX_L10_14;FILL_L8_8;0.215;
C239;CTX_L10_14;VSUBS;0.403;
C240;CTX_L10_15;CTX_L10_16;3.318;
C241;CTX_L10_15;CTX_L50_10;0.031;
C242;CTX_L10_15;CTX_L50_11;0.092;
C243;CTX_L10_15;CTX_L8_2;0.0;
C244;CTX_L10_15;FILL_L30_12;0.007;
C245;CTX_L10_15;FILL_L30_13;0.025;
C246;CTX_L10_15;FILL_L30_20;0.007;
C247;CTX_L10_15;FILL_L30_21;0.025;
C248;CTX_L10_15;FILL_L30_24;0.003;
C249;CTX_L10_15;FILL_L30_25;0.012;
C250;CTX_L10_15;FILL_L30_5;0.007;
C251;CTX_L10_15;FILL_L30_6;0.025;
C252;CTX_L10_15;FILL_L8_11;0.192;
C253;CTX_L10_15;FILL_L8_14;0.047;
C254;CTX_L10_15;FILL_L8_2;0.145;
C255;CTX_L10_15;FILL_L8_5;0.192;
C256;CTX_L10_15;FILL_L8_8;0.192;
C257;CTX_L10_15;VSUBS;0.098;
C258;CTX_L10_16;CTX_L10_17;3.318;
C259;CTX_L10_16;CTX_L126_1;0.02;
C260;CTX_L10_16;CTX_L126_2;0.015;
C261;CTX_L10_16;CTX_L50_11;0.033;
C262;CTX_L10_16;CTX_L8_2;0.0;
C263;CTX_L10_16;FILL_L30_12;0.002;
C264;CTX_L10_16;FILL_L30_13;0.089;
C265;CTX_L10_16;FILL_L30_20;0.002;
C266;CTX_L10_16;FILL_L30_21;0.089;
C267;CTX_L10_16;FILL_L30_24;0.001;
C268;CTX_L10_16;FILL_L30_25;0.041;
C269;CTX_L10_16;FILL_L30_5;0.002;
C270;CTX_L10_16;FILL_L30_6;0.086;
C271;CTX_L10_16;FILL_L8_11;0.141;
C272;CTX_L10_16;FILL_L8_14;0.035;
C273;CTX_L10_16;FILL_L8_2;0.106;
C274;CTX_L10_16;FILL_L8_5;0.141;
C275;CTX_L10_16;FILL_L8_8;0.141;
C276;CTX_L10_16;N;0.033;
C277;CTX_L10_16;VSUBS;0.07;
C278;CTX_L10_17;CTX_L10_18;0.31;
C279;CTX_L10_17;CTX_L50_14;0.008;
C280;CTX_L10_17;CTX_L50_15;0.007;
C281;CTX_L10_17;CTX_L50_16;0.006;
C282;CTX_L10_17;CTX_L8_2;0.001;
C283;CTX_L10_17;FILL_L30_13;0.236;
C284;CTX_L10_17;FILL_L30_21;0.236;
C285;CTX_L10_17;FILL_L30_25;0.108;
C286;CTX_L10_17;FILL_L30_6;0.229;
C287;CTX_L10_17;FILL_L8_11;0.203;
C288;CTX_L10_17;FILL_L8_14;0.05;
C289;CTX_L10_17;FILL_L8_2;0.154;
C290;CTX_L10_17;FILL_L8_5;0.203;
C291;CTX_L10_17;FILL_L8_8;0.203;
C292;CTX_L10_17;N;0.029;
C293;CTX_L10_17;P;0.009;
C294;CTX_L10_17;VSUBS;0.36;
C295;CTX_L10_18;CTX_L10_19;1.127;
C296;CTX_L10_18;CTX_L126_1;0.006;
C297;CTX_L10_18;CTX_L126_2;0.024;
C298;CTX_L10_18;CTX_L50_14;0.006;
C299;CTX_L10_18;CTX_L50_15;0.007;
C300;CTX_L10_18;CTX_L50_16;0.022;
C301;CTX_L10_18;CTX_L50_17;0.025;
C302;CTX_L10_18;CTX_L8_2;0.01;
C303;CTX_L10_18;FILL_L30_13;0.263;
C304;CTX_L10_18;FILL_L30_21;0.263;
C305;CTX_L10_18;FILL_L30_25;0.12;
C306;CTX_L10_18;FILL_L30_6;0.256;
C307;CTX_L10_18;FILL_L8_11;0.018;
C308;CTX_L10_18;FILL_L8_14;0.004;
C309;CTX_L10_18;FILL_L8_2;0.014;
C310;CTX_L10_18;FILL_L8_5;0.018;
C311;CTX_L10_18;FILL_L8_8;0.018;
C312;CTX_L10_18;P;0.005;
C313;CTX_L10_18;VSUBS;0.592;
C314;CTX_L10_19;CTX_L126_2;0.041;
C315;CTX_L10_19;CTX_L50_17;0.009;
C316;CTX_L10_19;CTX_L50_18;0.092;
C317;CTX_L10_19;CTX_L50_19;0.031;
C318;CTX_L10_19;CTX_L50_20;0.023;
C319;CTX_L10_19;CTX_L50_21;0.012;
C320;CTX_L10_19;CTX_L50_22;0.002;
C321;CTX_L10_19;CTX_L8_10;0.0;
C322;CTX_L10_19;CTX_L8_102;0.0;
C323;CTX_L10_19;CTX_L8_106;0.0;
C324;CTX_L10_19;CTX_L8_14;0.0;
C325;CTX_L10_19;CTX_L8_18;0.0;
C326;CTX_L10_19;CTX_L8_2;0.075;
C327;CTX_L10_19;CTX_L8_24;0.0;
C328;CTX_L10_19;CTX_L8_3;0.004;
C329;CTX_L10_19;CTX_L8_5;0.0;
C330;CTX_L10_19;CTX_L8_6;0.0;
C331;CTX_L10_19;CTX_L8_88;0.0;
C332;CTX_L10_19;CTX_L8_92;0.0;
C333;CTX_L10_19;CTX_L8_93;0.0;
C334;CTX_L10_19;CTX_L8_97;0.0;
C335;CTX_L10_19;FILL_L30_13;0.081;
C336;CTX_L10_19;FILL_L30_21;0.081;
C337;CTX_L10_19;FILL_L30_25;0.037;
C338;CTX_L10_19;FILL_L30_6;0.081;
C339;CTX_L10_19;FILL_L8_11;0.001;
C340;CTX_L10_19;FILL_L8_14;0.0;
C341;CTX_L10_19;FILL_L8_2;0.001;
C342;CTX_L10_19;FILL_L8_5;0.001;
C343;CTX_L10_19;FILL_L8_8;0.001;
C344;CTX_L10_19;VSUBS;0.873;
C345;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;0.054;
C346;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L10_8,CTX_L8_30,CTX_L8_56,CTX_L8_63;0.029;
C347;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L126_0;0.024;
C348;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L50_0;0.001;
C349;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L8_62;0.001;
C350;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L8_64;0.0;
C351;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L8_65;0.003;
C352;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L8_66;0.001;
C353;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L8_67;0.002;
C354;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L8_68;0.002;
C355;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L8_69;0.0;
C356;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L8_70;0.104;
C357;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L8_72;0.002;
C358;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L8_74;0.2;
C359;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L8_75;0.032;
C360;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L8_76;0.001;
C361;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L8_77;0.003;
C362;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L8_78;0.001;
C363;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L8_79;0.001;
C364;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L8_82;0.011;
C365;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L8_83;0.017;
C366;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L8_85;0.349;
C367;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;CTX_L8_86;0.001;
C368;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;FILL_L10_0;0.021;
C369;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;FILL_L10_1;0.0;
C370;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;FILL_L10_2;0.005;
C371;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;FILL_L10_3;0.002;
C372;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;FILL_L30_0;0.017;
C373;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;FILL_L30_1;0.026;
C374;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;FILL_L30_2;0.027;
C375;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;FILL_L30_3;0.071;
C376;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;FILL_L30_4;0.013;
C377;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;FILL_L30_9;0.011;
C378;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;FILL_L50_10;0.002;
C379;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;FILL_L50_11;0.008;
C380;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;FILL_L50_2;0.277;
C381;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;FILL_L50_3;0.312;
C382;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;FILL_L8_0;0.001;
C383;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;FILL_L8_3;0.028;
C384;CTX_L10_2,CTX_L10_3,CTX_L30_2,CTX_L8_71,CTX_L8_80;VSUBS;0.529;
C385;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;CTX_L10_6,CTX_L30_4,CTX_L8_41;0.021;
C386;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;CTX_L10_8,CTX_L8_30,CTX_L8_56,CTX_L8_63;0.707;
C387;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;CTX_L8_1;0.137;
C388;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;CTX_L8_60;0.001;
C389;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;CTX_L8_62;0.011;
C390;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;CTX_L8_64;0.004;
C391;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;CTX_L8_65;0.013;
C392;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;CTX_L8_68;0.049;
C393;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;CTX_L8_69;0.006;
C394;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;CTX_L8_72;0.016;
C395;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;CTX_L8_73;0.016;
C396;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;CTX_L8_74;0.272;
C397;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;CTX_L8_82;0.001;
C398;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;CTX_L8_85;0.087;
C399;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;FILL_L30_0;0.008;
C400;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;FILL_L30_1;0.004;
C401;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;FILL_L30_7;0.011;
C402;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;FILL_L50_10;0.202;
C403;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;FILL_L50_11;0.001;
C404;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;FILL_L50_18;0.0;
C405;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;FILL_L50_2;0.047;
C406;CTX_L10_4,CTX_L10_5,CTX_L30_3,CTX_L8_0,CTX_L8_81;VSUBS;0.473;
C407;CTX_L10_6,CTX_L30_4,CTX_L8_41;CTX_L10_7,CTX_L30_5,CTX_L8_38;0.103;
