 frequency                ir                       ii                       vr                       vi                      
 3.31131121482590540e+00  1.74998362155454057e-15  2.96002268819165959e-14  9.02386961888934636e-04  1.60422319530358973e-06 
 3.38844156139201980e+00  1.74713759085176612e-15  3.02897047526644509e-14  9.02386961962098333e-04  1.64159035380836752e-06 
 3.46736850452531042e+00  1.74780166468241349e-15  3.09952426195551537e-14  9.02386962038370655e-04  1.67982790524774390e-06 
 3.54813389233574838e+00  1.73613971506461628e-15  3.17172145667489252e-14  9.02386962118972846e-04  1.71895612367762969e-06 
 3.63078054770100689e+00  1.74332933072091079e-15  3.24560034001983652e-14  9.02386962203016729e-04  1.75899575539736345e-06 
 3.71535229097171849e+00  1.74051040507244847e-15  3.32120008329369094e-14  9.02386962291279460e-04  1.79996802994966167e-06 
 3.80189396320560480e+00  1.72817082909684783e-15  3.39856077365417356e-14  9.02386962383761038e-04  1.84189467137683452e-06 
 3.89045144994279868e+00  1.73033245717824080e-15  3.47772342205431028e-14  9.02386962480239418e-04  1.88479790973911849e-06 
 3.98107170553496470e+00  1.73799641128499771e-15  3.55873000559408246e-14  9.02386962581380736e-04  1.92870049290139377e-06 
 4.07380277804111923e+00  1.72483690741645490e-15  3.64162347943182771e-14  9.02386962687073968e-04  1.97362569859436586e-06 
 4.16869383470334576e+00  1.71783702714034536e-15  3.72644778604866282e-14  9.02386962798318315e-04  2.01959734675675661e-06 
 4.26579518801591817e+00  1.71854175855246094e-15  3.81324790554106495e-14  9.02386962915002755e-04  2.06663981216493027e-06 
 4.36515832240165125e+00  1.71043734731313180e-15  3.90206986620878350e-14  9.02386963036128087e-04  2.11477803735670835e-06 
 4.46683592150962205e+00  1.70961741942018963e-15  3.99296074984879600e-14  9.02386963163692712e-04  2.16403754585628518e-06 
 4.57088189614874096e+00  1.69314432266198800e-15  4.08596875263580122e-14  9.02386963296586408e-04  2.21444445570707932e-06 
 4.67735141287197198e+00  1.69341537320510938e-15  4.18114319571013100e-14  9.02386963436363487e-04  2.26602549331992353e-06 
 4.78630092322637335e+00  1.68466044066228893e-15  4.27853452517775026e-14  9.02386963582579860e-04  2.31880800764372224e-06 
 4.89778819368445184e+00  1.67625109756194823e-15  4.37819440475448559e-14  9.02386963735568592e-04  2.37281998466620034e-06 
 5.01187233627271223e+00  1.68775719311745065e-15  4.48017565223855421e-14  9.02386963896106842e-04  2.42809006225252746e-06 
 5.12861383991363784e+00  1.67248349501256111e-15  4.58453235333061628e-14  9.02386964064083585e-04  2.48464754532942455e-06 
 5.24807460249771474e+00  1.65978477706732463e-15  4.69131982457608341e-14  9.02386964239609846e-04  2.54252242142303083e-06 
 5.37031796370251602e+00  1.65063004497340016e-15  4.80059470865632529e-14  9.02386964423462778e-04  2.60174537655874091e-06 
 5.49540873857623335e+00  1.65039287574816895e-15  4.91241492409608837e-14  9.02386964616641585e-04  2.66234781153124701e-06 
 5.62341325190347785e+00  1.64361661217013455e-15  5.02683976849563639e-14  9.02386964818480131e-04  2.72436185855376223e-06 
 5.75439937337155616e+00  1.63667771826622732e-15  5.14392991323679439e-14  9.02386965029644550e-04  2.78782039829485291e-06 
 5.88843655355587625e+00  1.62952876019140103e-15  5.26374743259970632e-14  9.02386965251023021e-04  2.85275707731225835e-06 
 6.02559586074356357e+00  1.61139547885658097e-15  5.38635586199635012e-14  9.02386965482726566e-04  2.91920632589275145e-06 
 6.16595001861480707e+00  1.61255421992842485e-15  5.51182021120542756e-14  9.02386965725088253e-04  2.98720337630747458e-06 
 6.30957344480191740e+00  1.61069074744446539e-15  5.64020699613609975e-14  9.02386965979107281e-04  3.05678428149260826e-06 
 6.45654229034653948e+00  1.59397370519745452e-15  5.77158429706150225e-14  9.02386966245338762e-04  3.12798593416507906e-06 
 6.60693448007594419e+00  1.58660113042455309e-15  5.90602177450061285e-14  9.02386966523893719e-04  3.20084608638361742e-06 
 6.76082975391980145e+00  1.56021436005168712e-15  6.04359069833500912e-14  9.02386966815771352e-04  3.27540336956534267e-06 
 6.91830970918934796e+00  1.56203717495417838e-15  6.18436400604238353e-14  9.02386967120971661e-04  3.35169731496865907e-06 
 7.07945784384136179e+00  1.55451552238256019e-15  6.32841635563610266e-14  9.02386967441271004e-04  3.42976837465330594e-06 
 7.24435960074988294e+00  1.53785269024417359e-15  6.47582411243031742e-14  9.02386967775559157e-04  3.50965794292851555e-06 
 7.41310241300915695e+00  1.52156255260257889e-15  6.62666543903721366e-14  9.02386968126833722e-04  3.59140837830087599e-06 
 7.58577575029181883e+00  1.50706134854558527e-15  6.78102030860190197e-14  9.02386968493762431e-04  3.67506302593325137e-06 
 7.76247116628689771e+00  1.49269566976015233e-15  6.93897057097686673e-14  9.02386968878454709e-04  3.76066624062714508e-06 
 7.94328234724279447e+00  1.46849763252299148e-15  7.10059996330987791e-14  9.02386969281132600e-04  3.84826341034008553e-06 
 8.12830516164097183e+00  1.45251242674240832e-15  7.26599418945332988e-14  9.02386969702240194e-04  3.93790098025092904e-06 
 8.31763771102668947e+00  1.44234125511177869e-15  7.43524094378704306e-14  9.02386970144108957e-04  4.02962647738574107e-06 
 8.51138038202374325e+00  1.42454001069228231e-15  7.60842995356991129e-14  9.02386970606294803e-04  4.12348853581721147e-06 
 8.70963589956078366e+00  1.41922742004710334e-15  7.78565305834924060e-14  9.02386971090907153e-04  4.21953692245113981e-06 
 8.91250938133743098e+00  1.39234598243304086e-15  7.96700422584261704e-14  9.02386971597390897e-04  4.31782256341346831e-06 
 9.12010839355907166e+00  1.37704517927383918e-15  8.15257961017142171e-14  9.02386972128299547e-04  4.41839757105200665e-06 
 9.33254300796988367e+00  1.35077360538179980e-15  8.34247758362456637e-14  9.02386972684299238e-04  4.52131527156704561e-06 
 9.54992586021433176e+00  1.32336361920865064e-15  8.53679885841947955e-14  9.02386973266500192e-04  4.62663023328570566e-06 
 9.77237220955807828e+00  1.31312468494224066e-15  8.73564645493837106e-14  9.02386973876123655e-04  4.73439829559463004e-06 
 9.99999999999996980e+00  1.27665483436525951e-15  8.93912581819526222e-14  9.02386974513724738e-04  4.84467659854697533e-06 
 1.02329299228075108e+01  1.26206553888175144e-15  9.14734481783598585e-14  9.02386975182412066e-04  4.95752361315866067e-06 
 1.04712854805089641e+01  1.23636994739384498e-15  9.36041385931126065e-14  9.02386975881963593e-04  5.07299917241050386e-06 
 1.07151930523760317e+01  1.19378113080589876e-15  9.57844591564042665e-14  9.02386976614488745e-04  5.19116450297254177e-06 
 1.09647819614318163e+01  1.18096721637983570e-15  9.80155660152682814e-14  9.02386977382096944e-04  5.31208225766715517e-06 
 1.12201845430195988e+01  1.14211212102338644e-15  1.00298641945336373e-13  9.02386978185232280e-04  5.43581654868839808e-06 
 1.14815362149687914e+01  1.11301484521930671e-15  1.02634897674327524e-13  9.02386979027003377e-04  5.56243298159515286e-06 
 1.17489755493952579e+01  1.07626716783562615e-15  1.05025571617350179e-13  9.02386979907521258e-04  5.69199869009608996e-06 
 1.20226443461740899e+01  1.04678364500759846e-15  1.07471931676847259e-13  9.02386980830116592e-04  5.82458237164488324e-06 
 1.23026877081237753e+01  1.01916359466353024e-15  1.09975274766140128e-13  9.02386981795899601e-04  5.96025432386444025e-06 
 1.25892541179416302e+01  9.69398714946445583e-16  1.12536928185857135e-13  9.02386982807312776e-04  6.09908648181963499e-06 
 1.28824955169312965e+01  9.30421646845591699e-16  1.15158250206268760e-13  9.02386983867020653e-04  6.24115245615829264e-06 
 1.31825673855640257e+01  8.92921804204749314e-16  1.17840630702562330e-13  9.02386984975689366e-04  6.38652757214039511e-06 
 1.34896288259164887e+01  8.58904961043016613e-16  1.20585491843056285e-13  9.02386986137315716e-04  6.53528890957671956e-06 
 1.38038426460287997e+01  8.10922238646955007e-16  1.23394289095051803e-13  9.02386987353009928e-04  6.68751534369745899e-06 
 1.41253754462274923e+01  7.52470189022830249e-16  1.26268511595409717e-13  9.02386988626768805e-04  6.84328758697298066e-06 
 1.44543977074592220e+01  7.10077884078647026e-16  1.29209683315220815e-13  9.02386989959924612e-04  7.00268823190840225e-06 
 1.47910838816820203e+01  6.53814567590227380e-16  1.32219363853899229e-13  9.02386991356252111e-04  7.16580179483566620e-06 
 1.51356124843620261e+01  6.00851291464310489e-16  1.35299148809759349e-13  9.02386992817971745e-04  7.33271476072486991e-06 
 1.54881661891247564e+01  5.50815361204104459e-16  1.38450671262323481e-13  9.02386994349302363e-04  7.50351562903987331e-06 
 1.58489319246110760e+01  4.84170808914136108e-16  1.41675602142898763e-13  9.02386995951465209e-04  7.67829496066178786e-06 
 1.62181009735892374e+01  4.22723650788520144e-16  1.44975651187489226e-13  9.02386997630566512e-04  7.85714542590572433e-06 
 1.65958690743755426e+01  3.60605642568678775e-16  1.48352568577922136e-13  9.02386999389048761e-04  8.04016185365576710e-06 
 1.69824365246173770e+01  2.90796575187768358e-16  1.51808144094815040e-13  9.02387001229132402e-04  8.22744128164632968e-06 
 1.73780082874936852e+01  2.19530611137580545e-16  1.55344210823344915e-13  9.02387003156812639e-04  8.41908300790504060e-06 
 1.77827941003891574e+01  1.40661679352838132e-16  1.58962642823907562e-13  9.02387005174976053e-04  8.61518864341384897e-06 
 1.81970085860997628e+01  5.94007265250495742e-17  1.62665359049644985e-13  9.02387007288063536e-04  8.81586216597634060e-06 
 1.86208713666286023e+01 -2.65155193808486178e-17  1.66454322605291563e-13  9.02387009501071091e-04  9.02120997535048232e-06 
 1.90546071796323986e+01 -1.08379559667082237e-16  1.70331542547119067e-13  9.02387011817884499e-04  9.23134094966272220e-06 
 1.94984459975803794e+01 -1.95176719838124901e-16  1.74299074624090482e-13  9.02387014244387942e-04  9.44636650313718294e-06 
 1.99526231496887192e+01 -2.92090841531172929e-16  1.78359022442530315e-13  9.02387016785133333e-04  9.66640064516828005e-06 
 2.04173794466952145e+01 -3.89567393101197812e-16  1.82513538842553130e-13  9.02387019445449745e-04  9.89156004077074765e-06 
 2.08929613085403147e+01 -5.02107578605193172e-16  1.86764826215700906e-13  9.02387022231665448e-04  1.01219640724365099e-05 
 2.13796208950222386e+01 -6.00566688394033044e-16  1.91115138728404526e-13  9.02387025148665423e-04  1.03577349034325145e-05 
 2.18776162394954419e+01 -7.19273273754039710e-16  1.95566783380774953e-13  9.02387028203222030e-04  1.05989975425741946e-05 
 2.23872113856833082e+01 -8.32111614855468584e-16  2.00122119900724121e-13  9.02387031401885586e-04  1.08458799105063944e-05 
 2.29086765276776383e+01 -9.67196429283584402e-16  2.04783564343854953e-13  9.02387034751095385e-04  1.10985129075283385e-05 
 2.34422881531991258e+01 -1.09223882108905324e-15  2.09553587611153709e-13  9.02387038258622987e-04  1.13570304829988696e-05 
 2.39883291901948077e+01 -1.23250070089078734e-15  2.14434719048880009e-13  9.02387041931351774e-04  1.16215697063635947e-05 
 2.45470891568502019e+01 -1.37083134557278163e-15  2.19429547083841543e-13  9.02387045776609220e-04  1.18922708398118720e-05 
 2.51188643150956956e+01 -1.52066130954670031e-15  2.24540719329273191e-13  9.02387049803277108e-04  1.21692774126690962e-05 
 2.57039578276885301e+01 -1.67827042410820249e-15  2.29770946396485286e-13  9.02387054019793133e-04  1.24527362974884086e-05 
 2.63026799189537073e+01 -1.85185796818670978e-15  2.35123001047830664e-13  9.02387058435039080e-04  1.27427977879226763e-05 
 2.69153480392690412e+01 -2.02289086089629810e-15  2.40599721373078220e-13  9.02387063058784911e-04  1.30396156784133199e-05 
 2.75422870333815446e+01 -2.19462170875442397e-15  2.46204011001171141e-13  9.02387067899912410e-04  1.33433473457379528e-05 
 2.81838293126444164e+01 -2.38133487538358390e-15  2.51938841323688396e-13  9.02387072969412785e-04  1.36541538324402114e-05 
 2.88403150312659342e+01 -2.58683862091463324e-15  2.57807253506547982e-13  9.02387078277833155e-04  1.39721999322364797e-05 
 2.95120922666637284e+01 -2.78224573371441131e-15  2.63812358490006927e-13  9.02387083836053705e-04  1.42976542773786343e-05 
 3.01995172040200295e+01 -3.01517301794576587e-15  2.69957340588551317e-13  9.02387089656730979e-04  1.46306894280719374e-05 
 3.09029543251357701e+01 -3.23869484833080867e-15  2.76245457808533645e-13  9.02387095751300272e-04  1.49714819639549327e-05 
 3.16227766016836540e+01 -3.47974009632864845e-15  2.82680044389271661e-13  9.02387102133306307e-04  1.53202125777425003e-05 
 3.23593656929626832e+01 -3.73342307589952238e-15  2.89264512179476904e-13  9.02387108815849714e-04  1.56770661710228873e-05 
 3.31131121482589634e+01 -3.98939643255977194e-15  2.96002352225441484e-13  9.02387115814140550e-04  1.60422319522947092e-05 
 3.38844156139201047e+01 -4.26840230912176044e-15  3.02897136676862208e-13  9.02387123141279446e-04  1.64159035372882803e-05 
 3.46736850452530092e+01 -4.54392518620463925e-15  3.09952521751455899e-13  9.02387130814252814e-04  1.67982790516241075e-05 
 3.54813389233573844e+01 -4.84288038274036103e-15  3.17172247734959396e-13  9.02387138848270709e-04  1.71895612358610799e-05 
 3.63078054770099712e+01 -5.15526613368774700e-15  3.24560143851568999e-13  9.02387147261984879e-04  1.75899575529917768e-05 
 3.71535229097170827e+01 -5.48519563103866403e-15  3.32120125934599864e-13  9.02387156071271512e-04  1.79996802984433668e-05 
 3.80189396320559467e+01 -5.83245203435861503e-15  3.39856202990991346e-13  9.02387165295892579e-04  1.84189467126383122e-05 
 3.89045144994278829e+01 -6.19525318632657696e-15  3.47772476989548760e-13  9.02387174955721072e-04  1.88479790961790553e-05 
 3.98107170553495422e+01 -6.56571151613771775e-15  3.55873145402042226e-13  9.02387185069852826e-04  1.92870049277138225e-05 
 4.07380277804110875e+01 -6.95928368101353390e-15  3.64162502897272559e-13  9.02387195661935593e-04  1.97362569845491518e-05 
 4.16869383470333474e+01 -7.36679462006936681e-15  3.72644944517444825e-13  9.02387206752619520e-04  2.01959734660900984e-05 
 4.26579518801590680e+01 -7.81419064654551021e-15  3.81324968854541892e-13  9.02387218366218491e-04  2.06663981200642813e-05 
 4.36515832240163917e+01 -8.26376862989378069e-15  3.90207176779775009e-13  9.02387230527379458e-04  2.11477803718771063e-05 
 4.46683592150961033e+01 -8.72866096892840893e-15  3.99296278643363855e-13  9.02387243260971417e-04  2.16403754567490171e-05 
 4.57088189614872888e+01 -9.23916433810678672e-15  4.08597094062778310e-13  9.02387256594971987e-04  2.21444445551241785e-05 
 4.67735141287195972e+01 -9.75201229448316442e-15  4.18114553616804338e-13  9.02387270557247767e-04  2.26602549311108756e-05 
 4.78630092322636074e+01 -1.03024007510818527e-14  4.27853703927741683e-13  9.02387285177663756e-04  2.31880800742022218e-05 
 4.89778819368443834e+01 -1.08683068512742398e-14  4.37819709355469753e-13  9.02387300488971533e-04  2.37281998443168089e-05 
 5.01187233627269819e+01 -1.14745181672287755e-14  4.48017853479755284e-13  9.02387316519814853e-04  2.42809006200061893e-05 
 5.12861383991362345e+01 -1.21008346572193393e-14  4.58453544394208257e-13  9.02387333306609030e-04  2.48464754505885462e-05 
 5.24807460249770017e+01 -1.27512543167569714e-14  4.69132314071007191e-13  9.02387350883882000e-04  2.54252242113248278e-05 
 5.37031796370250092e+01 -1.34322281487679607e-14  4.80059825348920955e-13  9.02387369289492369e-04  2.60174537624672963e-05 
 5.49540873857621861e+01 -1.41554655367151505e-14  4.91241872780341714e-13  9.02387388562519988e-04  2.66234781119636677e-05 
 5.62341325190346311e+01 -1.49141292306483042e-14  5.02684384113592591e-13  9.02387408743932085e-04  2.72436185819422300e-05 
 5.75439937337154106e+01 -1.57034893985899537e-14  5.14393427280949479e-13  9.02387429876805314e-04  2.78782039790905558e-05 
 5.88843655355586080e+01 -1.65187823272447409e-14  5.26375210610399279e-13  9.02387452005992685e-04  2.85275707689887671e-05 
 6.02559586074354741e+01 -1.73962135929101036e-14  5.38636087484321109e-13  9.02387475177457432e-04  2.91920632544898767e-05 
 6.16595001861479091e+01 -1.83043210037932280e-14  5.51182558033552197e-13  9.02387499440604479e-04  2.98720337583143452e-05 
 6.30957344480190088e+01 -1.92353525143608428e-14  5.64021275278376753e-13  9.02387524847614308e-04  3.05678428098166952e-05 
 6.45654229034652190e+01 -2.02358678316576224e-14  5.77159046822591859e-13  9.02387551452110692e-04  3.12798593361681725e-05 
 6.60693448007592536e+01 -2.12590768556772391e-14  5.90602837818122789e-13  9.02387579310603982e-04  3.20084608579525648e-05 
 6.76082975391978209e+01 -2.23563775456590841e-14  6.04359777317770106e-13  9.02387608481602932e-04  3.27540336893400666e-05 
 6.91830970918932877e+01 -2.35013289211216669e-14  6.18437159122242619e-13  9.02387639029167410e-04  3.35169731429624146e-05 
 7.07945784384134242e+01 -2.46837462579072020e-14  6.32842448556420953e-13  9.02387671015136839e-04  3.42976837393159796e-05 
 7.24435960074986269e+01 -2.59397538171501907e-14  6.47583282469357552e-13  9.02387704508011979e-04  3.50965794215394797e-05 
 7.41310241300913617e+01 -2.72385534808884666e-14  6.62667477281089681e-13  9.02387739579180170e-04  3.59140837746980911e-05 
 7.58577575029179769e+01 -2.86174824614369994e-14  6.78103031100221786e-13  9.02387776303581468e-04  3.67506302504148034e-05 
 7.76247116628687621e+01 -3.00448888316227902e-14  6.93898128382606713e-13  9.02387814759042506e-04  3.76066623967027272e-05 
 7.94328234724277280e+01 -3.15672171020096870e-14  7.10061144166510439e-13  9.02387855030051256e-04  3.84826340932701346e-05 
 8.12830516164094945e+01 -3.31263337073617326e-14  7.26600649154809757e-13  9.02387897194878441e-04  3.93790097916349679e-05 
 8.31763771102666567e+01 -3.47673956681629481e-14  7.43525411832574642e-13  9.02387941347781997e-04  4.02962647622076567e-05 
 8.51138038202371945e+01 -3.64779956458019528e-14  7.60844408207947149e-13  9.02387987581354523e-04  4.12348853456672199e-05 
 8.70963589956076021e+01 -3.82969209729994153e-14  7.78566820118075514e-13  9.02388035993739734e-04  4.21953692110899222e-05 
 8.91250938133740789e+01 -4.01881015987294588e-14  7.96702044122960104e-13  9.02388086687411217e-04  4.31782256197329241e-05 
 9.12010839355904892e+01 -4.21595267377505856e-14  8.15259698281716990e-13  9.02388139771170827e-04  4.41839756950957829e-05 
 9.33254300796986058e+01 -4.42332124704278296e-14  8.34249620882028531e-13  9.02388195355929845e-04  4.52131526991279416e-05 
 9.54992586021430867e+01 -4.64042798869850059e-14  8.53681881028055213e-13  9.02388253560149067e-04  4.62663023151293787e-05 
 9.77237220955805412e+01 -4.86798643929697850e-14  8.73566783299116858e-13  9.02388314507951428e-04  4.73439829369214153e-05 
 9.99999999999994600e+01 -5.10706114984632586e-14  8.93914872408373834e-13  9.02388378327456664e-04  4.84467659650565354e-05 
 1.02329299228074859e+02 -5.35479795812747461e-14  9.14736936167442373e-13  9.02388445156665497e-04  4.95752361097786661e-05 
 1.04712854805089378e+02 -5.61631429839455631e-14  9.36044016074306408e-13  9.02388515133578650e-04  5.07299917007013979e-05 
 1.07151930523760043e+02 -5.89025017454745947e-14  9.57847410277932890e-13  9.02388588408409298e-04  5.19116450046129983e-05 
 1.09647819614317882e+02 -6.17614818879466676e-14  9.80158680354535367e-13  9.02388665136699686e-04  5.31208225497558126e-05 
 1.12201845430195704e+02 -6.47572883445864111e-14  1.00298965554273872e-12  9.02388745481430554e-04  5.43581654580394105e-05 
 1.14815362149687616e+02 -6.78891960551909757e-14  1.02635244333149100e-12  9.02388829612577048e-04  5.56243297850415820e-05 
 1.17489755493952273e+02 -7.11731021341144299e-14  1.05025943157764580e-12  9.02388917722207751e-04  5.69199868678104746e-05 
 1.20226443461740587e+02 -7.46009767090168030e-14  1.07472329782332468e-12  9.02389009969639666e-04  5.82458236808803536e-05 
 1.23026877081237430e+02 -7.82287849407890812e-14  1.09975701268404894e-12  9.02389106565482102e-04  5.96025432005809340e-05 
 1.25892541179415971e+02 -8.19782677613685451e-14  1.12537385297775032e-12  9.02389207715237340e-04  6.09908647774721560e-05 
 1.28824955169312631e+02 -8.59386888908686419e-14  1.15158739918367215e-12  9.02389313629070600e-04  6.24115245178851624e-05 
 1.31825673855639934e+02 -9.00635157272990095e-14  1.17841155450061066e-12  9.02389424535576801e-04  6.38652756745452567e-05 
 1.34896288259164550e+02 -9.43938530855240043e-14  1.20586054061175025e-12  9.02389540669346069e-04  6.53528890455565276e-05 
 1.38038426460287639e+02 -9.89415729793323429e-14  1.23394891547235538e-12  9.02389662275182580e-04  6.68751533831164421e-05 
 1.41253754462274571e+02 -1.03698997902090112e-13  1.26269157246273762e-12  9.02389789613322613e-04  6.84328758120627498e-05 
 1.44543977074591879e+02 -1.08650339159660492e-13  1.29210375139968397e-12  9.02389922952662182e-04  7.00268822572829198e-05 
 1.47910838816819847e+02 -1.13864362274833375e-13  1.32220105039491812e-12  9.02390062574420782e-04  7.16580178820527017e-05 
 1.51356124843619909e+02 -1.19318509066157485e-13  1.35299943093729813e-12  9.02390208778913738e-04  7.33271475362672179e-05 
 1.54881661891247205e+02 -1.25011315860699967e-13  1.38451522297501411e-12  9.02390361876448388e-04  7.50351562145720692e-05 
 1.58489319246110398e+02 -1.30990094530762657e-13  1.41676514016218129e-12  9.02390522184770560e-04  7.67829495252958039e-05 
 1.62181009735892019e+02 -1.37262854619894792e-13  1.44976628409400473e-12  9.02390690047494282e-04  7.85714541718218588e-05 
 1.65958690743755056e+02 -1.43815677682707088e-13  1.48353615447117471e-12  9.02390865823110566e-04  8.04016184431137552e-05 
