 v-sweep         id_narrow       id_wide        
-3.00000000e-01  5.19031128e-14  6.47732713e-13 
-2.90000000e-01  5.19417707e-14  6.50041144e-13 
-2.80000000e-01  5.27610585e-14  6.63070007e-13 
-2.70000000e-01  5.45427166e-14  6.89465684e-13 
-2.60000000e-01  5.75206959e-14  7.32658901e-13 
-2.50000000e-01  6.19959243e-14  7.97093234e-13 
-2.40000000e-01  6.83553007e-14  8.88521303e-13 
-2.30000000e-01  7.70961760e-14  1.01438834e-12 
-2.20000000e-01  8.88578897e-14  1.18432913e-12 
-2.10000000e-01  1.04462439e-13  1.41081273e-12 
-2.00000000e-01  1.24966964e-13  1.70997839e-12 
-1.90000000e-01  1.51731493e-13  2.10272097e-12 
-1.80000000e-01  1.86506480e-13  2.61609950e-12 
-1.70000000e-01  2.31545926e-13  3.28516753e-12 
-1.60000000e-01  2.89753669e-13  4.15535073e-12 
-1.50000000e-01  3.64872639e-13  5.28553775e-12 
-1.40000000e-01  4.61729818e-13  6.75209904e-12 
-1.30000000e-01  5.86553390e-13  8.65411349e-12 
-1.20000000e-01  7.47383588e-13  1.11201691e-11 
-1.10000000e-01  9.54605070e-13  1.43172131e-11 
-1.00000000e-01  1.22163708e-12  1.84620736e-11 
-9.00000000e-02  1.56582846e-12  2.38364630e-11 
-8.00000000e-02  2.00961886e-12  3.08065210e-11 
-7.00000000e-02  2.58204570e-12  3.98482788e-11 
-6.00000000e-02  3.32070076e-12  5.15808466e-11 
-5.00000000e-02  4.27427135e-12  6.68096816e-11 
-4.00000000e-02  5.50584188e-12  8.65830088e-11 
-3.00000000e-02  7.09718492e-12  1.12265419e-10 
-2.00000000e-02  9.15434007e-12  1.45633890e-10 
-1.00000000e-02  1.18148696e-11  1.89003108e-10 
 8.67361738e-17  1.52572978e-11  2.45389048e-10 
 1.00000000e-02  1.97133948e-11  3.18722566e-10 
 2.00000000e-02  2.54841669e-11  4.14128342e-10 
 3.00000000e-02  3.29606780e-11  5.38289251e-10 
 4.00000000e-02  4.26511676e-11  6.99922411e-10 
 5.00000000e-02  5.52163794e-11  9.10401259e-10 
 6.00000000e-02  7.15155960e-11  1.18456858e-09 
 7.00000000e-02  9.26666357e-11  1.54179921e-09 
 8.00000000e-02  1.20124058e-10  2.00738930e-09 
 9.00000000e-02  1.55781116e-10  2.61437249e-09 
 1.00000000e-01  2.02102674e-10  3.40589431e-09 
 1.10000000e-01  2.62298481e-10  4.43831581e-09 
 1.20000000e-01  3.40549071e-10  5.78527073e-09 
 1.30000000e-01  4.42300182e-10  7.54296672e-09 
 1.40000000e-01  5.74646282e-10  9.83710905e-09 
 1.50000000e-01  7.46829966e-10  1.28319386e-08 
 1.60000000e-01  9.70891676e-10  1.67420188e-08 
 1.70000000e-01  1.26251401e-09  2.18475897e-08 
 1.80000000e-01  1.64211716e-09  2.85145347e-08 
 1.90000000e-01  2.13627720e-09  3.72202885e-08 
 2.00000000e-01  2.77955696e-09  4.85873551e-08 
 2.10000000e-01  3.61686068e-09  6.34264969e-08 
 2.20000000e-01  4.70644674e-09  8.27920970e-08 
 2.30000000e-01  6.12375666e-09  1.08052630e-07 
 2.40000000e-01  7.96623867e-09  1.40979544e-07 
 2.50000000e-01  1.03593532e-08  1.83858005e-07 
 2.60000000e-01  1.34639356e-08  2.39622676e-07 
 2.70000000e-01  1.74850404e-08  3.12020652e-07 
 2.80000000e-01  2.26822805e-08  4.05801468e-07 
 2.90000000e-01  2.93814805e-08  5.26930223e-07 
 3.00000000e-01  3.79871713e-08  6.82814116e-07 
 3.10000000e-01  4.89950657e-08  8.82525181e-07 
 3.20000000e-01  6.30032261e-08  1.13699389e-06 
 3.30000000e-01  8.07202710e-08  1.45914183e-06 
 3.40000000e-01  1.02968822e-07  1.86391995e-06 
 3.50000000e-01  1.30682626e-07  2.36822508e-06 
 3.60000000e-01  1.64896463e-07  2.99068155e-06 
 3.70000000e-01  2.06728930e-07  3.75129461e-06 
 3.80000000e-01  2.57359276e-07  4.67100086e-06 
 3.90000000e-01  3.18000280e-07  5.77115388e-06 
 4.00000000e-01  3.89869518e-07  7.07298645e-06 
 4.10000000e-01  4.74161286e-07  8.59708756e-06 
 4.20000000e-01  5.72021012e-07  1.03629245e-05 
 4.30000000e-01  6.84523351e-07  1.23884311e-05 
 4.40000000e-01  8.12654542e-07  1.46896741e-05 
 4.50000000e-01  9.57299039e-07  1.72806007e-05 
 4.60000000e-01  1.11923006e-06  2.01728633e-05 
 4.70000000e-01  1.29910351e-06  2.33757139e-05 
 4.80000000e-01  1.49745474e-06  2.68959591e-05 
 4.90000000e-01  1.71469773e-06  3.07379682e-05 
 5.00000000e-01  1.95112641e-06  3.49037283e-05 
 5.10000000e-01  2.20691792e-06  3.93929423e-05 
 5.20000000e-01  2.48213744e-06  4.42031619e-05 
 5.30000000e-01  2.77674456e-06  4.93299509e-05 
 5.40000000e-01  3.09060051e-06  5.47670690e-05 
 5.50000000e-01  3.42347622e-06  6.05066684e-05 
 5.60000000e-01  3.77506072e-06  6.65394948e-05 
 5.70000000e-01  4.14496959e-06  7.28550880e-05 
 5.80000000e-01  4.53275333e-06  7.94419753e-05 
 5.90000000e-01  4.93790549e-06  8.62878546e-05 
 6.00000000e-01  5.35987040e-06  9.33797666e-05 
 6.10000000e-01  5.79805043e-06  1.00704252e-04 
 6.20000000e-01  6.25181286e-06  1.08247495e-04 
 6.30000000e-01  6.72049626e-06  1.15995454e-04 
 6.40000000e-01  7.20341628e-06  1.23933980e-04 
 6.50000000e-01  7.69987115e-06  1.32048913e-04 
 6.60000000e-01  8.20914655e-06  1.40326180e-04 
 6.70000000e-01  8.73052014e-06  1.48751869e-04 
 6.80000000e-01  9.26326566e-06  1.57312299e-04 
 6.90000000e-01  9.80665658e-06  1.65994077e-04 
 7.00000000e-01  1.03599694e-05  1.74784147e-04 
 7.10000000e-01  1.09224867e-05  1.83669832e-04 
 7.20000000e-01  1.14934996e-05  1.92638863e-04 
 7.30000000e-01  1.20723101e-05  2.01679410e-04 
 7.40000000e-01  1.26582332e-05  2.10780096e-04 
 7.50000000e-01  1.32505985e-05  2.19930017e-04 
 7.60000000e-01  1.38487520e-05  2.29118747e-04 
 7.70000000e-01  1.44520568e-05  2.38336347e-04 
 7.80000000e-01  1.50598945e-05  2.47573362e-04 
 7.90000000e-01  1.56716662e-05  2.56820824e-04 
 8.00000000e-01  1.62867929e-05  2.66070245e-04 
 8.10000000e-01  1.69047161e-05  2.75313611e-04 
 8.20000000e-01  1.75248979e-05  2.84543372e-04 
 8.30000000e-01  1.81468218e-05  2.93752432e-04 
 8.40000000e-01  1.87699924e-05  3.02934137e-04 
 8.50000000e-01  1.93939354e-05  3.12082263e-04 
 8.60000000e-01  2.00181975e-05  3.21191001e-04 
 8.70000000e-01  2.06423465e-05  3.30254943e-04 
 8.80000000e-01  2.12659708e-05  3.39269066e-04 
 8.90000000e-01  2.18886790e-05  3.48228717e-04 
 9.00000000e-01  2.25100999e-05  3.57129598e-04 
 9.10000000e-01  2.31298816e-05  3.65967751e-04 
 9.20000000e-01  2.37476916e-05  3.74739540e-04 
 9.30000000e-01  2.43632158e-05  3.83441640e-04 
 9.40000000e-01  2.49761582e-05  3.92071017e-04 
 9.50000000e-01  2.55862405e-05  4.00624914e-04 
 9.60000000e-01  2.61932015e-05  4.09100842e-04 
 9.70000000e-01  2.67967962e-05  4.17496559e-04 
 9.80000000e-01  2.73967958e-05  4.25810058e-04 
 9.90000000e-01  2.79929866e-05  4.34039557e-04 
 1.00000000e+00  2.85851699e-05  4.42183481e-04 
 1.01000000e+00  2.91731610e-05  4.50240457e-04 
 1.02000000e+00  2.97567891e-05  4.58209292e-04 
 1.03000000e+00  3.03358960e-05  4.66088972e-04 
 1.04000000e+00  3.09103366e-05  4.73878643e-04 
 1.05000000e+00  3.14799774e-05  4.81577607e-04 
 1.06000000e+00  3.20446965e-05  4.89185305e-04 
 1.07000000e+00  3.26043829e-05  4.96701316e-04 
 1.08000000e+00  3.31589360e-05  5.04125339e-04 
 1.09000000e+00  3.37082651e-05  5.11457193e-04 
 1.10000000e+00  3.42522891e-05  5.18696802e-04 
 1.11000000e+00  3.47909358e-05  5.25844192e-04 
 1.12000000e+00  3.53241414e-05  5.32899479e-04 
 1.13000000e+00  3.58518503e-05  5.39862868e-04 
 1.14000000e+00  3.63740147e-05  5.46734642e-04 
 1.15000000e+00  3.68905938e-05  5.53515157e-04 
 1.16000000e+00  3.74015537e-05  5.60204835e-04 
 1.17000000e+00  3.79068673e-05  5.66804163e-04 
 1.18000000e+00  3.84065132e-05  5.73313683e-04 
 1.19000000e+00  3.89004759e-05  5.79733989e-04 
 1.20000000e+00  3.93887455e-05  5.86065721e-04 
