 v-sweep         id_std          id_elt         
-3.00000000e-01  2.54874283e-13  2.54873088e-13 
-2.90000000e-01  2.40106533e-13  2.40104981e-13 
-2.80000000e-01  2.26124423e-13  2.26122268e-13 
-2.70000000e-01  2.12973079e-13  2.12969890e-13 
-2.60000000e-01  2.00731104e-13  2.00726249e-13 
-2.50000000e-01  1.89525277e-13  1.89517734e-13 
-2.40000000e-01  1.79552040e-13  1.79540221e-13 
-2.30000000e-01  1.71108786e-13  1.71090180e-13 
-2.20000000e-01  1.64639666e-13  1.64610444e-13 
-2.10000000e-01  1.60802585e-13  1.60756777e-13 
-2.00000000e-01  1.60567431e-13  1.60495809e-13 
-1.90000000e-01  1.65359832e-13  1.65248228e-13 
-1.80000000e-01  1.77272325e-13  1.77098924e-13 
-1.70000000e-01  1.99373901e-13  1.99105279e-13 
-1.60000000e-01  2.36164706e-13  2.35749655e-13 
-1.50000000e-01  2.94243298e-13  2.93603615e-13 
-1.40000000e-01  3.83287099e-13  3.82303351e-13 
-1.30000000e-01  5.17492404e-13  5.15982554e-13 
-1.20000000e-01  7.17690842e-13  7.15377698e-13 
-1.10000000e-01  1.01446035e-12  1.01092228e-12 
-1.00000000e-01  1.45269973e-12  1.44729598e-12 
-9.00000000e-02  2.09835717e-12  2.09011485e-12 
-8.00000000e-02  3.04833026e-12  3.03577334e-12 
-7.00000000e-02  4.44503665e-12  4.42592731e-12 
-6.00000000e-02  6.49786557e-12  6.46881333e-12 
-5.00000000e-02  9.51476916e-12  9.47064023e-12 
-4.00000000e-02  1.39488002e-11  1.38818254e-11 
-3.00000000e-02  2.04666876e-11  2.03651153e-11 
-2.00000000e-02  3.00499137e-11  2.98959771e-11 
-1.00000000e-02  4.41437393e-11  4.39105891e-11 
 8.67361738e-17  6.48769786e-11  6.45240559e-11 
 1.00000000e-02  9.53861931e-11  9.48522524e-11 
 2.00000000e-02  1.40294029e-10  1.39486620e-10 
 3.00000000e-02  2.06415132e-10  2.05194748e-10 
 4.00000000e-02  3.03798109e-10  3.01954306e-10 
 5.00000000e-02  4.47263694e-10  4.44479122e-10 
 6.00000000e-02  6.58675590e-10  6.54471852e-10 
 7.00000000e-02  9.70292865e-10  9.63949069e-10 
 8.00000000e-02  1.42971822e-09  1.42014851e-09 
 9.00000000e-02  2.10719904e-09  2.09276874e-09 
 1.00000000e-01  3.10639282e-09  3.08464262e-09 
 1.10000000e-01  4.58022282e-09  4.54745618e-09 
 1.20000000e-01  6.75419033e-09  6.70485787e-09 
 1.30000000e-01  9.96055615e-09  9.88634135e-09 
 1.40000000e-01  1.46882517e-08  1.45767219e-08 
 1.50000000e-01  2.16553051e-08  2.14879400e-08 
 1.60000000e-01  3.19129581e-08  3.16623101e-08 
 1.70000000e-01  4.69932678e-08  4.66189584e-08 
 1.80000000e-01  6.91140415e-08  6.85572974e-08 
 1.90000000e-01  1.01454679e-07  1.00631239e-07 
 2.00000000e-01  1.48510559e-07  1.47302178e-07 
 2.10000000e-01  2.16517174e-07  2.14762751e-07 
 2.20000000e-01  3.13903827e-07  3.11392514e-07 
 2.30000000e-01  4.51692310e-07  4.48162385e-07 
 2.40000000e-01  6.43715231e-07  6.38863216e-07 
 2.50000000e-01  9.06524827e-07  9.00027931e-07 
 2.60000000e-01  1.25892525e-06  1.25047633e-06 
 2.70000000e-01  1.72117622e-06  1.71052586e-06 
 2.80000000e-01  2.31401933e-06  2.30101726e-06 
 2.90000000e-01  3.05770558e-06  3.04233479e-06 
 3.00000000e-01  3.97114940e-06  3.95355013e-06 
 3.10000000e-01  5.07125196e-06  5.05173594e-06 
 3.20000000e-01  6.37237602e-06  6.35143336e-06 
 3.30000000e-01  7.88593711e-06  7.86423839e-06 
 3.40000000e-01  9.62009108e-06  9.59848577e-06 
 3.50000000e-01  1.15795256e-05  1.15590371e-05 
 3.60000000e-01  1.37653852e-05  1.37472015e-05 
 3.70000000e-01  1.61753623e-05  1.61608204e-05 
 3.80000000e-01  1.88039704e-05  1.87945348e-05 
 3.90000000e-01  2.16429836e-05  2.16402180e-05 
 4.00000000e-01  2.46819946e-05  2.46875296e-05 
 4.10000000e-01  2.79090229e-05  2.79245221e-05 
 4.20000000e-01  3.13111015e-05  3.13382289e-05 
 4.30000000e-01  3.48747903e-05  3.49151821e-05 
 4.40000000e-01  3.85865878e-05  3.86418285e-05 
 4.50000000e-01  4.24332346e-05  4.25048398e-05 
 4.60000000e-01  4.64019207e-05  4.64913245e-05 
 4.70000000e-01  5.04804135e-05  5.05889606e-05 
 4.80000000e-01  5.46571268e-05  5.47860688e-05 
 4.90000000e-01  5.89211481e-05  5.90716417e-05 
 5.00000000e-01  6.32622372e-05  6.34353456e-05 
 5.10000000e-01  6.76708083e-05  6.78675031e-05 
 5.20000000e-01  7.21379017e-05  7.23590660e-05 
 5.30000000e-01  7.66551504e-05  7.69015830e-05 
 5.40000000e-01  8.12147450e-05  8.14871640e-05 
 5.50000000e-01  8.58093990e-05  8.61084466e-05 
 5.60000000e-01  9.04323150e-05  9.07585614e-05 
 5.70000000e-01  9.50771535e-05  9.54311011e-05 
 5.80000000e-01  9.97380027e-05  1.00120090e-04 
 5.90000000e-01  1.04409352e-04  1.04819959e-04 
 6.00000000e-01  1.09086066e-04  1.09525515e-04 
 6.10000000e-01  1.13763361e-04  1.14231923e-04 
 6.20000000e-01  1.18436784e-04  1.18934682e-04 
 6.30000000e-01  1.23102195e-04  1.23629604e-04 
 6.40000000e-01  1.27755743e-04  1.28312796e-04 
 6.50000000e-01  1.32393854e-04  1.32980644e-04 
 6.60000000e-01  1.37013211e-04  1.37629795e-04 
 6.70000000e-01  1.41610744e-04  1.42257143e-04 
 6.80000000e-01  1.46183609e-04  1.46859814e-04 
 6.90000000e-01  1.50729182e-04  1.51435151e-04 
 7.00000000e-01  1.55245041e-04  1.55980707e-04 
 7.10000000e-01  1.59728958e-04  1.60494227e-04 
 7.20000000e-01  1.64178884e-04  1.64973639e-04 
 7.30000000e-01  1.68592943e-04  1.69417044e-04 
 7.40000000e-01  1.72969419e-04  1.73822707e-04 
 7.50000000e-01  1.77306749e-04  1.78189046e-04 
 7.60000000e-01  1.81603510e-04  1.82514621e-04 
 7.70000000e-01  1.85858416e-04  1.86798131e-04 
 7.80000000e-01  1.90070307e-04  1.91038400e-04 
 7.90000000e-01  1.94238139e-04  1.95234374e-04 
 8.00000000e-01  1.98360985e-04  1.99385110e-04 
 8.10000000e-01  2.02438017e-04  2.03489774e-04 
 8.20000000e-01  2.06468510e-04  2.07547629e-04 
 8.30000000e-01  2.10451830e-04  2.11558032e-04 
 8.40000000e-01  2.14387429e-04  2.15520429e-04 
 8.50000000e-01  2.18274842e-04  2.19434347e-04 
 8.60000000e-01  2.22113678e-04  2.23299389e-04 
 8.70000000e-01  2.25903619e-04  2.27115232e-04 
 8.80000000e-01  2.29644412e-04  2.30881620e-04 
 8.90000000e-01  2.33335869e-04  2.34598359e-04 
 9.00000000e-01  2.36977857e-04  2.38265315e-04 
 9.10000000e-01  2.40570300e-04  2.41882406e-04 
 9.20000000e-01  2.44113170e-04  2.45449606e-04 
 9.30000000e-01  2.47606488e-04  2.48966931e-04 
 9.40000000e-01  2.51050318e-04  2.52434446e-04 
 9.50000000e-01  2.54444765e-04  2.55852254e-04 
 9.60000000e-01  2.57789971e-04  2.59220499e-04 
 9.70000000e-01  2.61086114e-04  2.62539357e-04 
 9.80000000e-01  2.64333404e-04  2.65809038e-04 
 9.90000000e-01  2.67532080e-04  2.69029784e-04 
 1.00000000e+00  2.70682411e-04  2.72201864e-04 
 1.01000000e+00  2.73784689e-04  2.75325570e-04 
 1.02000000e+00  2.76839231e-04  2.78401222e-04 
 1.03000000e+00  2.79846373e-04  2.81429159e-04 
 1.04000000e+00  2.82806474e-04  2.84409740e-04 
 1.05000000e+00  2.85719909e-04  2.87343342e-04 
 1.06000000e+00  2.88587069e-04  2.90230361e-04 
 1.07000000e+00  2.91408361e-04  2.93071203e-04 
 1.08000000e+00  2.94184205e-04  2.95866293e-04 
 1.09000000e+00  2.96915032e-04  2.98616063e-04 
