 v-sweep         id_narrow       id_wide        
-3.00000000e-01  2.77618911e-12  3.12752311e-11 
-2.90000000e-01  3.27829740e-12  3.71739616e-11 
-2.80000000e-01  3.87811415e-12  4.43109248e-11 
-2.70000000e-01  4.59521760e-12  5.29491657e-11 
-2.60000000e-01  5.45325939e-12  6.34090182e-11 
-2.50000000e-01  6.48083255e-12  7.60807858e-11 
-2.40000000e-01  7.71252822e-12  9.14402669e-11 
-2.30000000e-01  9.19022293e-12  1.10067772e-10 
-2.20000000e-01  1.09646473e-11  1.32671427e-10 
-2.10000000e-01  1.30972987e-11  1.60115731e-10 
-2.00000000e-01  1.56627742e-11  1.93456586e-10 
-1.90000000e-01  1.87516179e-11  2.33984252e-10 
-1.80000000e-01  2.24737966e-11  2.83276066e-10 
-1.70000000e-01  2.69629459e-11  3.43261140e-10 
-1.60000000e-01  3.23815578e-11  4.16299814e-10 
-1.50000000e-01  3.89273230e-11  5.05281229e-10 
-1.40000000e-01  4.68408856e-11  6.13743213e-10 
-1.30000000e-01  5.64153319e-11  7.46019602e-10 
-1.20000000e-01  6.80078006e-11  9.07421354e-10 
-1.10000000e-01  8.20536982e-11  1.10445923e-09 
-1.00000000e-01  9.90841066e-11  1.34511767e-09 
-9.00000000e-02  1.19747108e-10  1.63919175e-09 
-8.00000000e-02  1.44833916e-10  1.99870173e-09 
-7.00000000e-02  1.75310903e-10  2.43840330e-09 
-6.00000000e-02  2.12358869e-10  2.97641561e-09 
-5.00000000e-02  2.57421194e-10  3.63499451e-09 
-4.00000000e-02  3.12262890e-10  4.44148455e-09 
-3.00000000e-02  3.79043049e-10  5.42949124e-09 
-2.00000000e-02  4.60403706e-10  6.64032468e-09 
-1.00000000e-02  5.59578864e-10  8.12477720e-09 
 8.67361738e-17  6.80528235e-10  9.94531221e-09 
 1.00000000e-02  8.28101285e-10  1.21787590e-08 
 2.00000000e-02  1.00823841e-09  1.49196298e-08 
 3.00000000e-02  1.22821752e-09  1.82842007e-08 
 4.00000000e-02  1.49695627e-09  2.24155308e-08 
 5.00000000e-02  1.82538194e-09  2.74896311e-08 
 6.00000000e-02  2.22688414e-09  3.37230381e-08 
 7.00000000e-02  2.71786774e-09  4.13821050e-08 
 8.00000000e-02  3.31842762e-09  5.07943798e-08 
 9.00000000e-02  4.05317019e-09  6.23625162e-08 
 1.00000000e-01  4.95221127e-09  7.65812407e-08 
 1.10000000e-01  6.05238452e-09  9.40579861e-08 
 1.20000000e-01  7.39869915e-09  1.15537895e-07 
