 v-sweep         id_hv           id_lv          
 4.50000000e-01  1.82534400e-09  1.48083910e-06 
 4.60000000e-01  2.41395344e-09  1.93840169e-06 
 4.70000000e-01  3.19363637e-09  2.51684812e-06 
 4.80000000e-01  4.22670690e-09  3.23862869e-06 
 4.90000000e-01  5.59582080e-09  4.12712009e-06 
 5.00000000e-01  7.41057086e-09  5.20591280e-06 
 5.10000000e-01  9.81616853e-09  6.49810101e-06 
 5.20000000e-01  1.30048272e-08  8.02563162e-06 
 5.30000000e-01  1.72306081e-08  9.80875171e-06 
 5.40000000e-01  2.28286423e-08  1.18655770e-05 
 5.50000000e-01  3.02397756e-08  1.42117871e-05 
 5.60000000e-01  4.00417498e-08  1.68604394e-05 
 5.70000000e-01  5.29879504e-08  1.98218845e-05 
 5.80000000e-01  7.00543908e-08  2.31037630e-05 
 5.90000000e-01  9.24947922e-08  2.67110656e-05 
 6.00000000e-01  1.21902164e-07  3.06462439e-05 
 6.10000000e-01  1.60273058e-07  3.49093625e-05 
 6.20000000e-01  2.10067714e-07  3.94982841e-05 
 6.30000000e-01  2.74256158e-07  4.44088785e-05 
 6.40000000e-01  3.56337948e-07  4.96352459e-05 
 6.50000000e-01  4.60323168e-07  5.51699449e-05 
 6.60000000e-01  5.90665761e-07  6.10042160e-05 
 6.70000000e-01  7.52147395e-07  6.71281958e-05 
 6.80000000e-01  9.49719182e-07  7.35311166e-05 
 6.90000000e-01  1.18831656e-06  8.02014900e-05 
 7.00000000e-01  1.47266691e-06  8.71272724e-05 
 7.10000000e-01  1.80710877e-06  9.42960140e-05 
 7.20000000e-01  2.19543758e-06  1.01694991e-04 
 7.30000000e-01  2.64078716e-06  1.09311321e-04 
 7.40000000e-01  3.14555159e-06  1.17132066e-04 
 7.50000000e-01  3.71134801e-06  1.25144320e-04 
 7.60000000e-01  4.33901850e-06  1.33335287e-04 
 7.70000000e-01  5.02866633e-06  1.41692341e-04 
 7.80000000e-01  5.77972021e-06  1.50203088e-04 
 7.90000000e-01  6.59101828e-06  1.58855403e-04 
 8.00000000e-01  7.46090323e-06  1.67637473e-04 
 8.10000000e-01  8.38732028e-06  1.76537822e-04 
 8.20000000e-01  9.36791146e-06  1.85545335e-04 
 8.30000000e-01  1.04001016e-05  1.94649273e-04 
 8.40000000e-01  1.14811732e-05  2.03839285e-04 
 8.50000000e-01  1.26083298e-05  2.13105412e-04 
 8.60000000e-01  1.37787473e-05  2.22438091e-04 
 8.70000000e-01  1.49896156e-05  2.31828156e-04 
 8.80000000e-01  1.62381701e-05  2.41266831e-04 
 8.90000000e-01  1.75217163e-05  2.50745729e-04 
 9.00000000e-01  1.88376473e-05  2.60256843e-04 
 9.10000000e-01  2.01834568e-05  2.69792539e-04 
 9.20000000e-01  2.15567473e-05  2.79345549e-04 
 9.30000000e-01  2.29552352e-05  2.88908961e-04 
 9.40000000e-01  2.43767531e-05  2.98476209e-04 
 9.50000000e-01  2.58192505e-05  3.08041064e-04 
 9.60000000e-01  2.72807922e-05  3.17597624e-04 
 9.70000000e-01  2.87595561e-05  3.27140304e-04 
 9.80000000e-01  3.02538296e-05  3.36663825e-04 
 9.90000000e-01  3.17620061e-05  3.46163206e-04 
 1.00000000e+00  3.32825803e-05  3.55633749e-04 
 1.01000000e+00  3.48141436e-05  3.65071036e-04 
 1.02000000e+00  3.63553792e-05  3.74470911e-04 
 1.03000000e+00  3.79050574e-05  3.83829475e-04 
 1.04000000e+00  3.94620305e-05  3.93143077e-04 
 1.05000000e+00  4.10252285e-05  4.02408298e-04 
 1.06000000e+00  4.25936539e-05  4.11621949e-04 
 1.07000000e+00  4.41663775e-05  4.20781055e-04 
 1.08000000e+00  4.57425343e-05  4.29882851e-04 
 1.09000000e+00  4.73213192e-05  4.38924769e-04 
 1.10000000e+00  4.89019828e-05  4.47904431e-04 
 1.11000000e+00  5.04838284e-05  4.56819640e-04 
 1.12000000e+00  5.20662081e-05  4.65668372e-04 
 1.13000000e+00  5.36485193e-05  4.74448769e-04 
 1.14000000e+00  5.52302023e-05  4.83159126e-04 
 1.15000000e+00  5.68107367e-05  4.91797892e-04 
 1.16000000e+00  5.83896393e-05  5.00363653e-04 
 1.17000000e+00  5.99664611e-05  5.08855134e-04 
 1.18000000e+00  6.15407852e-05  5.17271184e-04 
 1.19000000e+00  6.31122247e-05  5.25610777e-04 
 1.20000000e+00  6.46804202e-05  5.33872999e-04 
 1.21000000e+00  6.62450385e-05  5.42057047e-04 
 1.22000000e+00  6.78057705e-05  5.50162218e-04 
 1.23000000e+00  6.93623292e-05  5.58187911e-04 
 1.24000000e+00  7.09144491e-05  5.66133612e-04 
 1.25000000e+00  7.24618838e-05  5.73998897e-04 
 1.26000000e+00  7.40044053e-05  5.81783424e-04 
 1.27000000e+00  7.55418024e-05  5.89486927e-04 
 1.28000000e+00  7.70738797e-05  5.97109214e-04 
 1.29000000e+00  7.86004567e-05  6.04650161e-04 
 1.30000000e+00  8.01213666e-05  6.12109707e-04 
 1.31000000e+00  8.16364552e-05  6.19487854e-04 
 1.32000000e+00  8.31455806e-05  6.26784659e-04 
 1.33000000e+00  8.46486117e-05  6.34000233e-04 
 1.34000000e+00  8.61454282e-05  6.41134737e-04 
 1.35000000e+00  8.76359193e-05  6.48188378e-04 
 1.36000000e+00  8.91199832e-05  6.55161407e-04 
 1.37000000e+00  9.05975270e-05  6.62054115e-04 
 1.38000000e+00  9.20684653e-05  6.68866833e-04 
 1.39000000e+00  9.35327204e-05  6.75599925e-04 
 1.40000000e+00  9.49902214e-05  6.82253790e-04 
 1.41000000e+00  9.64409038e-05  6.88828854e-04 
 1.42000000e+00  9.78847095e-05  6.95325575e-04 
 1.43000000e+00  9.93215858e-05  7.01744436e-04 
 1.44000000e+00  1.00751485e-04  7.08085942e-04 
 1.45000000e+00  1.02174366e-04  7.14350624e-04 
 1.46000000e+00  1.03590189e-04  7.20539029e-04 
 1.47000000e+00  1.04998923e-04  7.26651727e-04 
 1.48000000e+00  1.06400537e-04  7.32689303e-04 
 1.49000000e+00  1.07795006e-04  7.38652356e-04 
 1.50000000e+00  1.09182308e-04  7.44541502e-04 
 1.51000000e+00  1.10562424e-04  7.50357369e-04 
 1.52000000e+00  1.11935340e-04  7.56100594e-04 
 1.53000000e+00  1.13301043e-04  7.61771829e-04 
 1.54000000e+00  1.14659523e-04  7.67371730e-04 
 1.55000000e+00  1.16010772e-04  7.72900965e-04 
 1.56000000e+00  1.17354787e-04  7.78360206e-04 
 1.57000000e+00  1.18691564e-04  7.83750133e-04 
 1.58000000e+00  1.20021103e-04  7.89071431e-04 
 1.59000000e+00  1.21343405e-04  7.94324789e-04 
 1.60000000e+00  1.22658475e-04  7.99510899e-04 
 1.61000000e+00  1.23966318e-04  8.04630456e-04 
 1.62000000e+00  1.25266939e-04  8.09684158e-04 
 1.63000000e+00  1.26560347e-04  8.14672703e-04 
 1.64000000e+00  1.27846553e-04  8.19596791e-04 
 1.65000000e+00  1.29125567e-04  8.24457121e-04 
 1.66000000e+00  1.30397401e-04  8.29254393e-04 
 1.67000000e+00  1.31662069e-04  8.33989305e-04 
 1.68000000e+00  1.32919586e-04  8.38662554e-04 
 1.69000000e+00  1.34169966e-04  8.43274836e-04 
 1.70000000e+00  1.35413227e-04  8.47826843e-04 
 1.71000000e+00  1.36649385e-04  8.52319267e-04 
 1.72000000e+00  1.37878459e-04  8.56752796e-04 
 1.73000000e+00  1.39100468e-04  8.61128113e-04 
 1.74000000e+00  1.40315432e-04  8.65445901e-04 
 1.75000000e+00  1.41523370e-04  8.69706835e-04 
 1.76000000e+00  1.42724304e-04  8.73911589e-04 
 1.77000000e+00  1.43918256e-04  8.78060832e-04 
 1.78000000e+00  1.45105246e-04  8.82155228e-04 
 1.79000000e+00  1.46285298e-04  8.86195437e-04 
 1.80000000e+00  1.47458435e-04  8.90182112e-04 
 1.81000000e+00  1.48624680e-04  8.94115903e-04 
 1.82000000e+00  1.49784057e-04  8.97997454e-04 
 1.83000000e+00  1.50936590e-04  9.01827403e-04 
 1.84000000e+00  1.52082303e-04  9.05606385e-04 
 1.85000000e+00  1.53221221e-04  9.09335026e-04 
 1.86000000e+00  1.54353369e-04  9.13013947e-04 
 1.87000000e+00  1.55478773e-04  9.16643765e-04 
 1.88000000e+00  1.56597457e-04  9.20225089e-04 
 1.89000000e+00  1.57709448e-04  9.23758523e-04 
 1.90000000e+00  1.58814771e-04  9.27244664e-04 
 1.91000000e+00  1.59913453e-04  9.30684105e-04 
 1.92000000e+00  1.61005520e-04  9.34077431e-04 
 1.93000000e+00  1.62090997e-04  9.37425221e-04 
 1.94000000e+00  1.63169912e-04  9.40728047e-04 
 1.95000000e+00  1.64242291e-04  9.43986476e-04 
 1.96000000e+00  1.65308161e-04  9.47201070e-04 
 1.97000000e+00  1.66367547e-04  9.50372381e-04 
 1.98000000e+00  1.67420478e-04  9.53500958e-04 
 1.99000000e+00  1.68466979e-04  9.56587341e-04 
 2.00000000e+00  1.69507078e-04  9.59632067e-04 
 2.01000000e+00  1.70540801e-04  9.62635664e-04 
 2.02000000e+00  1.71568176e-04  9.65598655e-04 
 2.03000000e+00  1.72589229e-04  9.68521556e-04 
 2.04000000e+00  1.73603987e-04  9.71404877e-04 
 2.05000000e+00  1.74612476e-04  9.74249122e-04 
 2.06000000e+00  1.75614725e-04  9.77054790e-04 
 2.07000000e+00  1.76610759e-04  9.79822370e-04 
 2.08000000e+00  1.77600606e-04  9.82552350e-04 
 2.09000000e+00  1.78584292e-04  9.85245208e-04 
 2.10000000e+00  1.79561844e-04  9.87901419e-04 
 2.11000000e+00  1.80533289e-04  9.90521448e-04 
 2.12000000e+00  1.81498653e-04  9.93105759e-04 
 2.13000000e+00  1.82457962e-04  9.95654806e-04 
 2.14000000e+00  1.83411244e-04  9.98169039e-04 
 2.15000000e+00  1.84358525e-04  1.00064890e-03 
 2.16000000e+00  1.85299831e-04  1.00309483e-03 
 2.17000000e+00  1.86235188e-04  1.00550727e-03 
 2.18000000e+00  1.87164623e-04  1.00788663e-03 
 2.19000000e+00  1.88088161e-04  1.01023334e-03 
 2.20000000e+00  1.89005830e-04  1.01254781e-03 
 2.21000000e+00  1.89917654e-04  1.01483046e-03 
 2.22000000e+00  1.90823660e-04  1.01708169e-03 
 2.23000000e+00  1.91723874e-04  1.01930190e-03 
 2.24000000e+00  1.92618320e-04  1.02149148e-03 
 2.25000000e+00  1.93507026e-04  1.02365082e-03 
 2.26000000e+00  1.94390016e-04  1.02578031e-03 
 2.27000000e+00  1.95267315e-04  1.02788033e-03 
 2.28000000e+00  1.96138950e-04  1.02995124e-03 
 2.29000000e+00  1.97004945e-04  1.03199342e-03 
 2.30000000e+00  1.97865325e-04  1.03400723e-03 
 2.31000000e+00  1.98720115e-04  1.03599303e-03 
 2.32000000e+00  1.99569341e-04  1.03795117e-03 
 2.33000000e+00  2.00413027e-04  1.03988200e-03 
 2.34000000e+00  2.01251198e-04  1.04178587e-03 
 2.35000000e+00  2.02083878e-04  1.04366311e-03 
 2.36000000e+00  2.02911092e-04  1.04551406e-03 
 2.37000000e+00  2.03732864e-04  1.04733906e-03 
 2.38000000e+00  2.04549219e-04  1.04913842e-03 
 2.39000000e+00  2.05360181e-04  1.05091247e-03 
 2.40000000e+00  2.06165773e-04  1.05266152e-03 
 2.41000000e+00  2.06966020e-04  1.05438590e-03 
 2.42000000e+00  2.07760945e-04  1.05608590e-03 
 2.43000000e+00  2.08550573e-04  1.05776183e-03 
 2.44000000e+00  2.09334927e-04  1.05941399e-03 
 2.45000000e+00  2.10114030e-04  1.06104269e-03 
 2.46000000e+00  2.10887906e-04  1.06264820e-03 
 2.47000000e+00  2.11656579e-04  1.06423082e-03 
 2.48000000e+00  2.12420070e-04  1.06579083e-03 
 2.49000000e+00  2.13178404e-04  1.06732851e-03 
 2.50000000e+00  2.13931604e-04  1.06884414e-03 
 2.51000000e+00  2.14679692e-04  1.07033800e-03 
 2.52000000e+00  2.15422691e-04  1.07181034e-03 
 2.53000000e+00  2.16160623e-04  1.07326145e-03 
 2.54000000e+00  2.16893512e-04  1.07469157e-03 
 2.55000000e+00  2.17621380e-04  1.07610096e-03 
 2.56000000e+00  2.18344249e-04  1.07748989e-03 
 2.57000000e+00  2.19064626e-04  1.07886866e-03 
 2.58000000e+00  2.19777553e-04  1.08021728e-03 
 2.59000000e+00  2.20485547e-04  1.08154617e-03 
 2.60000000e+00  2.21188631e-04  1.08285557e-03 
 2.61000000e+00  2.21886826e-04  1.08414573e-03 
 2.62000000e+00  2.22580155e-04  1.08541688e-03 
 2.63000000e+00  2.23268638e-04  1.08666926e-03 
 2.64000000e+00  2.23952297e-04  1.08790308e-03 
 2.65000000e+00  2.24631155e-04  1.08911857e-03 
 2.66000000e+00  2.25305231e-04  1.09031596e-03 
 2.67000000e+00  2.25974547e-04  1.09149546e-03 
 2.68000000e+00  2.26639125e-04  1.09265730e-03 
 2.69000000e+00  2.27298986e-04  1.09380168e-03 
 2.70000000e+00  2.27954150e-04  1.09492882e-03 
 2.71000000e+00  2.28604638e-04  1.09603892e-03 
 2.72000000e+00  2.29250471e-04  1.09713218e-03 
 2.73000000e+00  2.29891670e-04  1.09820882e-03 
 2.74000000e+00  2.30528255e-04  1.09926902e-03 
 2.75000000e+00  2.31160247e-04  1.10031299e-03 
 2.76000000e+00  2.31787666e-04  1.10134092e-03 
 2.77000000e+00  2.32410533e-04  1.10235300e-03 
 2.78000000e+00  2.33028867e-04  1.10334942e-03 
 2.79000000e+00  2.33642689e-04  1.10433037e-03 
 2.80000000e+00  2.34252018e-04  1.10529602e-03 
 2.81000000e+00  2.34856875e-04  1.10624657e-03 
 2.82000000e+00  2.35457280e-04  1.10718218e-03 
 2.83000000e+00  2.36053252e-04  1.10810304e-03 
 2.84000000e+00  2.36644811e-04  1.10900933e-03 
 2.85000000e+00  2.37231976e-04  1.10990120e-03 
 2.86000000e+00  2.37814768e-04  1.11077884e-03 
 2.87000000e+00  2.38393205e-04  1.11164241e-03 
 2.88000000e+00  2.38967306e-04  1.11249207e-03 
 2.89000000e+00  2.39537092e-04  1.11332799e-03 
 2.90000000e+00  2.40102581e-04  1.11415033e-03 
 2.91000000e+00  2.40663791e-04  1.11495925e-03 
 2.92000000e+00  2.41220744e-04  1.11575491e-03 
 2.93000000e+00  2.41773456e-04  1.11653745e-03 
 2.94000000e+00  2.42321947e-04  1.11730703e-03 
 2.95000000e+00  2.42866236e-04  1.11806381e-03 
 2.96000000e+00  2.43406341e-04  1.11880793e-03 
 2.97000000e+00  2.43942282e-04  1.11953953e-03 
 2.98000000e+00  2.44474076e-04  1.12025877e-03 
 2.99000000e+00  2.45001741e-04  1.12096579e-03 
 3.00000000e+00  2.45525298e-04  1.12166072e-03 
 3.01000000e+00  2.46044762e-04  1.12234370e-03 
 3.02000000e+00  2.46560154e-04  1.12301488e-03 
 3.03000000e+00  2.47071490e-04  1.12367439e-03 
 3.04000000e+00  2.47578790e-04  1.12432237e-03 
 3.05000000e+00  2.48082070e-04  1.12495893e-03 
 3.06000000e+00  2.48581350e-04  1.12558423e-03 
 3.07000000e+00  2.49076646e-04  1.12619838e-03 
 3.08000000e+00  2.49567976e-04  1.12680151e-03 
 3.09000000e+00  2.50055359e-04  1.12739374e-03 
 3.10000000e+00  2.50538812e-04  1.12797521e-03 
 3.11000000e+00  2.51018352e-04  1.12854604e-03 
 3.12000000e+00  2.51493997e-04  1.12910633e-03 
 3.13000000e+00  2.51965765e-04  1.12965623e-03 
 3.14000000e+00  2.52433672e-04  1.13019583e-03 
 3.15000000e+00  2.52897736e-04  1.13072526e-03 
 3.16000000e+00  2.53357974e-04  1.13124463e-03 
 3.17000000e+00  2.53814404e-04  1.13175406e-03 
 3.18000000e+00  2.54267042e-04  1.13225366e-03 
 3.19000000e+00  2.54715905e-04  1.13274354e-03 
 3.20000000e+00  2.55159135e-04  1.13321902e-03 
 3.21000000e+00  2.55600508e-04  1.13368983e-03 
 3.22000000e+00  2.56038157e-04  1.13415124e-03 
 3.23000000e+00  2.56472099e-04  1.13460336e-03 
 3.24000000e+00  2.56902351e-04  1.13504630e-03 
 3.25000000e+00  2.57328929e-04  1.13548014e-03 
 3.26000000e+00  2.57751849e-04  1.13590500e-03 
 3.27000000e+00  2.58171128e-04  1.13632097e-03 
 3.28000000e+00  2.58586783e-04  1.13672815e-03 
 3.29000000e+00  2.58998830e-04  1.13712665e-03 
 3.30000000e+00  2.59407285e-04  1.13751655e-03 
