 v-sweep         id_narrow       id_wide        
-3.00000000e-01  2.13732662e-15  2.67208627e-14 
-2.90000000e-01  2.00616421e-15  2.51423738e-14 
-2.80000000e-01  1.88664178e-15  2.37398038e-14 
-2.70000000e-01  1.77505986e-15  2.24673987e-14 
-2.60000000e-01  1.67175925e-15  2.13399024e-14 
-2.50000000e-01  1.57729019e-15  2.03781880e-14 
-2.40000000e-01  1.49753141e-15  1.97168628e-14 
-2.30000000e-01  1.42419048e-15  1.92074123e-14 
-2.20000000e-01  1.36353747e-15  1.89948803e-14 
-2.10000000e-01  1.31787156e-15  1.91551362e-14 
-2.00000000e-01  1.29030407e-15  1.97903604e-14 
-1.90000000e-01  1.28501547e-15  2.10378426e-14 
-1.80000000e-01  1.30760242e-15  2.30817542e-14 
-1.70000000e-01  1.36553852e-15  2.61689823e-14 
-1.60000000e-01  1.46878944e-15  3.06303439e-14 
-1.50000000e-01  1.63063049e-15  3.69091708e-14 
-1.40000000e-01  1.86874484e-15  4.55995008e-14 
-1.30000000e-01  2.20668455e-15  5.74976202e-14 
-1.20000000e-01  2.67582895e-15  7.36710380e-14 
-1.10000000e-01  3.31798902e-15  9.55515682e-14 
-1.00000000e-01  4.18890397e-15  1.25059992e-13 
-9.00000000e-02  5.36290857e-15  1.64774166e-13 
-8.00000000e-02  6.93916841e-15  2.18154837e-13 
-7.00000000e-02  9.05004024e-15  2.89849815e-13 
-6.00000000e-02  1.18722516e-14  3.86102946e-13 
-5.00000000e-02  1.56418711e-14  5.15305484e-13 
-4.00000000e-02  2.06743767e-14  6.88738212e-13 
-3.00000000e-02  2.73915397e-14  9.21571666e-13 
-2.00000000e-02  3.63574843e-14  1.23421408e-12 
-1.00000000e-02  4.83270467e-14  1.65412876e-12 
 8.67361738e-17  6.43106661e-14  2.21828524e-12 
 1.00000000e-02  8.56615017e-14  2.97646524e-12 
 2.00000000e-02  1.14192406e-13  3.99572435e-12 
 3.00000000e-02  1.52333060e-13  5.36641356e-12 
 4.00000000e-02  2.03341136e-13  7.21030933e-12 
 5.00000000e-02  2.71586138e-13  9.69159266e-12 
 6.00000000e-02  3.62931093e-13  1.30316802e-11 
 7.00000000e-02  4.85245961e-13  1.75292629e-11 
 8.00000000e-02  6.49098477e-13  2.35873892e-11 
 9.00000000e-02  8.68683986e-13  3.17500760e-11 
 1.00000000e-01  1.16307741e-12  4.27518135e-11 
 1.10000000e-01  1.55791872e-12  5.75845110e-11 
 1.20000000e-01  2.08768522e-12  7.75880807e-11 
 1.30000000e-01  2.79875327e-12  1.04573001e-10 
 1.40000000e-01  3.75352398e-12  1.40986176e-10 
 1.50000000e-01  5.03598695e-12  1.90135461e-10 
 1.60000000e-01  6.75922413e-12  2.56493662e-10 
 1.70000000e-01  9.07553298e-12  3.46110205e-10 
 1.80000000e-01  1.21900866e-11  4.67168711e-10 
 1.90000000e-01  1.63793709e-11  6.30742303e-10 
 2.00000000e-01  2.20160757e-11  8.51816898e-10 
 2.10000000e-01  2.96027043e-11  1.15067770e-09 
 2.20000000e-01  3.98169659e-11  1.55478788e-09 
 2.30000000e-01  5.35730898e-11  2.10133425e-09 
 2.40000000e-01  7.21046571e-11  2.84067625e-09 
 2.50000000e-01  9.70765098e-11  3.84101830e-09 
 2.60000000e-01  1.30735948e-10  5.19473699e-09 
 2.70000000e-01  1.76116995e-10  7.02694542e-09 
 2.80000000e-01  2.37316307e-10  9.50707667e-09 
 2.90000000e-01  3.19865747e-10  1.28645340e-08 
 3.00000000e-01  4.31235221e-10  1.74098030e-08 
 3.10000000e-01  5.81510812e-10  2.35628705e-08 
 3.20000000e-01  7.84308286e-10  3.18913656e-08 
 3.30000000e-01  1.05800172e-09  4.31615372e-08 
 3.40000000e-01  1.42737223e-09  5.84060036e-08 
 3.50000000e-01  1.92581366e-09  7.90130961e-08 
 3.60000000e-01  2.59827060e-09  1.06843433e-07 
 3.70000000e-01  3.50512927e-09  1.44379823e-07 
 3.80000000e-01  4.72732866e-09  1.94916235e-07 
 3.90000000e-01  6.37300186e-09  2.62789541e-07 
 4.00000000e-01  8.58597715e-09  3.53653137e-07 
 4.10000000e-01  1.15564399e-08  4.74783094e-07 
 4.20000000e-01  1.55339345e-08  6.35394886e-07 
 4.30000000e-01  2.08426188e-08  8.46933108e-07 
 4.40000000e-01  2.78982104e-08  1.12328208e-06 
 4.50000000e-01  3.72253787e-08  1.48083910e-06 
 4.60000000e-01  4.94734962e-08  1.93840169e-06 
 4.70000000e-01  6.54279191e-08  2.51684812e-06 
 4.80000000e-01  8.60136668e-08  3.23862869e-06 
 4.90000000e-01  1.12288919e-07  4.12712009e-06 
 5.00000000e-01  1.45427240e-07  5.20591280e-06 
 5.10000000e-01  1.86689512e-07  6.49810101e-06 
 5.20000000e-01  2.37388506e-07  8.02563162e-06 
 5.30000000e-01  2.98850087e-07  9.80875171e-06 
 5.40000000e-01  3.72375120e-07  1.18655770e-05 
 5.50000000e-01  4.59205319e-07  1.42117871e-05 
 5.60000000e-01  5.60495128e-07  1.68604394e-05 
 5.70000000e-01  6.77290531e-07  1.98218845e-05 
 5.80000000e-01  8.10514660e-07  2.31037630e-05 
 5.90000000e-01  9.60959413e-07  2.67110656e-05 
 6.00000000e-01  1.12928190e-06  3.06462439e-05 
 6.10000000e-01  1.31600464e-06  3.49093625e-05 
 6.20000000e-01  1.52151848e-06  3.94982841e-05 
