 v-sweep         id_narrow       id_wide        
-3.00000000e-01  1.88888052e-12  2.49556299e-11 
-2.90000000e-01  2.18160326e-12  2.92490131e-11 
-2.80000000e-01  2.52754241e-12  3.43886707e-11 
-2.70000000e-01  2.93678476e-12  4.05459160e-11 
-2.60000000e-01  3.42141352e-12  4.79276641e-11 
-2.50000000e-01  3.99591299e-12  5.67839707e-11 
-2.40000000e-01  4.67765751e-12  6.74171907e-11 
-2.30000000e-01  5.48750256e-12  8.01931102e-11 
-2.20000000e-01  6.45049943e-12  9.55544834e-11 
-2.10000000e-01  7.59675985e-12  1.14037497e-10 
-2.00000000e-01  8.96250228e-12  1.36291805e-10 
-1.90000000e-01  1.05913188e-11  1.63104916e-10 
-1.80000000e-01  1.25357094e-11  1.95431895e-10 
-1.70000000e-01  1.48589420e-11  2.34431527e-10 
-1.60000000e-01  1.76373063e-11  2.81510407e-10 
-1.50000000e-01  2.09628480e-11  3.38376658e-10 
-1.40000000e-01  2.49466865e-11  4.07105438e-10 
-1.30000000e-01  2.97230412e-11  4.90218843e-10 
-1.20000000e-01  3.54541212e-11  5.90783370e-10 
-1.10000000e-01  4.23360648e-11  7.12528876e-10 
-1.00000000e-01  5.06061563e-11  8.59993773e-10 
-9.00000000e-02  6.05516003e-11  1.03870232e-09 
-8.00000000e-02  7.25201892e-11  1.25538115e-09 
-7.00000000e-02  8.69332807e-11  1.51822378e-09 
-6.00000000e-02  1.04301587e-10  1.83721377e-09 
-5.00000000e-02  1.25244395e-10  2.22451977e-09 
-4.00000000e-02  1.50512958e-10  2.69497822e-09 
-3.00000000e-02  1.81018994e-10  3.26668366e-09 
-2.00000000e-02  2.17869381e-10  3.96171039e-09 
-1.00000000e-02  2.62408437e-10  4.80699496e-09 
 8.67361738e-17  3.16269431e-10  5.83541541e-09 
 1.00000000e-02  3.81437349e-10  7.08711113e-09 
 2.00000000e-02  4.60325395e-10  8.61109694e-09 
 3.00000000e-02  5.55868214e-10  1.04672368e-08 
 4.00000000e-02  6.71635504e-10  1.27286571e-08 
 5.00000000e-02  8.11970446e-10  1.54846961e-08 
 6.00000000e-02  9.82158352e-10  1.88445080e-08 
 7.00000000e-02  1.18863204e-09  2.29414649e-08 
 8.00000000e-02  1.43922185e-09  2.79385284e-08 
 9.00000000e-02  1.74345975e-09  3.40348007e-08 
 1.00000000e-01  2.11294902e-09  4.14735038e-08 
 1.10000000e-01  2.56181307e-09  5.05516860e-08 
 1.20000000e-01  3.10723966e-09  6.16320072e-08 
 1.30000000e-01  3.77013964e-09  7.51570190e-08 
 1.40000000e-01  4.57594250e-09  9.16664163e-08 
 1.50000000e-01  5.55555459e-09  1.11817812e-07 
 1.60000000e-01  6.74650936e-09  1.36411642e-07 
 1.70000000e-01  8.19434224e-09  1.66420873e-07 
 1.80000000e-01  9.95422548e-09  2.03026186e-07 
 1.90000000e-01  1.20928996e-08  2.47657337e-07 
 2.00000000e-01  1.46909368e-08  3.02041251e-07 
 2.10000000e-01  1.78453676e-08  3.68257255e-07 
 2.20000000e-01  2.16726912e-08  4.48799502e-07 
 2.30000000e-01  2.63122722e-08  5.46646081e-07 
 2.40000000e-01  3.19301013e-08  6.65333589e-07 
 2.50000000e-01  3.87228549e-08  8.09034853e-07 
