 v-sweep         id_hv           id_lv          
-3.00000000e-01  6.77494920e-13  9.37124627e-11 
-2.90000000e-01  6.90498122e-13  1.10582758e-10 
-2.80000000e-01  8.04654320e-13  1.30719944e-10 
-2.70000000e-01  1.08940129e-12  1.54773365e-10 
-2.60000000e-01  1.61043125e-12  1.83524873e-10 
-2.50000000e-01  2.43184584e-12  2.17916371e-10 
-2.40000000e-01  3.61290665e-12  2.59083174e-10 
-2.30000000e-01  5.20709952e-12  3.08394424e-10 
-2.20000000e-01  7.26351484e-12  3.67502071e-10 
-2.10000000e-01  9.82992935e-12  4.38400256e-10 
-2.00000000e-01  1.29567648e-11  5.23497330e-10 
-1.90000000e-01  1.67012392e-11  6.25703221e-10 
-1.80000000e-01  2.11313257e-11  7.48535472e-10 
-1.70000000e-01  2.63294279e-11  8.96247957e-10 
-1.60000000e-01  3.23958737e-11  1.07398719e-09 
-1.50000000e-01  3.94524365e-11  1.28798218e-09 
-1.40000000e-01  4.76461233e-11  1.54577512e-09 
-1.30000000e-01  5.71534687e-11  1.85650174e-09 
-1.20000000e-01  6.81855677e-11  2.23123211e-09 
-1.10000000e-01  8.09940772e-11  2.68338502e-09 
-1.00000000e-01  9.58784248e-11  3.22923190e-09 
-9.00000000e-02  1.13194491e-10  3.88850980e-09 
-8.00000000e-02  1.33365068e-10  4.68516710e-09 
-7.00000000e-02  1.56892451e-10  5.64827079e-09 
-6.00000000e-02  1.84373589e-10  6.81311042e-09 
-5.00000000e-02  2.16518321e-10  8.22254152e-09 
-4.00000000e-02  2.54171298e-10  9.92862022e-09 
-3.00000000e-02  2.98338366e-10  1.19945922e-08 
-2.00000000e-02  3.50218312e-10  1.44973124e-08 
-1.00000000e-02  4.11241067e-10  1.75301880e-08 
 8.67361738e-17  4.83113728e-10  2.12067568e-08 
 1.00000000e-02  5.67875990e-10  2.56650356e-08 
 2.00000000e-02  6.67966970e-10  3.10728020e-08 
 3.00000000e-02  7.86305792e-10  3.76340031e-08 
 4.00000000e-02  9.26388820e-10  4.55965251e-08 
 5.00000000e-02  1.09240701e-09  5.52615983e-08 
 6.00000000e-02  1.28938766e-09  6.69951644e-08 
 7.00000000e-02  1.52336557e-09  8.12415848e-08 
 8.00000000e-02  1.80159000e-09  9.85401293e-08 
 9.00000000e-02  2.13277472e-09  1.19544745e-07 
 1.00000000e-01  2.52740045e-09  1.45047660e-07 
 1.10000000e-01  2.99808046e-09  1.76007430e-07 
 1.20000000e-01  3.56000282e-09  2.13582046e-07 
 1.30000000e-01  4.23146510e-09  2.59167739e-07 
 1.40000000e-01  5.03452092e-09  3.14444009e-07 
 1.50000000e-01  5.99576135e-09  3.81425273e-07 
 1.60000000e-01  7.14725893e-09  4.62519236e-07 
 1.70000000e-01  8.52770722e-09  5.60591642e-07 
 1.80000000e-01  1.01837952e-08  6.79036423e-07 
 1.90000000e-01  1.21718625e-08  8.21849383e-07 
 2.00000000e-01  1.45598901e-08  9.93702504e-07 
 2.10000000e-01  1.74298884e-08  1.20001467e-06 
 2.20000000e-01  2.08807551e-08  1.44701339e-06 
 2.30000000e-01  2.50316843e-08  1.74178095e-06 
 2.40000000e-01  3.00262137e-08  2.09227779e-06 
 2.50000000e-01  3.60370077e-08  2.50733620e-06 
 2.60000000e-01  4.32714702e-08  2.99661819e-06 
 2.70000000e-01  5.19782799e-08  3.57053412e-06 
 2.80000000e-01  6.24549235e-08  4.24012116e-06 
 2.90000000e-01  7.50562695e-08  5.01688476e-06 
 3.00000000e-01  9.02041744e-08  5.91260907e-06 
 3.10000000e-01  1.08398033e-07  6.93914521e-06 
 3.20000000e-01  1.30226065e-07  8.10818755e-06 
 3.30000000e-01  1.56376999e-07  9.43104865e-06 
 3.40000000e-01  1.87651593e-07  1.09184426e-05 
 3.50000000e-01  2.24973269e-07  1.25802852e-05 
 3.60000000e-01  2.69396882e-07  1.44255181e-05 
 3.70000000e-01  3.22114484e-07  1.64619614e-05 
 3.80000000e-01  3.84456833e-07  1.86961976e-05 
 3.90000000e-01  4.57889409e-07  2.11334880e-05 
 4.00000000e-01  5.44001902e-07  2.37777221e-05 
 4.10000000e-01  6.44490505e-07  2.66313973e-05 
 4.20000000e-01  7.61132911e-07  2.96956276e-05 
 4.30000000e-01  8.95756545e-07  3.29701785e-05 
 4.40000000e-01  1.05020126e-06  3.64535244e-05 
 4.50000000e-01  1.22627826e-06  4.01429265e-05 
 4.60000000e-01  1.42572742e-06  4.40345254e-05 
 4.70000000e-01  1.65017539e-06  4.81234465e-05 
 4.80000000e-01  1.90109669e-06  5.24039130e-05 
 4.90000000e-01  2.17977981e-06  5.68693633e-05 
 5.00000000e-01  2.48730004e-06  6.15125691e-05 
 5.10000000e-01  2.82450003e-06  6.63257513e-05 
 5.20000000e-01  3.19197877e-06  7.13006914e-05 
 5.30000000e-01  3.59008898e-06  7.64288360e-05 
 5.40000000e-01  4.01894246e-06  8.17013942e-05 
 5.50000000e-01  4.47842245e-06  8.71094260e-05 
 5.60000000e-01  4.96820173e-06  9.26439218e-05 
 5.70000000e-01  5.48776486e-06  9.82958727e-05 
 5.80000000e-01  6.03643309e-06  1.04056333e-04 
 5.90000000e-01  6.61339042e-06  1.09916472e-04 
 6.00000000e-01  7.21770946e-06  1.15867621e-04 
 6.10000000e-01  7.84837615e-06  1.21901311e-04 
 6.20000000e-01  8.50431255e-06  1.28009302e-04 
 6.30000000e-01  9.18439727e-06  1.34183612e-04 
 6.40000000e-01  9.88748328e-06  1.40416532e-04 
 6.50000000e-01  1.06124132e-05  1.46700647e-04 
 6.60000000e-01  1.13580319e-05  1.53028840e-04 
 6.70000000e-01  1.21231971e-05  1.59394303e-04 
 6.80000000e-01  1.29067875e-05  1.65790541e-04 
 6.90000000e-01  1.37077095e-05  1.72211369e-04 
 7.00000000e-01  1.45249020e-05  1.78650917e-04 
 7.10000000e-01  1.53573402e-05  1.85103619e-04 
 7.20000000e-01  1.62040379e-05  1.91564215e-04 
 7.30000000e-01  1.70640492e-05  1.98027739e-04 
 7.40000000e-01  1.79364695e-05  2.04489515e-04 
 7.50000000e-01  1.88204355e-05  2.10945146e-04 
 7.60000000e-01  1.97151254e-05  2.17390509e-04 
 7.70000000e-01  2.06197577e-05  2.23821739e-04 
 7.80000000e-01  2.15335907e-05  2.30235226e-04 
 7.90000000e-01  2.24559214e-05  2.36627601e-04 
 8.00000000e-01  2.33860840e-05  2.42995725e-04 
 8.10000000e-01  2.43234488e-05  2.49336682e-04 
 8.20000000e-01  2.52674202e-05  2.55647766e-04 
 8.30000000e-01  2.62174360e-05  2.61926473e-04 
 8.40000000e-01  2.71729651e-05  2.68170488e-04 
 8.50000000e-01  2.81335063e-05  2.74377680e-04 
 8.60000000e-01  2.90985868e-05  2.80546088e-04 
 8.70000000e-01  3.00677609e-05  2.86673916e-04 
 8.80000000e-01  3.10406082e-05  2.92759519e-04 
 8.90000000e-01  3.20167322e-05  2.98801402e-04 
 9.00000000e-01  3.29957595e-05  3.04798203e-04 
 9.10000000e-01  3.39773380e-05  3.10748692e-04 
 9.20000000e-01  3.49611358e-05  3.16651761e-04 
 9.30000000e-01  3.59468401e-05  3.22506415e-04 
 9.40000000e-01  3.69341561e-05  3.28311769e-04 
 9.50000000e-01  3.79228060e-05  3.34067038e-04 
 9.60000000e-01  3.89125278e-05  3.39771534e-04 
 9.70000000e-01  3.99030746e-05  3.45424655e-04 
 9.80000000e-01  4.08942135e-05  3.51025886e-04 
 9.90000000e-01  4.18857250e-05  3.56574787e-04 
 1.00000000e+00  4.28774020e-05  3.62070995e-04 
 1.01000000e+00  4.38690492e-05  3.67514213e-04 
 1.02000000e+00  4.48604824e-05  3.72904206e-04 
 1.03000000e+00  4.58515277e-05  3.78240804e-04 
 1.04000000e+00  4.68420211e-05  3.83523887e-04 
 1.05000000e+00  4.78318079e-05  3.88753389e-04 
 1.06000000e+00  4.88207419e-05  3.93929293e-04 
 1.07000000e+00  4.98086852e-05  3.99051626e-04 
 1.08000000e+00  5.07955075e-05  4.04120456e-04 
 1.09000000e+00  5.17810860e-05  4.09135888e-04 
 1.10000000e+00  5.27653044e-05  4.14098067e-04 
 1.11000000e+00  5.37480531e-05  4.19007166e-04 
 1.12000000e+00  5.47292286e-05  4.23863392e-04 
 1.13000000e+00  5.57087330e-05  4.28666979e-04 
 1.14000000e+00  5.66864738e-05  4.33418186e-04 
 1.15000000e+00  5.76623638e-05  4.38117296e-04 
 1.16000000e+00  5.86363204e-05  4.42764614e-04 
 1.17000000e+00  5.96082659e-05  4.47360466e-04 
 1.18000000e+00  6.05781265e-05  4.51905195e-04 
 1.19000000e+00  6.15458327e-05  4.56399160e-04 
 1.20000000e+00  6.25113189e-05  4.60842737e-04 
 1.21000000e+00  6.34745230e-05  4.65236314e-04 
 1.22000000e+00  6.44353864e-05  4.69580292e-04 
 1.23000000e+00  6.53938538e-05  4.73875084e-04 
 1.24000000e+00  6.63498731e-05  4.78121110e-04 
 1.25000000e+00  6.73033948e-05  4.82318802e-04 
 1.26000000e+00  6.82543725e-05  4.86468599e-04 
 1.27000000e+00  6.92027624e-05  4.90570945e-04 
 1.28000000e+00  7.01485229e-05  4.94626292e-04 
 1.29000000e+00  7.10916151e-05  4.98635097e-04 
 1.30000000e+00  7.20320023e-05  5.02597819e-04 
 1.31000000e+00  7.29696497e-05  5.06514924e-04 
 1.32000000e+00  7.39045247e-05  5.10386879e-04 
 1.33000000e+00  7.48365967e-05  5.14214154e-04 
 1.34000000e+00  7.57658369e-05  5.17997219e-04 
 1.35000000e+00  7.66922180e-05  5.21736547e-04 
 1.36000000e+00  7.76157146e-05  5.25432613e-04 
 1.37000000e+00  7.85363029e-05  5.29085888e-04 
 1.38000000e+00  7.94539603e-05  5.32696847e-04 
 1.39000000e+00  8.03686660e-05  5.36265962e-04 
 1.40000000e+00  8.12804002e-05  5.39793704e-04 
 1.41000000e+00  8.21891447e-05  5.43280545e-04 
 1.42000000e+00  8.30948824e-05  5.46726951e-04 
 1.43000000e+00  8.39975973e-05  5.50133392e-04 
 1.44000000e+00  8.48972747e-05  5.53500329e-04 
 1.45000000e+00  8.57939006e-05  5.56828227e-04 
 1.46000000e+00  8.66874625e-05  5.60117544e-04 
 1.47000000e+00  8.75779485e-05  5.63368735e-04 
 1.48000000e+00  8.84653478e-05  5.66582256e-04 
 1.49000000e+00  8.93496504e-05  5.69758556e-04 
 1.50000000e+00  9.02308472e-05  5.72898080e-04 
 1.51000000e+00  9.11089298e-05  5.76001273e-04 
 1.52000000e+00  9.19838908e-05  5.79068574e-04 
 1.53000000e+00  9.28557232e-05  5.82100418e-04 
 1.54000000e+00  9.37244209e-05  5.85097237e-04 
 1.55000000e+00  9.45899786e-05  5.88059459e-04 
 1.56000000e+00  9.54523912e-05  5.90987506e-04 
 1.57000000e+00  9.63116547e-05  5.93881799e-04 
 1.58000000e+00  9.71677654e-05  5.96742752e-04 
 1.59000000e+00  9.80207202e-05  5.99570776e-04 
 1.60000000e+00  9.88705166e-05  6.02366278e-04 
 1.61000000e+00  9.97171526e-05  6.05129660e-04 
 1.62000000e+00  1.00560627e-04  6.07861319e-04 
 1.63000000e+00  1.01400937e-04  6.10561648e-04 
 1.64000000e+00  1.02238085e-04  6.13231037e-04 
 1.65000000e+00  1.03072068e-04  6.15869870e-04 
 1.66000000e+00  1.03902887e-04  6.18478527e-04 
 1.67000000e+00  1.04730544e-04  6.21057382e-04 
 1.68000000e+00  1.05555038e-04  6.23606808e-04 
 1.69000000e+00  1.06376371e-04  6.26127170e-04 
 1.70000000e+00  1.07194545e-04  6.28618830e-04 
 1.71000000e+00  1.08009562e-04  6.31082146e-04 
 1.72000000e+00  1.08821424e-04  6.33517471e-04 
 1.73000000e+00  1.09630134e-04  6.35925153e-04 
 1.74000000e+00  1.10435694e-04  6.38305537e-04 
 1.75000000e+00  1.11238109e-04  6.40658962e-04 
 1.76000000e+00  1.12037380e-04  6.42985765e-04 
 1.77000000e+00  1.12833512e-04  6.45286276e-04 
 1.78000000e+00  1.13626509e-04  6.47560822e-04 
 1.79000000e+00  1.14416375e-04  6.49809726e-04 
 1.80000000e+00  1.15203115e-04  6.52033305e-04 
 1.81000000e+00  1.15986732e-04  6.54231875e-04 
 1.82000000e+00  1.16767232e-04  6.56405746e-04 
 1.83000000e+00  1.17544620e-04  6.58555222e-04 
 1.84000000e+00  1.18318901e-04  6.60680607e-04 
 1.85000000e+00  1.19090080e-04  6.62782198e-04 
 1.86000000e+00  1.19858162e-04  6.64860288e-04 
 1.87000000e+00  1.20623154e-04  6.66915168e-04 
 1.88000000e+00  1.21385062e-04  6.68947123e-04 
 1.89000000e+00  1.22143890e-04  6.70956436e-04 
 1.90000000e+00  1.22899646e-04  6.72943384e-04 
 1.91000000e+00  1.23652336e-04  6.74908242e-04 
 1.92000000e+00  1.24401965e-04  6.76851281e-04 
 1.93000000e+00  1.25148542e-04  6.78772768e-04 
 1.94000000e+00  1.25892071e-04  6.80672965e-04 
 1.95000000e+00  1.26632560e-04  6.82552134e-04 
 1.96000000e+00  1.27370016e-04  6.84410529e-04 
 1.97000000e+00  1.28104446e-04  6.86248404e-04 
 1.98000000e+00  1.28835857e-04  6.88066007e-04 
 1.99000000e+00  1.29564255e-04  6.89863584e-04 
 2.00000000e+00  1.30289649e-04  6.91641378e-04 
 2.01000000e+00  1.31012045e-04  6.93399628e-04 
 2.02000000e+00  1.31731452e-04  6.95138568e-04 
 2.03000000e+00  1.32447875e-04  6.96858432e-04 
 2.04000000e+00  1.33161324e-04  6.98559449e-04 
 2.05000000e+00  1.33871805e-04  7.00241845e-04 
 2.06000000e+00  1.34579327e-04  7.01905843e-04 
 2.07000000e+00  1.35283896e-04  7.03551662e-04 
 2.08000000e+00  1.35985522e-04  7.05179519e-04 
 2.09000000e+00  1.36684211e-04  7.06789628e-04 
 2.10000000e+00  1.37379972e-04  7.08382200e-04 
 2.11000000e+00  1.38072813e-04  7.09957443e-04 
 2.12000000e+00  1.38762741e-04  7.11515562e-04 
 2.13000000e+00  1.39449765e-04  7.13056759e-04 
 2.14000000e+00  1.40133893e-04  7.14581233e-04 
 2.15000000e+00  1.40815133e-04  7.16089181e-04 
 2.16000000e+00  1.41493493e-04  7.17580797e-04 
 2.17000000e+00  1.42168982e-04  7.19056273e-04 
 2.18000000e+00  1.42841607e-04  7.20515797e-04 
 2.19000000e+00  1.43511377e-04  7.21959555e-04 
 2.20000000e+00  1.44178301e-04  7.23387730e-04 
 2.21000000e+00  1.44842387e-04  7.24800504e-04 
 2.22000000e+00  1.45503642e-04  7.26198055e-04 
 2.23000000e+00  1.46162076e-04  7.27580559e-04 
 2.24000000e+00  1.46817697e-04  7.28948190e-04 
 2.25000000e+00  1.47470514e-04  7.30301119e-04 
 2.26000000e+00  1.48120534e-04  7.31639515e-04 
 2.27000000e+00  1.48767766e-04  7.32963545e-04 
 2.28000000e+00  1.49412220e-04  7.34273373e-04 
 2.29000000e+00  1.50053902e-04  7.35569161e-04 
 2.30000000e+00  1.50692823e-04  7.36851070e-04 
 2.31000000e+00  1.51328990e-04  7.38119256e-04 
 2.32000000e+00  1.51962411e-04  7.39373876e-04 
 2.33000000e+00  1.52593097e-04  7.40615084e-04 
 2.34000000e+00  1.53221054e-04  7.41843030e-04 
 2.35000000e+00  1.53846292e-04  7.43057864e-04 
 2.36000000e+00  1.54468819e-04  7.44259734e-04 
 2.37000000e+00  1.55088644e-04  7.45448785e-04 
 2.38000000e+00  1.55705775e-04  7.46625160e-04 
 2.39000000e+00  1.56320222e-04  7.47789002e-04 
 2.40000000e+00  1.56931991e-04  7.48940450e-04 
 2.41000000e+00  1.57541093e-04  7.50079641e-04 
 2.42000000e+00  1.58147536e-04  7.51206713e-04 
 2.43000000e+00  1.58751328e-04  7.52321798e-04 
 2.44000000e+00  1.59352477e-04  7.53425030e-04 
 2.45000000e+00  1.59950993e-04  7.54516539e-04 
 2.46000000e+00  1.60546884e-04  7.55596454e-04 
 2.47000000e+00  1.61140159e-04  7.56664903e-04 
 2.48000000e+00  1.61730826e-04  7.57722011e-04 
 2.49000000e+00  1.62318893e-04  7.58767901e-04 
 2.50000000e+00  1.62904370e-04  7.59802697e-04 
 2.51000000e+00  1.63488554e-04  7.60831987e-04 
 2.52000000e+00  1.64068870e-04  7.61844895e-04 
 2.53000000e+00  1.64646621e-04  7.62847067e-04 
 2.54000000e+00  1.65221816e-04  7.63838618e-04 
 2.55000000e+00  1.65794462e-04  7.64819664e-04 
 2.56000000e+00  1.66364569e-04  7.65790318e-04 
 2.57000000e+00  1.66932145e-04  7.66750690e-04 
 2.58000000e+00  1.67497197e-04  7.67700892e-04 
 2.59000000e+00  1.68059736e-04  7.68641032e-04 
 2.60000000e+00  1.68619769e-04  7.69571218e-04 
 2.61000000e+00  1.69177304e-04  7.70491555e-04 
 2.62000000e+00  1.69732351e-04  7.71402148e-04 
 2.63000000e+00  1.70284917e-04  7.72303101e-04 
 2.64000000e+00  1.70835010e-04  7.73194516e-04 
 2.65000000e+00  1.71382640e-04  7.74076492e-04 
 2.66000000e+00  1.71927815e-04  7.74949131e-04 
 2.67000000e+00  1.72470542e-04  7.75812530e-04 
 2.68000000e+00  1.73010831e-04  7.76666786e-04 
 2.69000000e+00  1.73548689e-04  7.77511995e-04 
 2.70000000e+00  1.74084125e-04  7.78348251e-04 
 2.71000000e+00  1.74617147e-04  7.79175648e-04 
 2.72000000e+00  1.75147764e-04  7.79994278e-04 
 2.73000000e+00  1.75675983e-04  7.80804232e-04 
 2.74000000e+00  1.76201813e-04  7.81605601e-04 
 2.75000000e+00  1.76725262e-04  7.82398472e-04 
 2.76000000e+00  1.77246339e-04  7.83182933e-04 
 2.77000000e+00  1.77765051e-04  7.83959072e-04 
 2.78000000e+00  1.78281406e-04  7.84726974e-04 
 2.79000000e+00  1.78795413e-04  7.85486723e-04 
 2.80000000e+00  1.79307081e-04  7.86238402e-04 
 2.81000000e+00  1.79816416e-04  7.86982095e-04 
 2.82000000e+00  1.80323427e-04  7.87717883e-04 
 2.83000000e+00  1.80828122e-04  7.88445846e-04 
 2.84000000e+00  1.81330509e-04  7.89166064e-04 
 2.85000000e+00  1.81830597e-04  7.89878615e-04 
 2.86000000e+00  1.82328392e-04  7.90583577e-04 
 2.87000000e+00  1.82823904e-04  7.91281026e-04 
 2.88000000e+00  1.83317140e-04  7.91971038e-04 
 2.89000000e+00  1.83808108e-04  7.92653688e-04 
 2.90000000e+00  1.84296816e-04  7.93329050e-04 
 2.91000000e+00  1.84783272e-04  7.93997197e-04 
 2.92000000e+00  1.85267483e-04  7.94658200e-04 
 2.93000000e+00  1.85749458e-04  7.95312132e-04 
 2.94000000e+00  1.86229205e-04  7.95959063e-04 
 2.95000000e+00  1.86706730e-04  7.96599062e-04 
 2.96000000e+00  1.87182043e-04  7.97232197e-04 
 2.97000000e+00  1.87655151e-04  7.97858538e-04 
 2.98000000e+00  1.88126061e-04  7.98478152e-04 
 2.99000000e+00  1.88594781e-04  7.99091103e-04 
 3.00000000e+00  1.89061319e-04  7.99697458e-04 
 3.01000000e+00  1.89525683e-04  8.00297281e-04 
 3.02000000e+00  1.89987881e-04  8.00890636e-04 
 3.03000000e+00  1.90447919e-04  8.01477587e-04 
 3.04000000e+00  1.90905806e-04  8.02058196e-04 
 3.05000000e+00  1.91361549e-04  8.02632525e-04 
 3.06000000e+00  1.91815156e-04  8.03200635e-04 
 3.07000000e+00  1.92266635e-04  8.03762585e-04 
 3.08000000e+00  1.92715992e-04  8.04318437e-04 
 3.09000000e+00  1.93163235e-04  8.04868249e-04 
 3.10000000e+00  1.93608373e-04  8.05412078e-04 
 3.11000000e+00  1.94051412e-04  8.05949984e-04 
 3.12000000e+00  1.94492359e-04  8.06482022e-04 
 3.13000000e+00  1.94931223e-04  8.07008248e-04 
 3.14000000e+00  1.95368010e-04  8.07528719e-04 
 3.15000000e+00  1.95802728e-04  8.08043490e-04 
 3.16000000e+00  1.96235385e-04  8.08552614e-04 
 3.17000000e+00  1.96665987e-04  8.09056145e-04 
 3.18000000e+00  1.97094543e-04  8.09554137e-04 
 3.19000000e+00  1.97521058e-04  8.10046642e-04 
 3.20000000e+00  1.97945542e-04  8.10533711e-04 
 3.21000000e+00  1.98367999e-04  8.11015397e-04 
 3.22000000e+00  1.98788439e-04  8.11491749e-04 
 3.23000000e+00  1.99206869e-04  8.11962818e-04 
 3.24000000e+00  1.99623294e-04  8.12428653e-04 
 3.25000000e+00  2.00037723e-04  8.12889304e-04 
 3.26000000e+00  2.00450163e-04  8.13344818e-04 
 3.27000000e+00  2.00860621e-04  8.13795244e-04 
 3.28000000e+00  2.01269103e-04  8.14240629e-04 
 3.29000000e+00  2.01674635e-04  8.14678530e-04 
 3.30000000e+00  2.02079192e-04  8.15113995e-04 
