 v-sweep         id_narrow       id_wide        
 7.00000000e-01  9.15577964e-06  1.57139331e-04 
 7.10000000e-01  9.74516745e-06  1.66709043e-04 
 7.20000000e-01  1.03481108e-05  1.76444607e-04 
 7.30000000e-01  1.09638685e-05  1.86331772e-04 
 7.40000000e-01  1.15916975e-05  1.96356532e-04 
 7.50000000e-01  1.22308559e-05  2.06505169e-04 
 7.60000000e-01  1.28806053e-05  2.16764290e-04 
 7.70000000e-01  1.35402129e-05  2.27120860e-04 
 7.80000000e-01  1.42089537e-05  2.37562224e-04 
 7.90000000e-01  1.48861121e-05  2.48076135e-04 
 8.00000000e-01  1.55709838e-05  2.58650764e-04 
 8.10000000e-01  1.62628772e-05  2.69274719e-04 
 8.20000000e-01  1.69611143e-05  2.79937056e-04 
 8.30000000e-01  1.76650325e-05  2.90627280e-04 
 8.40000000e-01  1.83739852e-05  3.01335354e-04 
 8.50000000e-01  1.90873426e-05  3.12051698e-04 
 8.60000000e-01  1.98044927e-05  3.22767189e-04 
 8.70000000e-01  2.05248417e-05  3.33473159e-04 
 8.80000000e-01  2.12478143e-05  3.44161386e-04 
 8.90000000e-01  2.19728547e-05  3.54824094e-04 
 9.00000000e-01  2.26994262e-05  3.65453939e-04 
 9.10000000e-01  2.34270118e-05  3.76044003e-04 
 9.20000000e-01  2.41551140e-05  3.86587784e-04 
 9.30000000e-01  2.48832553e-05  3.97079185e-04 
 9.40000000e-01  2.56109776e-05  4.07512501e-04 
 9.50000000e-01  2.63378425e-05  4.17882408e-04 
 9.60000000e-01  2.70634311e-05  4.28183952e-04 
 9.70000000e-01  2.77873433e-05  4.38412532e-04 
 9.80000000e-01  2.85091985e-05  4.48563890e-04 
 9.90000000e-01  2.92286343e-05  4.58634097e-04 
 1.00000000e+00  2.99453068e-05  4.68619540e-04 
 1.01000000e+00  3.06588900e-05  4.78516907e-04 
 1.02000000e+00  3.13690755e-05  4.88323176e-04 
 1.03000000e+00  3.20755719e-05  4.98035601e-04 
 1.04000000e+00  3.27781049e-05  5.07651698e-04 
 1.05000000e+00  3.34764160e-05  5.17169235e-04 
 1.06000000e+00  3.41702628e-05  5.26586215e-04 
 1.07000000e+00  3.48594181e-05  5.35900870e-04 
 1.08000000e+00  3.55436696e-05  5.45111644e-04 
 1.09000000e+00  3.62228196e-05  5.54217184e-04 
 1.10000000e+00  3.68966839e-05  5.63216328e-04 
 1.11000000e+00  3.75650920e-05  5.72108095e-04 
 1.12000000e+00  3.82278861e-05  5.80891675e-04 
 1.13000000e+00  3.88849212e-05  5.89566417e-04 
 1.14000000e+00  3.95360638e-05  5.98131820e-04 
 1.15000000e+00  4.01811922e-05  6.06587525e-04 
 1.16000000e+00  4.08201957e-05  6.14933306e-04 
 1.17000000e+00  4.14529740e-05  6.23169060e-04 
 1.18000000e+00  4.20794369e-05  6.31294801e-04 
 1.19000000e+00  4.26995041e-05  6.39310649e-04 
 1.20000000e+00  4.33131042e-05  6.47216825e-04 
