 v-sweep         id_std          id_elt         
-3.00000000e-01  2.17406872e-11  2.17406883e-11 
-2.90000000e-01  2.09620692e-11  2.09620709e-11 
-2.80000000e-01  2.02202254e-11  2.02202278e-11 
-2.70000000e-01  1.95129585e-11  1.95129615e-11 
-2.60000000e-01  1.88383136e-11  1.88383172e-11 
-2.50000000e-01  1.81946056e-11  1.81946094e-11 
-2.40000000e-01  1.75804624e-11  1.75804659e-11 
-2.30000000e-01  1.69948954e-11  1.69948973e-11 
-2.20000000e-01  1.64374065e-11  1.64374043e-11 
-2.10000000e-01  1.59081510e-11  1.59081404e-11 
-2.00000000e-01  1.54081815e-11  1.54081549e-11 
-1.90000000e-01  1.49398115e-11  1.49397561e-11 
-1.80000000e-01  1.45071552e-11  1.45070497e-11 
-1.70000000e-01  1.41169274e-11  1.41167370e-11 
-1.60000000e-01  1.37796275e-11  1.37792953e-11 
-1.50000000e-01  1.35112884e-11  1.35107230e-11 
-1.40000000e-01  1.33360632e-11  1.33351184e-11 
-1.30000000e-01  1.32900460e-11  1.32884892e-11 
-1.20000000e-01  1.34269183e-11  1.34243817e-11 
-1.10000000e-01  1.38262944e-11  1.38221985e-11 
-1.00000000e-01  1.46060562e-11  1.45994916e-11 
-9.00000000e-02  1.59405895e-11  1.59301340e-11 
-8.00000000e-02  1.80877532e-11  1.80711885e-11 
-7.00000000e-02  2.14287691e-11  2.14026449e-11 
-6.00000000e-02  2.65272429e-11  2.64862042e-11 
-5.00000000e-02  3.42165079e-11  3.41522610e-11 
-4.00000000e-02  4.57289216e-11  4.56286448e-11 
-3.00000000e-02  6.28873074e-11  6.27312123e-11 
-2.00000000e-02  8.83884861e-11  8.81460780e-11 
-1.00000000e-02  1.26223287e-10  1.25847638e-10 
 8.67361738e-17  1.82298880e-10  1.81717862e-10 
 1.00000000e-02  2.65361061e-10  2.64463945e-10 
 2.00000000e-02  3.88361331e-10  3.86978315e-10 
 3.00000000e-02  5.70483567e-10  5.68354517e-10 
 4.00000000e-02  8.40148820e-10  8.36875609e-10 
 5.00000000e-02  1.23947046e-09  1.23444434e-09 
 6.00000000e-02  1.83085927e-09  1.82315031e-09 
 7.00000000e-02  2.70681382e-09  2.69500286e-09 
 8.00000000e-02  4.00442593e-09  3.98634946e-09 
 9.00000000e-02  5.92685573e-09  5.89921959e-09 
 1.00000000e-01  8.77508595e-09  8.73288168e-09 
 1.10000000e-01  1.29947842e-08  1.29304113e-08 
 1.20000000e-01  1.92452550e-08  1.91472076e-08 
 1.30000000e-01  2.85004304e-08  2.83513499e-08 
 1.40000000e-01  4.21957660e-08  4.19695881e-08 
 1.50000000e-01  6.24396805e-08  6.20975329e-08 
 1.60000000e-01  9.23131016e-08  9.17975739e-08 
 1.70000000e-01  1.36283679e-07  1.35511175e-07 
 1.80000000e-01  2.00757524e-07  1.99608803e-07 
 1.90000000e-01  2.94771825e-07  2.93081855e-07 
 2.00000000e-01  4.30782385e-07  4.28332624e-07 
 2.10000000e-01  6.25407273e-07  6.21926582e-07 
 2.20000000e-01  8.99856649e-07  8.95040211e-07 
 2.30000000e-01  1.27966935e-06  1.27322499e-06 
 2.40000000e-01  1.79342606e-06  1.78514952e-06 
 2.50000000e-01  2.47045736e-06  2.46032105e-06 
 2.60000000e-01  3.33814266e-06  3.32636648e-06 
