 v-sweep         id_std          id_elt         
-3.00000000e-01  8.43895222e-10  8.32674003e-10 
-2.90000000e-01  1.01911098e-09  1.00781909e-09 
-2.80000000e-01  1.23219335e-09  1.22080224e-09 
-2.70000000e-01  1.49145129e-09  1.47992348e-09 
-2.60000000e-01  1.80703987e-09  1.79532641e-09 
-2.50000000e-01  2.19137405e-09  2.17941130e-09 
-2.40000000e-01  2.65963567e-09  2.64734130e-09 
-2.30000000e-01  3.23039459e-09  3.21766241e-09 
-2.20000000e-01  3.92636950e-09  3.91306304e-09 
-2.10000000e-01  4.77535952e-09  4.76130396e-09 
-2.00000000e-01  5.81138461e-09  5.79635661e-09 
-1.90000000e-01  7.07608060e-09  7.05979573e-09 
-1.80000000e-01  8.62040462e-09  8.60250160e-09 
-1.70000000e-01  1.05067178e-08  1.04867391e-08 
-1.60000000e-01  1.28113254e-08  1.27886932e-08 
-1.50000000e-01  1.56275701e-08  1.56015571e-08 
-1.40000000e-01  1.90695909e-08  1.90392846e-08 
-1.30000000e-01  2.32768786e-08  2.32411387e-08 
-1.20000000e-01  2.84197801e-08  2.83771874e-08 
-1.10000000e-01  3.47061206e-08  3.46549178e-08 
-1.00000000e-01  4.23891312e-08  4.23271547e-08 
-9.00000000e-02  5.17768793e-08  5.17014837e-08 
-8.00000000e-02  6.32433980e-08  6.31513757e-08 
-7.00000000e-02  7.72416910e-08  7.71291917e-08 
-6.00000000e-02  9.43187419e-08  9.41812025e-08 
-5.00000000e-02  1.15132567e-07  1.14964664e-07 
-4.00000000e-02  1.40471204e-07  1.40266853e-07 
-3.00000000e-02  1.71273322e-07  1.71025754e-07 
-2.00000000e-02  2.08649840e-07  2.08351796e-07 
-1.00000000e-02  2.53905563e-07  2.53549667e-07 
 8.67361738e-17  3.08559440e-07  3.08138809e-07 
 1.00000000e-02  3.74361569e-07  3.73870748e-07 
 2.00000000e-02  4.53304725e-07  4.52741006e-07 
 3.00000000e-02  5.47627943e-07  5.46993149e-07 
 4.00000000e-02  6.59809778e-07  6.59112542e-07 
 5.00000000e-02  7.92549294e-07  7.91807829e-07 
 6.00000000e-02  9.48733641e-07  9.47978948e-07 
 7.00000000e-02  1.13139221e-06  1.13067161e-06 
 8.00000000e-02  1.34363866e-06  1.34301945e-06 
 9.00000000e-02  1.58860314e-06  1.58817628e-06 
 1.00000000e-01  1.86935820e-06  1.86924163e-06 
 1.10000000e-01  2.18884206e-06  2.18918363e-06 
 1.20000000e-01  2.54978326e-06  2.55076296e-06 
 1.30000000e-01  2.95463057e-06  2.95646204e-06 
 1.40000000e-01  3.40549155e-06  3.40842260e-06 
 1.50000000e-01  3.90408273e-06  3.90839500e-06 
 1.60000000e-01  4.45169380e-06  4.45770139e-06 
 1.70000000e-01  5.04916724e-06  5.05721441e-06 
 1.80000000e-01  5.69689405e-06  5.70735215e-06 
 1.90000000e-01  6.39482509e-06  6.40808864e-06 
 2.00000000e-01  7.14249638e-06  7.15897872e-06 
 2.10000000e-01  7.93906609e-06  7.95919460e-06 
 2.20000000e-01  8.78335988e-06  8.80757116e-06 
 2.30000000e-01  9.67392167e-06  9.70265667e-06 
 2.40000000e-01  1.06090662e-05  1.06427657e-05 
 2.50000000e-01  1.15869309e-05  1.16260313e-05 
 2.60000000e-01  1.26055246e-05  1.26504543e-05 
 2.70000000e-01  1.36627721e-05  1.37139482e-05 
 2.80000000e-01  1.47565525e-05  1.48143783e-05 
 2.90000000e-01  1.58847320e-05  1.59495951e-05 
 3.00000000e-01  1.70451914e-05  1.71174618e-05 
 3.10000000e-01  1.82358469e-05  1.83158763e-05 
 3.20000000e-01  1.94546672e-05  1.95427881e-05 
 3.30000000e-01  2.06996852e-05  2.07962106e-05 
 3.40000000e-01  2.19690070e-05  2.20742306e-05 
 3.50000000e-01  2.32608173e-05  2.33750132e-05 
 3.60000000e-01  2.45733824e-05  2.46968060e-05 
 3.70000000e-01  2.59050516e-05  2.60379399e-05 
 3.80000000e-01  2.72542568e-05  2.73968288e-05 
 3.90000000e-01  2.86195112e-05  2.87719690e-05 
 4.00000000e-01  2.99994071e-05  3.01619362e-05 
 4.10000000e-01  3.13926132e-05  3.15653837e-05 
 4.20000000e-01  3.27978716e-05  3.29810385e-05 
 4.30000000e-01  3.42139940e-05  3.44076983e-05 
 4.40000000e-01  3.56398590e-05  3.58442283e-05 
 4.50000000e-01  3.70744081e-05  3.72895573e-05 
 4.60000000e-01  3.85166422e-05  3.87426744e-05 
 4.70000000e-01  3.99656188e-05  4.02026258e-05 
 4.80000000e-01  4.14204484e-05  4.16685113e-05 
 4.90000000e-01  4.28802912e-05  4.31394813e-05 
 5.00000000e-01  4.43443548e-05  4.46147338e-05 
 5.10000000e-01  4.58118909e-05  4.60935118e-05 
 5.20000000e-01  4.72821928e-05  4.75751002e-05 
 5.30000000e-01  4.87545930e-05  4.90588237e-05 
 5.40000000e-01  5.02284607e-05  5.05440442e-05 
 5.50000000e-01  5.17031999e-05  5.20301589e-05 
 5.60000000e-01  5.31782473e-05  5.35165978e-05 
 5.70000000e-01  5.46530700e-05  5.50028222e-05 
 5.80000000e-01  5.61271644e-05  5.64883225e-05 
 5.90000000e-01  5.76000539e-05  5.79726168e-05 
 6.00000000e-01  5.90712878e-05  5.94552494e-05 
 6.10000000e-01  6.05404396e-05  6.09357890e-05 
 6.20000000e-01  6.20071056e-05  6.24138276e-05 
 6.30000000e-01  6.34709039e-05  6.38889790e-05 
 6.40000000e-01  6.49314730e-05  6.53608778e-05 
 6.50000000e-01  6.63884707e-05  6.68291782e-05 
 6.60000000e-01  6.78415732e-05  6.82935528e-05 
 6.70000000e-01  6.92904740e-05  6.97536920e-05 
 6.80000000e-01  7.07348831e-05  7.12093027e-05 
 6.90000000e-01  7.21745259e-05  7.26601076e-05 
 7.00000000e-01  7.36091429e-05  7.41058443e-05 
 7.10000000e-01  7.50384883e-05  7.55462646e-05 
 7.20000000e-01  7.64623297e-05  7.69811340e-05 
 7.30000000e-01  7.78804477e-05  7.84102305e-05 
 7.40000000e-01  7.92926344e-05  7.98333445e-05 
 7.50000000e-01  8.06986938e-05  8.12502779e-05 
 7.60000000e-01  8.20984405e-05  8.26608437e-05 
 7.70000000e-01  8.34916998e-05  8.40648654e-05 
 7.80000000e-01  8.48783066e-05  8.54621764e-05 
 7.90000000e-01  8.62581053e-05  8.68526198e-05 
 8.00000000e-01  8.76309495e-05  8.82360476e-05 
 8.10000000e-01  8.89967010e-05  8.96123206e-05 
 8.20000000e-01  9.03552302e-05  9.09813079e-05 
 8.30000000e-01  9.17064149e-05  9.23428864e-05 
 8.40000000e-01  9.30501407e-05  9.36969405e-05 
 8.50000000e-01  9.43863001e-05  9.50433621e-05 
 8.60000000e-01  9.57147926e-05  9.63820497e-05 
 8.70000000e-01  9.70355240e-05  9.77129084e-05 
 8.80000000e-01  9.83484065e-05  9.90358496e-05 
 8.90000000e-01  9.96533582e-05  1.00350791e-04 
 9.00000000e-01  1.00950303e-04  1.01657656e-04 
 9.10000000e-01  1.02239170e-04  1.02956372e-04 
 9.20000000e-01  1.03519893e-04  1.04246875e-04 
 9.30000000e-01  1.04792413e-04  1.05529103e-04 
 9.40000000e-01  1.06056673e-04  1.06803000e-04 
 9.50000000e-01  1.07312623e-04  1.08068514e-04 
 9.60000000e-01  1.08560214e-04  1.09325599e-04 
 9.70000000e-01  1.09799406e-04  1.10574212e-04 
 9.80000000e-01  1.11030159e-04  1.11814313e-04 
 9.90000000e-01  1.12252439e-04  1.13045869e-04 
 1.00000000e+00  1.13466214e-04  1.14268848e-04 
 1.01000000e+00  1.14671458e-04  1.15483223e-04 
 1.02000000e+00  1.15868146e-04  1.16688969e-04 
 1.03000000e+00  1.17056258e-04  1.17886066e-04 
 1.04000000e+00  1.18235775e-04  1.19074496e-04 
 1.05000000e+00  1.19406684e-04  1.20254244e-04 
 1.06000000e+00  1.20568972e-04  1.21425300e-04 
 1.07000000e+00  1.21722631e-04  1.22587653e-04 
 1.08000000e+00  1.22867654e-04  1.23741299e-04 
 1.09000000e+00  1.24004037e-04  1.24886232e-04 
 1.10000000e+00  1.25131779e-04  1.26022452e-04 
 1.11000000e+00  1.26250881e-04  1.27149961e-04 
 1.12000000e+00  1.27361346e-04  1.28268760e-04 
 1.13000000e+00  1.28463179e-04  1.29378857e-04 
 1.14000000e+00  1.29556388e-04  1.30480258e-04 
 1.15000000e+00  1.30640982e-04  1.31572972e-04 
 1.16000000e+00  1.31716973e-04  1.32657013e-04 
 1.17000000e+00  1.32784373e-04  1.33732392e-04 
 1.18000000e+00  1.33843196e-04  1.34799125e-04 
 1.19000000e+00  1.34893460e-04  1.35857228e-04 
 1.20000000e+00  1.35935183e-04  1.36906721e-04 
