 v-sweep         id_std          id_elt         
-3.00000000e-01  2.09235916e-12  2.09235916e-12 
-2.90000000e-01  1.88064836e-12  1.88064836e-12 
-2.80000000e-01  1.68942057e-12  1.68942057e-12 
-2.70000000e-01  1.51689315e-12  1.51689315e-12 
-2.60000000e-01  1.36141703e-12  1.36141703e-12 
-2.50000000e-01  1.22146854e-12  1.22146854e-12 
-2.40000000e-01  1.09564164e-12  1.09564164e-12 
-2.30000000e-01  9.82640514e-13  9.82640514e-13 
-2.20000000e-01  8.81272499e-13  8.81272499e-13 
-2.10000000e-01  7.90441312e-13  7.90441312e-13 
-2.00000000e-01  7.09140655e-13  7.09140655e-13 
-1.90000000e-01  6.36448111e-13  6.36448111e-13 
-1.80000000e-01  5.71519353e-13  5.71519353e-13 
-1.70000000e-01  5.13582660e-13  5.13582660e-13 
-1.60000000e-01  4.61933717e-13  4.61933717e-13 
-1.50000000e-01  4.15930703e-13  4.15930703e-13 
-1.40000000e-01  3.74989655e-13  3.74989655e-13 
-1.30000000e-01  3.38580090e-13  3.38580090e-13 
-1.20000000e-01  3.06220886e-13  3.06220886e-13 
-1.10000000e-01  2.77476410e-13  2.77476410e-13 
-1.00000000e-01  2.51952885e-13  2.51952885e-13 
-9.00000000e-02  2.29294977e-13  2.29294977e-13 
-8.00000000e-02  2.09182607e-13  2.09182607e-13 
-7.00000000e-02  1.91327972e-13  1.91327972e-13 
-6.00000000e-02  1.75472763e-13  1.75472763e-13 
-5.00000000e-02  1.61385573e-13  1.61385573e-13 
-4.00000000e-02  1.48859497e-13  1.48859497e-13 
-3.00000000e-02  1.37709887e-13  1.37709887e-13 
-2.00000000e-02  1.27772293e-13  1.27772293e-13 
-1.00000000e-02  1.18900541e-13  1.18900541e-13 
 8.67361738e-17  1.10964973e-13  1.10964973e-13 
 1.00000000e-02  1.03850814e-13  1.03850814e-13 
 2.00000000e-02  9.74566842e-14  9.74566842e-14 
 3.00000000e-02  9.16932217e-14  9.16932217e-14 
 4.00000000e-02  8.64818302e-14  8.64818302e-14 
 5.00000000e-02  8.17535327e-14  8.17535326e-14 
 6.00000000e-02  7.74479279e-14  7.74479277e-14 
 7.00000000e-02  7.35122454e-14  7.35122449e-14 
 8.00000000e-02  6.99004961e-14  6.99004947e-14 
 9.00000000e-02  6.65727252e-14  6.65727212e-14 
 1.00000000e-01  6.34943968e-14  6.34943853e-14 
 1.10000000e-01  6.06359951e-14  6.06359624e-14 
 1.20000000e-01  5.79730872e-14  5.79729943e-14 
 1.30000000e-01  5.54875089e-14  5.54872455e-14 
 1.40000000e-01  5.31714646e-14  5.31707205e-14 
 1.50000000e-01  5.10393698e-14  5.10372713e-14 
 1.60000000e-01  4.91604502e-14  4.91545451e-14 
 1.70000000e-01  4.77470172e-14  4.77304072e-14 
 1.80000000e-01  4.73930610e-14  4.73464689e-14 
 1.90000000e-01  4.97171545e-14  4.95865724e-14 
