 v-sweep         id_std          id_elt         
-3.00000000e-01  1.88887065e-13  1.88613681e-13 
-2.90000000e-01  2.06052576e-13  2.05699849e-13 
-2.80000000e-01  2.31886678e-13  2.31424276e-13 
-2.70000000e-01  2.69261040e-13  2.68647138e-13 
-2.60000000e-01  3.22052380e-13  3.21229282e-13 
-2.50000000e-01  3.95494239e-13  3.94382363e-13 
-2.40000000e-01  4.96652826e-13  4.95142460e-13 
-2.30000000e-01  6.35070692e-13  6.33010513e-13 
-2.20000000e-01  8.23637817e-13  8.20819238e-13 
-2.10000000e-01  1.07977099e-12  1.07590645e-12 
-2.00000000e-01  1.42701106e-12  1.42170413e-12 
-1.90000000e-01  1.89718669e-12  1.88989102e-12 
-1.80000000e-01  2.53334700e-12  2.52330955e-12 
-1.70000000e-01  3.39373713e-12  3.37992004e-12 
-1.60000000e-01  4.55718954e-12  4.53816245e-12 
-1.50000000e-01  6.13043747e-12  6.10422919e-12 
-1.40000000e-01  8.25803902e-12  8.22193301e-12 
-1.30000000e-01  1.11358475e-11  1.10861000e-11 
-1.20000000e-01  1.50293005e-11  1.49607523e-11 
-1.10000000e-01  2.02982598e-11  2.02038007e-11 
-1.00000000e-01  2.74307556e-11  2.73005869e-11 
-9.00000000e-02  3.70888427e-11  3.69094601e-11 
-8.00000000e-02  5.01709298e-11  4.99237215e-11 
-7.00000000e-02  6.78965240e-11  6.75558387e-11 
-6.00000000e-02  9.19214784e-11  9.14519615e-11 
-5.00000000e-02  1.24494762e-10  1.23847684e-10 
-4.00000000e-02  1.68671760e-10  1.67779955e-10 
-3.00000000e-02  2.28604545e-10  2.27375433e-10 
-2.00000000e-02  3.09936978e-10  3.08242947e-10 
-1.00000000e-02  4.20342586e-10  4.18007733e-10 
 8.67361738e-17  5.70256885e-10  5.67038749e-10 
 1.00000000e-02  7.73874556e-10  7.69438936e-10 
 2.00000000e-02  1.05050726e-09  1.04439354e-09 
 3.00000000e-02  1.42643242e-09  1.41800580e-09 
 4.00000000e-02  1.93741007e-09  1.92579584e-09 
 5.00000000e-02  2.63210805e-09  2.61610122e-09 
 6.00000000e-02  3.57676093e-09  3.55470206e-09 
 7.00000000e-02  4.86150207e-09  4.83110700e-09 
 8.00000000e-02  6.60895933e-09  6.56708611e-09 
 9.00000000e-02  8.98590429e-09  8.92823520e-09 
 1.00000000e-01  1.22190020e-08  1.21396113e-08 
 1.10000000e-01  1.66160338e-08  1.65068033e-08 
 1.20000000e-01  2.25943629e-08  2.24441989e-08 
 1.30000000e-01  3.07188723e-08  3.05126647e-08 
 1.40000000e-01  4.17520791e-08  4.14693418e-08 
 1.50000000e-01  5.67195367e-08  5.63326653e-08 
 1.60000000e-01  7.69937647e-08  7.64658692e-08 
 1.70000000e-01  1.04399485e-07  1.03681810e-07 
 1.80000000e-01  1.41341377e-07  1.40370425e-07 
 1.90000000e-01  1.90952275e-07  1.89646932e-07 
 2.00000000e-01  2.57254094e-07  2.55513330e-07 
 2.10000000e-01  3.45315866e-07  3.43017886e-07 
 2.20000000e-01  4.61384164e-07  4.58388170e-07 
 2.30000000e-01  6.12954235e-07  6.09106015e-07 
 2.40000000e-01  8.08749748e-07  8.03891939e-07 
 2.50000000e-01  1.05858908e-06  1.05257616e-06 
 2.60000000e-01  1.37313573e-06  1.36585274e-06 
 2.70000000e-01  1.76355327e-06  1.75493633e-06 
 2.80000000e-01  2.24110164e-06  2.23115814e-06 
 2.90000000e-01  2.81671604e-06  2.80554248e-06 
 3.00000000e-01  3.50060284e-06  3.48839919e-06 
 3.10000000e-01  4.30187603e-06  4.28895602e-06 
 3.20000000e-01  5.22824810e-06  5.21504532e-06 
 3.30000000e-01  6.28578460e-06  6.27285451e-06 
 3.40000000e-01  7.47873101e-06  7.46674892e-06 
 3.50000000e-01  8.80942088e-06  8.79917582e-06 
 3.60000000e-01  1.02782727e-05  1.02706572e-05 
 3.70000000e-01  1.18838768e-05  1.18798730e-05 
 3.80000000e-01  1.36231658e-05  1.36238281e-05 
 3.90000000e-01  1.54916496e-05  1.54980851e-05 
 4.00000000e-01  1.74836928e-05  1.74970411e-05 
 4.10000000e-01  1.95928050e-05  1.96142179e-05 
 4.20000000e-01  2.18119210e-05  2.18425443e-05 
 4.30000000e-01  2.41336515e-05  2.41746084e-05 
 4.40000000e-01  2.65504927e-05  2.66028714e-05 
 4.50000000e-01  2.90549928e-05  2.91198357e-05 
 4.60000000e-01  3.16398751e-05  3.17181718e-05 
 4.70000000e-01  3.42981238e-05  3.43908064e-05 
 4.80000000e-01  3.70230398e-05  3.71309801e-05 
 4.90000000e-01  3.98082713e-05  3.99322800e-05 
 5.00000000e-01  4.26478281e-05  4.27886548e-05 
 5.10000000e-01  4.55360817e-05  4.56944167e-05 
 5.20000000e-01  4.84677582e-05  4.86442339e-05 
 5.30000000e-01  5.14379245e-05  5.16331182e-05 
 5.40000000e-01  5.44419724e-05  5.46564083e-05 
 5.50000000e-01  5.74755998e-05  5.77097523e-05 
 5.60000000e-01  6.05347921e-05  6.07890883e-05 
 5.70000000e-01  6.36158039e-05  6.38906266e-05 
 5.80000000e-01  6.67151407e-05  6.70108309e-05 
 5.90000000e-01  6.98295417e-05  7.01464013e-05 
 6.00000000e-01  7.29559643e-05  7.32942584e-05 
 6.10000000e-01  7.60915681e-05  7.64515277e-05 
 6.20000000e-01  7.92337020e-05  7.96155259e-05 
 6.30000000e-01  8.23798904e-05  8.27837475e-05 
 6.40000000e-01  8.55278221e-05  8.59538534e-05 
 6.50000000e-01  8.86753386e-05  8.91236589e-05 
 6.60000000e-01  9.18204246e-05  9.22911244e-05 
 6.70000000e-01  9.49611981e-05  9.54543452e-05 
