 v-sweep         id_std          id_elt         
-3.00000000e-01  2.28862216e-15  2.28862216e-15 
-2.90000000e-01  2.14339324e-15  2.14339324e-15 
-2.80000000e-01  2.00803065e-15  2.00803065e-15 
-2.70000000e-01  1.87880926e-15  1.87880926e-15 
-2.60000000e-01  1.75547486e-15  1.75547486e-15 
-2.50000000e-01  1.63779196e-15  1.63779196e-15 
-2.40000000e-01  1.52554514e-15  1.52554514e-15 
-2.30000000e-01  1.41853998e-15  1.41853998e-15 
-2.20000000e-01  1.31660347e-15  1.31660347e-15 
-2.10000000e-01  1.21958374e-15  1.21958374e-15 
-2.00000000e-01  1.12734870e-15  1.12734870e-15 
-1.90000000e-01  1.03978373e-15  1.03978373e-15 
-1.80000000e-01  9.56788225e-16  9.56788225e-16 
-1.70000000e-01  8.78271384e-16  8.78271384e-16 
-1.60000000e-01  8.04147507e-16  8.04147507e-16 
-1.50000000e-01  7.34331292e-16  7.34331292e-16 
-1.40000000e-01  6.68733586e-16  6.68733586e-16 
-1.30000000e-01  6.07257978e-16  6.07257978e-16 
-1.20000000e-01  5.49798448e-16  5.49798448e-16 
-1.10000000e-01  4.96238160e-16  4.96238160e-16 
-1.00000000e-01  4.46449305e-16  4.46449305e-16 
-9.00000000e-02  4.00293821e-16  4.00293821e-16 
-8.00000000e-02  3.57624745e-16  3.57624745e-16 
-7.00000000e-02  3.18287989e-16  3.18287989e-16 
-6.00000000e-02  2.82124295e-16  2.82124295e-16 
-5.00000000e-02  2.48971236e-16  2.48971236e-16 
-4.00000000e-02  2.18665123e-16  2.18665123e-16 
-3.00000000e-02  1.91042741e-16  1.91042741e-16 
-2.00000000e-02  1.65942880e-16  1.65942880e-16 
-1.00000000e-02  1.43207638e-16  1.43207638e-16 
 8.67361738e-17  1.22683482e-16  1.22683482e-16 
 1.00000000e-02  1.04222106e-16  1.04222106e-16 
 2.00000000e-02  8.76810746e-17  8.76810739e-17 
 3.00000000e-02  7.29242908e-17  7.29242888e-17 
 4.00000000e-02  5.98223159e-17  5.98223102e-17 
 5.00000000e-02  4.82526060e-17  4.82525897e-17 
 6.00000000e-02  3.80998163e-17  3.80997696e-17 
 7.00000000e-02  2.92565688e-17  2.92564357e-17 
 8.00000000e-02  2.16257466e-17  2.16253692e-17 
 9.00000000e-02  1.51271607e-17  1.51260941e-17 
 1.00000000e-01  9.71620133e-18  9.71319492e-18 
 1.10000000e-01  5.39560364e-18  5.38715043e-18 
 1.20000000e-01  4.82517361e-19  4.58800489e-19 
 1.30000000e-01 -3.45233521e-18 -3.51875035e-18 
 1.40000000e-01 -3.84382386e-18 -4.02949637e-18 
 1.50000000e-01  6.06896662e-18  5.55066513e-18 
 1.60000000e-01  4.43716521e-17  4.29267309e-17 
 1.70000000e-01  2.27955810e-16  2.22427611e-16 
 1.80000000e-01  6.64953763e-16  6.49568865e-16 
 1.90000000e-01  1.85001205e-15  1.80728619e-15 
 2.00000000e-01  5.04167700e-15  4.92308730e-15 
 2.10000000e-01  1.36171411e-14  1.32881987e-14 
 2.20000000e-01  3.66432839e-14  3.57314582e-14 
 2.30000000e-01  9.84744325e-14  9.59482772e-14 
 2.40000000e-01  2.64560137e-13  2.57565114e-13 
 2.50000000e-01  7.10874269e-13  6.91513379e-13 
 2.60000000e-01  1.91078344e-12  1.85721749e-12 
 2.70000000e-01  5.13823478e-12  4.99008590e-12 
 2.80000000e-01  1.38232995e-11  1.34136915e-11 
 2.90000000e-01  3.72052921e-11  3.60731357e-11 
 3.00000000e-01  1.00180218e-10  9.70519538e-11 
 3.10000000e-01  2.69843301e-10  2.61203388e-10 
 3.20000000e-01  7.26957708e-10  7.03114461e-10 
 3.30000000e-01  1.95771472e-09  1.89203631e-09 
 3.40000000e-01  5.26298812e-09  5.08290975e-09 
 3.50000000e-01  1.40726631e-08  1.35848386e-08 
 3.60000000e-01  3.70832081e-08  3.58014513e-08 
 3.70000000e-01  9.43228303e-08  9.11824127e-08 
 3.80000000e-01  2.23536518e-07  2.16760960e-07 
 3.90000000e-01  4.76574765e-07  4.64156769e-07 
 4.00000000e-01  9.03924028e-07  8.84302469e-07 
 4.10000000e-01  1.54498419e-06  1.51717324e-06 
 4.20000000e-01  2.42966907e-06  2.39306701e-06 
 4.30000000e-01  3.58238677e-06  3.53662241e-06 
 4.40000000e-01  5.02423694e-06  4.96909845e-06 
 4.50000000e-01  6.77377585e-06  6.70918287e-06 
 4.60000000e-01  8.84702537e-06  8.77302328e-06 
 4.70000000e-01  1.12569631e-05  1.11737358e-05 
 4.80000000e-01  1.40125850e-05  1.39204867e-05 
 4.90000000e-01  1.71177920e-05  1.70173906e-05 
 5.00000000e-01  2.05706087e-05  2.04627228e-05 
 5.10000000e-01  2.43632461e-05  2.42489543e-05 
 5.20000000e-01  2.84831317e-05  2.83637443e-05 
 5.30000000e-01  3.29145471e-05  3.27915486e-05 
 5.40000000e-01  3.76403268e-05  3.75153068e-05 
 5.50000000e-01  4.26432174e-05  4.25178067e-05 
 5.60000000e-01  4.79067529e-05  4.77825733e-05 
 5.70000000e-01  5.34156893e-05  5.32943209e-05 
 5.80000000e-01  5.91561248e-05  5.90390877e-05 
 5.90000000e-01  6.51154305e-05  6.50041777e-05 
 6.00000000e-01  7.12820902e-05  7.11780078e-05 
 6.10000000e-01  7.76455119e-05  7.75499227e-05 
 6.20000000e-01  8.41958446e-05  8.41100148e-05 
 6.30000000e-01  9.09238188e-05  9.08489644e-05 
 6.40000000e-01  9.78206143e-05  9.77579074e-05 
 6.50000000e-01  1.04877756e-04  1.04828330e-04 
 6.60000000e-01  1.12087032e-04  1.12051989e-04 
 6.70000000e-01  1.19440438e-04  1.19420849e-04 
 6.80000000e-01  1.26930128e-04  1.26927039e-04 
 6.90000000e-01  1.34548391e-04  1.34562822e-04 
 7.00000000e-01  1.42287623e-04  1.42320574e-04 
 7.10000000e-01  1.50140322e-04  1.50192771e-04 
 7.20000000e-01  1.58099075e-04  1.58171980e-04 
 7.30000000e-01  1.66156559e-04  1.66250859e-04 
 7.40000000e-01  1.74305539e-04  1.74422154e-04 
 7.50000000e-01  1.82538875e-04  1.82678703e-04 
 7.60000000e-01  1.90849520e-04  1.91013443e-04 
 7.70000000e-01  1.99230532e-04  1.99419408e-04 
 7.80000000e-01  2.07675075e-04  2.07889743e-04 
 7.90000000e-01  2.16176426e-04  2.16417705e-04 
 8.00000000e-01  2.24727985e-04  2.24996672e-04 
 8.10000000e-01  2.33323279e-04  2.33620147e-04 
 8.20000000e-01  2.41955964e-04  2.42281766e-04 
 8.30000000e-01  2.50619838e-04  2.50975304e-04 
 8.40000000e-01  2.59308843e-04  2.59694678e-04 
 8.50000000e-01  2.68017067e-04  2.68433953e-04 
 8.60000000e-01  2.76738756e-04  2.77187349e-04 
 8.70000000e-01  2.85468307e-04  2.85949241e-04 
 8.80000000e-01  2.94200284e-04  2.94714166e-04 
 8.90000000e-01  3.02929410e-04  3.03476822e-04 
 9.00000000e-01  3.11650575e-04  3.12232075e-04 
 9.10000000e-01  3.20358838e-04  3.20974956e-04 
 9.20000000e-01  3.29049425e-04  3.29700669e-04 
 9.30000000e-01  3.37717736e-04  3.38404584e-04 
 9.40000000e-01  3.46359338e-04  3.47082244e-04 
 9.50000000e-01  3.54969969e-04  3.55729363e-04 
 9.60000000e-01  3.63545540e-04  3.64341824e-04 
 9.70000000e-01  3.72082129e-04  3.72915680e-04 
 9.80000000e-01  3.80575984e-04  3.81447155e-04 
 9.90000000e-01  3.89023520e-04  3.89932637e-04 
 1.00000000e+00  3.97421317e-04  3.98368683e-04 
 1.01000000e+00  4.05766120e-04  4.06752012e-04 
 1.02000000e+00  4.14054834e-04  4.15079506e-04 
 1.03000000e+00  4.22284523e-04  4.23348204e-04 
 1.04000000e+00  4.30452407e-04  4.31555303e-04 
 1.05000000e+00  4.38555860e-04  4.39698155e-04 
 1.06000000e+00  4.46592407e-04  4.47774261e-04 
 1.07000000e+00  4.54559717e-04  4.55781268e-04 
 1.08000000e+00  4.62455606e-04  4.63716971e-04 
 1.09000000e+00  4.70278028e-04  4.71579302e-04 
 1.10000000e+00  4.78025075e-04  4.79366332e-04 
 1.11000000e+00  4.85694971e-04  4.87076266e-04 
 1.12000000e+00  4.93286070e-04  4.94707438e-04 
 1.13000000e+00  5.00796852e-04  5.02258308e-04 
 1.14000000e+00  5.08225917e-04  5.09727459e-04 
 1.15000000e+00  5.15571985e-04  5.17113592e-04 
 1.16000000e+00  5.22833890e-04  5.24415523e-04 
 1.17000000e+00  5.30010575e-04  5.31632179e-04 
 1.18000000e+00  5.37101091e-04  5.38762595e-04 
 1.19000000e+00  5.44104592e-04  5.45805907e-04 
 1.20000000e+00  5.51020328e-04  5.52761353e-04 
